Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Julio Jones,ATL,WR,12,TB,0,0,0,15,0,12,253,2,0,0,0,0,44.8,44.8
2,Antonio Brown,PIT,WR,12,GB,0,0,0,0,0,10,169,2,0,0,0,0,35.9,35.9
3,Alvin Kamara,NO,RB,12,LAR,0,0,0,87,1,6,101,1,0,0,0,0,33.8,33.8
4,Ben Roethlisberger,PIT,QB,12,GB,351,4,2,25,0,0,0,0,0,0,0,0,32.5,32.54
5,Robby Anderson,NYJ,WR,12,CAR,0,0,0,0,0,6,146,2,0,0,0,0,29.6,29.6
6,Philip Rivers,LAC,QB,12,DAL,434,3,0,-5,0,0,0,0,0,0,0,0,28.9,28.86
7,Keenan Allen,LAC,WR,12,DAL,0,0,0,0,0,11,172,1,0,0,0,0,28.7,28.7
8,Jamaal Williams,GB,RB,12,PIT,0,0,0,66,1,4,69,1,0,0,0,0,27.5,27.5
9,Case Keenum,MIN,QB,12,DET,282,2,0,20,1,0,0,0,0,0,0,0,27.3,27.28
10,Marvin Jones Jr.,DET,WR,12,MIN,0,0,0,0,0,6,109,2,0,0,0,0,25.9,25.9
11,Josh McCown,NYJ,QB,12,CAR,307,3,0,28,0,0,0,0,0,0,0,0,25.1,25.08
12,Russell Wilson,SEA,QB,12,SF,228,2,1,25,1,0,0,0,0,0,0,0,24.6,24.62
13,Joe Mixon,CIN,RB,12,CLE,0,0,0,114,1,3,51,0,0,0,0,0,24,24
14,Carson Wentz,PHI,QB,12,CHI,227,3,0,29,0,0,0,0,0,0,0,0,24,23.98
15,Blake Bortles,JAX,QB,12,ARI,160,0,1,62,2,0,0,0,0,0,0,0,23.6,23.6
15,Jamison Crowder,WAS,WR,12,NYG,0,0,0,0,0,7,141,1,0,0,0,0,23.6,23.6
17,Rob Gronkowski,NE,TE,12,MIA,0,0,0,0,0,5,82,2,0,0,0,0,22.7,22.7
18,Brett Hundley,GB,QB,12,PIT,245,3,0,6,0,0,0,0,0,0,0,0,22.4,22.4
19,Le'Veon Bell,PIT,RB,12,GB,0,0,0,95,0,12,88,0,0,0,0,0,22.3,22.3
20,Tevin Coleman,ATL,RB,12,TB,0,0,0,97,2,0,0,0,0,0,0,0,21.7,21.7
21,Tom Brady,NE,QB,12,MIA,227,4,1,-4,0,0,0,0,0,0,0,0,21.7,21.68
22,Zach Ertz,PHI,TE,12,CHI,0,0,0,0,0,10,103,1,0,0,0,0,21.3,21.3
23,Jared Goff,LAR,QB,12,NO,354,2,1,-3,0,0,0,0,0,0,0,0,20.9,20.86
24,DeShone Kizer,CLE,QB,12,CIN,268,0,0,39,1,0,0,0,0,0,0,0,20.6,20.62
25,Kyle Rudolph,MIN,TE,12,DET,0,0,0,0,0,4,63,2,0,0,0,0,20.3,20.3
26,Jermaine Kearse,NYJ,WR,12,CAR,0,0,0,0,0,7,105,1,0,0,0,0,20,20
27,Andy Dalton,CIN,QB,12,CLE,214,2,0,26,0,0,0,0,0,0,0,0,19.2,19.16
28,Los Angeles Chargers,LAC,DST,12,DAL,0,0,0,0,0,0,0,0,2,2,0,0,19,19
29,Marshawn Lynch,LV,RB,12,DEN,0,0,0,67,1,3,43,0,0,0,0,0,18.5,18.5
30,Brandin Cooks,NE,WR,12,MIA,0,0,0,11,0,6,83,1,0,0,0,0,18.4,18.4
31,Blaine Gabbert,ARI,QB,12,JAX,241,2,1,17,0,0,0,0,0,0,0,0,18.3,18.34
32,Rex Burkhead,NE,RB,12,MIA,0,0,0,50,1,2,3,1,0,0,0,0,18.3,18.3
33,Greg Zuerlein,LAR,K,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,18,18
34,Cam Newton,CAR,QB,12,NYJ,168,0,0,28,1,0,0,0,0,0,0,0,17.5,17.52
35,Kirk Cousins,WAS,QB,12,NYG,242,2,1,4,0,0,0,0,0,0,0,0,17.1,17.08
36,Carolina Panthers,CAR,DST,12,NYJ,0,0,0,0,0,0,0,0,3,0,1,1,17,17
36,New England Patriots,NE,DST,12,MIA,0,0,0,0,0,0,0,0,7,2,1,1,17,17
36,Phil Dawson,ARI,K,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,17,17
39,Matt Ryan,ATL,QB,12,TB,317,1,0,1,0,0,0,0,0,0,0,0,16.8,16.78
40,Nelson Agholor,PHI,WR,12,CHI,0,0,0,0,1,3,32,1,0,0,0,0,16.7,16.7
40,Davante Adams,GB,WR,12,PIT,0,0,0,0,0,5,82,1,0,0,0,0,16.7,16.7
42,Mohamed Sanu Sr.,ATL,WR,12,TB,51,1,0,0,0,8,64,0,0,0,0,0,16.4,16.44
43,Sammy Watkins,LAR,WR,12,NO,0,0,0,0,0,4,82,1,0,0,0,0,16.2,16.2
44,Hunter Henry,LAC,TE,12,DAL,0,0,0,0,0,5,76,1,0,0,0,0,16.1,16.1
45,DeAndre Hopkins,HOU,WR,12,BAL,0,0,0,0,0,7,125,0,0,0,0,0,16,16
46,Derek Carr,LV,QB,12,DEN,253,2,0,-3,0,0,0,0,0,0,0,0,15.8,15.82
47,Cooper Kupp,LAR,WR,12,NO,0,0,0,0,0,8,116,0,0,0,0,0,15.6,15.6
48,Ricky Seals-Jones,ARI,TE,12,JAX,0,0,0,0,0,4,72,1,0,0,0,0,15.2,15.2
49,New York Giants,NYG,DST,12,WAS,0,0,0,0,0,0,0,0,6,1,0,0,15,15
49,Matthew Stafford,DET,QB,12,MIN,250,2,1,0,0,0,0,0,0,0,0,0,15,15
51,Frank Gore,IND,RB,12,TEN,0,0,0,62,1,2,17,0,0,0,0,0,14.9,14.9
52,Trevor Siemian,DEN,QB,12,LV,149,2,0,9,0,0,0,0,0,0,0,0,14.9,14.86
53,Todd Gurley II,LAR,RB,12,NO,0,0,0,74,0,4,54,0,0,0,0,0,14.8,14.8
54,Samaje Perine,WAS,RB,12,NYG,0,0,0,100,0,3,30,0,0,0,0,0,14.5,14.5
55,Alex Smith,KC,QB,12,BUF,199,1,1,35,0,0,0,0,0,0,0,0,14.5,14.46
56,Latavius Murray,MIN,RB,12,DET,0,0,0,84,1,0,0,0,0,0,0,0,14.4,14.4
57,Drew Brees,NO,QB,12,LAR,246,1,0,5,0,0,0,0,0,0,0,0,14.3,14.34
58,Delanie Walker,TEN,TE,12,IND,0,0,0,0,0,4,63,1,0,0,0,0,14.3,14.3
58,Devin Funchess,CAR,WR,12,NYJ,0,0,0,0,0,7,108,0,0,0,0,0,14.3,14.3
60,Tyrod Taylor,BUF,QB,12,KC,183,1,0,27,0,0,0,0,0,0,0,0,14,14.02
61,Justin Tucker,BAL,K,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,14,14
62,Randall Cobb,GB,WR,12,PIT,0,0,0,0,0,4,58,1,0,0,0,0,13.8,13.8
63,Alshon Jeffery,PHI,WR,12,CHI,0,0,0,0,0,5,52,1,0,0,0,0,13.7,13.7
64,Ryan Fitzpatrick,TB,QB,12,ATL,283,0,0,20,0,0,0,0,0,0,0,0,13.3,13.32
65,Matt Prater,DET,K,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0,13,13
65,Washington Football Team,WAS,DST,12,NYG,0,0,0,0,0,0,0,0,4,1,1,0,13,13
65,Philadelphia Eagles,PHI,DST,12,CHI,0,0,0,0,0,0,0,0,2,2,1,0,13,13
65,Stephen Hauschka,BUF,K,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,13,13
65,Randy Bullock,CIN,K,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0,13,13
70,Jack Doyle,IND,TE,12,TEN,0,0,0,0,0,7,94,0,0,0,0,0,12.9,12.9
70,Adam Thielen,MIN,WR,12,DET,0,0,0,0,0,8,89,0,0,0,0,0,12.9,12.9
72,Tyrell Williams,LAC,WR,12,DAL,0,0,0,0,0,2,58,1,0,0,0,0,12.8,12.8
73,Peyton Barber,TB,RB,12,ATL,0,0,0,7,2,0,0,0,0,0,0,0,12.7,12.7
73,Alex Collins,BAL,RB,12,HOU,0,0,0,60,1,2,-3,0,0,0,0,0,12.7,12.7
75,Lamar Miller,HOU,RB,12,BAL,0,0,0,51,1,1,7,0,0,0,0,0,12.3,12.3
75,Cody Latimer,DEN,WR,12,LV,0,0,0,0,0,3,48,1,0,0,0,0,12.3,12.3
77,Martavis Bryant,PIT,WR,12,GB,0,0,0,1,0,4,40,1,0,0,0,0,12.1,12.1
78,Adrian Peterson,ARI,RB,12,JAX,0,0,0,79,0,4,20,0,0,0,0,0,11.9,11.9
79,Dion Lewis,NE,RB,12,MIA,0,0,0,112,0,1,1,0,0,0,0,0,11.8,11.8
79,Rod Smith,DAL,RB,12,LAC,0,0,0,41,1,2,7,0,0,0,0,0,11.8,11.8
81,Jaron Brown,ARI,WR,12,JAX,0,0,0,0,0,1,52,1,0,0,0,0,11.7,11.7
81,DeMarco Murray,TEN,RB,12,IND,0,0,0,9,1,3,33,0,0,0,0,0,11.7,11.7
81,Josh Reynolds,LAR,WR,12,NO,0,0,0,0,0,4,37,1,0,0,0,0,11.7,11.7
84,Matt Moore,MIA,QB,12,NE,215,1,2,9,0,0,0,0,0,0,0,0,11.5,11.5
85,Albert Wilson,KC,WR,12,BUF,0,0,0,0,0,3,36,1,0,0,0,0,11.1,11.1
86,Tennessee Titans,TEN,DST,12,IND,0,0,0,0,0,0,0,0,8,0,0,1,11,11
86,Jacksonville Jaguars,JAX,DST,12,ARI,0,0,0,0,0,0,0,0,1,1,1,1,11,11
86,Isaiah Crowell,CLE,RB,12,CIN,0,0,0,95,0,1,10,0,0,0,0,0,11,11
86,Matt Bryant,ATL,K,12,TB,0,0,0,0,0,0,0,0,0,0,0,0,11,11
86,Adam Vinatieri,IND,K,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,11,11
86,Graham Gano,CAR,K,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,11,11
86,Jarvis Landry,MIA,WR,12,NE,0,0,0,0,0,8,70,0,0,0,0,0,11,11
93,Jimmy Graham,SEA,TE,12,SF,0,0,0,0,0,3,34,1,0,0,0,0,10.9,10.9
94,Zay Jones,BUF,WR,12,KC,0,0,0,0,0,3,33,1,0,0,0,0,10.8,10.8
94,Bennie Fowler,DEN,WR,12,LV,0,0,0,0,0,3,33,1,0,0,0,0,10.8,10.8
94,Mike Evans,TB,WR,12,ATL,0,0,0,0,0,6,78,0,0,0,0,0,10.8,10.8
97,Christian McCaffrey,CAR,RB,12,NYJ,0,0,0,62,0,2,35,0,0,0,0,0,10.7,10.7
