Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Tom Brady,NE,QB,2,NO,447,3,0,9,0,0,0,0,0,0,0,0,30.8,30.78
2,Michael Crabtree,LV,WR,2,NYJ,0,0,0,0,0,6,80,3,0,0,0,0,29,29
3,CJ Anderson,DEN,RB,2,DAL,0,0,0,118,1,3,36,1,0,0,0,0,28.9,28.9
4,Ty Montgomery,GB,WR,2,ATL,0,0,0,35,1,6,75,1,0,0,0,0,26,26
5,Carson Wentz,PHI,QB,2,KC,333,2,1,55,0,0,0,0,0,0,0,0,25.8,25.82
6,Todd Gurley II,LAR,RB,2,WAS,0,0,0,88,1,3,48,1,0,0,0,0,25.1,25.1
7,Kareem Hunt,KC,RB,2,PHI,0,0,0,81,2,3,28,0,0,0,0,0,24.4,24.4
8,Chris Thompson,WAS,RB,2,LAR,0,0,0,77,2,3,29,0,0,0,0,0,24.1,24.1
9,Trevor Siemian,DEN,QB,2,DAL,231,4,1,14,0,0,0,0,0,0,0,0,23.6,23.64
10,Devonta Freeman,ATL,RB,2,GB,0,0,0,84,2,2,16,0,0,0,0,0,23,23
11,Drew Brees,NO,QB,2,NE,356,2,0,0,0,0,0,0,0,0,0,0,22.2,22.24
12,Derek Carr,LV,QB,2,NYJ,230,3,0,0,0,0,0,0,0,0,0,0,21.2,21.2
12,Emmanuel Sanders,DEN,WR,2,DAL,0,0,0,0,0,6,62,2,0,0,0,0,21.2,21.2
14,Jason Witten,DAL,TE,2,DEN,0,0,0,0,0,10,97,1,0,0,0,0,20.7,20.7
15,Rob Gronkowski,NE,TE,2,NO,0,0,0,0,0,6,116,1,0,0,0,0,20.6,20.6
16,J.J. Nelson,ARI,WR,2,IND,0,0,0,0,0,5,120,1,0,0,0,0,20.5,20.5
17,Jermaine Kearse,NYJ,WR,2,LV,0,0,0,0,0,4,64,2,0,0,0,0,20.4,20.4
18,Travis Kelce,KC,TE,2,PHI,0,0,0,0,0,8,103,1,0,0,0,0,20.3,20.3
19,Davante Adams,GB,WR,2,ATL,0,0,0,0,0,8,99,1,0,0,0,0,19.9,19.9
20,Aaron Rodgers,GB,QB,2,ATL,343,2,1,8,0,0,0,0,0,0,0,0,19.5,19.52
21,Tampa Bay Buccaneers,TB,DST,2,CHI,0,0,0,0,0,0,0,0,1,2,2,2,19,19
