Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Drew Brees,NO,QB,14,SF,349,5,0,1,1,0,0,0,0,0,0,0,40.1,40.06
2,Jameis Winston,TB,QB,14,IND,456,4,3,5,1,0,0,0,0,0,0,0,37.7,37.74
3,Mitchell Trubisky,CHI,QB,14,DAL,244,3,1,63,1,0,0,0,0,0,0,0,33.1,33.06
4,A.J. Brown,TEN,WR,14,LV,0,0,0,13,0,5,153,2,0,0,0,0,31.1,31.1
5,Emmanuel Sanders,SF,WR,14,NO,35,1,0,0,0,7,157,1,0,0,0,0,30.6,30.6
6,Deshaun Watson,HOU,QB,14,DEN,292,1,2,44,2,0,0,0,0,0,0,0,30.1,30.08
7,Darius Slayton,NYG,WR,14,PHI,0,0,0,0,0,5,154,2,0,0,0,0,29.9,29.9
8,Austin Ekeler,LAC,RB,14,JAX,0,0,0,101,0,4,112,1,0,0,0,0,29.3,29.3
9,Jimmy Garoppolo,SF,QB,14,NO,349,4,1,1,0,0,0,0,0,0,0,0,29.1,29.06
10,Ryan Tannehill,TEN,QB,14,LV,391,3,1,19,0,0,0,0,0,0,0,0,28.5,28.54
11,Aaron Jones,GB,RB,14,WAS,0,0,0,134,1,6,58,0,0,0,0,0,28.2,28.2
12,Joe Mixon,CIN,RB,14,CLE,0,0,0,146,1,3,40,0,0,0,0,0,26.1,26.1
13,Zach Ertz,PHI,TE,14,NYG,0,0,0,0,0,9,91,2,0,0,0,0,25.6,25.6
14,Michael Thomas,NO,WR,14,SF,0,0,0,0,0,11,134,1,0,0,0,0,24.9,24.9
15,Drew Lock,DEN,QB,14,HOU,309,3,1,15,0,0,0,0,0,0,0,0,24.9,24.86
16,Philip Rivers,LAC,QB,14,JAX,314,3,0,0,0,0,0,0,0,0,0,0,24.6,24.56
17,Jason Sanders,MIA,K,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,24,24
18,Raheem Mostert,SF,RB,14,NO,0,0,0,69,1,2,40,1,0,0,0,0,23.9,23.9
19,Derrick Henry,TEN,RB,14,LV,0,0,0,103,2,1,6,0,0,0,0,0,23.4,23.4
20,DeAndre Hopkins,HOU,WR,14,DEN,0,0,0,12,0,7,120,1,0,0,0,0,22.7,22.7
21,Jacoby Brissett,IND,QB,14,TB,251,2,0,26,0,0,0,0,0,0,0,0,22.6,22.64
22,Diontae Johnson,PIT,WR,14,ARI,0,0,0,16,0,6,60,1,0,0,0,0,22.6,22.6
23,Ezekiel Elliott,DAL,RB,14,CHI,0,0,0,81,2,2,12,0,0,0,0,0,22.3,22.3
24,Robert Woods,LAR,WR,14,SEA,0,0,0,29,0,7,98,1,0,0,0,0,22.2,22.2
25,Boston Scott,PHI,RB,14,NYG,0,0,0,59,1,6,69,0,0,0,0,0,21.8,21.8
26,Robby Anderson,NYJ,WR,14,MIA,0,0,0,4,0,7,117,1,0,0,0,0,21.6,21.6
27,Matt Ryan,ATL,QB,14,CAR,313,2,0,8,0,0,0,0,0,0,0,0,21.3,21.32
28,Lamar Jackson,BAL,QB,14,BUF,145,3,1,40,0,0,0,0,0,0,0,0,20.8,20.8
29,Julian Edelman,NE,WR,14,KC,0,0,0,8,0,8,95,1,0,0,0,0,20.3,20.3
30,Derek Carr,LV,QB,14,TEN,262,2,0,17,0,0,0,0,0,0,0,0,20.2,20.18
31,Kyle Allen,CAR,QB,14,ATL,293,1,2,24,1,0,0,0,0,0,0,0,20.1,20.12
