Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Jalen Hurts,PHI,QB,15,ARI,338,3,0,63,1,0,0,0,0,0,0,0,37.8,37.82
2,Josh Allen,BUF,QB,15,DEN,359,2,0,33,2,0,0,0,0,0,0,0,37.7,37.66
3,Ryan Tannehill,TEN,QB,15,DET,273,3,0,21,2,0,0,0,0,0,0,0,37,37.02
4,Kyler Murray,ARI,QB,15,PHI,406,3,1,29,1,0,0,0,0,0,0,0,34.1,34.14
5,Lamar Jackson,BAL,QB,15,JAX,243,3,1,35,1,0,0,0,0,0,0,0,30.2,30.22
6,David Montgomery,CHI,RB,15,MIN,0,0,0,146,2,1,16,0,0,0,0,0,28.7,28.7
7,Tony Pollard,DAL,RB,15,SF,0,0,0,69,2,6,63,0,0,0,0,0,28.2,28.2
8,Justin Herbert,LAC,QB,15,LV,314,2,0,14,1,0,0,0,0,0,0,0,28,27.96
9,Matt Ryan,ATL,QB,15,TB,356,3,0,16,0,0,0,0,0,0,0,0,27.8,27.84
10,Calvin Ridley,ATL,WR,15,TB,0,0,0,0,0,10,163,1,0,0,0,0,27.3,27.3
11,Marcus Mariota,LV,QB,15,LAC,226,1,1,88,1,0,0,0,0,0,0,0,26.8,26.84
12,Patrick Mahomes,KC,QB,15,NO,254,3,0,37,0,0,0,0,0,0,0,0,25.9,25.86
13,Darren Waller,LV,TE,15,LAC,0,0,0,0,0,9,150,1,0,0,0,0,25.5,25.5
13,DeAndre Hopkins,ARI,WR,15,PHI,0,0,0,1,0,9,169,1,0,0,0,0,25.5,25.5
15,Dalvin Cook,MIN,RB,15,CHI,0,0,0,132,1,5,27,0,0,0,0,0,24.4,24.4
16,Derrick Henry,TEN,RB,15,DET,0,0,0,147,1,2,5,0,0,0,0,0,24.2,24.2
17,Deshaun Watson,HOU,QB,15,IND,373,2,0,25,0,0,0,0,0,0,0,0,23.4,23.42
18,Tom Brady,TB,QB,15,ATL,390,2,0,-2,0,0,0,0,0,0,0,0,23.4,23.4
19,Aaron Jones,GB,RB,15,CAR,0,0,0,145,1,3,13,0,0,0,0,0,23.3,23.3
20,Zach Pascal,IND,WR,15,HOU,0,0,0,0,0,5,79,2,0,0,0,0,22.4,22.4
21,Giovani Bernard,CIN,RB,15,PIT,0,0,0,83,1,1,14,1,0,0,0,0,22.2,22.2
21,Marvin Jones Jr.,DET,WR,15,TEN,0,0,0,0,0,10,112,1,0,0,0,0,22.2,22.2
23,Melvin Gordon III,DEN,RB,15,BUF,0,0,0,61,2,4,20,0,0,0,0,0,22.1,22.1
24,Salvon Ahmed,MIA,RB,15,NE,0,0,0,122,1,1,5,0,0,0,0,0,21.2,21.2
24,J.D. McKissic,WAS,RB,15,SEA,0,0,0,51,0,9,56,1,0,0,0,0,21.2,21.2
26,Baker Mayfield,CLE,QB,15,NYG,297,2,0,11,0,0,0,0,0,0,0,0,21,20.98
27,Drew Brees,NO,QB,15,KC,234,3,1,0,0,0,0,0,0,0,0,0,20.4,20.36
28,Kirk Cousins,MIN,QB,15,CHI,271,2,1,25,0,0,0,0,0,0,0,0,20.3,20.34
29,D'Andre Swift,DET,RB,15,TEN,0,0,0,67,2,4,15,0,0,0,0,0,20.2,20.2
29,Stefon Diggs,BUF,WR,15,DEN,0,0,0,0,0,11,147,0,0,0,0,0,20.2,20.2
31,Leonard Fournette,TB,RB,15,ATL,0,0,0,49,2,3,16,0,0,0,0,0,20,20
32,Tua Tagovailoa,MIA,QB,15,NE,145,0,1,9,2,0,0,0,0,0,0,0,19.7,19.7
33,Corey Davis,TEN,WR,15,DET,0,0,0,0,0,4,110,1,0,0,0,0,19,19
34,Josh Jacobs,LV,RB,15,LAC,0,0,0,76,1,3,38,0,0,0,0,0,18.9,18.9
35,Travis Kelce,KC,TE,15,NO,0,0,0,0,0,8,68,1,0,0,0,0,18.8,18.8
35,David Johnson,HOU,RB,15,IND,0,0,0,27,0,11,106,0,0,0,0,0,18.8,18.8
37,Robert Woods,LAR,WR,15,NYJ,0,0,0,40,0,6,56,1,0,0,0,0,18.6,18.6
38,Aaron Rodgers,GB,QB,15,CAR,143,1,0,26,1,0,0,0,0,0,0,0,18.3,18.32
39,Ryan Finley,CIN,QB,15,PIT,89,1,0,47,1,0,0,0,0,0,0,0,18.3,18.26
40,Benny Snell Jr.,PIT,RB,15,CIN,0,0,0,84,1,3,23,0,0,0,0,0,18.2,18.2
41,Cairo Santos,CHI,K,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,18,18
42,Antonio Brown,TB,WR,15,ATL,0,0,0,0,0,5,93,1,0,0,0,0,17.8,17.8
42,Brandon Aiyuk,SF,WR,15,DAL,0,0,0,0,0,9,73,1,0,0,0,0,17.8,17.8
44,Jonathan Taylor,IND,RB,15,HOU,0,0,0,83,1,4,12,0,0,0,0,0,17.5,17.5
45,Andy Dalton,DAL,QB,15,SF,209,2,0,8,0,0,0,0,0,0,0,0,17.2,17.16
46,Philip Rivers,IND,QB,15,HOU,228,2,0,-1,0,0,0,0,0,0,0,0,17,17.02
47,CeeDee Lamb,DAL,WR,15,SF,0,0,0,0,0,5,85,0,0,0,0,0,17,17
48,Teddy Bridgewater,CAR,QB,15,GB,258,0,0,26,1,0,0,0,0,0,0,0,16.9,16.92
49,Alvin Kamara,NO,RB,15,KC,0,0,0,54,0,3,40,1,0,0,0,0,16.9,16.9
50,Noah Fant,DEN,TE,15,BUF,0,0,0,0,0,8,68,1,0,0,0,0,16.8,16.8
51,Dwayne Haskins,WAS,QB,15,SEA,295,1,2,28,0,0,0,0,0,0,0,0,16.6,16.6
51,Kendrick Bourne,SF,WR,15,DAL,0,0,0,0,0,4,86,1,0,0,0,0,16.6,16.6
51,Logan Thomas,WAS,TE,15,SEA,0,0,0,0,0,13,101,0,0,0,0,0,16.6,16.6
54,Jared Goff,LAR,QB,15,NYJ,209,2,1,9,0,0,0,0,0,0,0,0,16.3,16.26
55,DJ Moore,CAR,WR,15,GB,0,0,0,1,0,6,131,0,0,0,0,0,16.2,16.2
56,Gardner Minshew,JAX,QB,15,BAL,226,2,0,9,0,0,0,0,0,0,0,0,15.9,15.94
57,Devin Singletary,BUF,RB,15,DEN,0,0,0,68,1,3,16,0,0,0,0,0,15.9,15.9
57,Diontae Johnson,PIT,WR,15,CIN,0,0,0,0,0,8,59,1,0,0,0,0,15.9,15.9
59,Jarvis Landry,CLE,WR,15,NYG,0,0,0,0,0,7,61,1,0,0,0,0,15.6,15.6
60,Greg Ward,PHI,WR,15,ARI,0,0,0,0,0,4,15,2,0,0,0,0,15.5,15.5
61,Russell Gage,ATL,WR,15,TB,0,0,0,0,0,5,68,1,0,0,0,0,15.3,15.3
62,Matthew Stafford,DET,QB,15,TEN,252,1,0,12,0,0,0,0,0,0,0,0,15.3,15.28
63,Cole Beasley,BUF,WR,15,DEN,0,0,0,0,0,8,112,0,0,0,0,0,15.2,15.2
64,Mark Andrews,BAL,TE,15,JAX,0,0,0,0,0,5,66,1,0,0,0,0,15.1,15.1
65,Dallas Cowboys,DAL,DST,15,SF,0,0,0,0,0,0,0,0,2,2,2,2,15,15
65,Hunter Henry,LAC,TE,15,LV,0,0,0,0,0,5,65,1,0,0,0,0,15,15
65,Nick Folk,NE,K,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0,15,15
68,Tyler Higbee,LAR,TE,15,NYJ,0,0,0,0,0,4,67,1,0,0,0,0,14.7,14.7
69,J.K. Dobbins,BAL,RB,15,JAX,0,0,0,64,1,1,17,0,0,0,0,0,14.6,14.6
70,Darnell Mooney,CHI,WR,15,MIN,0,0,0,16,0,4,49,1,0,0,0,0,14.5,14.5
70,Ty Johnson,NYJ,RB,15,LAR,0,0,0,16,0,6,39,1,0,0,0,0,14.5,14.5
72,Mitchell Trubisky,CHI,QB,15,MIN,202,1,1,34,0,0,0,0,0,0,0,0,14.5,14.48
73,Tyreek Hill,KC,WR,15,NO,0,0,0,1,0,6,53,1,0,0,0,0,14.4,14.4
73,Justin Jefferson,MIN,WR,15,CHI,0,0,0,0,0,8,104,0,0,0,0,0,14.4,14.4
75,Le'Veon Bell,KC,RB,15,NO,0,0,0,62,1,1,14,0,0,0,0,0,14.1,14.1
75,Chase Edmonds,ARI,RB,15,PHI,0,0,0,47,0,3,19,1,0,0,0,0,14.1,14.1
77,Sam Darnold,NYJ,QB,15,LAR,207,1,0,18,0,0,0,0,0,0,0,0,14.1,14.08
78,Mike Evans,TB,WR,15,ATL,0,0,0,0,0,6,110,0,0,0,0,0,14,14
79,Nick Chubb,CLE,RB,15,NYG,0,0,0,50,1,2,16,0,0,0,0,0,13.6,13.6
79,Tyron Johnson,LAC,WR,15,LV,0,0,0,0,0,3,61,1,0,0,0,0,13.6,13.6
81,Nick Mullens,SF,QB,15,DAL,219,2,2,7,0,0,0,0,0,0,0,0,13.5,13.46
82,Carlos Hyde,SEA,RB,15,WAS,0,0,0,55,1,2,8,0,0,0,0,0,13.3,13.3
83,Tyler Conklin,MIN,TE,15,CHI,0,0,0,0,0,3,57,1,0,0,0,0,13.2,13.2
84,Russell Wilson,SEA,QB,15,WAS,121,1,1,52,0,0,0,0,0,0,0,0,13,13.04
85,Frank Gore,NYJ,RB,15,LAR,0,0,0,59,1,1,6,0,0,0,0,0,13,13
85,Greg Zuerlein,DAL,K,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,13,13
87,A.J. Brown,TEN,WR,15,DET,0,0,0,0,0,5,44,1,0,0,0,0,12.9,12.9
88,James Robinson,JAX,RB,15,BAL,0,0,0,35,0,3,18,1,0,0,0,0,12.8,12.8
88,Marquise Brown,BAL,WR,15,JAX,0,0,0,0,0,6,98,0,0,0,0,0,12.8,12.8
90,Darrynton Evans,TEN,RB,15,DET,0,0,0,30,0,2,27,1,0,0,0,0,12.7,12.7
91,Austin Hooper,CLE,TE,15,NYG,0,0,0,0,0,5,41,1,0,0,0,0,12.6,12.6
91,Jakobi Meyers,NE,WR,15,MIA,0,0,0,0,0,7,111,0,0,0,0,0,12.6,12.6
93,Chad Hansen,HOU,WR,15,IND,0,0,0,0,0,2,55,1,0,0,0,0,12.5,12.5
94,Cam Newton,NE,QB,15,MIA,209,0,0,38,0,0,0,0,0,0,0,0,12.2,12.16
95,Tyler Bass,BUF,K,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,12,12
95,Jeff Wilson Jr.,SF,RB,15,DAL,0,0,0,60,1,0,0,0,0,0,0,0,12,12
95,Buffalo Bills,BUF,DST,15,DEN,0,0,0,0,0,0,0,0,3,0,1,1,12,12
98,Keke Coutee,HOU,WR,15,IND,0,0,0,0,0,5,53,1,0,0,0,0,11.8,11.8
99,Chris Godwin,TB,WR,15,ATL,0,0,0,0,0,4,36,1,0,0,0,0,11.6,11.6
100,Quez Watkins,PHI,WR,15,ARI,0,0,0,0,0,3,40,1,0,0,0,0,11.5,11.5
100,Jalen Guyton,LAC,WR,15,LV,0,0,0,4,0,4,91,0,0,0,0,0,11.5,11.5
102,Terry McLaurin,WAS,WR,15,SEA,0,0,0,0,0,7,77,0,0,0,0,0,11.2,11.2
103,Rodrigo Blankenship,IND,K,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0,11,11
103,Younghoe Koo,ATL,K,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,11,11
103,Sam Ficken,NYJ,K,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,11,11
103,Larry Fitzgerald,ARI,WR,15,PHI,0,0,0,0,0,3,35,1,0,0,0,0,11,11
107,Drew Lock,DEN,QB,15,BUF,132,1,0,37,0,0,0,0,0,0,0,0,11,10.98
108,Dawson Knox,BUF,TE,15,DEN,0,0,0,0,0,2,36,1,0,0,0,0,10.6,10.6
109,Allen Robinson II,CHI,WR,15,MIN,0,0,0,0,0,4,83,0,0,0,0,0,10.3,10.3
110,Michael Gallup,DAL,WR,15,SF,0,0,0,0,0,3,26,1,0,0,0,0,10.1,10.1
110,Hayden Hurst,ATL,TE,15,TB,0,0,0,0,0,4,21,1,0,0,0,0,10.1,10.1
112,Joey Slye,CAR,K,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,10,10
112,Indianapolis Colts,IND,DST,15,HOU,0,0,0,0,0,0,0,0,5,0,2,2,10,10
112,Baltimore Ravens,BAL,DST,15,JAX,0,0,0,0,0,0,0,0,5,0,1,1,10,10
112,Robbie Gould,SF,K,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,10,10
112,Matt Gay,LAR,K,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,10,10
112,Jason Myers,SEA,K,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,10,10
112,Arizona Cardinals,ARI,DST,15,PHI,0,0,0,0,0,0,0,0,6,0,2,0,10,10
119,Lil'Jordan Humphrey,NO,WR,15,KC,0,0,0,0,0,2,29,1,0,0,0,0,9.9,9.9
119,Latavius Murray,NO,RB,15,KC,0,0,0,3,0,2,26,1,0,0,0,0,9.9,9.9
119,Austin Ekeler,LAC,RB,15,LV,0,0,0,60,0,4,19,0,0,0,0,0,9.9,9.9
122,Emmanuel Sanders,NO,WR,15,KC,0,0,0,0,0,4,76,0,0,0,0,0,9.6,9.6
122,Rashard Higgins,CLE,WR,15,NYG,0,0,0,0,0,4,76,0,0,0,0,0,9.6,9.6
122,Jamison Crowder,NYJ,WR,15,LAR,0,0,0,0,0,6,66,0,0,0,0,0,9.6,9.6
125,Miles Sanders,PHI,RB,15,ARI,0,0,0,64,0,1,26,0,0,0,0,0,9.5,9.5
126,Darius Slayton,NYG,WR,15,CLE,0,0,0,0,0,4,74,0,0,0,0,0,9.4,9.4
127,Robert Tonyan,GB,TE,15,CAR,0,0,0,0,0,3,18,1,0,0,0,0,9.3,9.3
128,Mecole Hardman,KC,WR,15,NO,0,0,0,-5,0,3,22,1,0,0,0,0,9.2,9.2
129,Colt McCoy,NYG,QB,15,CLE,221,0,0,3,0,0,0,0,0,0,0,0,9.1,9.14
130,T.Y. Hilton,IND,WR,15,HOU,0,0,0,0,0,4,71,0,0,0,0,0,9.1,9.1
131,Daniel Carlson,LV,K,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,9,9
131,Austin Seibert,CIN,K,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,9,9
131,Dan Bailey,MIN,K,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,9,9
131,Miami Dolphins,MIA,DST,15,NE,0,0,0,0,0,0,0,0,3,0,4,1,9,9
131,Seattle Seahawks,SEA,DST,15,WAS,0,0,0,0,0,0,0,0,4,2,1,0,9,9
131,Justin Tucker,BAL,K,15,JAX,0,0,0,0,0,0,0,0,0,0,0,0,9,9
137,Brandin Cooks,HOU,WR,15,IND,0,0,0,0,0,6,59,0,0,0,0,0,8.9,8.9
138,Clyde Edwards-Helaire,KC,RB,15,NO,0,0,0,79,0,1,4,0,0,0,0,0,8.8,8.8
138,Gus Edwards,BAL,RB,15,JAX,0,0,0,42,0,2,36,0,0,0,0,0,8.8,8.8
138,Jordan Reed,SF,TE,15,DAL,0,0,0,0,0,2,18,1,0,0,0,0,8.8,8.8
141,Jake Kumerow,BUF,WR,15,DEN,0,0,0,0,0,1,22,1,0,0,0,0,8.7,8.7
141,Sony Michel,NE,RB,15,MIA,0,0,0,74,0,1,8,0,0,0,0,0,8.7,8.7
141,Jacob Hollister,SEA,TE,15,WAS,0,0,0,0,0,2,17,1,0,0,0,0,8.7,8.7
144,Matt Breida,MIA,RB,15,NE,0,0,0,86,0,0,0,0,0,0,0,0,8.6,8.6
145,Dalton Schultz,DAL,TE,15,SF,0,0,0,0,0,2,14,1,0,0,0,0,8.4,8.4
146,Zack Moss,BUF,RB,15,DEN,0,0,0,81,0,0,0,0,0,0,0,0,8.1,8.1
146,Adam Thielen,MIN,WR,15,CHI,0,0,0,0,0,2,11,1,0,0,0,0,8.1,8.1
146,Allen Lazard,GB,WR,15,CAR,0,0,0,0,0,5,56,0,0,0,0,0,8.1,8.1
149,Mason Crosby,GB,K,15,CAR,0,0,0,0,0,0,0,0,0,0,0,0,8,8
149,C.J. Beathard,SF,QB,15,DAL,100,1,0,0,0,0,0,0,0,0,0,0,8,8
149,Ka'imi Fairbairn,HOU,K,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,8,8
149,Stephen Gostkowski,TEN,K,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,8,8
149,Cincinnati Bengals,CIN,DST,15,PIT,0,0,0,0,0,0,0,0,1,1,2,2,8,8
149,Cleveland Browns,CLE,DST,15,NYG,0,0,0,0,0,0,0,0,1,0,1,0,8,8
149,Philadelphia Eagles,PHI,DST,15,ARI,0,0,0,0,0,0,0,0,1,1,3,3,8,8
149,Mike Nugent,ARI,K,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,8,8
149,Sammy Watkins,KC,WR,15,NO,0,0,0,0,0,4,60,0,0,0,0,0,8,8
149,New York Jets,NYJ,DST,15,LAR,0,0,0,0,0,0,0,0,3,1,0,0,8,8
159,Chris Carson,SEA,RB,15,WAS,0,0,0,63,0,2,6,0,0,0,0,0,7.9,7.9
159,Zach Ertz,PHI,TE,15,ARI,0,0,0,0,0,2,69,0,0,0,0,0,7.9,7.9
161,Chris Conley,JAX,WR,15,BAL,0,0,0,0,0,1,13,1,0,0,0,0,7.8,7.8
162,Ben Roethlisberger,PIT,QB,15,CIN,170,1,1,-1,0,0,0,0,0,0,0,0,7.7,7.7
162,Jonnu Smith,TEN,TE,15,DET,0,0,0,0,0,5,52,0,0,0,0,0,7.7,7.7
162,Davante Adams,GB,WR,15,CAR,0,0,0,0,0,7,42,0,0,0,0,0,7.7,7.7
165,Dez Bryant,BAL,WR,15,JAX,0,0,0,0,0,1,11,1,0,0,0,0,7.6,7.6
165,Lynn Bowden Jr.,MIA,WR,15,NE,0,0,0,9,0,6,37,0,0,0,0,0,7.6,7.6
167,James White,NE,RB,15,MIA,0,0,0,3,0,4,52,0,0,0,0,0,7.5,7.5
167,Jordan Akins,HOU,TE,15,IND,0,0,0,0,0,5,50,0,0,0,0,0,7.5,7.5
169,Cameron Brate,TB,TE,15,ATL,0,0,0,0,0,4,54,0,0,0,0,0,7.4,7.4
170,Alshon Jeffery,PHI,WR,15,ARI,0,0,0,0,0,2,63,0,0,0,0,0,7.3,7.3
170,DJ Chark Jr.,JAX,WR,15,BAL,0,0,0,0,0,4,53,0,0,0,0,0,7.3,7.3
172,Kalen Ballage,LAC,RB,15,LV,0,0,0,11,1,0,0,0,0,0,0,0,7.1,7.1
172,Mike Davis,CAR,RB,15,GB,0,0,0,59,0,2,2,0,0,0,0,0,7.1,7.1
174,Matt Prater,DET,K,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0,7,7
