Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Tyreek Hill,KC,WR,6,NE,0,0,0,0,0,7,142,3,0,0,0,0,35.7,35.7
2,Todd Gurley II,LAR,RB,6,DEN,0,0,0,208,2,2,17,0,0,0,0,0,35.5,35.5
3,Melvin Gordon III,LAC,RB,6,CLE,0,0,0,132,3,2,18,0,0,0,0,0,34,34
4,Saquon Barkley,NYG,RB,6,PHI,0,0,0,130,1,9,99,0,0,0,0,0,33.4,33.4
5,Jameis Winston,TB,QB,6,ATL,395,4,2,29,0,0,0,0,0,0,0,0,32.7,32.7
6,Davante Adams,GB,WR,6,SF,0,0,0,0,0,10,132,2,0,0,0,0,30.2,30.2
7,Albert Wilson,MIA,WR,6,CHI,0,0,0,-5,0,6,155,2,0,0,0,0,30,30
8,Dak Prescott,DAL,QB,6,JAX,183,2,0,82,1,0,0,0,0,0,0,0,29.5,29.52
9,Patrick Mahomes,KC,QB,6,NE,352,4,2,9,0,0,0,0,0,0,0,0,29,28.98
10,Aaron Rodgers,GB,QB,6,SF,425,2,0,34,0,0,0,0,0,0,0,0,28.4,28.4
11,Mitchell Trubisky,CHI,QB,6,MIA,316,3,1,47,0,0,0,0,0,0,0,0,28.3,28.34
12,Brock Osweiler,MIA,QB,6,CHI,380,3,2,8,0,0,0,0,0,0,0,0,28,28
13,Matt Ryan,ATL,QB,6,TB,355,3,0,13,0,0,0,0,0,0,0,0,27.5,27.5
14,Marquise Goodwin,SF,WR,6,GB,0,0,0,5,0,4,126,2,0,0,0,0,27.1,27.1
15,Kareem Hunt,KC,RB,6,NE,0,0,0,80,0,5,105,1,0,0,0,0,27,27
15,Jason Myers,NYJ,K,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,27,27
17,James Conner,PIT,RB,6,CIN,0,0,0,111,2,4,18,0,0,0,0,0,26.9,26.9
18,Cole Beasley,DAL,WR,6,JAX,0,0,0,0,0,9,101,2,0,0,0,0,26.6,26.6
19,Andrew Luck,IND,QB,6,NYJ,301,4,3,7,0,0,0,0,0,0,0,0,25.7,25.74
20,Tyrell Williams,LAC,WR,6,CLE,0,0,0,1,0,3,118,2,0,0,0,0,25.4,25.4
21,Carson Wentz,PHI,QB,6,NYG,278,3,0,14,0,0,0,0,0,0,0,0,24.5,24.52
22,Cam Newton,CAR,QB,6,WAS,275,2,1,43,0,0,0,0,0,0,0,0,24.3,24.3
23,Adam Thielen,MIN,WR,6,ARI,0,0,0,0,0,11,123,1,0,0,0,0,23.8,23.8
24,Alshon Jeffery,PHI,WR,6,NYG,0,0,0,0,0,8,74,2,0,0,0,0,23.4,23.4
25,Sony Michel,NE,RB,6,KC,0,0,0,106,2,0,0,0,0,0,0,0,22.6,22.6
26,Latavius Murray,MIN,RB,6,ARI,0,0,0,155,1,1,3,0,0,0,0,0,22.3,22.3
27,Stephen Gostkowski,NE,K,6,KC,0,0,0,0,0,0,0,0,0,0,0,0,22,22
28,Russell Wilson,SEA,QB,6,LV,222,3,1,20,0,0,0,0,0,0,0,0,21.9,21.88
29,Tom Brady,NE,QB,6,KC,340,1,0,2,1,0,0,0,0,0,0,0,21.8,21.8
30,Tyler Boyd,CIN,WR,6,PIT,0,0,0,0,0,7,62,2,0,0,0,0,21.7,21.7
31,Ben Roethlisberger,PIT,QB,6,CIN,369,1,0,-1,0,1,-1,0,0,0,0,0,21.1,21.06
32,Baltimore Ravens,BAL,DST,6,TEN,0,0,0,0,0,0,0,0,11,0,1,0,21,21
32,Brett Maher,DAL,K,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,21,21
32,Emmanuel Sanders,DEN,WR,6,LAR,0,0,0,0,0,7,115,1,0,0,0,0,21,21
35,Case Keenum,DEN,QB,6,LAR,322,2,1,6,0,0,0,0,0,0,0,0,20.5,20.48
36,Houston Texans,HOU,DST,6,BUF,0,0,0,0,0,0,0,0,2,2,1,1,20,20
37,Tarik Cohen,CHI,RB,6,MIA,0,0,0,31,1,7,90,0,0,0,0,0,19.6,19.6
38,Julio Jones,ATL,WR,6,TB,0,0,0,0,0,10,144,0,0,0,0,0,19.4,19.4
39,Sam Darnold,NYJ,QB,6,IND,280,2,1,8,0,0,0,0,0,0,0,0,19,19
39,Antonio Brown,PIT,WR,6,CIN,0,0,0,0,0,5,105,1,0,0,0,0,19,19
41,C.J. Beathard,SF,QB,6,GB,245,2,1,21,0,0,0,0,0,0,0,0,18.9,18.9
42,Peyton Barber,TB,RB,6,ATL,0,0,0,82,0,4,24,1,0,0,0,0,18.6,18.6
43,Michael Crabtree,BAL,WR,6,TEN,0,0,0,0,0,6,93,1,0,0,0,0,18.3,18.3
44,Ezekiel Elliott,DAL,RB,6,JAX,0,0,0,106,1,1,11,0,0,0,0,0,18.2,18.2
45,Kirk Cousins,MIN,QB,6,ARI,233,1,1,14,1,1,-1,0,0,0,0,0,18.1,18.12
46,Harrison Butker,KC,K,6,NE,0,0,0,0,0,0,0,0,0,0,0,0,18,18
47,Austin Hooper,ATL,TE,6,TB,0,0,0,0,0,9,71,1,0,0,0,0,17.6,17.6
48,Alex Collins,BAL,RB,6,TEN,0,0,0,54,2,0,0,0,0,0,0,0,17.4,17.4
49,Andy Dalton,CIN,QB,6,PIT,229,2,0,0,0,0,0,0,0,0,0,0,17.2,17.16
50,Mason Crosby,GB,K,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,17,17
50,Seattle Seahawks,SEA,DST,6,LV,0,0,0,0,0,0,0,0,6,0,3,2,17,17
52,JuJu Smith-Schuster,PIT,WR,6,CIN,0,0,0,0,0,7,111,0,0,0,0,0,16.6,16.6
53,Joe Mixon,CIN,RB,6,PIT,0,0,0,64,1,4,20,0,0,0,0,0,16.4,16.4
54,Devin Funchess,CAR,WR,6,WAS,0,0,0,0,0,5,74,1,0,0,0,0,15.9,15.9
