Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,William Fuller V,HOU,WR,5,ATL,0,0,0,0,0,14,217,3,0,0,0,0,46.7,46.7
2,Aaron Jones,GB,RB,5,DAL,0,0,0,107,4,7,75,0,0,0,0,0,45.7,45.7
3,Christian McCaffrey,CAR,RB,5,JAX,0,0,0,176,2,6,61,1,0,0,0,0,44.7,44.7
4,Deshaun Watson,HOU,QB,5,ATL,426,5,0,47,0,0,0,0,0,0,0,0,41.7,41.74
5,Michael Thomas,NO,WR,5,TB,0,0,0,0,0,11,182,2,0,0,0,0,35.7,35.7
6,Philadelphia Eagles,PHI,DST,5,NYJ,0,0,0,0,0,0,0,0,10,2,2,1,35,35
7,Amari Cooper,DAL,WR,5,GB,0,0,0,0,0,11,226,1,0,0,0,0,34.1,34.1
8,Matt Ryan,ATL,QB,5,HOU,330,3,1,7,1,0,0,0,0,0,0,0,32.9,32.9
9,DJ Chark Jr.,JAX,WR,5,CAR,0,0,0,0,0,8,164,2,0,0,0,0,32.4,32.4
10,Russell Wilson,SEA,QB,5,LAR,268,4,0,32,0,0,0,0,0,0,0,0,29.9,29.92
11,Adam Thielen,MIN,WR,5,NYG,0,0,0,0,0,7,130,2,0,0,0,0,28.5,28.5
12,Teddy Bridgewater,NO,QB,5,TB,314,4,1,7,0,0,0,0,0,0,0,0,28.3,28.26
13,Chris Godwin,TB,WR,5,NO,0,0,0,0,0,7,125,2,0,0,0,0,28,28
14,Josh Jacobs,LV,RB,5,CHI,0,0,0,123,2,3,20,0,0,0,0,0,27.8,27.8
15,Matt Breida,SF,RB,5,CLE,0,0,0,114,1,3,15,1,0,0,0,0,26.4,26.4
16,Dak Prescott,DAL,QB,5,GB,463,2,3,27,0,0,0,0,0,0,0,0,26.2,26.22
17,Kyler Murray,ARI,QB,5,CIN,253,0,0,93,1,0,0,0,0,0,0,0,25.4,25.42
18,Allen Robinson II,CHI,WR,5,LV,0,0,0,0,0,7,97,2,0,0,0,0,25.2,25.2
19,Tom Brady,NE,QB,5,WAS,348,3,1,0,0,0,0,0,0,0,0,0,24.9,24.92
20,Tyler Boyd,CIN,WR,5,ARI,0,0,0,0,0,10,123,1,0,0,0,0,23.3,23.3
21,Dalvin Cook,MIN,RB,5,NYG,0,0,0,132,0,6,86,0,0,0,0,0,22.8,22.8
22,Phillip Lindsay,DEN,RB,5,LAC,0,0,0,114,1,4,33,0,0,0,0,0,22.7,22.7
23,Cooper Kupp,LAR,WR,5,SEA,0,0,0,0,0,9,117,1,0,0,0,0,22.2,22.2
24,Leonard Fournette,JAX,RB,5,CAR,0,0,0,108,1,4,29,0,0,0,0,0,21.7,21.7
25,Gardner Minshew,JAX,QB,5,CAR,374,2,0,42,0,0,0,0,0,0,0,0,21.2,21.16
26,Julian Edelman,NE,WR,5,WAS,0,0,0,0,0,8,110,1,0,0,0,0,21,21
27,Michael Gallup,DAL,WR,5,GB,0,0,0,0,0,7,113,1,0,0,0,0,20.8,20.8
28,Kirk Cousins,MIN,QB,5,NYG,306,2,0,3,0,0,0,0,0,0,0,0,20.5,20.54
29,Sony Michel,NE,RB,5,WAS,0,0,0,91,1,3,32,0,0,0,0,0,19.8,19.8
30,Byron Pringle,KC,WR,5,IND,0,0,0,0,0,6,103,1,0,0,0,0,19.3,19.3
31,San Francisco 49ers,SF,DST,5,CLE,0,0,0,0,0,0,0,0,4,2,3,2,19,19
32,Andy Dalton,CIN,QB,5,ARI,262,2,0,5,0,0,0,0,0,0,0,0,19,18.98
33,Jared Goff,LAR,QB,5,SEA,395,1,1,1,0,0,0,0,0,0,0,0,18.9,18.9
34,Chris Carson,SEA,RB,5,LAR,0,0,0,118,0,1,5,1,0,0,0,0,18.8,18.8
35,Patrick Mahomes,KC,QB,5,IND,321,1,0,17,0,0,0,0,0,0,0,0,18.5,18.54
36,Josh Allen,BUF,QB,5,TEN,219,2,1,27,0,0,0,0,0,0,0,0,18.5,18.46
37,George Kittle,SF,TE,5,CLE,0,0,0,18,0,6,70,1,0,0,0,0,17.8,17.8
38,Jameis Winston,TB,QB,5,NO,204,2,0,13,0,0,0,0,0,0,0,0,17.5,17.46
39,Calvin Ridley,ATL,WR,5,HOU,0,0,0,0,0,5,88,1,0,0,0,0,17.3,17.3
40,Todd Gurley II,LAR,RB,5,SEA,0,0,0,51,2,3,6,0,0,0,0,0,17.2,17.2
40,Courtland Sutton,DEN,WR,5,LAC,0,0,0,0,0,4,92,1,0,0,0,0,17.2,17.2
42,David Johnson,ARI,RB,5,CIN,0,0,0,91,0,3,65,0,0,0,0,0,17.1,17.1
42,Gerald Everett,LAR,TE,5,SEA,0,0,0,0,0,7,136,0,0,0,0,0,17.1,17.1
44,Marlon Mack,IND,RB,5,KC,0,0,0,132,0,3,16,0,0,0,0,0,16.3,16.3
