Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Christian Kirk,ARI,WR,10,TB,0,0,0,0,0,6,138,3,0,0,0,0,34.8,34.8
2,Lamar Jackson,BAL,QB,10,CIN,223,3,0,65,1,0,0,0,0,0,0,0,33.4,33.42
3,Derrick Henry,TEN,RB,10,KC,0,0,0,188,2,2,3,0,0,0,0,0,32.1,32.1
4,Daniel Jones,NYG,QB,10,NYJ,308,4,0,20,0,0,0,0,0,0,0,0,30.3,30.32
5,Patrick Mahomes,KC,QB,10,TEN,446,3,0,0,0,0,0,0,0,0,0,0,29.8,29.84
6,Darius Slayton,NYG,WR,10,NYJ,0,0,0,0,0,10,121,2,0,0,0,0,29.1,29.1
7,Dalvin Cook,MIN,RB,10,DAL,0,0,0,97,1,7,86,0,0,0,0,0,27.8,27.8
8,Kyler Murray,ARI,QB,10,TB,324,3,1,38,0,0,0,0,0,0,0,0,27.8,27.76
9,Tyreek Hill,KC,WR,10,TEN,0,0,0,3,0,11,157,1,0,0,0,0,27.5,27.5
10,Aaron Jones,GB,RB,10,CAR,0,0,0,93,3,0,0,0,0,0,0,0,27.3,27.3
11,Dak Prescott,DAL,QB,10,MIN,397,3,1,0,0,0,0,0,0,0,0,0,26.9,26.88
12,Amari Cooper,DAL,WR,10,MIN,0,0,0,0,0,11,147,1,0,0,0,0,26.2,26.2
13,Josh Allen,BUF,QB,10,CLE,266,0,0,28,2,0,0,0,0,0,0,0,25.4,25.44
14,Pittsburgh Steelers,PIT,DST,10,LAR,0,0,0,0,0,0,0,0,4,3,3,1,25,25
15,Baltimore Ravens,BAL,DST,10,CIN,0,0,0,0,0,0,0,0,2,1,2,2,24,24
16,Christian McCaffrey,CAR,RB,10,GB,0,0,0,108,1,6,33,0,0,0,0,0,23.1,23.1
17,Sam Darnold,NYJ,QB,10,NYG,230,1,0,25,1,0,0,0,0,0,0,0,21.7,21.7
17,Michael Thomas,NO,WR,10,ATL,0,0,0,0,0,13,152,0,0,0,0,0,21.7,21.7
19,Golden Tate,NYG,WR,10,NYJ,0,0,0,0,0,4,95,2,0,0,0,0,21.5,21.5
20,Jameis Winston,TB,QB,10,ARI,358,1,2,40,0,0,0,0,0,0,0,0,20.3,20.32
21,Mark Andrews,BAL,TE,10,CIN,0,0,0,0,0,6,53,2,0,0,0,0,20.3,20.3
22,Jarvis Landry,CLE,WR,10,BUF,0,0,0,0,0,9,97,1,0,0,0,0,20.2,20.2
23,Melvin Gordon III,LAC,RB,10,LV,0,0,0,108,1,1,25,0,0,0,0,0,19.8,19.8
24,Mitchell Trubisky,CHI,QB,10,DET,173,3,0,8,0,0,0,0,0,0,0,0,19.7,19.72
25,Randall Cobb,DAL,WR,10,MIN,0,0,0,0,0,6,106,1,0,0,0,0,19.6,19.6
26,Kirk Cousins,MIN,QB,10,DAL,220,2,0,5,0,0,0,0,0,0,0,0,19.3,19.3
27,Los Angeles Rams,LAR,DST,10,PIT,0,0,0,0,0,0,0,0,3,0,3,2,19,19
27,San Francisco 49ers,SF,DST,10,SEA,0,0,0,0,0,0,0,0,5,1,5,3,19,19
29,Ryan Tannehill,TEN,QB,10,KC,181,2,0,37,0,0,0,0,0,0,0,0,18.9,18.94
30,Ronald Jones II,TB,RB,10,ARI,0,0,0,29,1,8,77,0,0,0,0,0,18.6,18.6
31,Jeff Driskel,DET,QB,10,CHI,269,1,1,37,0,1,6,0,0,0,0,0,18.6,18.56
32,Seattle Seahawks,SEA,DST,10,SF,0,0,0,0,0,0,0,0,5,1,2,2,18,18
33,Baker Mayfield,CLE,QB,10,BUF,238,2,0,1,0,0,0,0,0,0,0,0,17.6,17.62
34,Josh Jacobs,LV,RB,10,LAC,0,0,0,71,1,3,30,0,0,0,0,0,17.6,17.6
34,Chris Carson,SEA,RB,10,SF,0,0,0,89,1,3,12,0,0,0,0,0,17.6,17.6
36,Russell Wilson,SEA,QB,10,SF,232,1,1,53,0,0,0,0,0,0,0,0,17.6,17.58
37,Kyle Rudolph,MIN,TE,10,DAL,0,0,0,0,0,4,14,2,0,0,0,0,17.4,17.4
38,Las Vegas Raiders,LV,DST,10,LAC,0,0,0,0,0,0,0,0,5,3,1,0,17,17
38,Travis Kelce,KC,TE,10,TEN,0,0,0,0,0,7,75,1,0,0,0,0,17,17
40,Jamison Crowder,NYJ,WR,10,NYG,0,0,0,0,0,5,81,1,0,0,0,0,16.6,16.6
41,DJ Moore,CAR,WR,10,GB,0,0,0,0,0,9,120,0,0,0,0,0,16.5,16.5
42,Jacob Hollister,SEA,TE,10,SF,0,0,0,0,0,8,62,1,0,0,0,0,16.2,16.2
43,Joe Mixon,CIN,RB,10,BAL,0,0,0,114,0,2,37,0,0,0,0,0,16.1,16.1
44,New York Jets,NYJ,DST,10,NYG,0,0,0,0,0,0,0,0,6,0,3,2,16,16
44,Harrison Butker,KC,K,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,16,16
44,Marquise Brown,BAL,WR,10,CIN,0,0,0,0,0,4,80,1,0,0,0,0,16,16
44,James Washington,PIT,WR,10,LAR,0,0,0,0,0,6,90,1,0,0,0,0,16,16
48,Michael Gallup,DAL,WR,10,MIN,0,0,0,0,0,4,76,1,0,0,0,0,15.6,15.6
49,Matt Ryan,ATL,QB,10,NO,182,2,1,13,0,0,0,0,0,0,0,0,15.6,15.58
50,Davante Adams,GB,WR,10,CAR,0,0,0,0,0,7,118,0,0,0,0,0,15.3,15.3
51,Deebo Samuel,SF,WR,10,SEA,0,0,0,0,0,8,112,0,0,0,0,0,15.2,15.2
52,Younghoe Koo,ATL,K,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,15,15
53,Le'Veon Bell,NYJ,RB,10,NYG,0,0,0,34,1,4,34,0,0,0,0,0,14.8,14.8
54,Kyle Allen,CAR,QB,10,GB,307,1,1,12,0,0,0,0,0,0,0,0,14.5,14.48
55,Kendrick Bourne,SF,WR,10,SEA,0,0,0,0,0,4,42,1,0,0,0,0,14.2,14.2
56,Ryan Fitzpatrick,MIA,QB,10,IND,169,0,1,23,1,0,0,0,0,0,0,0,14.1,14.06
57,Matt Gay,TB,K,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,14,14
58,Greg Olsen,CAR,TE,10,GB,0,0,0,0,0,8,98,0,0,0,0,0,13.8,13.8
59,Brian Hill,ATL,RB,10,NO,0,0,0,61,0,1,10,1,0,0,0,0,13.6,13.6
60,Mason Rudolph,PIT,QB,10,LAR,242,1,0,-1,0,0,0,0,0,0,0,0,13.6,13.58
61,Philip Rivers,LAC,QB,10,LV,207,2,3,0,0,0,0,0,0,0,0,0,13.3,13.28
62,Kenny Golladay,DET,WR,10,CHI,0,0,0,0,0,3,57,1,0,0,0,0,13.2,13.2
63,Derek Carr,LV,QB,10,LAC,218,1,0,4,0,0,0,0,0,0,0,0,13.1,13.12
64,Nick Chubb,CLE,RB,10,BUF,0,0,0,116,0,2,5,0,0,0,0,0,13.1,13.1
65,Jason Sanders,MIA,K,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,13,13
65,Robert Woods,LAR,WR,10,PIT,0,0,0,0,0,7,95,0,0,0,0,0,13,13
67,Mecole Hardman,KC,WR,10,TEN,0,0,0,0,0,1,63,1,0,0,0,0,12.8,12.8
68,O.J. Howard,TB,TE,10,ARI,0,0,0,0,0,4,47,1,0,0,0,0,12.7,12.7
69,Keenan Allen,LAC,WR,10,LV,0,0,0,18,0,8,68,0,0,0,0,0,12.6,12.6
70,Sam Ficken,NYJ,K,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,12,12
70,Chase McLaughlin,SF,K,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,12,12
72,Jack Doyle,IND,TE,10,MIA,0,0,0,0,0,3,44,1,0,0,0,0,11.9,11.9
73,Austin Ekeler,LAC,RB,10,LV,0,0,0,19,0,2,29,1,0,0,0,0,11.8,11.8
73,Taylor Gabriel,CHI,WR,10,DET,0,0,0,-1,0,4,39,1,0,0,0,0,11.8,11.8
75,Tarik Cohen,CHI,RB,10,DET,0,0,0,14,0,4,23,1,0,0,0,0,11.7,11.7
76,Allen Robinson II,CHI,WR,10,DET,0,0,0,0,0,6,86,0,0,0,0,0,11.6,11.6
77,Curtis Samuel,CAR,WR,10,GB,0,0,0,0,0,4,35,1,0,0,0,0,11.5,11.5
78,Drew Brees,NO,QB,10,ATL,287,0,0,0,0,0,0,0,0,0,0,0,11.5,11.48
