Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Josh Allen,BUF,QB,17,MIA,224,3,1,95,2,0,0,0,0,0,0,0,41.5,41.46
2,Dak Prescott,DAL,QB,17,NYG,387,4,0,0,0,0,0,0,0,0,0,0,33.5,33.48
3,Blake Jarwin,DAL,TE,17,NYG,0,0,0,0,0,7,119,3,0,0,0,0,33.4,33.4
4,Jameis Winston,TB,QB,17,ATL,345,4,1,23,0,0,0,0,0,0,0,0,31.1,31.1
5,Matt Ryan,ATL,QB,17,TB,378,2,1,7,0,1,5,1,0,0,0,0,29.8,29.82
6,Chris Godwin,TB,WR,17,ATL,0,0,0,0,0,6,114,2,0,0,0,0,26.4,26.4
7,Lamar Jackson,BAL,QB,17,CLE,179,0,0,90,2,0,0,0,0,0,0,0,26.2,26.16
8,Tyreek Hill,KC,WR,17,LV,0,0,0,15,1,5,101,1,0,0,0,0,26.1,26.1
9,Tom Brady,NE,QB,17,NYJ,250,4,0,0,0,0,0,0,0,0,0,0,26,26
10,Mike Evans,TB,WR,17,ATL,0,0,0,0,0,6,106,2,0,0,0,0,25.6,25.6
11,George Kittle,SF,TE,17,LAR,0,0,0,0,0,9,149,1,0,0,0,0,25.4,25.4
12,Kyle Allen,CAR,QB,17,NO,228,2,0,19,1,0,0,0,0,0,0,0,25,25.02
13,Zay Jones,BUF,WR,17,MIA,0,0,0,0,0,6,93,2,0,0,0,0,24.3,24.3
13,Julio Jones,ATL,WR,17,TB,0,0,0,0,0,9,138,1,0,0,0,0,24.3,24.3
15,Andrew Luck,IND,QB,17,TEN,285,3,1,17,0,0,0,0,0,0,0,0,24.1,24.1
16,Baker Mayfield,CLE,QB,17,BAL,376,3,3,0,0,0,0,0,0,0,0,0,24,24.04
17,Kansas City Chiefs,KC,DST,17,LV,0,0,0,0,0,0,0,0,3,2,3,2,24,24
18,Jared Goff,LAR,QB,17,SF,199,4,0,0,0,0,0,0,0,0,0,0,24,23.96
19,Jordan Howard,CHI,RB,17,MIN,0,0,0,109,2,1,5,0,0,0,0,0,23.9,23.9
20,New England Patriots,NE,DST,17,NYJ,0,0,0,0,0,0,0,0,4,0,2,3,23,23
21,CJ Anderson,LAR,RB,17,SF,0,0,0,132,1,3,22,0,0,0,0,0,22.9,22.9
22,Saquon Barkley,NYG,RB,17,DAL,0,0,0,109,1,4,33,0,0,0,0,0,22.2,22.2
23,Nick Mullens,SF,QB,17,LAR,282,3,3,-2,0,0,0,0,0,0,0,0,22.1,22.08
24,Deshaun Watson,HOU,QB,17,JAX,234,0,0,66,1,0,0,0,0,0,0,0,22,21.96
25,Los Angeles Chargers,LAC,DST,17,DEN,0,0,0,0,0,0,0,0,1,1,2,3,21,21
26,Brandin Cooks,LAR,WR,17,SF,0,0,0,0,0,5,62,2,0,0,0,0,20.7,20.7
26,DeAndre Hopkins,HOU,WR,17,JAX,0,0,0,0,0,12,147,0,0,0,0,0,20.7,20.7
28,Josh Reynolds,LAR,WR,17,SF,0,0,0,0,0,4,55,2,0,0,0,0,19.5,19.5
29,Chris Carson,SEA,RB,17,ARI,0,0,0,122,1,1,7,0,0,0,0,0,19.4,19.4
30,Eli Manning,NYG,QB,17,DAL,301,2,1,2,0,0,0,0,0,0,0,0,19.2,19.24
31,Zach Zenner,DET,RB,17,GB,0,0,0,93,1,1,30,0,0,0,0,0,18.8,18.8
32,Jarvis Landry,CLE,WR,17,BAL,0,0,0,0,0,5,102,1,0,0,0,0,18.7,18.7
33,Evan Engram,NYG,TE,17,DAL,0,0,0,0,0,5,81,1,0,0,0,0,18.6,18.6
34,Nelson Agholor,PHI,WR,17,WAS,0,0,0,0,0,5,40,2,0,0,0,0,18.5,18.5
35,Matthew Stafford,DET,QB,17,GB,266,2,0,-2,0,0,0,0,0,0,0,0,18.4,18.44
36,Cole Beasley,DAL,WR,17,NYG,0,0,0,0,0,6,94,1,0,0,0,0,18.4,18.4
37,Patrick Mahomes,KC,QB,17,LV,281,2,1,1,0,0,0,0,0,0,0,0,18.3,18.34
38,Buffalo Bills,BUF,DST,17,MIA,0,0,0,0,0,0,0,0,4,2,2,3,18,18
38,Alfred Morris,SF,RB,17,LAR,0,0,0,111,1,1,4,0,0,0,0,0,18,18
40,Julian Edelman,NE,WR,17,NYJ,0,0,0,24,0,5,69,1,0,0,0,0,17.8,17.8
41,TJ Jones,DET,WR,17,GB,0,0,0,0,0,3,40,2,0,0,0,0,17.5,17.5
42,Marlon Mack,IND,RB,17,TEN,0,0,0,119,1,3,-1,0,0,0,0,0,17.3,17.3
43,Mohamed Sanu Sr.,ATL,WR,17,TB,5,1,0,2,0,7,90,0,0,0,0,0,16.9,16.9
44,Nick Foles,PHI,QB,17,WAS,221,2,1,4,0,0,0,0,0,0,0,0,16.2,16.24
45,Dontrelle Inman,IND,WR,17,TEN,0,0,0,0,0,5,77,1,0,0,0,0,16.2,16.2
46,Los Angeles Rams,LAR,DST,17,SF,0,0,0,0,0,0,0,0,3,3,1,1,16,16
46,Philadelphia Eagles,PHI,DST,17,WAS,0,0,0,0,0,0,0,0,4,1,1,0,16,16
46,Arizona Cardinals,ARI,DST,17,SEA,0,0,0,0,0,0,0,0,6,1,0,0,16,16
49,Antonio Callaway,CLE,WR,17,BAL,0,0,0,0,0,4,79,1,0,0,0,0,15.9,15.9
50,Demarcus Robinson,KC,WR,17,LV,0,0,0,0,0,1,89,1,0,0,0,0,15.4,15.4
51,Cody Latimer,NYG,WR,17,DAL,0,0,0,0,0,4,72,1,0,0,0,0,15.2,15.2
52,Detroit Lions,DET,DST,17,GB,0,0,0,0,0,0,0,0,3,1,0,0,15,15
52,Justin Tucker,BAL,K,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,15,15
54,James White,NE,RB,17,NYJ,0,0,0,30,0,4,39,1,0,0,0,0,14.9,14.9
55,Ben Roethlisberger,PIT,QB,17,CIN,287,1,1,3,0,0,0,0,0,0,0,0,14.8,14.78
56,Stefon Diggs,MIN,WR,17,CHI,0,0,0,0,0,8,47,1,0,0,0,0,14.7,14.7
57,Ian Thomas,CAR,TE,17,NO,0,0,0,0,0,5,61,1,0,0,0,0,14.6,14.6
58,Kendrick Bourne,SF,WR,17,LAR,0,0,0,0,0,5,59,1,0,0,0,0,14.4,14.4
58,Alshon Jeffery,PHI,WR,17,WAS,0,0,0,0,0,5,59,1,0,0,0,0,14.4,14.4
60,Royce Freeman,DEN,RB,17,LAC,0,0,0,60,0,8,43,0,0,0,0,0,14.3,14.3
61,Curtis Samuel,CAR,WR,17,NO,0,0,0,0,0,2,72,1,0,0,0,0,14.2,14.2
62,Greg Zuerlein,LAR,K,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,14,14
62,Zane Gonzalez,ARI,K,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,14,14
62,Houston Texans,HOU,DST,17,JAX,0,0,0,0,0,0,0,0,3,1,1,1,14,14
62,Eric Ebron,IND,TE,17,TEN,0,0,0,0,0,4,60,1,0,0,0,0,14,14
66,Tyler Lockett,SEA,WR,17,ARI,0,0,0,3,0,2,66,1,0,0,0,0,13.9,13.9
66,Mike Williams,LAC,WR,17,DEN,0,0,0,-11,0,5,65,1,0,0,0,0,13.9,13.9
68,Phillip Dorsett II,NE,WR,17,NYJ,0,0,0,16,0,5,34,1,0,0,0,0,13.5,13.5
69,Case Keenum,DEN,QB,17,LAC,292,1,1,8,0,0,0,0,0,0,0,0,13.5,13.48
70,Brandon Powell,DET,WR,17,GB,0,0,0,0,0,6,103,0,0,0,0,0,13.3,13.3
71,Cameron Artis-Payne,CAR,RB,17,NO,0,0,0,56,1,2,2,0,0,0,0,0,12.8,12.8
72,Lamar Miller,HOU,RB,17,JAX,0,0,0,56,1,2,0,0,0,0,0,0,12.6,12.6
