Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Alvin Kamara,NO,RB,16,MIN,0,0,0,155,6,3,17,0,0,0,0,0,54.7,54.7
2,Davante Adams,GB,WR,16,TEN,0,0,0,0,0,11,142,3,0,0,0,0,37.7,37.7
3,Stefon Diggs,BUF,WR,16,NE,0,0,0,0,0,9,145,3,0,0,0,0,37,37
4,Mike Evans,TB,WR,16,DET,0,0,0,0,0,10,181,2,0,0,0,0,35.1,35.1
5,Josh Allen,BUF,QB,16,NE,320,4,0,35,0,0,0,0,0,0,0,0,32.3,32.3
6,Myles Gaskin,MIA,RB,16,LV,0,0,0,87,0,5,82,2,0,0,0,0,31.4,31.4
7,Tom Brady,TB,QB,16,DET,348,4,0,0,0,0,0,0,0,0,0,0,29.9,29.92
8,Samaje Perine,CIN,RB,16,HOU,0,0,0,95,2,4,41,0,0,0,0,0,27.6,27.6
9,Andy Dalton,DAL,QB,16,PHI,377,3,1,15,0,0,0,0,0,0,0,0,27.6,27.58
10,David Johnson,HOU,RB,16,CIN,0,0,0,128,1,3,11,1,0,0,0,0,27.4,27.4
11,Michael Gallup,DAL,WR,16,PHI,0,0,0,0,0,6,121,2,0,0,0,0,27.1,27.1
12,Jeff Wilson Jr.,SF,RB,16,ARI,0,0,0,183,0,1,21,1,0,0,0,0,26.9,26.9
13,Deshaun Watson,HOU,QB,16,CIN,324,3,0,38,0,0,0,0,0,0,0,0,26.8,26.76
14,Aaron Rodgers,GB,QB,16,TEN,231,4,1,19,0,0,0,0,0,0,0,0,26.1,26.14
15,Jamison Crowder,NYJ,WR,16,CLE,43,1,0,14,0,7,92,1,0,0,0,0,25.8,25.82
16,Ben Roethlisberger,PIT,QB,16,IND,341,3,0,-1,0,0,0,0,0,0,0,0,25.5,25.54
17,AJ Dillon,GB,RB,16,TEN,0,0,0,124,2,1,5,0,0,0,0,0,25.4,25.4
18,Mitchell Trubisky,CHI,QB,16,JAX,265,2,1,10,1,0,0,0,0,0,0,0,24.6,24.6
19,Nelson Agholor,LV,WR,16,MIA,0,0,0,0,0,5,155,1,0,0,0,0,24,24
20,Kirk Cousins,MIN,QB,16,NO,291,3,0,0,0,0,0,0,0,0,0,0,23.6,23.64
21,Brandin Cooks,HOU,WR,16,CIN,0,0,0,0,0,7,141,1,0,0,0,0,23.6,23.6
22,Derek Carr,LV,QB,16,MIA,336,1,0,-2,1,0,0,0,0,0,0,0,23.2,23.24
23,Brandon Allen,CIN,QB,16,HOU,371,2,0,3,0,0,0,0,0,0,0,0,23.1,23.14
24,CeeDee Lamb,DAL,WR,16,PHI,0,0,0,19,1,3,65,1,0,0,0,0,21.9,21.9
25,Lamar Jackson,BAL,QB,16,NYG,183,2,0,80,0,0,0,0,0,0,0,0,21.3,21.32
26,Carolina Panthers,CAR,DST,16,WAS,0,0,0,0,0,0,0,0,3,2,1,2,21,21
27,Jimmy Graham,CHI,TE,16,JAX,0,0,0,0,0,4,69,2,0,0,0,0,20.9,20.9
28,Jalen Hurts,PHI,QB,16,DAL,342,1,2,69,0,0,0,0,0,0,0,0,20.6,20.58
29,Irv Smith Jr.,MIN,TE,16,NO,0,0,0,0,0,6,53,2,0,0,0,0,20.3,20.3
30,Patrick Mahomes,KC,QB,16,ATL,278,2,1,21,0,0,0,0,0,0,0,0,20.2,20.22
31,JuJu Smith-Schuster,PIT,WR,16,IND,0,0,0,0,0,9,96,1,0,0,0,0,20.1,20.1
32,Russell Wilson,SEA,QB,16,LAR,225,1,0,9,1,0,0,0,0,0,0,0,19.9,19.9
32,Matt Ryan,ATL,QB,16,KC,300,2,0,-1,0,0,0,0,0,0,0,0,19.9,19.9
34,Adam Thielen,MIN,WR,16,NO,0,0,0,0,0,8,97,1,0,0,0,0,19.7,19.7
35,Jonathan Taylor,IND,RB,16,PIT,0,0,0,74,2,0,0,0,0,0,0,0,19.4,19.4
36,Travis Kelce,KC,TE,16,ATL,0,0,0,0,0,7,98,1,0,0,0,0,19.3,19.3
37,J.D. McKissic,WAS,RB,16,CAR,0,0,0,15,0,8,77,1,0,0,0,0,19.2,19.2
38,David Montgomery,CHI,RB,16,JAX,0,0,0,95,1,2,26,0,0,0,0,0,19.1,19.1
39,C.J. Beathard,SF,QB,16,ARI,182,3,0,18,0,0,0,0,0,0,0,0,19.1,19.08
40,Tee Higgins,CIN,WR,16,HOU,0,0,0,0,0,6,99,1,0,0,0,0,18.9,18.9
41,Rob Gronkowski,TB,TE,16,DET,0,0,0,0,0,2,58,2,0,0,0,0,18.8,18.8
42,Ryan Tannehill,TEN,QB,16,GB,121,1,2,55,1,0,0,0,0,0,0,0,18.3,18.34
