Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Tyler Lockett,SEA,WR,7,ARI,0,0,0,0,0,15,200,3,0,0,0,0,45.5,45.5
2,Justin Herbert,LAC,QB,7,JAX,347,3,0,66,1,0,0,0,0,0,0,0,38.5,38.48
3,Kyler Murray,ARI,QB,7,SEA,360,3,1,67,1,0,0,0,0,0,0,0,38.1,38.1
3,Davante Adams,GB,WR,7,HOU,0,0,0,0,0,13,196,2,0,0,0,0,38.1,38.1
5,Tom Brady,TB,QB,7,LV,369,4,0,1,1,0,0,0,0,0,0,0,36.9,36.86
6,Joe Burrow,CIN,QB,7,CLE,406,3,1,34,1,0,0,0,0,0,0,0,34.6,34.64
7,Russell Wilson,SEA,QB,7,ARI,388,3,3,84,0,0,0,0,0,0,0,0,32.9,32.92
8,Jeff Wilson Jr.,SF,RB,7,NE,0,0,0,112,3,2,8,0,0,0,0,0,31,31
9,Baker Mayfield,CLE,QB,7,CIN,297,5,1,-1,0,0,0,0,0,0,0,0,30.8,30.78
10,James Robinson,JAX,RB,7,LAC,0,0,0,119,1,4,18,1,0,0,0,0,29.7,29.7
11,Carson Wentz,PHI,QB,7,NYG,359,2,1,14,1,0,0,0,0,0,0,0,28.8,28.76
12,Aaron Rodgers,GB,QB,7,HOU,283,4,0,0,0,0,0,0,0,0,0,0,27.3,27.32
13,Kansas City Chiefs,KC,DST,7,DEN,0,0,0,0,0,0,0,0,3,2,2,3,26,26
14,Diontae Johnson,PIT,WR,7,TEN,0,0,0,0,0,9,80,2,0,0,0,0,24.5,24.5
15,A.J. Brown,TEN,WR,7,PIT,0,0,0,0,0,6,153,1,0,0,0,0,24.3,24.3
16,Deshaun Watson,HOU,QB,7,GB,309,2,0,38,0,0,0,0,0,0,0,0,24.2,24.16
17,Drew Brees,NO,QB,7,CAR,287,2,0,2,1,0,0,0,0,0,0,0,23.7,23.68
18,DJ Moore,CAR,WR,7,NO,0,0,0,0,0,4,93,2,0,0,0,0,23.3,23.3
