Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
56,Denver Broncos,DEN,DST,6,NE,0,0,0,0,0,0,0,0,4,2,3,1,14,14
56,New York Giants,NYG,DST,6,WAS,0,0,0,0,0,0,0,0,3,1,1,1,14,14
58,Joe Mixon,CIN,RB,6,IND,0,0,0,54,1,2,15,0,0,0,0,0,13.9,13.9
59,Hayden Hurst,ATL,TE,6,MIN,0,0,0,0,0,4,57,1,0,0,0,0,13.7,13.7
60,Stefon Diggs,BUF,WR,6,KC,0,0,0,0,0,6,46,1,0,0,0,0,13.6,13.6
60,A.J. Green,CIN,WR,6,IND,0,0,0,0,0,8,96,0,0,0,0,0,13.6,13.6
62,Jonathan Taylor,IND,RB,6,CIN,0,0,0,60,0,4,55,0,0,0,0,0,13.5,13.5
63,David Johnson,HOU,RB,6,TEN,0,0,0,57,1,1,12,0,0,0,0,0,13.4,13.4
63,Zach Pascal,IND,WR,6,CIN,0,0,0,0,0,4,54,1,0,0,0,0,13.4,13.4
65,Matthew Stafford,DET,QB,6,JAX,223,1,1,14,0,0,0,0,0,0,0,0,13.3,13.32
66,James Robinson,JAX,RB,6,DET,0,0,0,29,0,4,24,1,0,0,0,0,13.3,13.3
66,Marcus Johnson,IND,WR,6,CIN,0,0,0,0,0,5,108,0,0,0,0,0,13.3,13.3
68,Andy Dalton,DAL,QB,6,ARI,266,1,2,4,0,0,0,0,0,0,0,0,13,13.04
69,Cairo Santos,CHI,K,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,13,13
70,Adam Thielen,MIN,WR,6,ATL,0,0,0,0,0,3,51,1,0,0,0,0,12.6,12.6
70,Adam Shaheen,MIA,TE,6,NYJ,0,0,0,0,0,3,51,1,0,0,0,0,12.6,12.6
72,Kenny Golladay,DET,WR,6,JAX,0,0,0,0,0,4,105,0,0,0,0,0,12.5,12.5
72,Cole Beasley,BUF,WR,6,KC,0,0,0,0,0,4,45,1,0,0,0,0,12.5,12.5
74,Adrian Peterson,DET,RB,6,JAX,0,0,0,40,1,1,18,0,0,0,0,0,12.3,12.3
75,Tim Patrick,DEN,WR,6,NE,0,0,0,0,0,4,101,0,0,0,0,0,12.1,12.1
76,Randy Bullock,CIN,K,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,12,12
76,Robert Woods,LAR,WR,6,SF,0,0,0,11,0,4,29,1,0,0,0,0,12,12
78,DJ Moore,CAR,WR,6,CHI,0,0,0,0,0,5,93,0,0,0,0,0,11.8,11.8
79,Miles Sanders,PHI,RB,6,BAL,0,0,0,118,0,1,-6,0,0,0,0,0,11.7,11.7
79,Logan Thomas,WAS,TE,6,NYG,0,0,0,0,0,3,42,1,0,0,0,0,11.7,11.7
79,David Montgomery,CHI,RB,6,CAR,0,0,0,58,0,4,39,0,0,0,0,0,11.7,11.7
82,Aaron Jones,GB,RB,6,TB,0,0,0,15,1,3,26,0,0,0,0,0,11.6,11.6
83,Josh Reynolds,LAR,WR,6,SF,0,0,0,0,0,2,45,1,0,0,0,0,11.5,11.5
84,Teddy Bridgewater,CAR,QB,6,CHI,216,0,2,48,0,0,0,0,0,0,0,0,11.4,11.44
85,J.D. McKissic,WAS,RB,6,NYG,0,0,0,41,0,6,43,0,0,0,0,0,11.4,11.4
86,James White,NE,RB,6,DEN,0,0,0,8,0,8,65,0,0,0,0,0,11.3,11.3
87,Chicago Bears,CHI,DST,6,CAR,0,0,0,0,0,0,0,0,4,2,1,1,11,11
87,Joey Slye,CAR,K,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,11,11
87,Matt Prater,DET,K,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,11,11
90,Ben Roethlisberger,PIT,QB,6,CLE,162,1,0,5,0,0,0,0,0,0,0,0,11,10.98
91,Terry McLaurin,WAS,WR,6,NYG,0,0,0,0,0,7,74,0,0,0,0,0,10.9,10.9
92,Darius Slayton,NYG,WR,6,WAS,0,0,0,-3,0,2,41,1,0,0,0,0,10.8,10.8
92,Nick Boyle,BAL,TE,6,PHI,0,0,0,0,0,3,33,1,0,0,0,0,10.8,10.8
94,Darrel Williams,KC,RB,6,BUF,0,0,0,26,1,1,15,0,0,0,0,0,10.6,10.6
95,Mike Davis,CAR,RB,6,CHI,0,0,0,52,1,2,3,0,0,0,0,0,10.5,10.5
96,Tyler Boyd,CIN,WR,6,IND,0,0,0,25,0,5,54,0,0,0,0,0,10.4,10.4
97,Giovani Bernard,CIN,RB,6,IND,0,0,0,15,1,3,13,0,0,0,0,0,10.3,10.3
98,Phillip Lindsay,DEN,RB,6,NE,0,0,0,101,0,0,0,0,0,0,0,0,10.1,10.1
99,Ryan Succop,TB,K,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,10,10
100,CeeDee Lamb,DAL,WR,6,ARI,0,0,0,0,0,7,64,0,0,0,0,0,9.9,9.9
101,Robby Anderson,CAR,WR,6,CHI,0,0,0,0,0,4,77,0,0,0,0,0,9.7,9.7
102,Irv Smith Jr.,MIN,TE,6,ATL,0,0,0,0,0,4,55,0,0,0,0,0,9.5,9.5
103,Demarcus Robinson,KC,WR,6,BUF,0,0,0,0,0,5,69,0,0,0,0,0,9.4,9.4
104,Darrell Henderson Jr.,LAR,RB,6,SF,0,0,0,88,0,0,4,0,0,0,0,0,9.2,9.2
104,Randall Cobb,HOU,WR,6,TEN,0,0,0,0,0,3,17,1,0,0,0,0,9.2,9.2
106,Davante Adams,GB,WR,6,TB,0,0,0,0,0,6,61,0,0,0,0,0,9.1,9.1
107,Baltimore Ravens,BAL,DST,6,PHI,0,0,0,0,0,0,0,0,6,0,4,2,9,9
107,Cole Kmet,CHI,TE,6,CAR,0,0,0,0,0,2,20,1,0,0,0,0,9,9
107,Frank Gore,NYJ,RB,6,MIA,0,0,0,46,0,4,24,0,0,0,0,0,9,9
110,Preston Williams,MIA,WR,6,NYJ,0,0,0,0,0,2,18,1,0,0,0,0,8.8,8.8
111,Cam Sims,WAS,WR,6,NYG,0,0,0,0,0,1,22,1,0,0,0,0,8.7,8.7
111,T.J. Hockenson,DET,TE,6,JAX,0,0,0,0,0,2,17,1,0,0,0,0,8.7,8.7
113,Gus Edwards,BAL,RB,6,PHI,0,0,0,26,1,0,0,0,0,0,0,0,8.6,8.6
113,Benny Snell Jr.,PIT,RB,6,CLE,0,0,0,17,1,1,4,0,0,0,0,0,8.6,8.6
113,Raheem Mostert,SF,RB,6,LAR,0,0,0,65,0,2,11,0,0,0,0,0,8.6,8.6
116,Russell Gage,ATL,WR,6,MIN,0,0,0,0,0,4,65,0,0,0,0,0,8.5,8.5
117,Jack Doyle,IND,TE,6,CIN,0,0,0,0,0,3,29,1,0,0,0,0,8.4,8.4
118,DeAndre Hopkins,ARI,WR,6,DAL,0,0,0,0,0,2,73,0,0,0,0,0,8.3,8.3
118,Jamison Crowder,NYJ,WR,6,MIA,0,0,0,0,0,7,48,0,0,0,0,0,8.3,8.3
120,Brandon Aiyuk,SF,WR,6,LAR,0,0,0,0,0,2,12,1,0,0,0,0,8.2,8.2
120,Todd Gurley II,ATL,RB,6,MIN,0,0,0,47,0,3,20,0,0,0,0,0,8.2,8.2
120,Breshad Perriman,NYJ,WR,6,MIA,0,0,0,0,0,4,62,0,0,0,0,0,8.2,8.2
123,Graham Gano,NYG,K,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,8,8
123,Harrison Butker,KC,K,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,8,8
123,Zane Gonzalez,ARI,K,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,8,8
123,Chris Boswell,PIT,K,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,8,8
123,J.J. Arcega-Whiteside,PHI,WR,6,BAL,0,0,0,0,1,0,0,0,0,0,0,1,8,8
123,Rodrigo Blankenship,IND,K,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,8,8
123,DJ Chark Jr.,JAX,WR,6,DET,0,0,0,0,0,7,45,0,0,0,0,0,8,8
123,Ezekiel Elliott,DAL,RB,6,ARI,0,0,0,49,0,8,31,0,0,0,0,0,8,8
131,Rashard Higgins,CLE,WR,6,PIT,0,0,0,0,0,1,13,1,0,0,0,0,7.8,7.8
131,Allen Robinson II,CHI,WR,6,CAR,0,0,0,0,0,5,53,0,0,0,0,0,7.8,7.8
133,Marquise Brown,BAL,WR,6,PHI,0,0,0,0,0,4,57,0,0,0,0,0,7.7,7.7
133,Austin Hooper,CLE,TE,6,PIT,0,0,0,0,0,5,52,0,0,0,0,0,7.7,7.7
135,Antonio Gibson,WAS,RB,6,NYG,0,0,0,30,0,4,25,0,0,0,0,0,7.5,7.5
136,Chris Godwin,TB,WR,6,GB,0,0,0,0,0,5,48,0,0,0,0,0,7.3,7.3
137,Baker Mayfield,CLE,QB,6,PIT,119,1,2,5,0,0,0,0,0,0,0,0,7.3,7.26
138,Tyler Johnson,TB,WR,6,GB,0,0,0,0,0,1,7,1,0,0,0,0,7.2,7.2
138,Jeremy McNichols,TEN,RB,6,HOU,0,0,0,51,0,2,11,0,0,0,0,0,7.2,7.2
140,Tyler Higbee,LAR,TE,6,SF,0,0,0,0,0,3,56,0,0,0,0,0,7.1,7.1
141,Dustin Hopkins,WAS,K,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,7,7
141,Atlanta Falcons,ATL,DST,6,MIN,0,0,0,0,0,0,0,0,1,3,0,0,7,7
141,New England Patriots,NE,DST,6,DEN,0,0,0,0,0,0,0,0,2,2,0,0,7,7
141,Nick Folk,NE,K,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,7,7
141,Robbie Gould,SF,K,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0,7,7
141,Dontrelle Inman,WAS,WR,6,NYG,0,0,0,0,0,5,45,0,0,0,0,0,7,7
147,Durham Smythe,MIA,TE,6,NYJ,0,0,0,0,0,1,4,1,0,0,0,0,6.9,6.9
148,Jason Croom,PHI,TE,6,BAL,0,0,0,0,0,1,3,1,0,0,0,0,6.8,6.8
148,Jakeem Grant Sr.,MIA,WR,6,NYJ,0,0,0,0,0,4,48,0,0,0,0,0,6.8,6.8
150,Kareem Hunt,CLE,RB,6,PIT,0,0,0,40,0,2,17,0,0,0,0,0,6.7,6.7
151,Joe Flacco,NYJ,QB,6,MIA,186,0,1,0,0,0,0,0,0,0,0,0,6.4,6.44
152,Devonta Freeman,NYG,RB,6,WAS,0,0,0,61,0,1,-4,0,0,0,0,0,6.2,6.2
152,Kyle Rudolph,MIN,TE,6,ATL,0,0,0,0,0,3,47,0,0,0,0,0,6.2,6.2
154,Jason Sanders,MIA,K,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,6,6
154,Ka'imi Fairbairn,HOU,K,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,6,6
154,Detroit Lions,DET,DST,6,JAX,0,0,0,0,0,0,0,0,1,1,2,1,6,6
154,New York Jets,NYJ,DST,6,MIA,0,0,0,0,0,0,0,0,2,2,0,0,6,6
154,Tyler Bass,BUF,K,6,KC,0,0,0,0,0,0,0,0,0,0,0,0,6,6
159,Jimmy Graham,CHI,TE,6,CAR,0,0,0,0,0,5,34,0,0,0,0,0,5.9,5.9
160,Aaron Rodgers,GB,QB,6,TB,160,0,2,14,0,0,0,0,0,0,0,0,5.8,5.8
161,Byron Pringle,KC,WR,6,BUF,0,0,0,0,0,2,46,0,0,0,0,0,5.6,5.6
162,John Hightower,PHI,WR,6,BAL,0,0,0,0,0,1,50,0,0,0,0,0,5.5,5.5
162,Albert Okwuegbunam,DEN,TE,6,NE,0,0,0,0,0,2,45,0,0,0,0,0,5.5,5.5
162,Jarvis Landry,CLE,WR,6,PIT,0,0,0,0,0,3,40,0,0,0,0,0,5.5,5.5
162,Dalton Schultz,DAL,TE,6,ARI,0,0,0,0,0,4,35,0,0,0,0,0,5.5,5.5
166,Drew Lock,DEN,QB,6,NE,189,0,2,-1,0,0,0,0,0,0,0,0,5.5,5.46
167,Kendrick Bourne,SF,WR,6,LAR,0,0,0,0,0,2,44,0,0,0,0,0,5.4,5.4
168,Damiere Byrd,NE,WR,6,DEN,0,0,0,0,0,3,38,0,0,0,0,0,5.3,5.3
168,Zach Ertz,PHI,TE,6,BAL,0,0,0,0,0,4,33,0,0,0,0,0,5.3,5.3
170,Nyheim Hines,IND,RB,6,CIN,0,0,0,0,0,5,27,0,0,0,0,0,5.2,5.2
171,Darnell Mooney,CHI,WR,6,CAR,0,0,0,0,0,3,36,0,0,0,0,0,5.1,5.1
172,Devin Singletary,BUF,RB,6,KC,0,0,0,32,0,1,13,0,0,0,0,0,5,5
172,Samuel Sloman,LAR,K,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,5,5
172,Tony Pollard,DAL,RB,6,ARI,0,0,0,31,0,2,9,0,0,0,0,0,5,5
172,DeVante Parker,MIA,WR,6,NYJ,0,0,0,0,0,3,35,0,0,0,0,0,5,5
176,Greg Ward,PHI,WR,6,BAL,0,0,0,0,0,2,19,0,0,0,0,0,4.9,4.9
177,Marquez Valdes-Scantling,GB,WR,6,TB,0,0,0,0,0,3,32,0,0,0,0,0,4.7,4.7
177,Kalif Raymond,TEN,WR,6,HOU,0,0,0,0,0,3,32,0,0,0,0,0,4.7,4.7
179,La'Mical Perine,NYJ,RB,6,MIA,0,0,0,27,0,2,9,0,0,0,0,0,4.6,4.6
179,Richard Rodgers,PHI,TE,6,BAL,0,0,0,0,0,3,31,0,0,0,0,0,4.6,4.6
179,Devin Duvernay,BAL,WR,6,PHI,0,0,0,0,0,3,31,0,0,0,0,0,4.6,4.6
179,Isaiah Wright,WAS,WR,6,NYG,0,0,0,1,0,4,25,0,0,0,0,0,4.6,4.6
183,DeMichael Harris,IND,WR,6,CIN,0,0,0,0,0,3,29,0,0,0,0,0,4.4,4.4
184,Ke'Shawn Vaughn,TB,RB,6,GB,0,0,0,42,0,0,0,0,0,0,0,0,4.2,4.2
184,Ty Johnson,NYJ,RB,6,MIA,0,0,0,42,0,0,0,0,0,0,0,0,4.2,4.2
184,Jerry Jeudy,DEN,WR,6,NE,0,0,0,0,0,2,32,0,0,0,0,0,4.2,4.2
184,Gerald Everett,LAR,TE,6,SF,0,0,0,0,0,3,27,0,0,0,0,0,4.2,4.2
188,Danny Amendola,DET,WR,6,JAX,0,0,0,0,0,2,31,0,0,0,0,0,4.1,4.1
189,Stephen Gostkowski,TEN,K,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0,4,4
189,Jon Brown,JAX,K,6,DET,0,0,0,0,0,0,0,0,0,0,0,0,4,4
189,Mason Crosby,GB,K,6,TB,0,0,0,0,0,0,0,0,0,0,0,0,4,4
189,Greg Zuerlein,DAL,K,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,4,4
189,Indianapolis Colts,IND,DST,6,CIN,0,0,0,0,0,0,0,0,2,1,1,0,4,4
189,Cincinnati Bengals,CIN,DST,6,IND,0,0,0,0,0,0,0,0,1,1,0,1,4,4
189,Philadelphia Eagles,PHI,DST,6,BAL,0,0,0,0,0,0,0,0,3,0,2,1,4,4
189,Washington Football Team,WAS,DST,6,NYG,0,0,0,0,0,0,0,0,1,1,0,0,4,4
189,Evan Engram,NYG,TE,6,WAS,0,0,0,0,0,2,30,0,0,0,0,0,4,4
189,Robert Tonyan,GB,TE,6,TB,0,0,0,0,0,3,25,0,0,0,0,0,4,4
189,Tyreek Hill,KC,WR,6,BUF,0,0,0,5,0,3,20,0,0,0,0,0,4,4
189,Houston Texans,HOU,DST,6,TEN,0,0,0,0,0,0,0,0,2,1,1,1,4,4
201,J.K. Dobbins,BAL,RB,6,PHI,0,0,0,28,0,2,1,0,0,0,0,0,3.9,3.9
202,Damien Harris,NE,RB,6,DEN,0,0,0,19,0,1,14,0,0,0,0,0,3.8,3.8
202,Jerick McKinnon,SF,RB,6,LAR,0,0,0,18,0,2,10,0,0,0,0,0,3.8,3.8
202,Pharaoh Brown,HOU,TE,6,TEN,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
205,JaMycal Hasty,SF,RB,6,LAR,0,0,0,37,0,0,0,0,0,0,0,0,3.7,3.7
205,Willie Snead IV,BAL,WR,6,PHI,0,0,0,0,0,1,32,0,0,0,0,0,3.7,3.7
205,Trenton Cannon,CAR,RB,6,CHI,0,0,0,12,0,2,15,0,0,0,0,0,3.7,3.7
205,Larry Fitzgerald,ARI,WR,6,DAL,0,0,0,0,0,3,22,0,0,0,0,0,3.7,3.7
205,Malcolm Brown,LAR,RB,6,SF,0,0,0,4,0,3,18,0,0,0,0,0,3.7,3.7
210,Royce Freeman,DEN,RB,6,NE,0,0,0,26,0,1,4,0,0,0,0,0,3.5,3.5
210,Alexander Mattison,MIN,RB,6,ATL,0,0,0,26,0,1,4,0,0,0,0,0,3.5,3.5
210,Odell Beckham Jr.,CLE,WR,6,PIT,0,0,0,0,0,2,25,0,0,0,0,0,3.5,3.5
213,Jamaal Williams,GB,RB,6,TB,0,0,0,34,0,0,0,0,0,0,0,0,3.4,3.4
213,Chase Edmonds,ARI,RB,6,DAL,0,0,0,23,0,1,6,0,0,0,0,0,3.4,3.4
215,Julian Edelman,NE,WR,6,DEN,38,0,0,0,0,2,8,0,0,0,0,0,3.3,3.32
216,Michael Gallup,DAL,WR,6,ARI,0,0,0,0,0,2,23,0,0,0,0,0,3.3,3.3
216,Ryan Izzo,NE,TE,6,DEN,0,0,0,0,0,3,38,0,0,0,0,0,3.3,3.3
218,Matt Breida,MIA,RB,6,NYJ,0,0,0,15,0,2,7,0,0,0,0,0,3.2,3.2
219,AJ Dillon,GB,RB,6,TB,0,0,0,31,0,0,0,0,0,0,0,0,3.1,3.1
219,Jalen Hurts,PHI,QB,6,BAL,0,0,0,23,0,1,3,0,0,0,0,0,3.1,3.1
219,Mark Andrews,BAL,TE,6,PHI,0,0,0,0,0,2,21,0,0,0,0,0,3.1,3.1
222,Buffalo Bills,BUF,DST,6,KC,0,0,0,0,0,0,0,0,1,0,1,1,3,3
222,Kansas City Chiefs,KC,DST,6,BUF,0,0,0,0,0,0,0,0,0,1,0,0,3,3
222,San Francisco 49ers,SF,DST,6,LAR,0,0,0,0,0,0,0,0,0,1,0,0,3,3
222,Ito Smith,ATL,RB,6,MIN,0,0,0,8,0,1,17,0,0,0,0,0,3,3
222,Kaden Smith,NYG,TE,6,WAS,0,0,0,0,0,3,15,0,0,0,0,0,3,3
222,Chris Thompson,JAX,RB,6,DET,0,0,0,0,0,3,15,0,0,0,0,0,3,3
228,Dontrell Hilliard,CLE,RB,6,PIT,0,0,0,29,0,0,0,0,0,0,0,0,2.9,2.9
229,Jamal Agnew,DET,WR,6,JAX,0,0,0,0,0,2,17,0,0,0,0,0,2.7,2.7
229,Ryan Griffin,NYJ,TE,6,MIA,0,0,0,0,0,2,17,0,0,0,0,0,2.7,2.7
231,Cooper Kupp,LAR,WR,6,SF,0,0,0,0,0,3,11,0,0,0,0,0,2.6,2.6
231,Laviska Shenault Jr.,JAX,WR,6,DET,0,0,0,1,0,3,10,0,0,0,0,0,2.6,2.6
233,Kerryon Johnson,DET,RB,6,JAX,0,0,0,9,0,1,11,0,0,0,0,0,2.5,2.5
233,Noah Brown,DAL,WR,6,ARI,0,0,0,0,0,2,15,0,0,0,0,0,2.5,2.5
235,Brian Hill,ATL,RB,6,MIN,0,0,0,28,0,2,6,0,0,0,0,0,2.4,2.4
236,Braxton Berrios,NYJ,WR,6,MIA,0,0,0,0,0,1,18,0,0,0,0,0,2.3,2.3
236,Chad Beebe,MIN,WR,6,ATL,0,0,0,0,0,2,13,0,0,0,0,0,2.3,2.3
236,Anthony Miller,CHI,WR,6,CAR,0,0,0,0,0,3,8,0,0,0,0,0,2.3,2.3
239,Isaiah Zuber,NE,WR,6,DEN,0,0,0,0,0,1,16,0,0,0,0,0,2.1,2.1
239,Darrius Shepherd,GB,WR,6,TB,0,0,0,0,0,1,16,0,0,0,0,0,2.1,2.1
241,Mark Ingram II,BAL,RB,6,PHI,0,0,0,20,0,0,0,0,0,0,0,0,2,2
241,Nick Westbrook-Ikhine,TEN,WR,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0,2,2
241,Carolina Panthers,CAR,DST,6,CHI,0,0,0,0,0,0,0,0,0,1,0,0,2,2
241,Cedrick Wilson,DAL,WR,6,ARI,0,0,0,0,0,2,10,0,0,0,0,0,2,2
241,Geoff Swaim,TEN,TE,6,HOU,0,0,0,0,0,2,10,0,0,0,0,0,2,2
246,Eric Ebron,PIT,TE,6,CLE,0,0,0,0,0,2,9,0,0,0,0,0,1.9,1.9
246,Boston Scott,PHI,RB,6,BAL,0,0,0,4,0,2,5,0,0,0,0,0,1.9,1.9
248,Case Keenum,CLE,QB,6,PIT,46,0,0,0,0,0,0,0,0,0,0,0,1.8,1.84
249,Keith Kirkwood,CAR,WR,6,CHI,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
249,Jonnu Smith,TEN,TE,6,HOU,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
249,Cameron Batson,TEN,WR,6,HOU,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
249,Marvin Jones Jr.,DET,WR,6,JAX,0,0,0,0,0,2,8,0,0,0,0,0,1.8,1.8
