Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,New Orleans Saints,NO,DST,6,DET,0,0,0,0,0,0,0,0,5,3,2,2,32,32
2,Melvin Gordon III,LAC,RB,6,LV,0,0,0,83,1,9,67,1,0,0,0,0,31.5,31.5
3,Kirk Cousins,WAS,QB,6,SF,330,2,1,26,1,0,0,0,0,0,0,0,28.8,28.8
4,Mark Ingram II,NO,RB,6,DET,0,0,0,114,2,5,36,0,0,0,0,0,27.5,27.5
5,Le'Veon Bell,PIT,RB,6,KC,0,0,0,179,1,3,12,0,0,0,0,0,26.6,26.6
6,Antonio Brown,PIT,WR,6,KC,0,0,0,0,0,8,155,1,0,0,0,0,25.5,25.5
7,Adrian Peterson,ARI,RB,6,TB,0,0,0,134,2,0,0,0,0,0,0,0,25.4,25.4
8,Deshaun Watson,HOU,QB,6,CLE,225,3,1,23,0,0,0,0,0,0,0,0,24.3,24.3
9,Cam Newton,CAR,QB,6,PHI,239,1,3,71,1,0,0,0,0,0,0,0,23.7,23.66
10,Rob Gronkowski,NE,TE,6,NYJ,0,0,0,0,0,6,83,2,0,0,0,0,23.3,23.3
11,Ryan Fitzpatrick,TB,QB,6,ARI,290,3,2,12,0,0,0,0,0,0,0,0,22.8,22.8
11,Larry Fitzgerald,ARI,WR,6,TB,0,0,0,0,0,10,138,1,0,0,0,0,22.8,22.8
13,Jerick McKinnon,MIN,RB,6,GB,0,0,0,69,1,5,30,1,0,0,0,0,22.4,22.4
14,Josh McCown,NYJ,QB,6,NE,354,2,2,21,0,0,0,0,0,0,0,0,22.3,22.26
15,Houston Texans,HOU,DST,6,CLE,0,0,0,0,0,0,0,0,4,3,0,0,22,22
15,New York Giants,NYG,DST,6,DEN,0,0,0,0,0,0,0,0,4,2,2,1,22,22
15,Los Angeles Rams,LAR,DST,6,JAX,0,0,0,0,0,0,0,0,5,1,2,0,22,22
15,Carlos Hyde,SF,RB,6,WAS,0,0,0,28,2,5,47,0,0,0,0,0,22,22
19,Carson Palmer,ARI,QB,6,TB,283,3,1,-4,0,0,0,0,0,0,0,0,21.9,21.92
20,Carson Wentz,PHI,QB,6,CAR,222,3,0,25,0,0,0,0,0,0,0,0,21.4,21.38
21,Derrick Henry,TEN,RB,6,IND,0,0,0,131,1,1,14,0,0,0,0,0,21,21
21,Ryan Succop,TEN,K,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,21,21
23,Leonard Fournette,JAX,RB,6,LAR,0,0,0,130,1,2,8,0,0,0,0,0,20.8,20.8
24,Baltimore Ravens,BAL,DST,6,CHI,0,0,0,0,0,0,0,0,4,0,2,2,20,20
25,Golden Tate,DET,WR,6,NO,0,0,0,0,0,7,96,1,0,0,0,0,19.1,19.1
26,Marvin Jones Jr.,DET,WR,6,NO,0,0,0,0,0,6,96,1,0,0,0,0,18.6,18.6
27,Chris Ivory,JAX,RB,6,LAR,0,0,0,3,0,9,74,1,0,0,0,0,18.2,18.2
28,Jordan Howard,CHI,RB,6,BAL,0,0,0,167,0,1,9,0,0,0,0,0,18.1,18.1
29,Trevor Siemian,DEN,QB,6,NYG,376,1,2,9,0,0,0,0,0,0,0,0,17.9,17.94
30,Matthew Stafford,DET,QB,6,NO,312,3,3,4,0,0,0,0,0,0,0,0,17.9,17.88
31,Christian McCaffrey,CAR,RB,6,PHI,0,0,0,8,0,10,56,1,0,0,0,0,17.4,17.4
32,Tom Brady,NE,QB,6,NYJ,257,2,1,-1,0,0,0,0,0,0,0,0,17.2,17.18
33,Detroit Lions,DET,DST,6,NO,0,0,0,0,0,0,0,0,0,2,2,1,17,17
33,Mike Evans,TB,WR,6,ARI,0,0,0,0,0,3,95,1,0,0,0,0,17,17
35,DeMarco Murray,TEN,RB,6,IND,0,0,0,40,1,4,47,0,0,0,0,0,16.7,16.7
35,Evan Engram,NYG,TE,6,DEN,0,0,0,0,0,5,82,1,0,0,0,0,16.7,16.7
37,Cameron Brate,TB,TE,6,ARI,0,0,0,0,0,6,76,1,0,0,0,0,16.6,16.6
