Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Tom Brady,TB,QB,10,CAR,341,3,0,2,1,0,0,0,0,0,0,0,31.8,31.84
2,Alvin Kamara,NO,RB,10,SF,0,0,0,15,2,7,83,1,0,0,0,0,31.3,31.3
3,Kyler Murray,ARI,QB,10,BUF,245,1,1,61,2,0,0,0,0,0,0,0,30.9,30.9
4,Ben Roethlisberger,PIT,QB,10,CIN,333,4,0,0,0,0,0,0,0,0,0,0,29.3,29.32
5,Josh Allen,BUF,QB,10,ARI,284,2,2,38,0,1,12,1,0,0,0,0,28.9,28.86
6,Josh Jacobs,LV,RB,10,DEN,0,0,0,112,2,4,24,0,0,0,0,0,27.6,27.6
7,Aaron Rodgers,GB,QB,10,JAX,325,2,1,4,1,0,0,0,0,0,0,0,26.4,26.4
8,Nyheim Hines,IND,RB,10,TEN,0,0,0,70,1,5,45,1,0,0,0,0,26,26
9,Ronald Jones II,TB,RB,10,CAR,0,0,0,192,1,1,6,0,0,0,0,0,24.3,24.3
10,D'Andre Swift,DET,RB,10,WAS,0,0,0,81,0,5,68,1,0,0,0,0,23.4,23.4
11,Matthew Stafford,DET,QB,10,WAS,276,3,0,0,0,0,0,0,0,0,0,0,23,23.04
12,Marquez Valdes-Scantling,GB,WR,10,JAX,0,0,0,0,0,4,149,1,0,0,0,0,22.9,22.9
13,Lamar Jackson,BAL,QB,10,NE,249,2,1,55,0,0,0,0,0,0,0,0,22.5,22.46
14,Cole Beasley,BUF,WR,10,ARI,0,0,0,0,0,11,109,1,0,0,0,0,22.4,22.4
15,DeAndre Hopkins,ARI,WR,10,BUF,0,0,0,0,0,7,127,1,0,0,0,0,22.2,22.2
16,Daniel Jones,NYG,QB,10,PHI,244,0,0,64,1,0,0,0,0,0,0,0,22.2,22.16
17,Justin Herbert,LAC,QB,10,MIA,187,2,1,10,1,0,0,0,0,0,0,0,21.5,21.48
18,Willie Snead IV,BAL,WR,10,NE,0,0,0,0,0,5,64,2,0,0,0,0,20.9,20.9
19,Devontae Booker,LV,RB,10,DEN,0,0,0,81,2,1,2,0,0,0,0,0,20.8,20.8
20,Rex Burkhead,NE,RB,10,BAL,0,0,0,31,0,4,35,2,0,0,0,0,20.6,20.6
20,Diontae Johnson,PIT,WR,10,CIN,0,0,0,0,0,6,116,1,0,0,0,0,20.6,20.6
22,Antonio Gibson,WAS,RB,10,DET,0,0,0,45,2,4,20,0,0,0,0,0,20.5,20.5
23,Stefon Diggs,BUF,WR,10,ARI,0,0,0,0,0,10,93,1,0,0,0,0,20.3,20.3
24,Teddy Bridgewater,CAR,QB,10,TB,136,2,1,16,1,0,0,0,0,0,0,0,20,20.04
25,Marvin Jones Jr.,DET,WR,10,WAS,0,0,0,0,0,8,96,1,0,0,0,0,19.6,19.6
26,Chase Claypool,PIT,WR,10,CIN,0,0,0,-3,0,4,56,2,0,0,0,0,19.3,19.3
27,Keelan Cole,JAX,WR,10,GB,0,0,0,0,0,5,47,1,0,0,0,0,19.2,19.2
28,Tee Higgins,CIN,WR,10,PIT,0,0,0,0,0,7,115,1,0,0,0,0,19,19
29,Nick Chubb,CLE,RB,10,HOU,0,0,0,126,1,0,0,0,0,0,0,0,18.6,18.6
30,Kirk Cousins,MIN,QB,10,CHI,292,2,1,-1,0,0,0,0,0,0,0,0,18.6,18.58
