Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,James Conner,PIT,RB,5,ATL,0,0,0,110,2,4,75,0,0,0,0,0,32.5,32.5
2,Todd Gurley II,LAR,RB,5,SEA,0,0,0,77,3,4,36,0,0,0,0,0,31.3,31.3
3,Isaiah Crowell,NYJ,RB,5,DEN,0,0,0,219,1,1,12,0,0,0,0,0,29.6,29.6
4,Tom Brady,NE,QB,5,IND,341,3,2,-1,1,0,0,0,0,0,0,0,29.5,29.54
5,Aaron Rodgers,GB,QB,5,DET,442,3,0,10,0,0,0,0,0,0,0,0,28.7,28.68
6,Odell Beckham Jr.,NYG,WR,5,CAR,57,1,0,0,0,8,131,1,0,0,0,0,27.4,27.38
7,Drew Brees,NO,QB,5,WAS,363,3,0,1,0,1,1,0,0,0,0,0,27.2,27.22
8,Eric Ebron,IND,TE,5,NE,0,0,0,0,0,9,105,2,0,0,0,0,27,27
9,Saquon Barkley,NYG,RB,5,CAR,0,0,0,48,0,4,81,2,0,0,0,0,26.9,26.9
10,Robby Anderson,NYJ,WR,5,DEN,0,0,0,0,0,3,123,2,0,0,0,0,25.8,25.8
11,Antonio Brown,PIT,WR,5,ATL,0,0,0,0,0,6,101,2,0,0,0,0,25.1,25.1
12,Tre'Quan Smith,NO,WR,5,WAS,0,0,0,0,0,3,111,2,0,0,0,0,24.6,24.6
12,Andrew Luck,IND,QB,5,NE,365,3,2,0,0,0,0,0,0,0,0,0,24.6,24.6
12,Blake Bortles,JAX,QB,5,KC,430,1,4,34,1,0,0,0,0,0,0,0,24.6,24.6
15,Davante Adams,GB,WR,5,DET,0,0,0,0,0,9,140,1,0,0,0,0,24.5,24.5
16,C.J. Beathard,SF,QB,5,ARI,349,2,2,7,1,0,0,0,0,0,0,0,22.7,22.66
17,Ben Roethlisberger,PIT,QB,5,ATL,250,3,1,16,0,0,0,0,0,0,0,0,22.6,22.6
18,T.J. Yeldon,JAX,RB,5,KC,0,0,0,53,0,8,69,1,0,0,0,0,22.2,22.2
19,Case Keenum,DEN,QB,5,NYJ,377,2,1,0,0,0,0,0,0,0,0,0,22.1,22.08
20,Cincinnati Bengals,CIN,DST,5,MIA,0,0,0,0,0,0,0,0,3,2,1,1,22,22
20,Kansas City Chiefs,KC,DST,5,JAX,0,0,0,0,0,0,0,0,5,4,1,1,22,22
20,Deshaun Watson,HOU,QB,5,DAL,375,1,1,40,0,0,0,0,0,0,0,0,22,22
20,Zach Ertz,PHI,TE,5,MIN,0,0,0,0,0,10,110,1,0,0,0,0,22,22
24,Philip Rivers,LAC,QB,5,LV,339,2,0,-2,0,0,0,0,0,0,0,0,21.4,21.36
25,Eli Manning,NYG,QB,5,CAR,326,2,2,2,0,0,0,0,0,0,0,0,21.2,21.24
26,Adam Thielen,MIN,WR,5,PHI,0,0,0,0,0,7,116,1,0,0,0,0,21.1,21.1
27,Carson Wentz,PHI,QB,5,MIN,311,2,0,26,0,0,0,0,0,0,0,0,21,21.04
28,Arizona Cardinals,ARI,DST,5,SF,0,0,0,0,0,0,0,0,4,2,3,3,21,21
28,Kenyan Drake,MIA,RB,5,CIN,0,0,0,46,0,7,69,1,0,0,0,0,21,21
30,Mark Ingram II,NO,RB,5,WAS,0,0,0,53,2,2,20,0,0,0,0,0,20.3,20.3
31,David Johnson,ARI,RB,5,SF,0,0,0,55,2,2,16,0,0,0,0,0,20.1,20.1
32,Melvin Gordon III,LAC,RB,5,LV,0,0,0,58,1,4,62,0,0,0,0,0,20,20
33,Russell Wilson,SEA,QB,5,LAR,198,3,0,0,0,0,0,0,0,0,0,0,19.9,19.92
34,Sam Darnold,NYJ,QB,5,DEN,198,3,1,5,0,0,0,0,0,0,0,0,19.4,19.42
35,Joe Mixon,CIN,RB,5,MIA,0,0,0,93,0,3,22,1,0,0,0,0,19,19
35,Graham Gano,CAR,K,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0,19,19
35,Demaryius Thomas,DEN,WR,5,NYJ,0,0,0,0,0,5,105,1,0,0,0,0,19,19
38,Baker Mayfield,CLE,QB,5,BAL,342,1,1,23,0,0,0,0,0,0,0,0,19,18.98
39,James White,NE,RB,5,IND,0,0,0,0,0,10,77,1,0,0,0,0,18.7,18.7
40,Cam Newton,CAR,QB,5,NYG,237,2,2,29,0,0,0,0,0,0,0,0,18.4,18.38
41,Cooper Kupp,LAR,WR,5,SEA,0,0,0,0,0,6,90,1,0,0,0,0,18,18
42,Tyler Lockett,SEA,WR,5,LAR,0,0,0,6,0,3,98,1,0,0,0,0,17.9,17.9
43,Patrick Mahomes,KC,QB,5,JAX,313,0,2,13,1,0,0,0,0,0,0,0,17.8,17.82
44,Kenny Golladay,DET,WR,5,GB,0,0,0,0,0,4,98,1,0,0,0,0,17.8,17.8
44,Christian McCaffrey,CAR,RB,5,NYG,0,0,0,58,0,5,35,1,0,0,0,0,17.8,17.8
46,DeAndre Hopkins,HOU,WR,5,DAL,0,0,0,0,0,9,151,0,0,0,0,0,17.6,17.6
47,Sony Michel,NE,RB,5,IND,0,0,0,98,1,1,12,0,0,0,0,0,17.5,17.5
48,David Moore,SEA,WR,5,LAR,0,0,0,0,0,3,38,2,0,0,0,0,17.3,17.3
49,Pittsburgh Steelers,PIT,DST,5,ATL,0,0,0,0,0,0,0,0,6,0,1,1,17,17
49,Robert Woods,LAR,WR,5,SEA,0,0,0,53,0,5,92,0,0,0,0,0,17,17
51,Wendell Smallwood,PHI,RB,5,MIN,0,0,0,27,0,3,44,1,0,0,0,0,16.6,16.6
51,Stefon Diggs,MIN,WR,5,PHI,0,0,0,25,0,10,91,0,0,0,0,0,16.6,16.6
53,Christian Kirk,ARI,WR,5,SF,0,0,0,5,0,3,85,1,0,0,0,0,16.5,16.5
54,Jared Goff,LAR,QB,5,SEA,321,1,2,15,0,0,0,0,0,0,0,0,16.3,16.34
55,Marquez Valdes-Scantling,GB,WR,5,DET,0,0,0,0,0,7,68,1,0,0,0,0,16.3,16.3
56,Ryan Succop,TEN,K,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,16,16
57,Kareem Hunt,KC,RB,5,JAX,0,0,0,87,1,1,7,0,0,0,0,0,15.9,15.9
57,Alfred Blue,HOU,RB,5,DAL,0,0,0,46,0,8,73,0,0,0,0,0,15.9,15.9
59,Trent Taylor,SF,WR,5,ARI,0,0,0,0,0,7,61,1,0,0,0,0,15.6,15.6
60,Mohamed Sanu Sr.,ATL,WR,5,PIT,0,0,0,0,0,4,73,1,0,0,0,0,15.3,15.3
61,Matthew Stafford,DET,QB,5,GB,183,2,0,-1,0,0,0,0,0,0,0,0,15.2,15.22
62,Alex Smith,WAS,QB,5,NO,275,0,1,7,1,0,0,0,0,0,0,0,14.7,14.7
63,Mike Davis,SEA,RB,5,LAR,0,0,0,68,1,2,7,0,0,0,0,0,14.5,14.5
64,Matt Ryan,ATL,QB,5,PIT,285,1,0,10,0,0,0,0,0,0,0,0,14.4,14.4
65,Keke Coutee,HOU,WR,5,DAL,0,0,0,2,0,6,51,1,0,0,0,0,14.3,14.3
66,Derek Carr,LV,QB,5,LAC,268,1,1,5,0,0,0,0,0,0,0,0,14.2,14.22
67,LeGarrette Blount,DET,RB,5,GB,0,0,0,22,2,0,0,0,0,0,0,0,14.2,14.2
67,A.J. Green,CIN,WR,5,MIA,0,0,0,0,0,6,112,0,0,0,0,0,14.2,14.2
69,Kirk Cousins,MIN,QB,5,PHI,301,1,0,1,0,0,0,0,0,0,0,0,14.1,14.14
70,Rashard Higgins,CLE,WR,5,BAL,0,0,0,0,0,3,66,1,0,0,0,0,14.1,14.1
71,Aldrick Rosas,NYG,K,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0,14,14
72,Andy Dalton,CIN,QB,5,MIA,248,1,1,10,0,0,0,0,0,0,0,0,13.9,13.92
73,Dak Prescott,DAL,QB,5,HOU,208,1,2,34,0,0,0,0,0,0,0,0,13.7,13.72
74,Keenan Allen,LAC,WR,5,LV,0,0,0,5,0,8,90,0,0,0,0,0,13.5,13.5
75,Chris Carson,SEA,RB,5,LAR,0,0,0,116,0,1,11,0,0,0,0,0,13.2,13.2
76,Dan Bailey,MIN,K,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,13,13
76,Ka'imi Fairbairn,HOU,K,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0,13,13
76,Minnesota Vikings,MIN,DST,5,PHI,0,0,0,0,0,0,0,0,3,0,2,2,13,13
76,Harrison Butker,KC,K,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0,13,13
76,Miami Dolphins,MIA,DST,5,CIN,0,0,0,0,0,0,0,0,2,1,0,0,13,13
81,Matt Breida,SF,RB,5,ARI,0,0,0,56,0,1,5,1,0,0,0,0,12.6,12.6
82,Travis Kelce,KC,TE,5,JAX,0,0,0,0,0,5,100,0,0,0,0,0,12.5,12.5
82,Nyheim Hines,IND,RB,5,NE,0,0,0,45,0,7,45,0,0,0,0,0,12.5,12.5
