Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Russell Wilson,SEA,QB,9,TB,378,5,0,21,0,0,0,0,0,0,0,0,39.2,39.22
2,Christian McCaffrey,CAR,RB,9,TEN,0,0,0,146,2,3,20,1,0,0,0,0,36.1,36.1
3,Tyler Lockett,SEA,WR,9,TB,0,0,0,0,0,13,152,2,0,0,0,0,33.7,33.7
4,Mike Evans,TB,WR,9,SEA,0,0,0,0,0,12,180,1,0,0,0,0,30,30
5,Jimmy Garoppolo,SF,QB,9,ARI,317,4,0,2,0,0,0,0,0,0,0,0,28.9,28.88
6,Lamar Jackson,BAL,QB,9,NE,163,1,0,61,2,0,0,0,0,0,0,0,28.6,28.62
7,Kenyan Drake,ARI,RB,9,SF,0,0,0,110,1,4,52,0,0,0,0,0,26.2,26.2
8,Matthew Stafford,DET,QB,9,LV,406,3,1,6,0,0,0,0,0,0,0,0,25.8,25.84
9,Ryan Tannehill,TEN,QB,9,CAR,331,1,2,38,1,0,0,0,0,0,0,0,25,25.04
10,Melvin Gordon III,LAC,RB,9,GB,0,0,0,80,2,3,29,0,0,0,0,0,24.4,24.4
11,Josh Jacobs,LV,RB,9,DET,0,0,0,120,2,0,0,0,0,0,0,0,24,24
11,DK Metcalf,SEA,WR,9,TB,0,0,0,7,0,6,123,1,0,0,0,0,24,24
13,Ryan Fitzpatrick,MIA,QB,9,NYJ,288,3,0,2,0,0,0,0,0,0,0,0,23.7,23.72
14,Tyreek Hill,KC,WR,9,MIN,0,0,0,5,0,6,140,1,0,0,0,0,23.5,23.5
15,Derrick Henry,TEN,RB,9,CAR,0,0,0,63,1,3,36,1,0,0,0,0,23.4,23.4
16,Kyler Murray,ARI,QB,9,SF,241,2,0,34,0,0,0,0,0,0,0,0,23,23.04
17,Marvin Jones Jr.,DET,WR,9,LV,0,0,0,0,0,8,126,1,0,0,0,0,22.6,22.6
18,Dak Prescott,DAL,QB,9,NYG,257,3,1,12,0,0,0,0,0,0,0,0,22.5,22.48
19,Preston Williams,MIA,WR,9,NYJ,0,0,0,0,0,5,72,2,0,0,0,0,21.7,21.7
20,Devin Singletary,BUF,RB,9,WAS,0,0,0,95,1,3,45,0,0,0,0,0,21.5,21.5
21,Kirk Cousins,MIN,QB,9,KC,220,3,0,5,0,0,0,0,0,0,0,0,21.3,21.3
22,Kenny Golladay,DET,WR,9,LV,0,0,0,0,0,4,132,1,0,0,0,0,21.2,21.2
23,David Montgomery,CHI,RB,9,PHI,0,0,0,40,2,3,36,0,0,0,0,0,21.1,21.1
24,Zach Ertz,PHI,TE,9,CHI,0,0,0,0,0,9,103,1,0,0,0,0,20.8,20.8
25,Emmanuel Sanders,SF,WR,9,ARI,0,0,0,0,0,7,112,1,0,0,0,0,20.7,20.7
26,Jameis Winston,TB,QB,9,SEA,335,2,0,8,0,0,0,0,0,0,0,0,20.2,20.2
27,Damien Williams,KC,RB,9,MIN,0,0,0,125,1,2,3,0,0,0,0,0,19.8,19.8
28,Deshaun Watson,HOU,QB,9,JAX,201,2,0,37,0,0,0,0,0,0,0,0,19.7,19.74
29,Derek Carr,LV,QB,9,DET,289,2,0,0,0,0,0,0,0,0,0,0,19.6,19.56
30,Mohamed Sanu Sr.,NE,WR,9,BAL,0,0,0,0,0,10,81,1,0,0,0,0,19.1,19.1
31,Houston Texans,HOU,DST,9,JAX,0,0,0,0,0,0,0,0,4,2,2,2,19,19
31,Noah Fant,DEN,TE,9,CLE,0,0,0,0,0,3,115,1,0,0,0,0,19,19
31,Pittsburgh Steelers,PIT,DST,9,IND,0,0,0,0,0,0,0,0,5,1,3,2,19,19
34,Jamison Crowder,NYJ,WR,9,MIA,0,0,0,0,0,8,83,1,0,0,0,0,18.3,18.3
35,Dallas Cowboys,DAL,DST,9,NYG,0,0,0,0,0,0,0,0,5,1,2,2,18,18
35,Harrison Butker,KC,K,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0,18,18
37,Jacob Hollister,SEA,TE,9,TB,0,0,0,0,0,4,37,2,0,0,0,0,17.7,17.7
38,Josh Allen,BUF,QB,9,WAS,160,1,0,12,1,0,0,0,0,0,0,0,17.6,17.6
39,Baker Mayfield,CLE,QB,9,DEN,273,1,0,22,0,0,0,0,0,0,0,0,17.1,17.12
40,Brandon Allen,DEN,QB,9,CLE,193,2,0,13,0,0,0,0,0,0,0,0,17,17.02
41,George Kittle,SF,TE,9,ARI,0,0,0,0,0,6,79,1,0,0,0,0,16.9,16.9
42,Duke Johnson,HOU,RB,9,JAX,0,0,0,13,1,5,68,0,0,0,0,0,16.6,16.6
43,Brian Hoyer,IND,QB,9,PIT,168,3,1,6,0,0,0,0,0,0,0,0,16.3,16.32
44,Zach Pascal,IND,WR,9,PIT,0,0,0,0,0,5,76,1,0,0,0,0,16.1,16.1
44,Le'Veon Bell,NYJ,RB,9,MIA,0,0,0,66,0,8,55,0,0,0,0,0,16.1,16.1
46,Chris Boswell,PIT,K,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,16,16
46,Amari Cooper,DAL,WR,9,NYG,0,0,0,0,0,4,80,1,0,0,0,0,16,16
