Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Drew Brees,NO,QB,3,ATL,396,3,0,7,2,0,0,0,0,0,0,0,40.5,40.54
2,Matt Ryan,ATL,QB,3,NO,374,5,0,12,0,0,0,0,0,0,0,0,40.2,40.16
3,Calvin Ridley,ATL,WR,3,NO,0,0,0,9,0,7,146,3,0,0,0,0,37,37
4,Cam Newton,CAR,QB,3,CIN,150,2,0,36,2,0,0,0,0,0,0,0,29.6,29.6
5,Robert Woods,LAR,WR,3,LAC,0,0,0,13,0,10,104,2,0,0,0,0,28.7,28.7
6,Ryan Fitzpatrick,TB,QB,3,PIT,411,3,3,27,0,0,0,0,0,0,0,0,28.1,28.14
7,Josh Allen,BUF,QB,3,MIN,196,1,0,39,2,0,0,0,0,0,0,0,27.7,27.74
8,Jared Goff,LAR,QB,3,LAC,354,3,1,14,0,0,0,0,0,0,0,0,26.6,26.56
9,Alvin Kamara,NO,RB,3,ATL,0,0,0,66,0,15,124,0,0,0,0,0,26.5,26.5
10,Jordy Nelson,LV,WR,3,MIA,0,0,0,0,0,6,173,1,0,0,0,0,26.3,26.3
11,Ryan Tannehill,MIA,QB,3,LV,289,3,0,26,0,0,0,0,0,0,0,0,26.2,26.16
12,Deshaun Watson,HOU,QB,3,NYG,385,2,1,36,0,0,0,0,0,0,0,0,26,26
13,Patrick Mahomes,KC,QB,3,SF,314,3,0,7,0,0,0,0,0,0,0,0,25.3,25.26
14,Ben Roethlisberger,PIT,QB,3,TB,353,3,1,-1,0,0,0,0,0,0,0,0,25,25.02
15,Adrian Peterson,WAS,RB,3,GB,0,0,0,120,2,0,0,0,0,0,0,0,24,24
16,Carlos Hyde,CLE,RB,3,NYJ,0,0,0,98,2,2,5,0,0,0,0,0,23.3,23.3
