Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
78,Johnny Holton,LV,WR,9,MIA,0,0,0,0,0,1,44,1,0,0,0,0,10.9,10.9
79,Tavarres King,NYG,WR,9,LAR,0,0,0,0,0,3,33,1,0,0,0,0,10.8,10.8
80,Tom Savage,HOU,QB,9,IND,219,1,0,0,0,0,0,0,0,0,0,0,10.8,10.76
81,Derrick Henry,TEN,RB,9,BAL,0,0,0,26,1,2,10,0,0,0,0,0,10.6,10.6
81,Lamar Miller,HOU,RB,9,IND,0,0,0,57,0,3,34,0,0,0,0,0,10.6,10.6
83,Michael Thomas,NO,WR,9,TB,0,0,0,0,0,8,65,0,0,0,0,0,10.5,10.5
84,Brock Osweiler,DEN,QB,9,PHI,208,1,2,0,0,0,0,0,0,0,0,0,10.3,10.32
85,Dez Bryant,DAL,WR,9,KC,0,0,0,0,0,6,73,0,0,0,0,0,10.3,10.3
85,Jack Doyle,IND,TE,9,HOU,0,0,0,0,0,8,63,0,0,0,0,0,10.3,10.3
87,Ameer Abdullah,DET,RB,9,GB,0,0,0,48,1,1,9,0,0,0,0,0,10.2,10.2
87,Jamaal Williams,GB,RB,9,DET,0,0,0,1,1,2,31,0,0,0,0,0,10.2,10.2
87,Vernon Davis,WAS,TE,9,SEA,0,0,0,0,0,6,72,0,0,0,0,0,10.2,10.2
90,DeVante Parker,MIA,WR,9,LV,0,0,0,0,0,5,76,0,0,0,0,0,10.1,10.1
91,Adam Vinatieri,IND,K,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0,10,10
91,Washington Football Team,WAS,DST,9,SEA,0,0,0,0,0,0,0,0,2,2,0,0,10,10
91,Jake Elliott,PHI,K,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0,10,10
94,Mike Wallace,BAL,WR,9,TEN,0,0,0,0,0,4,19,1,0,0,0,0,9.9,9.9
95,Mohamed Sanu Sr.,ATL,WR,9,CAR,0,0,0,0,0,3,23,1,0,0,0,0,9.8,9.8
96,Ryan Fitzpatrick,TB,QB,9,NO,68,1,0,30,0,0,0,0,0,0,0,0,9.7,9.72
97,Eric Decker,TEN,WR,9,BAL,0,0,0,0,0,3,21,1,0,0,0,0,9.6,9.6
97,Delanie Walker,TEN,TE,9,BAL,0,0,0,0,0,5,71,0,0,0,0,0,9.6,9.6
99,Larry Fitzgerald,ARI,WR,9,SF,0,0,0,0,0,5,70,0,0,0,0,0,9.5,9.5
99,Sterling Shepard,NYG,WR,9,LAR,0,0,0,0,0,5,70,0,0,0,0,0,9.5,9.5
101,Jermaine Gresham,ARI,TE,9,SF,0,0,0,0,0,2,23,1,0,0,0,0,9.3,9.3
101,Theo Riddick,DET,RB,9,GB,0,0,0,11,0,4,62,0,0,0,0,0,9.3,9.3
103,Frank Gore,IND,RB,9,HOU,0,0,0,51,0,3,26,0,0,0,0,0,9.2,9.2
104,Graham Gano,CAR,K,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0,9,9
104,Justin Tucker,BAL,K,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0,9,9
106,Tevin Coleman,ATL,RB,9,CAR,0,0,0,5,0,1,19,1,0,0,0,0,8.9,8.9
106,Tyler Kroft,CIN,TE,9,JAX,0,0,0,0,0,2,79,0,0,0,0,0,8.9,8.9
106,Orleans Darkwa,NYG,RB,9,LAR,0,0,0,71,0,2,8,0,0,0,0,0,8.9,8.9
109,Davante Adams,GB,WR,9,DET,0,0,0,0,0,7,53,0,0,0,0,0,8.8,8.8
110,Mark Ingram II,NO,RB,9,TB,0,0,0,77,0,1,2,0,0,0,0,0,8.4,8.4
110,Devonta Freeman,ATL,RB,9,CAR,0,0,0,46,0,4,18,0,0,0,0,0,8.4,8.4
110,Jimmy Graham,SEA,TE,9,WAS,0,0,0,0,0,5,59,0,0,0,0,0,8.4,8.4
110,Randall Cobb,GB,WR,9,DET,0,0,0,1,0,5,58,0,0,0,0,0,8.4,8.4
114,Luke Stocker,TB,TE,9,NO,0,0,0,0,0,2,13,1,0,0,0,0,8.3,8.3
115,Kirk Cousins,WAS,QB,9,SEA,247,0,0,4,0,0,0,0,0,0,0,0,8.3,8.28
116,Kareem Hunt,KC,RB,9,DAL,0,0,0,37,0,4,24,0,0,0,0,0,8.1,8.1
117,Phil Dawson,ARI,K,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,8,8
117,Philadelphia Eagles,PHI,DST,9,DEN,0,0,0,0,0,0,0,0,3,2,1,0,8,8
117,Indianapolis Colts,IND,DST,9,HOU,0,0,0,0,0,0,0,0,2,0,2,1,8,8
117,Thomas Rawls,SEA,RB,9,WAS,0,0,0,39,0,2,31,0,0,0,0,0,8,8
121,Marquise Goodwin,SF,WR,9,ARI,0,0,0,0,0,2,68,0,0,0,0,0,7.8,7.8
121,Amari Cooper,LV,WR,9,MIA,0,0,0,0,0,4,58,0,0,0,0,0,7.8,7.8
123,Benjamin Watson,BAL,TE,9,TEN,0,0,0,0,0,7,41,0,0,0,0,0,7.6,7.6
124,Luke Willson,SEA,TE,9,WAS,0,0,0,0,0,1,10,1,0,0,0,0,7.5,7.5
125,Bilal Powell,NYJ,RB,9,BUF,0,0,0,74,0,0,0,0,0,0,0,0,7.4,7.4
125,Taylor Gabriel,ATL,WR,9,CAR,0,0,0,3,0,3,56,0,0,0,0,0,7.4,7.4
125,Josh Doctson,WAS,WR,9,SEA,0,0,0,0,0,3,59,0,0,0,0,0,7.4,7.4
128,Tyler Higbee,LAR,TE,9,NYG,0,0,0,0,0,1,8,1,0,0,0,0,7.3,7.3
129,Matt Bryant,ATL,K,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,7,7
129,Aldrick Rosas,NYG,K,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0,7,7
129,Tennessee Titans,TEN,DST,9,BAL,0,0,0,0,0,0,0,0,2,2,0,0,7,7
129,Wil Lutz,NO,K,9,TB,0,0,0,0,0,0,0,0,0,0,0,0,7,7
133,Cooper Kupp,LAR,WR,9,NYG,0,0,0,0,0,3,54,0,0,0,0,0,6.9,6.9
134,Jaron Brown,ARI,WR,9,SF,0,0,0,0,0,1,3,1,0,0,0,0,6.8,6.8
135,Peyton Barber,TB,RB,9,NO,0,0,0,34,0,2,20,0,0,0,0,0,6.4,6.4
135,Marcedes Lewis,JAX,TE,9,CIN,0,0,0,0,0,3,49,0,0,0,0,0,6.4,6.4
135,Brian Quick,WAS,WR,9,SEA,0,0,0,0,0,3,49,0,0,0,0,0,6.4,6.4
135,Stephen Anderson,HOU,TE,9,IND,0,0,0,0,0,4,44,0,0,0,0,0,6.4,6.4
139,Gerald Everett,LAR,TE,9,NYG,0,0,0,13,0,1,44,0,0,0,0,0,6.2,6.2
139,Keelan Cole,JAX,WR,9,CIN,0,0,0,0,0,3,47,0,0,0,0,0,6.2,6.2
141,Cody Latimer,DEN,WR,9,PHI,0,0,0,0,0,2,51,0,0,0,0,0,6.1,6.1
142,Patrick Murray,TB,K,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,6,6
142,Atlanta Falcons,ATL,DST,9,CAR,0,0,0,0,0,0,0,0,1,0,2,2,6,6
142,Denver Broncos,DEN,DST,9,PHI,0,0,0,0,0,0,0,0,2,0,1,1,6,6
142,Ryan Succop,TEN,K,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0,6,6
142,Detroit Lions,DET,DST,9,GB,0,0,0,0,0,0,0,0,3,0,0,0,6,6
142,Jaydon Mickens,JAX,WR,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0,6,6
148,Charcandrick West,KC,RB,9,DAL,0,0,0,3,0,5,30,0,0,0,0,0,5.8,5.8
149,Malcolm Brown,LAR,RB,9,NYG,0,0,0,57,0,0,0,0,0,0,0,0,5.7,5.7
149,John Brown,ARI,WR,9,SF,0,0,0,0,0,1,52,0,0,0,0,0,5.7,5.7
151,Ty Montgomery,GB,WR,9,DET,0,0,0,33,0,1,18,0,0,0,0,0,5.6,5.6
151,Coby Fleener,NO,TE,9,TB,0,0,0,0,0,2,46,0,0,0,0,0,5.6,5.6
151,Paul Richardson,SEA,WR,9,WAS,0,0,0,0,0,3,41,0,0,0,0,0,5.6,5.6
151,De'Anthony Thomas,KC,WR,9,DAL,0,0,0,0,0,3,41,0,0,0,0,0,5.6,5.6
151,Jordan Matthews,BUF,TE,9,NYJ,0,0,0,0,0,6,46,0,0,0,0,0,5.6,5.6
156,Michael Crabtree,LV,WR,9,MIA,0,0,0,0,0,3,40,0,0,0,0,0,5.5,5.5
156,Jordy Nelson,GB,WR,9,DET,0,0,0,0,0,4,35,0,0,0,0,0,5.5,5.5
158,Ryan Grant,WAS,WR,9,SEA,0,0,0,0,0,3,39,0,0,0,0,0,5.4,5.4
158,Brent Celek,PHI,TE,9,DEN,0,0,0,0,0,3,39,0,0,0,0,0,5.4,5.4
160,Andy Dalton,CIN,QB,9,JAX,136,0,0,-1,0,0,0,0,0,0,0,0,5.3,5.34
161,Curtis Samuel,CAR,WR,9,ATL,0,0,0,14,0,3,23,0,0,0,0,0,5.2,5.2
162,Alex Collins,BAL,RB,9,TEN,0,0,0,43,0,1,3,0,0,0,0,0,5.1,5.1
162,DeMarco Murray,TEN,RB,9,BAL,0,0,0,19,0,2,22,0,0,0,0,0,5.1,5.1
162,Austin Hooper,ATL,TE,9,CAR,0,0,0,0,0,3,36,0,0,0,0,0,5.1,5.1
162,Nick O'Leary,BUF,TE,9,NYJ,0,0,0,0,0,4,51,0,0,0,0,0,5.1,5.1
162,Chris Thompson,WAS,RB,9,SEA,0,0,0,20,0,4,11,0,0,0,0,0,5.1,5.1
167,Mason Crosby,GB,K,9,DET,0,0,0,0,0,0,0,0,0,0,0,0,5,5
167,Harrison Butker,KC,K,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,5,5
167,Nick Rose,WAS,K,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0,5,5
167,Dallas Cowboys,DAL,DST,9,KC,0,0,0,0,0,0,0,0,2,1,0,0,5,5
167,Carolina Panthers,CAR,DST,9,ATL,0,0,0,0,0,0,0,0,2,1,1,0,5,5
167,San Francisco 49ers,SF,DST,9,ARI,0,0,0,0,0,0,0,0,0,1,1,1,5,5
167,Miami Dolphins,MIA,DST,9,LV,0,0,0,0,0,0,0,0,1,1,2,1,5,5
167,Baltimore Ravens,BAL,DST,9,TEN,0,0,0,0,0,0,0,0,3,1,0,0,5,5
167,Robbie Gould,SF,K,9,ARI,0,0,0,0,0,0,0,0,0,0,0,0,5,5
167,Cody Parkey,MIA,K,9,LV,0,0,0,0,0,0,0,0,0,0,0,0,5,5
167,Eric Ebron,DET,TE,9,GB,0,0,0,0,0,3,35,0,0,0,0,0,5,5
178,Kendrick Bourne,SF,WR,9,ARI,0,0,0,0,0,2,39,0,0,0,0,0,4.9,4.9
179,Jermaine Kearse,NYJ,WR,9,BUF,0,0,0,0,0,2,38,0,0,0,0,0,4.8,4.8
180,Nelson Agholor,PHI,WR,9,DEN,0,0,0,0,0,2,36,0,0,0,0,0,4.6,4.6
180,Allen Hurns,JAX,WR,9,CIN,0,0,0,0,0,3,31,0,0,0,0,0,4.6,4.6
182,Elijah McGuire,NYJ,RB,9,BUF,0,0,0,30,0,1,9,0,0,0,0,0,4.4,4.4
182,Maxx Williams,BAL,TE,9,TEN,0,0,0,0,0,3,29,0,0,0,0,0,4.4,4.4
182,Jamaal Charles,DEN,RB,9,PHI,0,0,0,1,0,4,23,0,0,0,0,0,4.4,4.4
185,Tavon Austin,LAR,WR,9,NYG,0,0,0,34,0,0,9,0,0,0,0,0,4.3,4.3
185,DeSean Jackson,TB,WR,9,NO,0,0,0,8,0,2,25,0,0,0,0,0,4.3,4.3
185,Breshad Perriman,BAL,WR,9,TEN,0,0,0,0,0,3,28,0,0,0,0,0,4.3,4.3
185,Kenny Stills,MIA,WR,9,LV,0,0,0,0,0,3,28,0,0,0,0,0,4.3,4.3
189,William Fuller V,HOU,WR,9,IND,0,0,0,0,0,2,32,0,0,0,0,0,4.2,4.2
189,T.J. Yeldon,JAX,RB,9,CIN,0,0,0,41,0,2,11,0,0,0,0,0,4.2,4.2
189,Lance Kendricks,GB,TE,9,DET,0,0,0,0,0,2,32,0,0,0,0,0,4.2,4.2
189,George Kittle,SF,TE,9,ARI,0,0,0,0,0,3,27,0,0,0,0,0,4.2,4.2
193,Mike Nugent,DAL,K,9,KC,0,0,0,0,0,0,0,0,0,0,0,0,4,4
193,Tampa Bay Buccaneers,TB,DST,9,NO,0,0,0,0,0,0,0,0,1,0,2,2,4,4
193,Devontae Booker,DEN,RB,9,PHI,0,0,0,21,0,2,9,0,0,0,0,0,4,4
196,Eddie Lacy,SEA,RB,9,WAS,0,0,0,20,0,1,14,0,0,0,0,0,3.9,3.9
196,TJ Jones,DET,WR,9,GB,0,0,0,0,0,2,29,0,0,0,0,0,3.9,3.9
198,Brandon LaFell,CIN,WR,9,JAX,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
198,Corey Davis,TEN,WR,9,BAL,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
198,Seth Roberts,LV,WR,9,MIA,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
201,D'Onta Foreman,HOU,RB,9,IND,0,0,0,37,0,0,0,0,0,0,0,0,3.7,3.7
201,LeGarrette Blount,PHI,RB,9,DEN,0,0,0,37,0,0,0,0,0,0,0,0,3.7,3.7
201,Bruce Ellington,HOU,WR,9,IND,0,0,0,0,0,3,22,0,0,0,0,0,3.7,3.7
204,Justin Hardy,ATL,WR,9,CAR,0,0,0,0,0,2,26,0,0,0,0,0,3.6,3.6
204,J.D. McKissic,SEA,RB,9,WAS,0,0,0,12,0,2,14,0,0,0,0,0,3.6,3.6
206,Emmanuel Sanders,DEN,WR,9,PHI,0,0,0,0,0,1,30,0,0,0,0,0,3.5,3.5
206,Logan Thomas,BUF,TE,9,NYJ,0,0,0,0,0,2,25,0,0,0,0,0,3.5,3.5
208,Jameis Winston,TB,QB,9,NO,67,0,0,8,0,0,0,0,0,0,0,0,3.5,3.48
209,Trent Taylor,SF,WR,9,ARI,0,0,0,0,0,2,22,0,0,0,0,0,3.2,3.2
210,Rhett Ellison,NYG,TE,9,LAR,0,0,0,0,0,2,21,0,0,0,0,0,3.1,3.1
210,Mike Tolbert,BUF,FB,9,NYJ,0,0,0,3,0,3,13,0,0,0,0,0,3.1,3.1
212,Stephen Hauschka,BUF,K,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,3,3
212,Las Vegas Raiders,LV,DST,9,MIA,0,0,0,0,0,0,0,0,1,0,1,1,3,3
212,Brandon Williams,IND,TE,9,HOU,0,0,0,0,0,2,20,0,0,0,0,0,3,3
212,Austin Seferian-Jenkins,NYJ,TE,9,BUF,0,0,0,0,0,2,20,0,0,0,0,0,3,3
216,Marlon Mack,IND,RB,9,HOU,0,0,0,29,0,0,0,0,0,0,0,0,2.9,2.9
216,Matt Breida,SF,RB,9,ARI,0,0,0,1,0,2,18,0,0,0,0,0,2.9,2.9
216,Shane Vereen,NYG,RB,9,LAR,0,0,0,0,0,3,14,0,0,0,0,0,2.9,2.9
219,Aldrick Robinson,SF,WR,9,ARI,0,0,0,0,0,2,18,0,0,0,0,0,2.8,2.8
219,Demarcus Robinson,KC,WR,9,DAL,0,0,0,0,0,2,18,0,0,0,0,0,2.8,2.8
221,Terrelle Pryor,WAS,WR,9,SEA,0,0,0,0,0,2,17,0,0,0,0,0,2.7,2.7
222,LeSean McCoy,BUF,RB,9,NYJ,0,0,0,25,0,0,0,0,0,0,0,0,2.5,2.5
222,Wendell Smallwood,PHI,RB,9,DEN,0,0,0,25,0,0,0,0,0,0,0,0,2.5,2.5
224,Adam Humphries,TB,WR,9,NO,0,0,0,0,0,2,14,0,0,0,0,0,2.4,2.4
224,Andre Ellington,ARI,RB,9,SF,0,0,0,0,0,2,14,0,0,0,0,0,2.4,2.4
226,Chester Rogers,IND,WR,9,HOU,0,0,0,0,0,1,17,0,0,0,0,0,2.2,2.2
227,Wayne Gallman,NYG,RB,9,LAR,0,0,0,41,0,0,0,0,0,0,0,0,2.1,2.1
227,Andre Holmes,BUF,WR,9,NYJ,0,0,0,0,0,1,16,0,0,0,0,0,2.1,2.1
227,Troy Niklas,ARI,TE,9,SF,0,0,0,0,0,1,16,0,0,0,0,0,2.1,2.1
227,Chris Moore,BAL,WR,9,TEN,0,0,0,0,0,1,16,0,0,0,0,0,2.1,2.1
227,Charles Sims,TB,RB,9,NO,0,0,0,0,0,2,11,0,0,0,0,0,2.1,2.1
227,Aaron Jones,GB,RB,9,DET,0,0,0,12,0,2,-1,0,0,0,0,0,2.1,2.1
233,Adoree' Jackson,TEN,CB,9,BAL,0,0,0,20,0,0,0,0,0,0,0,0,2,2
233,Ka'imi Fairbairn,HOU,K,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,2,2
233,Green Bay Packers,GB,DST,9,DET,0,0,0,0,0,0,0,0,1,0,2,1,2,2
233,Cincinnati Bengals,CIN,DST,9,JAX,0,0,0,0,0,0,0,0,0,0,1,1,2,2
233,Bernard Reedy,TB,WR,9,NO,0,0,0,0,0,1,15,0,0,0,0,0,2,2
233,J.J. Nelson,ARI,WR,9,SF,0,0,0,0,0,1,15,0,0,0,0,0,2,2
233,Tyler Lockett,SEA,WR,9,WAS,0,0,0,0,0,2,10,0,0,0,0,0,2,2
240,DeAndre Washington,LV,RB,9,MIA,0,0,0,16,0,1,-2,0,0,0,0,0,1.9,1.9
240,Isaiah McKenzie,DEN,WR,9,PHI,0,0,0,0,0,1,14,0,0,0,0,0,1.9,1.9
240,Trevor Davis,GB,WR,9,DET,0,0,0,9,0,1,5,0,0,0,0,0,1.9,1.9
240,Anthony Fasano,MIA,TE,9,LV,0,0,0,0,0,2,9,0,0,0,0,0,1.9,1.9
244,Corey Grant,JAX,RB,9,CIN,0,0,0,18,0,0,0,0,0,0,0,0,1.8,1.8
244,Josh Malone,CIN,WR,9,JAX,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
244,Mike Evans,TB,WR,9,NO,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
244,Garrett Celek,SF,TE,9,ARI,0,0,0,0,0,1,13,0,0,0,0,0,1.8,1.8
248,AJ Derby,DEN,TE,9,PHI,0,0,0,0,0,1,11,0,0,0,0,0,1.6,1.6
248,Torrey Smith,PHI,WR,9,DEN,0,0,0,0,0,1,11,0,0,0,0,0,1.6,1.6
250,Tanner McEvoy,SEA,WR,9,WAS,0,0,0,0,0,1,10,0,0,0,0,0,1.5,1.5
250,Darren Fells,DET,TE,9,GB,0,0,0,0,0,1,10,0,0,0,0,0,1.5,1.5
250,Jehu Chesson,KC,WR,9,DAL,0,0,0,0,0,1,10,0,0,0,0,0,1.5,1.5
253,Jalen Richard,LV,RB,9,MIA,0,0,0,14,0,0,0,0,0,0,0,0,1.4,1.4
