Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,James White,NE,RB,13,HOU,0,0,0,79,0,8,98,2,0,0,0,0,33.7,33.7
2,DeVante Parker,MIA,WR,13,PHI,0,0,0,0,0,7,159,2,0,0,0,0,31.4,31.4
3,Deshaun Watson,HOU,QB,13,NE,234,3,0,-1,0,1,6,1,0,0,0,0,28.4,28.36
4,Aaron Rodgers,GB,QB,13,NYG,243,4,0,24,0,0,0,0,0,0,0,0,28.1,28.12
5,Ryan Fitzpatrick,MIA,QB,13,PHI,365,3,1,2,0,0,0,0,0,0,0,0,27.8,27.8
6,Derrius Guice,WAS,RB,13,CAR,0,0,0,129,2,2,8,0,0,0,0,0,26.7,26.7
7,Carson Wentz,PHI,QB,13,MIA,310,3,1,0,0,0,0,0,0,0,0,0,25.4,25.4
8,Tom Brady,NE,QB,13,HOU,326,3,1,13,0,0,0,0,0,0,0,0,25.3,25.34
9,Jared Goff,LAR,QB,13,ARI,424,2,0,0,0,0,0,0,0,0,0,0,25,24.96
10,Mitchell Trubisky,CHI,QB,13,DET,338,3,1,4,0,0,0,0,0,0,0,0,24.9,24.92
11,Rashaad Penny,SEA,RB,13,MIN,0,0,0,74,1,4,33,1,0,0,0,0,24.7,24.7
12,Kyle Allen,CAR,QB,13,WAS,278,2,1,22,1,0,0,0,0,0,0,0,24.3,24.32
13,Alshon Jeffery,PHI,WR,13,MIA,0,0,0,0,0,9,137,1,0,0,0,0,24.2,24.2
14,Kenny Golladay,DET,WR,13,CHI,0,0,0,0,0,4,158,1,0,0,0,0,23.8,23.8
15,Dak Prescott,DAL,QB,13,BUF,355,2,1,25,0,0,0,0,0,0,0,0,23.7,23.7
15,Robert Woods,LAR,WR,13,ARI,0,0,0,0,0,13,172,0,0,0,0,0,23.7,23.7
17,Josh Allen,BUF,QB,13,DAL,231,1,0,43,1,0,0,0,0,0,0,0,23.5,23.54
18,Tampa Bay Buccaneers,TB,DST,13,JAX,0,0,0,0,0,0,0,0,5,2,3,2,23,23
19,Raheem Mostert,SF,RB,13,BAL,0,0,0,146,1,2,8,0,0,0,0,0,22.4,22.4
20,Lamar Jackson,BAL,QB,13,SF,105,1,0,101,1,0,0,0,0,0,0,0,22.3,22.3
21,Derrick Henry,TEN,RB,13,IND,0,0,0,149,1,3,17,0,0,0,0,0,22.1,22.1
22,Courtland Sutton,DEN,WR,13,LAC,0,0,0,0,0,4,74,2,0,0,0,0,21.4,21.4
22,Davante Adams,GB,WR,13,NYG,0,0,0,0,0,6,64,2,0,0,0,0,21.4,21.4
24,Tyler Higbee,LAR,TE,13,ARI,0,0,0,0,0,7,107,1,0,0,0,0,20.2,20.2
25,Kansas City Chiefs,KC,DST,13,LV,0,0,0,0,0,0,0,0,2,2,1,1,20,20
25,Cole Beasley,BUF,WR,13,DAL,0,0,0,0,0,6,110,1,0,0,0,0,20,20
25,Tennessee Titans,TEN,DST,13,IND,0,0,0,0,0,0,0,0,3,2,1,1,20,20
28,Patrick Mahomes,KC,QB,13,LV,175,1,0,25,1,0,0,0,0,0,0,0,19.5,19.5
