Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Lamar Jackson,BAL,QB,12,LAR,169,5,0,95,0,0,0,0,0,0,0,0,36.3,36.26
2,Chris Godwin,TB,WR,12,ATL,0,0,0,0,0,7,184,2,0,0,0,0,33.9,33.9
3,Leonard Fournette,JAX,RB,12,TEN,0,0,0,97,2,9,62,0,0,0,0,0,32.4,32.4
4,Ryan Tannehill,TEN,QB,12,JAX,259,2,0,40,2,0,0,0,0,0,0,0,32.4,32.36
5,Jarvis Landry,CLE,WR,12,MIA,0,0,0,0,0,10,148,2,0,0,0,0,31.8,31.8
6,Christian McCaffrey,CAR,RB,12,NO,0,0,0,64,1,9,69,1,0,0,0,0,29.8,29.8
7,DJ Moore,CAR,WR,12,NO,0,0,0,8,0,6,126,2,0,0,0,0,28.4,28.4
8,Sam Darnold,NYJ,QB,12,LV,315,2,0,16,1,0,0,0,0,0,0,0,28.2,28.2
9,Derrick Henry,TEN,RB,12,JAX,0,0,0,159,2,1,16,0,0,0,0,0,28,28
10,Jameis Winston,TB,QB,12,ATL,313,3,2,38,0,0,0,0,0,0,0,0,26.3,26.32
11,Ryan Fitzpatrick,MIA,QB,12,CLE,214,2,2,45,1,0,0,0,0,0,0,0,25.1,25.06
12,Baker Mayfield,CLE,QB,12,MIA,327,3,1,5,0,0,0,0,0,0,0,0,24.6,24.58
13,DeAndre Hopkins,HOU,WR,12,IND,0,0,0,0,0,6,94,2,0,0,0,0,24.4,24.4
14,Mark Ingram II,BAL,RB,12,LAR,0,0,0,111,1,1,7,1,0,0,0,0,24.3,24.3
15,Nick Chubb,CLE,RB,12,MIA,0,0,0,106,1,3,58,0,0,0,0,0,23.9,23.9
16,Drew Brees,NO,QB,12,CAR,311,3,1,0,0,0,0,0,0,0,0,0,23.4,23.44
17,Kyle Allen,CAR,QB,12,NO,256,3,0,9,0,0,0,0,0,0,0,0,23.1,23.14
18,Allen Robinson II,CHI,WR,12,NYG,0,0,0,0,0,6,131,1,0,0,0,0,22.1,22.1
19,George Kittle,SF,TE,12,GB,0,0,0,0,0,6,129,1,0,0,0,0,21.9,21.9
20,A.J. Brown,TEN,WR,12,JAX,0,0,0,0,0,4,135,1,0,0,0,0,21.5,21.5
21,Michael Thomas,NO,WR,12,CAR,0,0,0,0,0,10,101,1,0,0,0,0,21.1,21.1
21,Zach Ertz,PHI,TE,12,SEA,0,0,0,0,0,12,91,1,0,0,0,0,21.1,21.1
23,Washington Football Team,WAS,DST,12,DET,0,0,0,0,0,0,0,0,6,3,2,1,21,21
24,Mitchell Trubisky,CHI,QB,12,NYG,278,1,2,18,1,0,0,0,0,0,0,0,20.9,20.92
