Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Stefon Diggs,MIN,WR,6,PHI,0,0,0,18,0,7,167,3,0,0,0,0,40,40
2,Deshaun Watson,HOU,QB,6,KC,280,1,2,42,2,0,0,0,0,0,0,0,31.4,31.4
3,Matt Ryan,ATL,QB,6,ARI,356,4,0,7,0,0,0,0,0,0,0,0,30.9,30.94
4,Lamar Jackson,BAL,QB,6,CIN,236,0,0,152,1,0,0,0,0,0,0,0,30.6,30.64
5,Russell Wilson,SEA,QB,6,CLE,295,2,0,31,1,0,0,0,0,0,0,0,28.9,28.9
6,Kyler Murray,ARI,QB,6,ATL,340,3,0,32,0,0,0,0,0,0,0,0,28.8,28.8
7,Kirk Cousins,MIN,QB,6,PHI,333,4,1,0,0,0,0,0,0,0,0,0,28.3,28.32
8,James Conner,PIT,RB,6,LAC,0,0,0,41,1,7,78,1,0,0,0,0,27.4,27.4
9,New England Patriots,NE,DST,6,NYG,0,0,0,0,0,0,0,0,1,3,1,1,27,27
10,Nick Chubb,CLE,RB,6,SEA,0,0,0,122,2,5,17,0,0,0,0,0,26.4,26.4
11,Hunter Henry,LAC,TE,6,PIT,0,0,0,0,0,8,100,2,0,0,0,0,26,26
12,Devonta Freeman,ATL,RB,6,ARI,0,0,0,88,0,3,30,2,0,0,0,0,25.3,25.3
13,David Johnson,ARI,RB,6,ATL,0,0,0,34,1,6,68,1,0,0,0,0,25.2,25.2
14,Terry McLaurin,WAS,WR,6,MIA,0,0,0,0,0,4,100,2,0,0,0,0,24,24
15,Chris Carson,SEA,RB,6,CLE,0,0,0,124,1,4,35,0,0,0,0,0,23.9,23.9
16,Ezekiel Elliott,DAL,RB,6,NYJ,0,0,0,105,1,5,48,0,0,0,0,0,23.8,23.8
17,Denver Broncos,DEN,DST,6,TEN,0,0,0,0,0,0,0,0,7,3,1,0,23,23
18,Tom Brady,NE,QB,6,NYG,334,0,1,6,2,0,0,0,0,0,0,0,23,22.96
19,Tyreek Hill,KC,WR,6,HOU,0,0,0,0,0,5,80,2,0,0,0,0,22.5,22.5
20,Baker Mayfield,CLE,QB,6,SEA,249,1,3,35,1,0,0,0,0,0,0,0,22.5,22.46
21,Curtis Samuel,CAR,WR,6,TB,0,0,0,8,1,4,70,1,0,0,0,0,21.8,21.8
22,Austin Hooper,ATL,TE,6,ARI,0,0,0,0,0,8,117,1,0,0,0,0,21.7,21.7
23,Jamaal Williams,GB,RB,6,DET,0,0,0,104,0,4,32,1,0,0,0,0,21.6,21.6
24,Carson Wentz,PHI,QB,6,MIN,306,2,1,23,0,0,0,0,0,0,0,0,21.5,21.54
25,Carolina Panthers,CAR,DST,6,TB,0,0,0,0,0,0,0,0,7,5,2,2,21,21
25,Matt Prater,DET,K,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,21,21
25,Robby Anderson,NYJ,WR,6,DAL,0,0,0,0,0,5,125,1,0,0,0,0,21,21
28,Sam Darnold,NYJ,QB,6,DAL,338,2,1,1,0,0,0,0,0,0,0,0,20.6,20.62
29,Chris Godwin,TB,WR,6,CAR,0,0,0,0,0,10,151,0,0,0,0,0,20.1,20.1
30,Patrick Mahomes,KC,QB,6,HOU,273,3,1,-1,0,0,0,0,0,0,0,0,19.8,19.82
31,Christian McCaffrey,CAR,RB,6,TB,0,0,0,31,1,4,26,1,0,0,0,0,19.7,19.7
32,Aaron Rodgers,GB,QB,6,DET,283,2,1,10,0,0,0,0,0,0,0,0,19.3,19.32
