Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
195,Pierre Garcon,SF,WR,4,ARI,0,0,0,0,0,4,36,0,0,0,0,0,5.6,5.6
196,Zach Miller,CHI,TE,4,GB,0,0,0,0,0,2,45,0,0,0,0,0,5.5,5.5
196,Jesse James,PIT,TE,4,BAL,0,0,0,0,0,3,40,0,0,0,0,0,5.5,5.5
198,Terrance Williams,DAL,WR,4,LAR,0,0,0,0,0,4,34,0,0,0,0,0,5.4,5.4
198,Antonio Brown,PIT,WR,4,BAL,0,0,0,0,0,4,34,0,0,0,0,0,5.4,5.4
200,Eddie Lacy,SEA,RB,4,IND,0,0,0,52,0,0,0,0,0,0,0,0,5.2,5.2
200,Jamaal Charles,DEN,RB,4,LV,0,0,0,33,0,1,14,0,0,0,0,0,5.2,5.2
200,Marvin Jones Jr.,DET,WR,4,MIN,0,0,0,0,0,2,42,0,0,0,0,0,5.2,5.2
200,Jack Doyle,IND,TE,4,SEA,0,0,0,0,0,5,27,0,0,0,0,0,5.2,5.2
204,Tavon Austin,LAR,WR,4,DAL,0,0,0,48,0,1,-2,0,0,0,0,0,5.1,5.1
204,Josh Bellamy,CHI,WR,4,GB,0,0,0,0,0,3,36,0,0,0,0,0,5.1,5.1
206,Mason Crosby,GB,K,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0,5,5
206,Matt Bryant,ATL,K,4,BUF,0,0,0,0,0,0,0,0,0,0,0,0,5,5
206,Aldrick Rosas,NYG,K,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,5,5
206,Las Vegas Raiders,LV,DST,4,DEN,0,0,0,0,0,0,0,0,4,0,0,0,5,5
206,Los Angeles Rams,LAR,DST,4,DAL,0,0,0,0,0,0,0,0,2,1,1,1,5,5
206,New England Patriots,NE,DST,4,CAR,0,0,0,0,0,0,0,0,2,1,1,1,5,5
206,Adam Vinatieri,IND,K,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0,5,5
213,Mike Gillislee,NE,RB,4,CAR,0,0,0,49,0,0,0,0,0,0,0,0,4.9,4.9
213,Chris Ivory,JAX,RB,4,NYJ,0,0,0,42,0,1,2,0,0,0,0,0,4.9,4.9
213,J.J. Nelson,ARI,WR,4,SF,0,0,0,0,0,3,34,0,0,0,0,0,4.9,4.9
216,Jonathan Stewart,CAR,RB,4,NE,0,0,0,68,0,0,0,0,0,0,0,0,4.8,4.8
217,DeShone Kizer,CLE,QB,4,CIN,118,0,1,10,0,0,0,0,0,0,0,0,4.7,4.72
218,Emmanuel Sanders,DEN,WR,4,LV,0,0,0,0,0,4,27,0,0,0,0,0,4.7,4.7
219,Golden Tate,DET,WR,4,MIN,0,0,0,2,0,3,29,0,0,0,0,0,4.6,4.6
220,D'Onta Foreman,HOU,RB,4,TEN,0,0,0,45,0,0,0,0,0,0,0,0,4.5,4.5
220,DeMarco Murray,TEN,RB,4,HOU,0,0,0,31,0,2,4,0,0,0,0,0,4.5,4.5
220,George Kittle,SF,TE,4,ARI,0,0,0,0,0,2,35,0,0,0,0,0,4.5,4.5
220,Bennie Fowler,DEN,WR,4,LV,0,0,0,0,0,2,35,0,0,0,0,0,4.5,4.5
220,Julio Jones,ATL,WR,4,BUF,0,0,0,0,0,3,30,0,0,0,0,0,4.5,4.5
220,Nick Williams,ATL,WR,4,BUF,0,0,0,0,0,3,30,0,0,0,0,0,4.5,4.5
220,T.Y. Hilton,IND,WR,4,SEA,0,0,0,0,0,3,30,0,0,0,0,0,4.5,4.5
220,Michael Campanaro,BAL,WR,4,PIT,0,0,0,0,0,4,25,0,0,0,0,0,4.5,4.5
228,Kyle Rudolph,MIN,TE,4,DET,0,0,0,0,0,2,34,0,0,0,0,0,4.4,4.4
228,Ted Ginn Jr.,NO,WR,4,MIA,0,0,0,9,0,2,25,0,0,0,0,0,4.4,4.4
230,Chris Conley,KC,WR,4,WAS,0,0,0,0,0,2,31,0,0,0,0,0,4.1,4.1
231,Giorgio Tavecchio,LV,K,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0,4,4
231,Washington Football Team,WAS,DST,4,KC,0,0,0,0,0,0,0,0,4,0,0,0,4,4
231,New York Jets,NYJ,DST,4,JAX,0,0,0,0,0,0,0,0,1,1,0,0,4,4
231,Philadelphia Eagles,PHI,DST,4,LAC,0,0,0,0,0,0,0,0,2,0,1,1,4,4
231,Cleveland Browns,CLE,DST,4,CIN,0,0,0,0,0,0,0,0,3,0,1,1,4,4
231,Atlanta Falcons,ATL,DST,4,BUF,0,0,0,0,0,0,0,0,3,0,1,0,4,4
231,Justin Tucker,BAL,K,4,PIT,0,0,0,0,0,0,0,0,0,0,0,0,4,4
238,Julius Thomas,MIA,TE,4,NO,0,0,0,0,0,2,29,0,0,0,0,0,3.9,3.9
238,Latavius Murray,MIN,RB,4,DET,0,0,0,21,0,2,8,0,0,0,0,0,3.9,3.9
240,Stephen Anderson,HOU,TE,4,TEN,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
240,Kyle Juszczyk,SF,FB,4,ARI,0,0,0,8,0,3,15,0,0,0,0,0,3.8,3.8
242,Brandon Williams,IND,TE,4,SEA,0,0,0,0,0,1,32,0,0,0,0,0,3.7,3.7
242,Eric Ebron,DET,TE,4,MIN,0,0,0,0,0,2,27,0,0,0,0,0,3.7,3.7
242,Josh Doctson,WAS,WR,4,KC,0,0,0,0,0,2,27,0,0,0,0,0,3.7,3.7
242,Jermaine Kearse,NYJ,WR,4,JAX,0,0,0,0,0,4,17,0,0,0,0,0,3.7,3.7
246,Brandon Coleman,NO,WR,4,MIA,0,0,0,0,0,1,31,0,0,0,0,0,3.6,3.6
246,Marcus Williams,NYJ,CB,4,JAX,0,0,0,0,0,1,31,0,0,0,0,0,3.6,3.6
246,Levine Toilolo,ATL,TE,4,BUF,0,0,0,0,0,3,21,0,0,0,0,0,3.6,3.6
246,Jeremy Maclin,BAL,WR,4,PIT,0,0,0,0,0,3,21,0,0,0,0,0,3.6,3.6
246,Jordan Reed,WAS,TE,4,KC,0,0,0,0,0,3,21,0,0,0,0,0,3.6,3.6
251,Melvin Gordon III,LAC,RB,4,PHI,0,0,0,22,0,1,7,0,0,0,0,0,3.4,3.4
252,Antonio Gates,LAC,TE,4,PHI,0,0,0,0,0,3,18,0,0,0,0,0,3.3,3.3
253,EJ Manuel,LV,QB,4,DEN,106,0,1,0,0,0,0,0,0,0,0,0,3.2,3.24
