Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,New England Patriots,NE,DST,2,MIA,0,0,0,0,0,0,0,0,7,4,0,0,37,37
2,Demarcus Robinson,KC,WR,2,LV,0,0,0,0,0,6,172,2,0,0,0,0,32.2,32.2
3,Patrick Mahomes,KC,QB,2,LV,443,4,0,-1,0,0,0,0,0,0,0,0,31.6,31.62
4,Lamar Jackson,BAL,QB,2,ARI,272,2,0,120,0,0,0,0,0,0,0,0,30.9,30.88
5,Dak Prescott,DAL,QB,2,WAS,269,3,1,69,0,0,0,0,0,0,0,0,28.7,28.66
6,Dalvin Cook,MIN,RB,2,GB,0,0,0,154,1,3,37,0,0,0,0,0,26.6,26.6
7,Julio Jones,ATL,WR,2,PHI,0,0,0,0,0,5,106,2,0,0,0,0,25.1,25.1
7,Odell Beckham Jr.,CLE,WR,2,NYJ,0,0,0,0,0,6,161,1,0,0,0,0,25.1,25.1
9,Tom Brady,NE,QB,2,MIA,264,2,0,1,1,0,0,0,0,0,0,0,24.7,24.66
10,Russell Wilson,SEA,QB,2,PIT,300,3,0,22,0,0,0,0,0,0,0,0,24.2,24.2
11,Jimmy Garoppolo,SF,QB,2,CIN,296,3,1,8,0,0,0,0,0,0,0,0,23.6,23.64
12,Emmanuel Sanders,DEN,WR,2,CHI,0,0,0,0,0,11,98,1,0,0,0,0,23.3,23.3
13,Aaron Jones,GB,RB,2,MIN,0,0,0,116,1,4,34,0,0,0,0,0,23,23
14,Raheem Mostert,SF,RB,2,CIN,0,0,0,83,0,3,68,1,0,0,0,0,22.6,22.6
15,Josh Allen,BUF,QB,2,NYG,253,1,0,21,1,0,0,0,0,0,0,0,22.2,22.22
16,Matt Ryan,ATL,QB,2,PHI,320,3,3,3,0,0,0,0,0,0,0,0,22.1,22.1
16,Chris Godwin,TB,WR,2,CAR,0,0,0,0,0,8,121,1,0,0,0,0,22.1,22.1
18,Kenny Golladay,DET,WR,2,LAC,0,0,0,0,0,8,117,1,0,0,0,0,21.7,21.7
19,Mark Andrews,BAL,TE,2,ARI,0,0,0,0,0,8,112,1,0,0,0,0,21.2,21.2
20,Saquon Barkley,NYG,RB,2,BUF,0,0,0,107,1,3,28,0,0,0,0,0,21,21
21,Nelson Agholor,PHI,WR,2,ATL,0,0,0,0,0,8,107,1,0,0,0,0,20.7,20.7
22,Calvin Ridley,ATL,WR,2,PHI,0,0,0,0,0,8,105,1,0,0,0,0,20.5,20.5
23,Austin Ekeler,LAC,RB,2,DET,0,0,0,66,1,6,67,0,0,0,0,0,20.3,20.3
24,Travis Kelce,KC,TE,2,LV,0,0,0,0,0,7,107,1,0,0,0,0,20.2,20.2
25,Andy Dalton,CIN,QB,2,SF,311,2,1,2,0,0,0,0,0,0,0,0,19.6,19.64
26,Carson Wentz,PHI,QB,2,ATL,231,1,2,3,1,0,0,0,0,0,0,0,19.5,19.54
27,Will Dissly,SEA,TE,2,PIT,0,0,0,0,0,5,50,2,0,0,0,0,19.5,19.5
28,Vance McDonald,PIT,TE,2,SEA,0,0,0,0,0,7,38,2,0,0,0,0,19.3,19.3
29,John Ross,CIN,WR,2,SF,0,0,0,0,0,4,112,1,0,0,0,0,19.2,19.2
30,Jared Goff,LAR,QB,2,NO,283,1,0,-2,1,0,0,0,0,0,0,0,19.1,19.12
31,Ezekiel Elliott,DAL,RB,2,WAS,0,0,0,111,1,2,9,0,0,0,0,0,19,19
32,Nick Chubb,CLE,RB,2,NYJ,0,0,0,62,1,4,36,0,0,0,0,0,17.8,17.8
32,Deebo Samuel,SF,WR,2,CIN,0,0,0,7,0,5,86,1,0,0,0,0,17.8,17.8
34,Jacoby Brissett,IND,QB,2,TEN,146,3,1,25,0,0,0,0,0,0,0,0,17.3,17.34
35,Tyler Boyd,CIN,WR,2,SF,0,0,0,0,0,10,122,0,0,0,0,0,17.2,17.2
36,Matthew Stafford,DET,QB,2,LAC,245,2,2,13,0,0,0,0,0,0,0,0,17.1,17.1
37,Case Keenum,WAS,QB,2,DAL,221,2,0,-1,0,0,0,0,0,0,0,0,16.7,16.74
38,Joe Flacco,DEN,QB,2,CHI,292,1,1,0,0,0,0,0,0,0,0,0,16.7,16.68
39,Derrick Henry,TEN,RB,2,IND,0,0,0,82,1,2,12,0,0,0,0,0,16.4,16.4
40,Kyler Murray,ARI,QB,2,BAL,349,0,0,4,0,0,0,0,0,0,0,0,16.4,16.36
41,Gardner Minshew,JAX,QB,2,HOU,213,1,0,56,0,0,0,0,0,0,0,0,16.1,16.12
42,Joey Slye,CAR,K,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,16,16
42,Baker Mayfield,CLE,QB,2,NYJ,325,1,1,0,0,0,0,0,0,0,0,0,16,16
44,Le'Veon Bell,NYJ,RB,2,CLE,0,0,0,68,0,10,61,0,0,0,0,0,15.9,15.9
45,Kerryon Johnson,DET,RB,2,LAC,0,0,0,41,0,2,47,1,0,0,0,0,15.8,15.8
46,Jeff Wilson Jr.,SF,RB,2,CIN,0,0,0,34,2,0,0,0,0,0,0,0,15.4,15.4
46,Peyton Barber,TB,RB,2,CAR,0,0,0,82,1,1,7,0,0,0,0,0,15.4,15.4
48,Frank Gore,BUF,RB,2,NYG,0,0,0,68,1,2,15,0,0,0,0,0,15.3,15.3
49,Marquise Goodwin,SF,WR,2,CIN,0,0,0,0,0,3,77,1,0,0,0,0,15.2,15.2
50,Brandin Cooks,LAR,WR,2,NO,0,0,0,2,0,3,74,1,0,0,0,0,15.1,15.1
50,Cooper Kupp,LAR,WR,2,NO,0,0,0,6,0,5,120,0,0,0,0,0,15.1,15.1
52,Eddy Piñeiro,CHI,K,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,15,15
52,DJ Chark Jr.,JAX,WR,2,HOU,0,0,0,0,0,7,55,1,0,0,0,0,15,15
54,Devin Smith,DAL,WR,2,WAS,0,0,0,0,0,3,74,1,0,0,0,0,14.9,14.9
55,Terry McLaurin,WAS,WR,2,DAL,0,0,0,0,0,5,62,1,0,0,0,0,14.7,14.7
56,Christian Kirk,ARI,WR,2,BAL,0,0,0,0,0,6,114,0,0,0,0,0,14.4,14.4
57,Aaron Rodgers,GB,QB,2,MIN,209,2,0,0,0,0,0,0,0,0,0,0,14.4,14.36
58,Todd Gurley II,LAR,RB,2,NO,0,0,0,63,1,3,4,0,0,0,0,0,14.2,14.2
59,Antonio Brown,NE,WR,2,MIA,0,0,0,5,0,4,56,1,0,0,0,0,14.1,14.1
59,Mecole Hardman,KC,WR,2,LV,0,0,0,0,0,4,61,1,0,0,0,0,14.1,14.1
59,Davante Adams,GB,WR,2,MIN,0,0,0,0,0,7,106,0,0,0,0,0,14.1,14.1
62,Greg Olsen,CAR,TE,2,TB,0,0,0,0,0,6,110,0,0,0,0,0,14,14
63,Michael Thomas,NO,WR,2,LAR,0,0,0,0,0,10,89,0,0,0,0,0,13.9,13.9
64,Keenan Allen,LAC,WR,2,DET,0,0,0,0,0,8,98,0,0,0,0,0,13.8,13.8
