Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Davante Adams,GB,WR,1,MIN,0,0,0,0,0,14,156,2,0,0,0,0,34.6,34.6
2,Josh Jacobs,LV,RB,1,CAR,0,0,0,93,3,4,46,0,0,0,0,0,33.9,33.9
3,Russell Wilson,SEA,QB,1,ATL,322,4,0,29,0,0,0,0,0,0,0,0,31.8,31.78
4,Aaron Rodgers,GB,QB,1,MIN,364,4,0,2,0,0,0,0,0,0,0,0,30.8,30.76
5,Calvin Ridley,ATL,WR,1,SEA,0,0,0,-1,0,9,130,2,0,0,0,0,29.4,29.4
6,Josh Allen,BUF,QB,1,NYJ,312,2,0,57,1,0,0,0,0,0,0,0,28.2,28.18
7,Adam Thielen,MIN,WR,1,GB,0,0,0,0,0,6,110,2,0,0,0,0,28,28
8,Lamar Jackson,BAL,QB,1,CLE,275,3,0,45,0,0,0,0,0,0,0,0,27.5,27.5
9,Kyler Murray,ARI,QB,1,SF,230,1,1,91,1,0,0,0,0,0,0,0,27.3,27.3
10,Christian McCaffrey,CAR,RB,1,LV,0,0,0,97,2,3,38,0,0,0,0,0,27,27
11,Ezekiel Elliott,DAL,RB,1,LAR,0,0,0,96,1,3,31,1,0,0,0,0,26.2,26.2
12,Cam Newton,NE,QB,1,MIA,155,0,0,75,2,0,0,0,0,0,0,0,25.7,25.7
13,Darius Slayton,NYG,WR,1,PIT,0,0,0,0,0,6,102,2,0,0,0,0,25.2,25.2
14,Matt Ryan,ATL,QB,1,SEA,450,2,1,-1,0,0,0,0,0,0,0,0,24.9,24.9
15,Malcolm Brown,LAR,RB,1,DAL,0,0,0,79,2,3,31,0,0,0,0,0,24.5,24.5
16,Mitchell Trubisky,CHI,QB,1,DET,242,3,0,26,0,0,0,0,0,0,0,0,24.3,24.28
17,Nyheim Hines,IND,RB,1,JAX,0,0,0,28,1,8,45,1,0,0,0,0,23.3,23.3
18,Raheem Mostert,SF,RB,1,ARI,0,0,0,56,0,4,95,1,0,0,0,0,23.1,23.1
19,Kirk Cousins,MIN,QB,1,GB,259,2,1,34,0,0,0,0,0,0,0,0,22.8,22.76
20,Tom Brady,TB,QB,1,NO,239,2,2,9,1,0,0,0,0,0,0,0,22.5,22.46
21,Robby Anderson,CAR,WR,1,LV,0,0,0,0,0,6,114,1,0,0,0,0,22.4,22.4
22,DeAndre Hopkins,ARI,WR,1,SF,0,0,0,0,0,14,151,0,0,0,0,0,22.1,22.1
23,Ben Roethlisberger,PIT,QB,1,NYG,229,3,0,9,0,0,0,0,0,0,0,0,22.1,22.06
24,JuJu Smith-Schuster,PIT,WR,1,NYG,0,0,0,0,0,6,69,2,0,0,0,0,21.9,21.9
25,Deshaun Watson,HOU,QB,1,KC,253,1,1,27,1,0,0,0,0,0,0,0,21.8,21.82
26,Chris Carson,SEA,RB,1,ATL,0,0,0,21,0,6,45,2,0,0,0,0,21.6,21.6
27,Dalvin Cook,MIN,RB,1,GB,0,0,0,50,2,1,-2,0,0,0,0,0,21.3,21.3
28,Alvin Kamara,NO,RB,1,TB,0,0,0,16,1,5,51,1,0,0,0,0,21.2,21.2
29,Jamison Crowder,NYJ,WR,1,BUF,0,0,0,0,0,7,115,1,0,0,0,0,21,21
30,Gardner Minshew,JAX,QB,1,IND,173,3,0,19,0,0,0,0,0,0,0,0,20.8,20.82
31,Patrick Mahomes,KC,QB,1,HOU,211,3,0,0,0,0,0,0,0,0,0,0,20.4,20.44
32,Mark Andrews,BAL,TE,1,CLE,0,0,0,0,0,5,58,2,0,0,0,0,20.3,20.3
33,Julio Jones,ATL,WR,1,SEA,0,0,0,0,0,9,157,0,0,0,0,0,20.2,20.2
34,Dallas Goedert,PHI,TE,1,WAS,0,0,0,0,0,8,101,1,0,0,0,0,20.1,20.1
35,Clyde Edwards-Helaire,KC,RB,1,HOU,0,0,0,138,1,0,0,0,0,0,0,0,19.8,19.8
36,Teddy Bridgewater,CAR,QB,1,LV,269,1,0,26,0,0,0,0,0,0,0,0,19.4,19.36
36,Ryan Tannehill,TEN,QB,1,DEN,249,2,0,14,0,0,0,0,0,0,0,0,19.4,19.36
36,Daniel Jones,NYG,QB,1,PIT,279,2,2,22,0,0,0,0,0,0,0,0,19.4,19.36
39,Jimmy Garoppolo,SF,QB,1,ARI,259,2,0,9,0,0,0,0,0,0,0,0,19.3,19.26
40,David Johnson,HOU,RB,1,KC,0,0,0,77,1,3,32,0,0,0,0,0,18.4,18.4
41,Sammy Watkins,KC,WR,1,HOU,0,0,0,3,0,7,82,1,0,0,0,0,18,18
42,Dak Prescott,DAL,QB,1,LAR,266,1,0,30,0,0,0,0,0,0,0,0,17.6,17.64
43,Marquez Valdes-Scantling,GB,WR,1,MIN,0,0,0,0,0,4,96,1,0,0,0,0,17.6,17.6
44,DK Metcalf,SEA,WR,1,ATL,0,0,0,0,0,4,95,1,0,0,0,0,17.5,17.5
45,Joe Burrow,CIN,QB,1,LAC,193,0,1,46,1,0,0,0,0,0,0,0,17.3,17.32
46,Matthew Stafford,DET,QB,1,CHI,297,1,1,23,0,0,0,0,0,0,0,0,17.2,17.18
47,New Orleans Saints,NO,DST,1,TB,0,0,0,0,0,0,0,0,3,2,1,1,17,17
48,Philip Rivers,IND,QB,1,JAX,363,1,2,3,0,0,0,0,0,0,0,0,16.8,16.82
49,Noah Fant,DEN,TE,1,TEN,0,0,0,0,0,5,81,1,0,0,0,0,16.6,16.6
50,Allen Lazard,GB,WR,1,MIN,0,0,0,19,0,4,63,1,0,0,0,0,16.2,16.2
51,John Brown,BUF,WR,1,NYJ,0,0,0,0,0,6,70,1,0,0,0,0,16,16
52,Russell Gage,ATL,WR,1,SEA,0,0,0,0,0,9,114,0,0,0,0,0,15.9,15.9
53,Aaron Jones,GB,RB,1,MIN,0,0,0,66,1,4,10,0,0,0,0,0,15.6,15.6
53,Anthony Miller,CHI,WR,1,DET,0,0,0,0,0,4,76,1,0,0,0,0,15.6,15.6
55,William Fuller V,HOU,WR,1,KC,0,0,0,0,0,8,112,0,0,0,0,0,15.2,15.2
56,Baltimore Ravens,BAL,DST,1,CLE,0,0,0,0,0,0,0,0,2,1,3,2,15,15
56,Washington Football Team,WAS,DST,1,PHI,0,0,0,0,0,0,0,0,8,2,2,1,15,15
56,Carson Wentz,PHI,QB,1,WAS,270,2,2,2,0,0,0,0,0,0,0,0,15,15
59,Peyton Barber,WAS,RB,1,PHI,0,0,0,29,2,0,0,0,0,0,0,0,14.9,14.9
59,Robert Woods,LAR,WR,1,DAL,0,0,0,14,0,6,105,0,0,0,0,0,14.9,14.9
61,Derrick Henry,TEN,RB,1,DEN,0,0,0,116,0,3,15,0,0,0,0,0,14.6,14.6
62,Drew Brees,NO,QB,1,TB,160,2,0,0,0,0,0,0,0,0,0,0,14.4,14.4
62,Willie Snead IV,BAL,WR,1,CLE,0,0,0,0,0,4,64,1,0,0,0,0,14.4,14.4
64,J.K. Dobbins,BAL,RB,1,CLE,0,0,0,22,2,0,0,0,0,0,0,0,14.2,14.2
65,Melvin Gordon III,DEN,RB,1,TEN,0,0,0,78,1,3,8,0,0,0,0,0,14.1,14.1
65,T.J. Hockenson,DET,TE,1,CHI,0,0,0,0,0,5,56,1,0,0,0,0,14.1,14.1
67,Travis Kelce,KC,TE,1,HOU,0,0,0,0,0,6,50,1,0,0,0,0,14,14
68,Corey Davis,TEN,WR,1,DEN,0,0,0,0,0,7,101,0,0,0,0,0,13.6,13.6
69,Derek Carr,LV,QB,1,CAR,239,1,0,0,0,0,0,0,0,0,0,0,13.6,13.56
