Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Deshaun Watson,HOU,QB,5,KC,261,5,0,31,0,0,0,0,0,0,0,0,35.5,35.54
2,Melvin Gordon III,LAC,RB,5,NYG,0,0,0,105,0,6,58,2,0,0,0,0,31.3,31.3
3,Leonard Fournette,JAX,RB,5,PIT,0,0,0,181,2,1,3,0,0,0,0,0,30.9,30.9
4,Dak Prescott,DAL,QB,5,GB,251,3,1,37,1,0,0,0,0,0,0,0,30.7,30.74
5,Carson Wentz,PHI,QB,5,ARI,304,4,1,11,0,0,0,0,0,0,0,0,28.3,28.26
6,Jacksonville Jaguars,JAX,DST,5,PIT,0,0,0,0,0,0,0,0,2,5,0,0,28,28
7,Alex Smith,KC,QB,5,HOU,324,3,0,19,0,0,0,0,0,0,0,0,26.9,26.86
8,A.J. Green,CIN,WR,5,BUF,0,0,0,0,0,7,189,1,0,0,0,0,26.4,26.4
9,Cam Newton,CAR,QB,5,DET,355,3,0,0,0,0,0,0,0,0,0,0,26.2,26.2
10,DeAndre Hopkins,HOU,WR,5,KC,0,0,0,0,0,4,52,3,0,0,0,0,25.2,25.2
11,Aaron Rodgers,GB,QB,5,DAL,221,3,0,32,0,0,0,0,0,0,0,0,24,24.04
12,Jerick McKinnon,MIN,RB,5,CHI,0,0,0,95,1,6,51,0,0,0,0,0,23.6,23.6
13,Brian Hoyer,SF,QB,5,IND,353,2,0,0,0,0,0,0,0,0,0,0,22.1,22.12
14,Davante Adams,GB,WR,5,DAL,0,0,0,0,0,7,66,2,0,0,0,0,22.1,22.1
15,Philip Rivers,LAC,QB,5,NYG,258,3,1,5,0,0,0,0,0,0,0,0,21.8,21.82
16,T.Y. Hilton,IND,WR,5,SF,0,0,0,0,0,7,177,0,0,0,0,0,21.2,21.2
17,Harrison Butker,KC,K,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,21,21
18,Antonio Brown,PIT,WR,5,JAX,0,0,0,0,0,10,157,0,0,0,0,0,20.7,20.7
19,Miami Dolphins,MIA,DST,5,TEN,0,0,0,0,0,0,0,0,6,0,2,2,20,20
19,Ed Dickson,CAR,TE,5,DET,0,0,0,0,0,5,175,0,0,0,0,0,20,20
21,Aaron Jones,GB,RB,5,DAL,0,0,0,125,1,1,9,0,0,0,0,0,19.9,19.9
22,William Fuller V,HOU,WR,5,KC,0,0,0,5,0,2,57,2,0,0,0,0,19.2,19.2
23,Odell Beckham Jr.,NYG,WR,5,LAC,0,0,0,8,0,5,97,1,0,0,0,0,19,19
24,Jacoby Brissett,IND,QB,5,SF,314,0,1,14,1,0,0,0,0,0,0,0,19,18.96
25,Jameis Winston,TB,QB,5,NE,334,1,0,11,0,0,0,0,0,0,0,0,18.5,18.46
26,Adam Vinatieri,IND,K,5,SF,0,0,0,0,0,0,0,0,0,0,0,0,18,18
27,George Kittle,SF,TE,5,IND,0,0,0,0,0,7,83,1,0,0,0,0,17.8,17.8
28,Kevin Hogan,CLE,QB,5,NYJ,194,2,1,30,0,0,0,0,0,0,0,0,17.8,17.76
29,Chris Hogan,NE,WR,5,TB,0,0,0,0,0,8,74,1,0,0,0,0,17.4,17.4
30,Nelson Agholor,PHI,WR,5,ARI,0,0,0,0,0,4,93,1,0,0,0,0,17.3,17.3
31,Michael Crabtree,LV,WR,5,BAL,0,0,0,0,0,6,82,1,0,0,0,0,17.2,17.2
32,Javorius Allen,BAL,RB,5,LV,0,0,0,73,1,4,12,0,0,0,0,0,16.5,16.5
33,Cole Beasley,DAL,WR,5,GB,0,0,0,0,0,4,23,2,0,0,0,0,16.3,16.3
34,Marlon Mack,IND,RB,5,SF,0,0,0,91,1,1,2,0,0,0,0,0,15.8,15.8
34,Duke Johnson,CLE,RB,5,NYJ,0,0,0,20,0,3,63,1,0,0,0,0,15.8,15.8
36,Carson Palmer,ARI,QB,5,PHI,291,1,0,0,0,0,0,0,0,0,0,0,15.6,15.64
37,Darren Fells,DET,TE,5,CAR,0,0,0,0,0,2,24,2,0,0,0,0,15.4,15.4
38,Andy Dalton,CIN,QB,5,BUF,328,1,2,2,0,0,0,0,0,0,0,0,15.3,15.32
39,Cameron Brate,TB,TE,5,NE,0,0,0,0,0,5,68,1,0,0,0,0,15.3,15.3
40,Matthew Stafford,DET,QB,5,CAR,229,2,0,0,0,0,0,0,0,0,0,0,15.2,15.16
41,Zach Ertz,PHI,TE,5,ARI,0,0,0,0,0,6,61,1,0,0,0,0,15.1,15.1
42,Stephen Gostkowski,NE,K,5,TB,0,0,0,0,0,0,0,0,0,0,0,0,15,15
43,Mike Wallace,BAL,WR,5,LV,0,0,0,0,0,3,133,0,0,0,0,0,14.8,14.8
43,Devin Funchess,CAR,WR,5,DET,0,0,0,0,0,7,53,1,0,0,0,0,14.8,14.8
43,Tyreek Hill,KC,WR,5,HOU,0,0,0,0,0,4,68,0,0,0,0,0,14.8,14.8
46,Doug Martin,TB,RB,5,NE,0,0,0,74,1,1,8,0,0,0,0,0,14.7,14.7
47,Josh McCown,NYJ,QB,5,CLE,194,2,1,-3,0,0,0,0,0,0,0,0,14.5,14.46
48,Charcandrick West,KC,RB,5,HOU,0,0,0,1,0,2,12,2,0,0,0,0,14.3,14.3
