Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Aaron Rodgers,GB,QB,16,NYJ,442,2,0,32,2,0,0,0,0,0,0,0,42.9,42.88
2,Antonio Brown,PIT,WR,16,NO,0,0,0,0,0,14,185,2,0,0,0,0,37.5,37.5
3,Deshaun Watson,HOU,QB,16,PHI,339,2,0,49,2,0,0,0,0,0,0,0,36.5,36.46
4,Nick Foles,PHI,QB,16,HOU,471,4,1,1,0,0,0,0,0,0,0,0,31.9,31.94
5,Ben Roethlisberger,PIT,QB,16,NO,380,3,0,4,0,0,0,0,0,0,0,0,29.6,29.6
6,Zach Ertz,PHI,TE,16,HOU,0,0,0,0,0,12,110,2,0,0,0,0,29,29
7,Kyle Rudolph,MIN,TE,16,DET,0,0,0,0,0,9,122,2,0,0,0,0,28.7,28.7
8,Russell Wilson,SEA,QB,16,KC,271,3,0,57,0,0,0,0,0,0,0,0,28.5,28.54
9,Patrick Mahomes,KC,QB,16,SEA,273,3,0,33,0,0,0,0,0,0,0,0,28.2,28.22
10,Sam Darnold,NYJ,QB,16,GB,341,3,0,4,0,0,0,0,0,0,0,0,26,26.04
11,Robert Woods,LAR,WR,16,ARI,0,0,0,15,1,6,89,1,0,0,0,0,25.4,25.4
12,Baker Mayfield,CLE,QB,16,CIN,284,3,0,16,0,0,0,0,0,0,0,0,25,24.96
13,Jamaal Williams,GB,RB,16,NYJ,0,0,0,95,1,6,61,0,0,0,0,0,24.6,24.6
14,Alvin Kamara,NO,RB,16,PIT,0,0,0,23,2,4,82,0,0,0,0,0,24.5,24.5
14,Robby Anderson,NYJ,WR,16,GB,0,0,0,0,0,9,140,1,0,0,0,0,24.5,24.5
16,Christian McCaffrey,CAR,RB,16,ATL,0,0,0,101,0,12,77,0,0,0,0,0,23.8,23.8
17,Chris Carson,SEA,RB,16,KC,0,0,0,116,2,0,0,0,0,0,0,0,23.6,23.6
18,CJ Anderson,LAR,RB,16,ARI,0,0,0,167,1,1,-5,0,0,0,0,0,22.7,22.7
19,Andrew Luck,IND,QB,16,NYG,357,2,1,13,0,0,0,0,0,0,0,0,22.6,22.58
20,Michael Thomas,NO,WR,16,PIT,0,0,0,0,0,11,109,1,0,0,0,0,22.4,22.4
21,Kirk Cousins,MIN,QB,16,DET,253,3,0,1,0,0,0,0,0,0,0,0,22.2,22.22
22,Doug Baldwin,SEA,WR,16,KC,0,0,0,0,0,7,126,1,0,0,0,0,22.1,22.1
23,Elijah McGuire,NYJ,RB,16,GB,0,0,0,35,1,3,50,1,0,0,0,0,22,22
24,Damien Williams,KC,RB,16,SEA,0,0,0,103,0,7,37,1,0,0,0,0,21.5,21.5
25,Eli Manning,NYG,QB,16,IND,309,1,1,0,1,0,0,0,0,0,0,0,21.4,21.36
26,Nelson Agholor,PHI,WR,16,HOU,0,0,0,0,0,5,116,1,0,0,0,0,20.1,20.1
27,Baltimore Ravens,BAL,DST,16,LAC,0,0,0,0,0,0,0,0,4,2,1,1,20,20
28,Mohamed Sanu Sr.,ATL,WR,16,CAR,0,0,0,29,0,5,81,1,0,0,0,0,19.5,19.5
29,Matt Ryan,ATL,QB,16,CAR,239,3,0,-1,0,0,0,0,0,0,0,0,19.5,19.46
30,Davante Adams,GB,WR,16,NYJ,0,0,0,0,0,11,71,1,0,0,0,0,18.6,18.6
31,Darren Sproles,PHI,RB,16,HOU,0,0,0,32,0,3,76,1,0,0,0,0,18.3,18.3
32,Doug Martin,LV,RB,16,DEN,0,0,0,107,1,1,9,0,0,0,0,0,18.1,18.1
33,Mike Evans,TB,WR,16,DAL,0,0,0,0,0,6,90,1,0,0,0,0,18,18
34,Sony Michel,NE,RB,16,BUF,0,0,0,116,1,0,0,0,0,0,0,0,17.6,17.6
35,Jeff Driskel,CIN,QB,16,CLE,133,2,0,21,0,0,0,0,0,0,0,0,17.4,17.42
36,T.Y. Hilton,IND,WR,16,NYG,0,0,0,0,0,7,138,0,0,0,0,0,17.3,17.3
37,Jared Goff,LAR,QB,16,ARI,216,1,0,6,1,0,0,0,0,0,0,0,17.2,17.24
38,Chris Herndon,NYJ,TE,16,GB,0,0,0,0,0,6,82,1,0,0,0,0,17.2,17.2
39,Jacksonville Jaguars,JAX,DST,16,MIA,0,0,0,0,0,0,0,0,3,1,1,1,17,17
40,Drew Brees,NO,QB,16,PIT,326,1,0,-1,0,0,0,0,0,0,0,0,16.9,16.94
41,Dak Prescott,DAL,QB,16,TB,161,1,0,2,1,0,0,0,0,0,0,0,16.6,16.64
42,Calvin Ridley,ATL,WR,16,CAR,0,0,0,0,0,3,90,1,0,0,0,0,16.5,16.5
43,Saquon Barkley,NYG,RB,16,IND,0,0,0,43,1,5,34,0,0,0,0,0,16.2,16.2
44,Lamar Jackson,BAL,QB,16,LAC,204,1,0,39,0,0,0,0,0,0,0,0,16.1,16.06
45,Julian Edelman,NE,WR,16,BUF,0,0,0,0,0,6,70,1,0,0,0,0,16,16
46,Case Keenum,DEN,QB,16,LV,202,2,2,19,0,0,0,0,0,0,0,0,16,15.98
47,Derrick Henry,TEN,RB,16,WAS,0,0,0,84,1,1,8,0,0,0,0,0,15.7,15.7
48,Courtland Sutton,DEN,WR,16,LV,0,0,0,0,0,6,65,1,0,0,0,0,15.5,15.5
49,Mark Andrews,BAL,TE,16,LAC,0,0,0,0,0,2,83,1,0,0,0,0,15.3,15.3
50,Taylor Heinicke,CAR,QB,16,ATL,274,1,3,33,0,0,0,0,0,0,0,0,15.3,15.26
51,Zay Jones,BUF,WR,16,NE,0,0,0,0,0,5,67,1,0,0,0,0,15.2,15.2
51,Jacquizz Rodgers,TB,RB,16,DAL,0,0,0,2,1,7,55,0,0,0,0,0,15.2,15.2
53,Rashard Higgins,CLE,WR,16,CIN,0,0,0,0,0,6,60,1,0,0,0,0,15,15
53,JuJu Smith-Schuster,PIT,WR,16,NO,0,0,0,0,0,11,115,0,0,0,0,0,15,15
55,Chester Rogers,IND,WR,16,NYG,0,0,0,0,0,7,54,1,0,0,0,0,14.9,14.9
55,DeAndre Hopkins,HOU,WR,16,PHI,0,0,0,0,0,9,104,0,0,0,0,0,14.9,14.9
57,Jameis Winston,TB,QB,16,DAL,336,1,0,14,0,0,0,0,0,0,0,0,14.8,14.84
58,David Njoku,CLE,TE,16,CIN,0,0,0,0,0,3,73,1,0,0,0,0,14.8,14.8
59,Leonard Fournette,JAX,RB,16,MIA,0,0,0,43,1,3,28,0,0,0,0,0,14.6,14.6
60,Jake Kumerow,GB,WR,16,NYJ,0,0,0,0,0,3,68,1,0,0,0,0,14.3,14.3
60,Evan Engram,NYG,TE,16,IND,0,0,0,26,0,6,87,0,0,0,0,0,14.3,14.3
62,Atlanta Falcons,ATL,DST,16,CAR,0,0,0,0,0,0,0,0,2,3,1,1,14,14
62,Dallas Cowboys,DAL,DST,16,TB,0,0,0,0,0,0,0,0,3,0,1,2,14,14
62,Jordan Howard,CHI,RB,16,SF,0,0,0,53,1,2,17,0,0,0,0,0,14,14
62,Dustin Hopkins,WAS,K,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,14,14
62,Sterling Shepard,NYG,WR,16,IND,0,0,0,-3,0,6,113,0,0,0,0,0,14,14
67,Jaylen Samuels,PIT,RB,16,NO,0,0,0,53,0,3,11,1,0,0,0,0,13.9,13.9
68,Josh Allen,BUF,QB,16,NE,217,1,2,30,0,0,0,0,0,0,0,0,13.7,13.68
69,Larry Fitzgerald,ARI,WR,16,LAR,32,1,0,0,0,6,53,0,0,0,0,0,13.6,13.58
70,Ezekiel Elliott,DAL,RB,16,TB,0,0,0,85,0,5,24,0,0,0,0,0,13.4,13.4
71,Adrian Peterson,WAS,RB,16,TEN,0,0,0,119,0,1,8,0,0,0,0,0,13.2,13.2
71,David Johnson,ARI,RB,16,LAR,0,0,0,35,0,1,32,1,0,0,0,0,13.2,13.2
73,Jalen Richard,LV,RB,16,DEN,0,0,0,11,1,4,40,0,0,0,0,0,13.1,13.1
74,Harrison Butker,KC,K,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,13,13
74,Tennessee Titans,TEN,DST,16,WAS,0,0,0,0,0,0,0,0,2,2,0,0,13,13
74,Mason Crosby,GB,K,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,13,13
74,DaeSean Hamilton,DEN,WR,16,LV,0,0,0,0,0,6,40,1,0,0,0,0,13,13
78,Melvin Gordon III,LAC,RB,16,BAL,0,0,0,41,1,3,13,0,0,0,0,0,12.9,12.9
78,C.J. Uzomah,CIN,TE,16,CLE,0,0,0,0,0,4,49,1,0,0,0,0,12.9,12.9
78,Adam Humphries,TB,WR,16,DAL,0,0,0,0,0,10,79,0,0,0,0,0,12.9,12.9
81,Michael Gallup,DAL,WR,16,TB,0,0,0,0,0,3,53,1,0,0,0,0,12.8,12.8
81,Ian Thomas,CAR,TE,16,ATL,0,0,0,0,0,4,48,1,0,0,0,0,12.8,12.8
83,Dontrelle Inman,IND,WR,16,NYG,0,0,0,0,0,4,46,1,0,0,0,0,12.6,12.6
84,Nick Chubb,CLE,RB,16,CIN,0,0,0,112,0,2,3,0,0,0,0,0,12.5,12.5
85,James White,NE,RB,16,BUF,0,0,0,41,1,2,13,0,0,0,0,0,12.4,12.4
86,Dalvin Cook,MIN,RB,16,DET,0,0,0,73,0,3,35,0,0,0,0,0,12.3,12.3
86,Nyheim Hines,IND,RB,16,NYG,0,0,0,2,1,4,41,0,0,0,0,0,12.3,12.3
88,Mitchell Trubisky,CHI,QB,16,SF,246,1,0,3,0,0,0,0,0,0,0,0,12.1,12.14
89,Justin Tucker,BAL,K,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,12,12
89,Las Vegas Raiders,LV,DST,16,DEN,0,0,0,0,0,0,0,0,1,2,0,0,12,12
89,Miami Dolphins,MIA,DST,16,JAX,0,0,0,0,0,0,0,0,6,0,1,1,12,12
92,Tyler Lockett,SEA,WR,16,KC,0,0,0,0,0,4,99,0,0,0,0,0,11.9,11.9
92,Equanimeous St. Brown,GB,WR,16,NYJ,0,0,0,0,0,5,94,0,0,0,0,0,11.9,11.9
94,Tyreek Hill,KC,WR,16,SEA,0,0,0,17,0,4,74,0,0,0,0,0,11.1,11.1
95,Ryan Tannehill,MIA,QB,16,JAX,146,1,1,22,0,0,0,0,0,0,0,0,11,11.04
96,Brett Maher,DAL,K,16,TB,0,0,0,0,0,0,0,0,0,0,0,0,11,11
96,Gus Edwards,BAL,RB,16,LAC,0,0,0,92,0,1,13,0,0,0,0,0,11,11
96,Matt Prater,DET,K,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,11,11
96,Daniel Carlson,LV,K,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,11,11
96,Jordy Nelson,LV,WR,16,DEN,0,0,0,0,0,7,75,0,0,0,0,0,11,11
101,George Kittle,SF,TE,16,CHI,0,0,0,0,0,7,74,0,0,0,0,0,10.9,10.9
102,Mark Ingram II,NO,RB,16,PIT,0,0,0,35,1,1,8,0,0,0,0,0,10.8,10.8
102,Charcandrick West,KC,RB,16,SEA,0,0,0,1,0,2,37,1,0,0,0,0,10.8,10.8
102,Julio Jones,ATL,WR,16,CAR,0,0,0,0,0,4,28,1,0,0,0,0,10.8,10.8
102,Adam Thielen,MIN,WR,16,DET,0,0,0,3,0,5,80,0,0,0,0,0,10.8,10.8
106,Allen Robinson II,CHI,WR,16,SF,0,0,0,9,0,6,85,0,0,0,0,0,10.4,10.4
107,Josh Johnson,WAS,QB,16,TEN,153,1,2,22,0,0,0,0,0,0,0,0,10.3,10.32
108,Marlon Mack,IND,RB,16,NYG,0,0,0,34,1,1,4,0,0,0,0,0,10.3,10.3
108,Anthony Miller,CHI,WR,16,SF,0,0,0,4,0,3,24,1,0,0,0,0,10.3,10.3
108,Jamison Crowder,WAS,WR,16,TEN,0,0,0,0,0,5,78,0,0,0,0,0,10.3,10.3
111,New England Patriots,NE,DST,16,BUF,0,0,0,0,0,0,0,0,0,2,1,1,10,10
111,Vyncint Smith,HOU,WR,16,PHI,0,0,0,0,0,1,35,1,0,0,0,0,10,10
111,Aldrick Rosas,NYG,K,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,10,10
111,Marquez Valdes-Scantling,GB,WR,16,NYJ,0,0,0,0,0,5,75,0,0,0,0,0,10,10
115,MyCole Pruitt,TEN,TE,16,WAS,0,0,0,0,0,2,29,1,0,0,0,0,9.9,9.9
115,Ted Ginn Jr.,NO,WR,16,PIT,0,0,0,0,0,5,74,0,0,0,0,0,9.9,9.9
117,Jarvis Landry,CLE,WR,16,CIN,63,0,0,6,0,4,47,0,0,0,0,0,9.8,9.82
118,D'Onta Foreman,HOU,RB,16,PHI,0,0,0,-1,0,2,28,1,0,0,0,0,9.7,9.7
118,Alshon Jeffery,PHI,WR,16,HOU,0,0,0,0,0,3,82,0,0,0,0,0,9.7,9.7
120,Duke Johnson,CLE,RB,16,CIN,0,0,0,12,0,6,54,0,0,0,0,0,9.6,9.6
121,Brian Hill,ATL,RB,16,CAR,0,0,0,115,0,0,0,0,0,0,0,0,9.5,9.5
122,Ed Dickson,SEA,TE,16,KC,0,0,0,0,0,3,19,1,0,0,0,0,9.4,9.4
123,Darren Fells,CLE,TE,16,CIN,0,0,0,0,0,3,18,1,0,0,0,0,9.3,9.3
123,Kendrick Bourne,SF,WR,16,CHI,0,0,0,0,0,4,73,0,0,0,0,0,9.3,9.3
125,Trent Sherfield,ARI,WR,16,LAR,0,0,0,0,0,6,62,0,0,0,0,0,9.2,9.2
126,Scott Simonson,NYG,TE,16,IND,0,0,0,0,0,3,16,1,0,0,0,0,9.1,9.1
126,DeAndre Carter,HOU,WR,16,PHI,0,0,0,0,0,6,61,0,0,0,0,0,9.1,9.1
128,Dan Bailey,MIN,K,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,9,9
128,Robbie Gould,SF,K,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,9,9
128,Chris Boswell,PIT,K,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,9,9
128,Jake Elliott,PHI,K,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,9,9
128,Cairo Santos,TB,K,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,9,9
133,Dede Westbrook,JAX,WR,16,MIA,0,0,0,9,0,7,45,0,0,0,0,0,8.9,8.9
134,Joe Mixon,CIN,RB,16,CLE,0,0,0,68,0,2,10,0,0,0,0,0,8.8,8.8
134,Kenny Golladay,DET,WR,16,MIN,0,0,0,0,0,6,58,0,0,0,0,0,8.8,8.8
136,Demarcus Robinson,KC,WR,16,SEA,0,0,0,0,0,2,17,1,0,0,0,0,8.7,8.7
137,Nick Mullens,SF,QB,16,CHI,241,0,1,0,0,0,0,0,0,0,0,0,8.6,8.64
138,Breshad Perriman,CLE,WR,16,CIN,0,0,0,0,0,2,76,0,0,0,0,0,8.6,8.6
139,Jarius Wright,CAR,WR,16,ATL,0,0,0,0,0,7,69,0,0,0,0,0,8.4,8.4
140,Josh Rosen,ARI,QB,16,LAR,87,0,0,49,0,0,0,0,0,0,0,0,8.4,8.38
141,Keenan Allen,LAC,WR,16,BAL,0,0,0,0,0,5,58,0,0,0,0,0,8.3,8.3
142,Nick Vannett,SEA,TE,16,KC,0,0,0,0,0,2,11,1,0,0,0,0,8.1,8.1
142,Justin Jackson,LAC,RB,16,BAL,0,0,0,-1,0,7,47,0,0,0,0,0,8.1,8.1
144,Blaine Gabbert,TEN,QB,16,WAS,101,1,0,0,0,0,0,0,0,0,0,0,8,8.04
145,Greg Joseph,CLE,K,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,8,8
145,Sebastian Janikowski,SEA,K,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,8,8
145,Jason Myers,NYJ,K,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,8,8
145,San Francisco 49ers,SF,DST,16,CHI,0,0,0,0,0,0,0,0,3,0,1,2,8,8
145,New York Jets,NYJ,DST,16,GB,0,0,0,0,0,0,0,0,4,0,1,1,8,8
145,Los Angeles Rams,LAR,DST,16,ARI,0,0,0,0,0,0,0,0,4,0,0,0,8,8
145,Ryan Succop,TEN,K,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,8,8
145,Stefon Diggs,MIN,WR,16,DET,0,0,0,0,0,2,10,1,0,0,0,0,8,8
145,Wil Lutz,NO,K,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,8,8
154,Taywan Taylor,TEN,WR,16,WAS,0,0,0,0,0,3,64,0,0,0,0,0,7.9,7.9
154,Rex Burkhead,NE,RB,16,BUF,0,0,0,39,0,4,40,0,0,0,0,0,7.9,7.9
154,Travis Kelce,KC,TE,16,SEA,0,0,0,0,0,5,54,0,0,0,0,0,7.9,7.9
157,Zach Zenner,DET,RB,16,MIN,0,0,0,45,0,2,22,0,0,0,0,0,7.7,7.7
157,Brandin Cooks,LAR,WR,16,ARI,0,0,0,27,0,3,35,0,0,0,0,0,7.7,7.7
159,Curtis Samuel,CAR,WR,16,ATL,0,0,0,0,0,7,41,0,0,0,0,0,7.6,7.6
160,John Ross,CIN,WR,16,CLE,0,0,0,7,0,1,3,1,0,0,0,0,7.5,7.5
160,Jermaine Kearse,NYJ,WR,16,GB,0,0,0,0,0,4,55,0,0,0,0,0,7.5,7.5
160,Cole Beasley,DAL,WR,16,TB,0,0,0,0,0,5,50,0,0,0,0,0,7.5,7.5
163,Cordarrelle Patterson,NE,RB,16,BUF,0,0,0,66,0,1,3,0,0,0,0,0,7.4,7.4
163,Kenyan Drake,MIA,RB,16,JAX,0,0,0,23,0,4,31,0,0,0,0,0,7.4,7.4
165,Michael Floyd,WAS,WR,16,TEN,0,0,0,0,0,1,7,1,0,0,0,0,7.2,7.2
165,Robert Foster,BUF,WR,16,NE,0,0,0,0,0,4,52,0,0,0,0,0,7.2,7.2
165,TJ Jones,DET,WR,16,MIN,0,0,0,0,0,6,42,0,0,0,0,0,7.2,7.2
168,Peyton Barber,TB,RB,16,DAL,0,0,0,43,0,3,13,0,0,0,0,0,7.1,7.1
169,Tom Brady,NE,QB,16,BUF,126,1,2,0,0,0,0,0,0,0,0,0,7,7.04
