Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Aaron Jones,GB,RB,8,KC,0,0,0,67,0,7,159,2,0,0,0,0,38.1,38.1
2,Mike Evans,TB,WR,8,TEN,0,0,0,0,0,11,198,2,0,0,0,0,37.3,37.3
3,Tevin Coleman,SF,RB,8,CAR,0,0,0,105,3,2,13,1,0,0,0,0,36.8,36.8
4,Latavius Murray,NO,RB,8,ARI,0,0,0,102,1,9,55,1,0,0,0,0,32.2,32.2
5,Cooper Kupp,LAR,WR,8,CIN,0,0,0,0,0,7,220,1,0,0,0,0,31.5,31.5
6,Daniel Jones,NYG,QB,8,DET,322,4,0,13,0,0,0,0,0,0,0,0,28.2,28.18
7,Deshaun Watson,HOU,QB,8,LV,279,3,0,46,0,0,0,0,0,0,0,0,27.8,27.76
8,Aaron Rodgers,GB,QB,8,KC,305,3,0,29,0,0,0,0,0,0,0,0,27.1,27.1
9,Drew Brees,NO,QB,8,ARI,373,3,1,0,0,0,0,0,0,0,0,0,25.9,25.92
10,Dalvin Cook,MIN,RB,8,WAS,0,0,0,98,1,5,73,0,0,0,0,0,25.6,25.6
11,Christian McCaffrey,CAR,RB,8,SF,0,0,0,117,1,4,38,0,0,0,0,0,25.5,25.5
12,Kenny Golladay,DET,WR,8,NYG,0,0,0,0,0,6,123,2,0,0,0,0,25.3,25.3
13,Matthew Stafford,DET,QB,8,NYG,342,3,1,-3,0,0,0,0,0,0,0,0,24.4,24.38
14,Saquon Barkley,NYG,RB,8,DET,0,0,0,64,0,8,79,1,0,0,0,0,24.3,24.3
15,Gardner Minshew,JAX,QB,8,NYJ,279,3,0,28,0,0,0,0,0,0,0,0,24,23.96
16,Julian Edelman,NE,WR,8,CLE,0,0,0,-3,0,8,78,2,0,0,0,0,23.5,23.5
17,Derek Carr,LV,QB,8,HOU,285,3,0,0,0,0,0,0,0,0,0,0,23.4,23.4
18,Jared Goff,LAR,QB,8,CIN,372,2,0,0,0,0,0,0,0,0,0,0,22.9,22.88
19,David Montgomery,CHI,RB,8,LAC,0,0,0,135,1,4,12,0,0,0,0,0,22.7,22.7
20,Ryan Griffin,NYJ,TE,8,JAX,0,0,0,0,0,4,66,2,0,0,0,0,22.6,22.6
21,James Conner,PIT,RB,8,MIA,0,0,0,145,1,3,5,0,0,0,0,0,22.5,22.5
22,Michael Thomas,NO,WR,8,ARI,0,0,0,-9,0,11,112,1,0,0,0,0,21.8,21.8
23,Matt Schaub,ATL,QB,8,SEA,460,1,1,0,0,0,0,0,0,0,0,0,21.4,21.4
24,Jameis Winston,TB,QB,8,TEN,301,2,2,53,0,0,0,0,0,0,0,0,21.3,21.34
25,Miles Sanders,PHI,RB,8,BUF,0,0,0,74,1,3,44,0,0,0,0,0,21.3,21.3
26,New England Patriots,NE,DST,8,CLE,0,0,0,0,0,0,0,0,5,1,1,2,21,21
27,Darren Fells,HOU,TE,8,LV,0,0,0,0,0,6,58,2,0,0,0,0,20.8,20.8
28,Julio Jones,ATL,WR,8,SEA,0,0,0,0,0,10,152,0,0,0,0,0,20.2,20.2
29,Ryan Tannehill,TEN,QB,8,TB,193,3,0,-3,0,0,0,0,0,0,0,0,19.4,19.42
30,Matt Moore,KC,QB,8,GB,267,2,0,3,0,0,0,0,0,0,0,0,19,18.98
31,JuJu Smith-Schuster,PIT,WR,8,MIA,0,0,0,0,0,5,103,1,0,0,0,0,18.8,18.8
32,Tom Brady,NE,QB,8,CLE,259,2,0,0,0,0,0,0,0,0,0,0,18.4,18.36
33,Chris Conley,JAX,WR,8,NYJ,0,0,0,0,0,4,103,1,0,0,0,0,18.3,18.3
34,Darius Slayton,NYG,WR,8,DET,0,0,0,0,0,2,50,2,0,0,0,0,18,18
35,Andy Dalton,CIN,QB,8,LAR,329,1,0,4,0,1,-4,0,0,0,0,0,17.7,17.66
36,Jordan Howard,PHI,RB,8,BUF,0,0,0,96,1,1,15,0,0,0,0,0,17.6,17.6
37,Josh Allen,BUF,QB,8,PHI,169,2,0,45,0,0,0,0,0,0,0,0,17.3,17.26
38,Jamaal Williams,GB,RB,8,KC,0,0,0,22,1,3,14,1,0,0,0,0,17.1,17.1
38,Leonard Fournette,JAX,RB,8,NYJ,0,0,0,76,0,7,60,0,0,0,0,0,17.1,17.1
40,Mason Rudolph,PIT,QB,8,MIA,251,2,1,0,0,0,0,0,0,0,0,0,17,17.04
41,San Francisco 49ers,SF,DST,8,CAR,0,0,0,0,0,0,0,0,7,3,0,0,17,17
42,Diontae Johnson,PIT,WR,8,MIA,0,0,0,0,0,5,84,1,0,0,0,0,16.9,16.9
42,DJ Chark Jr.,JAX,WR,8,NYJ,0,0,0,0,0,6,79,1,0,0,0,0,16.9,16.9
44,Hunter Renfrow,LV,WR,8,HOU,0,0,0,0,0,4,88,1,0,0,0,0,16.8,16.8
44,Jonnu Smith,TEN,TE,8,TB,0,0,0,0,0,6,78,1,0,0,0,0,16.8,16.8
46,Tyrell Williams,LV,WR,8,HOU,0,0,0,0,0,3,91,1,0,0,0,0,16.6,16.6
47,DeAndre Hopkins,HOU,WR,8,LV,0,0,0,0,0,11,109,0,0,0,0,0,16.4,16.4
48,Dan Bailey,MIN,K,8,WAS,0,0,0,0,0,0,0,0,0,0,0,0,16,16
49,Stefon Diggs,MIN,WR,8,WAS,0,0,0,0,0,7,143,0,0,0,0,0,15.8,15.8
50,Joe Mixon,CIN,RB,8,LAR,0,0,0,66,0,4,11,1,0,0,0,0,15.7,15.7
51,Russell Wilson,SEA,QB,8,ATL,182,2,0,4,0,0,0,0,0,0,0,0,15.7,15.68
52,Sam Darnold,NYJ,QB,8,JAX,218,2,3,-1,0,0,0,0,0,0,0,0,15.6,15.62
53,Marlon Mack,IND,RB,8,DEN,0,0,0,76,1,1,14,0,0,0,0,0,15.5,15.5
53,Austin Hooper,ATL,TE,8,SEA,0,0,0,0,0,6,65,1,0,0,0,0,15.5,15.5
55,Chris Carson,SEA,RB,8,ATL,0,0,0,90,1,0,0,0,0,0,0,0,15,15
55,Jacksonville Jaguars,JAX,DST,8,NYJ,0,0,0,0,0,0,0,0,8,3,1,0,15,15
57,DK Metcalf,SEA,WR,8,ATL,0,0,0,0,0,3,13,2,0,0,0,0,14.8,14.8
58,Josh Reynolds,LAR,WR,8,CIN,0,0,0,-1,0,3,73,1,0,0,0,0,14.7,14.7
59,Carson Wentz,PHI,QB,8,BUF,172,1,0,35,0,0,0,0,0,0,0,0,14.4,14.38
60,Travis Kelce,KC,TE,8,GB,0,0,0,0,0,4,63,1,0,0,0,0,14.3,14.3
61,Adam Vinatieri,IND,K,8,DEN,0,0,0,0,0,0,0,0,0,0,0,0,14,14
61,Jimmy Garoppolo,SF,QB,8,CAR,175,2,1,0,0,0,0,0,0,0,0,0,14,14
63,Taysom Hill,NO,QB,8,ARI,0,0,0,0,0,3,63,1,0,0,0,0,13.8,13.8
63,Christian Kirk,ARI,WR,8,NO,0,0,0,19,0,8,79,0,0,0,0,0,13.8,13.8
65,Danny Amendola,DET,WR,8,NYG,0,0,0,0,0,8,95,0,0,0,0,0,13.5,13.5
66,Ryan Fitzpatrick,MIA,QB,8,PIT,190,2,2,17,0,0,0,0,0,0,0,0,13.3,13.3
67,Pittsburgh Steelers,PIT,DST,8,MIA,0,0,0,0,0,0,0,0,4,2,3,2,13,13
67,Tyler Lockett,SEA,WR,8,ATL,0,0,0,0,0,6,100,0,0,0,0,0,13,13
69,Devin Singletary,BUF,RB,8,PHI,0,0,0,19,0,4,30,1,0,0,0,0,12.9,12.9
70,Alex Erickson,CIN,WR,8,LAR,0,0,0,0,0,6,97,0,0,0,0,0,12.7,12.7
71,Baker Mayfield,CLE,QB,8,NE,194,1,1,18,0,0,0,0,0,0,0,0,12.6,12.56
72,Mecole Hardman,KC,WR,8,GB,0,0,0,0,0,2,55,1,0,0,0,0,12.5,12.5
72,Golden Tate,NYG,WR,8,DET,0,0,0,0,0,8,85,0,0,0,0,0,12.5,12.5
74,Deebo Samuel,SF,WR,8,CAR,0,0,0,29,1,3,19,0,0,0,0,0,12.3,12.3
75,Devonta Freeman,ATL,RB,8,SEA,0,0,0,39,0,8,63,0,0,0,0,0,12.2,12.2
76,Raheem Mostert,SF,RB,8,CAR,0,0,0,60,1,0,0,0,0,0,0,0,12,12
76,Minnesota Vikings,MIN,DST,8,WAS,0,0,0,0,0,0,0,0,4,1,2,1,12,12
76,Jason Myers,SEA,K,8,ATL,0,0,0,0,0,0,0,0,0,0,0,0,12,12
76,Josh Lambo,JAX,K,8,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,12,12
76,Cody Parkey,TEN,K,8,TB,0,0,0,0,0,0,0,0,0,0,0,0,12,12
76,Evan Engram,NYG,TE,8,DET,0,0,0,0,0,4,40,1,0,0,0,0,12,12
82,Kirk Cousins,MIN,QB,8,WAS,285,0,0,2,0,0,0,0,0,0,0,0,11.6,11.6
82,Cole Beasley,BUF,WR,8,PHI,0,0,0,0,0,3,41,1,0,0,0,0,11.6,11.6
82,George Kittle,SF,TE,8,CAR,0,0,0,0,0,6,86,0,0,0,0,0,11.6,11.6
85,Marvin Hall,DET,WR,8,NYG,0,0,0,0,0,1,49,1,0,0,0,0,11.4,11.4
85,Duke Johnson,HOU,RB,8,LV,0,0,0,1,0,4,33,1,0,0,0,0,11.4,11.4
87,Adrian Peterson,WAS,RB,8,MIN,0,0,0,76,0,2,27,0,0,0,0,0,11.3,11.3
88,Tyreek Hill,KC,WR,8,GB,0,0,0,5,0,6,76,0,0,0,0,0,11.1,11.1
89,Philip Rivers,LAC,QB,8,CHI,201,1,1,0,0,0,0,0,0,0,0,0,11,11.04
90,Zane Gonzalez,ARI,K,8,NO,0,0,0,0,0,0,0,0,0,0,0,0,11,11
90,Detroit Lions,DET,DST,8,NYG,0,0,0,0,0,0,0,0,3,0,2,1,11,11
90,Tennessee Titans,TEN,DST,8,TB,0,0,0,0,0,0,0,0,3,2,1,2,11,11
90,Royce Freeman,DEN,RB,8,IND,0,0,0,40,1,1,5,0,0,0,0,0,11,11
90,Calvin Ridley,ATL,WR,8,SEA,0,0,0,0,0,4,70,0,0,0,0,0,11,11
90,Chris Boswell,PIT,K,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0,11,11
96,Emmanuel Sanders,SF,WR,8,CAR,0,0,0,0,0,4,25,1,0,0,0,0,10.5,10.5
97,Todd Gurley II,LAR,RB,8,CIN,0,0,0,44,1,0,0,0,0,0,0,0,10.4,10.4
97,Melvin Gordon III,LAC,RB,8,CHI,0,0,0,31,1,2,3,0,0,0,0,0,10.4,10.4
97,Tyler Eifert,CIN,TE,8,LAR,0,0,0,0,0,6,74,0,0,0,0,0,10.4,10.4
100,Nick Chubb,CLE,RB,8,NE,0,0,0,131,0,1,7,0,0,0,0,0,10.3,10.3
100,Demetrius Harris,CLE,TE,8,NE,0,0,0,0,0,2,33,1,0,0,0,0,10.3,10.3
100,Charles Clay,ARI,TE,8,NO,0,0,0,0,0,3,88,0,0,0,0,0,10.3,10.3
103,Kyler Murray,ARI,QB,8,NO,220,0,0,13,0,0,0,0,0,0,0,0,10.1,10.1
103,Phillip Lindsay,DEN,RB,8,IND,0,0,0,59,0,5,17,0,0,0,0,0,10.1,10.1
105,Eddy Piñeiro,CHI,K,8,LAC,0,0,0,0,0,0,0,0,0,0,0,0,10,10
105,Philadelphia Eagles,PHI,DST,8,BUF,0,0,0,0,0,0,0,0,4,0,3,1,10,10
105,Dustin Hopkins,WAS,K,8,MIN,0,0,0,0,0,0,0,0,0,0,0,0,10,10
105,Ka'imi Fairbairn,HOU,K,8,LV,0,0,0,0,0,0,0,0,0,0,0,0,10,10
105,Matt Gay,TB,K,8,TEN,0,0,0,0,0,0,0,0,0,0,0,0,10,10
110,James White,NE,RB,8,CLE,0,0,0,4,0,4,75,0,0,0,0,0,9.9,9.9
111,Tyler Boyd,CIN,WR,8,LAR,0,0,0,3,0,6,65,0,0,0,0,0,9.8,9.8
112,Dallas Goedert,PHI,TE,8,BUF,0,0,0,0,0,3,22,1,0,0,0,0,9.7,9.7
113,Jacoby Brissett,IND,QB,8,DEN,202,0,0,34,0,0,0,0,0,0,0,0,9.5,9.48
114,Tajaé Sharpe,TEN,WR,8,TB,0,0,0,0,0,3,18,1,0,0,0,0,9.3,9.3
114,Russell Gage,ATL,WR,8,SEA,0,0,0,0,0,7,58,0,0,0,0,0,9.3,9.3
116,Austin Ekeler,LAC,RB,8,CHI,0,0,0,3,0,2,19,1,0,0,0,0,9.2,9.2
117,Josh Jacobs,LV,RB,8,HOU,0,0,0,66,0,2,15,0,0,0,0,0,9.1,9.1
118,Matt Prater,DET,K,8,NYG,0,0,0,0,0,0,0,0,0,0,0,0,9,9
118,Mike Nugent,NE,K,8,CLE,0,0,0,0,0,0,0,0,0,0,0,0,9,9
118,Robbie Gould,SF,K,8,CAR,0,0,0,0,0,0,0,0,0,0,0,0,9,9
118,Damien Williams,KC,RB,8,GB,0,0,0,30,1,0,0,0,0,0,0,0,9,9
118,Seattle Seahawks,SEA,DST,8,ATL,0,0,0,0,0,0,0,0,2,1,2,2,9,9
118,Los Angeles Chargers,LAC,DST,8,CHI,0,0,0,0,0,0,0,0,4,1,0,1,9,9
118,Los Angeles Rams,LAR,DST,8,CIN,0,0,0,0,0,0,0,0,5,0,0,0,9,9
118,Auden Tate,CIN,WR,8,LAR,0,0,0,0,0,5,65,0,0,0,0,0,9,9
118,Jarvis Landry,CLE,WR,8,NE,0,0,0,0,0,5,65,0,0,0,0,0,9,9
127,Brian Hill,ATL,RB,8,SEA,0,0,0,29,1,0,0,0,0,0,0,0,8.9,8.9
127,DeVante Parker,MIA,WR,8,PIT,0,0,0,0,0,6,59,0,0,0,0,0,8.9,8.9
129,Demaryius Thomas,NYJ,WR,8,JAX,0,0,0,0,0,5,63,0,0,0,0,0,8.8,8.8
129,Keenan Allen,LAC,WR,8,CHI,0,0,0,0,0,7,53,0,0,0,0,0,8.8,8.8
131,Courtland Sutton,DEN,WR,8,IND,0,0,0,0,0,3,72,0,0,0,0,0,8.7,8.7
131,Allen Robinson II,CHI,WR,8,LAC,0,0,0,0,0,5,62,0,0,0,0,0,8.7,8.7
133,Mike Williams,LAC,WR,8,CHI,0,0,0,0,0,3,69,0,0,0,0,0,8.4,8.4
133,Alshon Jeffery,PHI,WR,8,BUF,0,0,0,0,0,4,64,0,0,0,0,0,8.4,8.4
135,Carlos Hyde,HOU,RB,8,LV,0,0,0,83,0,0,0,0,0,0,0,0,8.3,8.3
135,Chris Godwin,TB,WR,8,TEN,0,0,0,0,0,4,43,0,0,0,0,0,8.3,8.3
137,Keelan Cole,JAX,WR,8,NYJ,0,0,0,0,0,2,12,1,0,0,0,0,8.2,8.2
137,Anthony Miller,CHI,WR,8,LAC,0,0,0,0,0,3,67,0,0,0,0,0,8.2,8.2
139,Mitchell Trubisky,CHI,QB,8,LAC,253,0,1,10,0,0,0,0,0,0,0,0,8.1,8.12
140,A.J. Brown,TEN,WR,8,TB,0,0,0,0,0,2,11,1,0,0,0,0,8.1,8.1
140,Darren Waller,LV,TE,8,HOU,0,0,0,0,0,2,11,1,0,0,0,0,8.1,8.1
140,Jack Doyle,IND,TE,8,DEN,0,0,0,0,0,4,61,0,0,0,0,0,8.1,8.1
143,New York Giants,NYG,DST,8,DET,0,0,0,0,0,0,0,0,4,1,1,1,8,8
143,New Orleans Saints,NO,DST,8,ARI,0,0,0,0,0,0,0,0,4,0,0,0,8,8
143,Austin Seibert,CLE,K,8,NE,0,0,0,0,0,0,0,0,0,0,0,0,8,8
146,Darrell Henderson Jr.,LAR,RB,8,CIN,0,0,0,49,0,2,20,0,0,0,0,0,7.9,7.9
146,John Brown,BUF,WR,8,PHI,0,0,0,0,0,5,54,0,0,0,0,0,7.9,7.9
148,Joe Flacco,DEN,QB,8,IND,174,0,0,9,0,0,0,0,0,0,0,0,7.9,7.86
149,Allen Hurns,MIA,WR,8,PIT,0,0,0,0,0,1,12,1,0,0,0,0,7.7,7.7
149,Odell Beckham Jr.,CLE,WR,8,NE,0,0,0,0,0,5,52,0,0,0,0,0,7.7,7.7
151,Sony Michel,NE,RB,8,CLE,0,0,0,74,0,0,0,0,0,0,0,0,7.4,7.4
151,Alexander Mattison,MIN,RB,8,WAS,0,0,0,61,0,2,3,0,0,0,0,0,7.4,7.4
153,Taylor Gabriel,CHI,WR,8,LAC,0,0,0,0,0,4,53,0,0,0,0,0,7.3,7.3
154,Brandon McManus,DEN,K,8,IND,0,0,0,0,0,0,0,0,0,0,0,0,7,7
154,Wil Lutz,NO,K,8,ARI,0,0,0,0,0,0,0,0,0,0,0,0,7,7
154,Mason Crosby,GB,K,8,KC,0,0,0,0,0,0,0,0,0,0,0,0,7,7
154,Denver Broncos,DEN,DST,8,IND,0,0,0,0,0,0,0,0,4,0,2,1,7,7
154,Indianapolis Colts,IND,DST,8,DEN,0,0,0,0,0,0,0,0,3,0,1,0,7,7
154,Albert Wilson,MIA,WR,8,PIT,0,0,0,0,0,1,5,1,0,0,0,0,7,7
154,Matt Bryant,ATL,K,8,SEA,0,0,0,0,0,0,0,0,0,0,0,0,7,7
154,Daniel Carlson,LV,K,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0,7,7
154,Sammy Watkins,KC,WR,8,GB,0,0,0,0,0,5,45,0,0,0,0,0,7,7
163,Derrick Henry,TEN,RB,8,TB,0,0,0,75,0,1,8,0,0,0,0,0,6.8,6.8
164,Hunter Henry,LAC,TE,8,CHI,0,0,0,0,0,4,47,0,0,0,0,0,6.7,6.7
164,Allen Lazard,GB,WR,8,KC,0,0,0,0,0,5,42,0,0,0,0,0,6.7,6.7
166,Curtis Samuel,CAR,WR,8,SF,0,0,0,0,0,4,46,0,0,0,0,0,6.6,6.6
167,T.Y. Hilton,IND,WR,8,DEN,0,0,0,0,0,2,54,0,0,0,0,0,6.4,6.4
168,Robby Anderson,NYJ,WR,8,JAX,0,0,0,0,0,4,43,0,0,0,0,0,6.3,6.3
168,LeSean McCoy,KC,RB,8,GB,0,0,0,40,0,4,23,0,0,0,0,0,6.3,6.3
168,DJ Moore,CAR,WR,8,SF,0,0,0,0,0,5,38,0,0,0,0,0,6.3,6.3
171,Preston Williams,MIA,WR,8,PIT,0,0,0,0,0,4,42,0,0,0,0,0,6.2,6.2
172,Tarik Cohen,CHI,RB,8,LAC,0,0,0,9,0,3,37,0,0,0,0,0,6.1,6.1
172,Nyheim Hines,IND,RB,8,DEN,0,0,0,12,0,3,34,0,0,0,0,0,6.1,6.1
174,Greg Zuerlein,LAR,K,8,CIN,0,0,0,0,0,0,0,0,0,0,0,0,6,6
174,Harrison Butker,KC,K,8,GB,0,0,0,0,0,0,0,0,0,0,0,0,6,6
174,Washington Football Team,WAS,DST,8,MIN,0,0,0,0,0,0,0,0,3,0,1,1,6,6
177,Terry McLaurin,WAS,WR,8,MIN,0,0,0,0,0,4,39,0,0,0,0,0,5.9,5.9
178,Jake Kumerow,GB,WR,8,KC,0,0,0,0,0,2,48,0,0,0,0,0,5.8,5.8
178,Phillip Dorsett II,NE,WR,8,CLE,0,0,0,0,0,3,43,0,0,0,0,0,5.8,5.8
178,Anthony Firkser,TEN,TE,8,TB,0,0,0,0,0,3,43,0,0,0,0,0,5.8,5.8
181,Ronald Jones II,TB,RB,8,TEN,0,0,0,35,0,1,17,0,0,0,0,0,5.7,5.7
182,Rashaad Penny,SEA,RB,8,ATL,0,0,0,55,0,0,0,0,0,0,0,0,5.5,5.5
182,Matt Breida,SF,RB,8,CAR,0,0,0,35,0,1,15,0,0,0,0,0,5.5,5.5
182,Giovani Bernard,CIN,RB,8,LAR,0,0,0,31,0,2,14,0,0,0,0,0,5.5,5.5
185,Josh Hill,NO,TE,8,ARI,0,0,0,0,0,3,39,0,0,0,0,0,5.4,5.4
185,Dontrell Hilliard,CLE,RB,8,NE,0,0,0,10,0,4,24,0,0,0,0,0,5.4,5.4
187,Robert Woods,LAR,WR,8,CIN,0,0,0,6,0,2,36,0,0,0,0,0,5.2,5.2
187,Ted Ginn Jr.,NO,WR,8,ARI,0,0,0,0,0,2,42,0,0,0,0,0,5.2,5.2
189,DeAndre Carter,HOU,WR,8,LV,0,0,0,0,0,1,46,0,0,0,0,0,5.1,5.1
189,Noah Fant,DEN,TE,8,IND,0,0,0,0,0,5,26,0,0,0,0,0,5.1,5.1
191,Chase McLaughlin,LAC,K,8,CHI,0,0,0,0,0,0,0,0,0,0,0,0,5,5
191,Jake Elliott,PHI,K,8,BUF,0,0,0,0,0,0,0,0,0,0,0,0,5,5
191,Tampa Bay Buccaneers,TB,DST,8,TEN,0,0,0,0,0,0,0,0,3,0,2,1,5,5
191,Le'Veon Bell,NYJ,RB,8,JAX,0,0,0,23,0,3,12,0,0,0,0,0,5,5
191,Cleveland Browns,CLE,DST,8,NE,0,0,0,0,0,0,0,0,3,0,0,0,5,5
196,Paul Richardson,WAS,WR,8,MIN,0,0,0,0,0,3,34,0,0,0,0,0,4.9,4.9
196,Mark Walton,MIA,RB,8,PIT,0,0,0,35,0,3,19,0,0,0,0,0,4.9,4.9
198,Cameron Brate,TB,TE,8,TEN,0,0,0,0,0,3,32,0,0,0,0,0,4.7,4.7
199,Boston Scott,PHI,RB,8,BUF,0,0,0,6,1,0,0,0,0,0,0,0,4.6,4.6
200,Ty Johnson,DET,RB,8,NYG,0,0,0,25,0,1,13,0,0,0,0,0,4.3,4.3
201,Tyler Kroft,BUF,TE,8,PHI,0,0,0,0,0,2,32,0,0,0,0,0,4.2,4.2
201,Jakeem Grant Sr.,MIA,WR,8,PIT,0,0,0,0,0,2,32,0,0,0,0,0,4.2,4.2
201,Marvin Jones Jr.,DET,WR,8,NYG,0,0,0,0,0,4,22,0,0,0,0,0,4.2,4.2
204,Eric Ebron,IND,TE,8,DEN,0,0,0,0,0,3,26,0,0,0,0,0,4.1,4.1
205,Randy Bullock,CIN,K,8,LAR,0,0,0,0,0,0,0,0,0,0,0,0,4,4
205,Miami Dolphins,MIA,DST,8,PIT,0,0,0,0,0,0,0,0,2,1,1,0,4,4
205,Green Bay Packers,GB,DST,8,KC,0,0,0,0,0,0,0,0,2,0,1,1,4,4
205,Kansas City Chiefs,KC,DST,8,GB,0,0,0,0,0,0,0,0,5,0,0,0,4,4
205,Buffalo Bills,BUF,DST,8,PHI,0,0,0,0,0,0,0,0,3,0,2,1,4,4
205,Chicago Bears,CHI,DST,8,LAC,0,0,0,0,0,0,0,0,1,1,0,0,4,4
205,Joey Slye,CAR,K,8,SF,0,0,0,0,0,0,0,0,0,0,0,0,4,4
212,Jamison Crowder,NYJ,WR,8,JAX,0,0,0,0,0,3,24,0,0,0,0,0,3.9,3.9
212,Adam Humphries,TEN,WR,8,TB,0,0,0,0,0,3,24,0,0,0,0,0,3.9,3.9
214,Dwayne Washington,NO,RB,8,ARI,0,0,0,38,0,0,0,0,0,0,0,0,3.8,3.8
214,Cody Latimer,NYG,WR,8,DET,0,0,0,0,0,2,28,0,0,0,0,0,3.8,3.8
216,Bisi Johnson,MIN,WR,8,WAS,0,0,0,0,0,2,27,0,0,0,0,0,3.7,3.7
216,Zay Jones,LV,WR,8,HOU,0,0,0,0,0,2,27,0,0,0,0,0,3.7,3.7
216,Jalen Richard,LV,RB,8,HOU,0,0,0,3,0,2,24,0,0,0,0,0,3.7,3.7
216,Kenny Stills,HOU,WR,8,LV,0,0,0,0,0,3,22,0,0,0,0,0,3.7,3.7
220,Irv Smith Jr.,MIN,TE,8,WAS,0,0,0,0,0,3,21,0,0,0,0,0,3.6,3.6
221,Dan Arnold,NO,TE,8,ARI,0,0,0,0,0,2,25,0,0,0,0,0,3.5,3.5
221,Jimmy Graham,GB,TE,8,KC,0,0,0,0,0,3,20,0,0,0,0,0,3.5,3.5
223,Tra Carson,DET,RB,8,NYG,0,0,0,34,0,0,0,0,0,0,0,0,3.4,3.4
223,Frank Gore,BUF,RB,8,PHI,0,0,0,34,0,0,0,0,0,0,0,0,3.4,3.4
223,Vance McDonald,PIT,TE,8,MIA,0,0,0,0,0,3,19,0,0,0,0,0,3.4,3.4
223,Nelson Agholor,PHI,WR,8,BUF,0,0,0,7,0,4,7,0,0,0,0,0,3.4,3.4
227,Kyle Allen,CAR,QB,8,SF,158,0,3,0,0,0,0,0,0,0,0,0,3.3,3.32
228,Peyton Barber,TB,RB,8,TEN,0,0,0,20,0,1,8,0,0,0,0,0,3.3,3.3
228,Vyncint Smith,NYJ,WR,8,JAX,0,0,0,13,0,2,10,0,0,0,0,0,3.3,3.3
228,Justin Hardy,ATL,WR,8,SEA,0,0,0,0,0,2,23,0,0,0,0,0,3.3,3.3
228,Diontae Spencer,DEN,WR,8,IND,0,0,0,5,0,2,18,0,0,0,0,0,3.3,3.3
