Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Derrick Henry,TEN,RB,17,HOU,0,0,0,211,3,0,0,0,0,0,0,0,39.1,39.1
2,Boston Scott,PHI,RB,17,NYG,0,0,0,54,3,4,84,0,0,0,0,0,33.8,33.8
3,Michael Gallup,DAL,WR,17,WAS,0,0,0,0,0,5,98,3,0,0,0,0,30.3,30.3
4,Joe Mixon,CIN,RB,17,CLE,0,0,0,162,2,1,14,0,0,0,0,0,30.1,30.1
5,Dak Prescott,DAL,QB,17,WAS,303,4,0,35,0,0,0,0,0,0,0,0,29.6,29.62
6,Damien Williams,KC,RB,17,LAC,0,0,0,124,2,4,30,0,0,0,0,0,29.4,29.4
7,Ezekiel Elliott,DAL,RB,17,WAS,0,0,0,122,1,3,2,1,0,0,0,0,25.9,25.9
8,Gardner Minshew,JAX,QB,17,IND,295,3,1,7,0,0,0,0,0,0,0,0,25.5,25.5
9,Jared Goff,LAR,QB,17,ARI,319,3,0,4,0,0,0,0,0,0,0,0,25.2,25.16
10,Ryan Fitzpatrick,MIA,QB,17,NE,320,1,0,15,1,0,0,0,0,0,0,0,24.3,24.3
11,Baker Mayfield,CLE,QB,17,CIN,279,3,3,29,0,0,0,0,0,0,0,0,23.1,23.06
12,Mike Boone,MIN,RB,17,CHI,0,0,0,148,1,2,12,0,0,0,0,0,23,23
13,Drew Brees,NO,QB,17,CAR,253,3,0,-1,0,0,0,0,0,0,0,0,22,22.02
14,Deebo Samuel,SF,WR,17,SEA,0,0,0,33,1,5,102,0,0,0,0,0,22,22
15,Breshad Perriman,TB,WR,17,ATL,0,0,0,0,0,5,134,1,0,0,0,0,21.9,21.9
16,Melvin Gordon III,LAC,RB,17,KC,0,0,0,46,1,6,76,0,0,0,0,0,21.2,21.2
17,A.J. Brown,TEN,WR,17,HOU,0,0,0,0,0,4,124,1,0,0,0,0,20.4,20.4
18,Russell Wilson,SEA,QB,17,SF,233,2,0,29,0,0,0,0,0,0,0,0,20.2,20.22
19,Aaron Rodgers,GB,QB,17,DET,323,2,1,1,0,0,0,0,0,0,0,0,20,20.02
20,Kai Forbath,DAL,K,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,20,20
21,Raheem Mostert,SF,RB,17,SEA,0,0,0,57,2,1,16,0,0,0,0,0,19.8,19.8
22,Marlon Mack,IND,RB,17,JAX,0,0,0,77,2,0,0,0,0,0,0,0,19.7,19.7
23,Derek Carr,LV,QB,17,DEN,391,1,0,0,0,0,0,0,0,0,0,0,19.6,19.64
24,Cooper Kupp,LAR,WR,17,ARI,0,0,0,0,0,7,99,1,0,0,0,0,19.4,19.4
25,Christian McCaffrey,CAR,RB,17,NO,0,0,0,26,1,7,72,0,0,0,0,0,19.3,19.3
26,Saquon Barkley,NYG,RB,17,PHI,0,0,0,92,1,3,25,0,0,0,0,0,19.2,19.2
26,Hunter Renfrow,LV,WR,17,DEN,0,0,0,0,0,6,102,1,0,0,0,0,19.2,19.2
28,Davante Adams,GB,WR,17,DET,0,0,0,0,0,7,93,1,0,0,0,0,18.8,18.8
29,Alvin Kamara,NO,RB,17,CAR,0,0,0,39,2,2,18,0,0,0,0,0,18.7,18.7
29,Dede Westbrook,JAX,WR,17,IND,0,0,0,0,0,7,72,1,0,0,0,0,18.7,18.7
29,Keenan Allen,LAC,WR,17,KC,0,0,0,0,0,9,82,1,0,0,0,0,18.7,18.7
32,Tyler Higbee,LAR,TE,17,ARI,0,0,0,0,0,8,84,1,0,0,0,0,18.4,18.4
33,New Orleans Saints,NO,DST,17,CAR,0,0,0,0,0,0,0,0,2,2,0,1,18,18
33,Baltimore Ravens,BAL,DST,17,PIT,0,0,0,0,0,0,0,0,2,0,1,2,18,18
33,Younghoe Koo,ATL,K,17,TB,0,0,0,0,0,0,0,0,0,0,0,0,18,18
36,Ryan Tannehill,TEN,QB,17,HOU,198,2,0,20,0,0,0,0,0,0,0,0,17.9,17.92
37,AJ McCarron,HOU,QB,17,TEN,225,0,1,39,1,0,0,0,0,0,0,0,17.9,17.9
38,Philip Rivers,LAC,QB,17,KC,281,2,2,5,0,0,0,0,0,0,0,0,17.7,17.74
39,DeVante Parker,MIA,WR,17,NE,0,0,0,0,0,8,137,0,0,0,0,0,17.7,17.7
40,Andy Dalton,CIN,QB,17,CLE,190,1,1,10,1,0,0,0,0,0,0,0,17.6,17.6
41,David Montgomery,CHI,RB,17,MIN,0,0,0,113,1,0,0,0,0,0,0,0,17.3,17.3
42,DeAndre Washington,LV,RB,17,DEN,0,0,0,77,0,8,55,0,0,0,0,0,17.2,17.2
43,DK Metcalf,SEA,WR,17,SF,0,0,0,0,0,6,81,1,0,0,0,0,17.1,17.1
43,Robert Woods,LAR,WR,17,ARI,0,0,0,9,0,7,67,1,0,0,0,0,17.1,17.1
45,Carson Wentz,PHI,QB,17,NYG,289,1,0,15,0,0,0,0,0,0,0,0,17.1,17.06
46,Ryquell Armstead,JAX,RB,17,IND,0,0,0,33,0,5,52,1,0,0,0,0,17,17
46,Justin Tucker,BAL,K,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0,17,17
48,Jamison Crowder,NYJ,WR,17,BUF,0,0,0,0,0,8,66,1,0,0,0,0,16.6,16.6
49,Jameis Winston,TB,QB,17,ATL,201,2,2,5,0,0,0,0,0,0,0,0,16.5,16.54
50,Josh Lambo,JAX,K,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,16,16
50,Tampa Bay Buccaneers,TB,DST,17,ATL,0,0,0,0,0,0,0,0,6,0,1,2,16,16
50,Steven Sims,WAS,WR,17,DAL,0,0,0,-6,0,5,81,1,0,0,0,0,16,16
53,Tom Brady,NE,QB,17,MIA,221,2,1,0,0,0,0,0,0,0,0,0,15.8,15.84
54,Kenyan Drake,ARI,RB,17,LAR,0,0,0,60,1,3,23,0,0,0,0,0,15.8,15.8
55,Daniel Jones,NYG,QB,17,PHI,301,1,1,26,0,0,0,0,0,0,0,0,15.6,15.64
56,Odell Beckham Jr.,CLE,WR,17,CIN,0,0,0,0,0,3,81,1,0,0,0,0,15.6,15.6
56,Dan Arnold,ARI,TE,17,LAR,0,0,0,0,0,4,76,1,0,0,0,0,15.6,15.6
58,Aaron Jones,GB,RB,17,DET,0,0,0,100,0,2,43,0,0,0,0,0,15.3,15.3
58,Golden Tate,NYG,WR,17,PHI,0,0,0,0,0,5,68,1,0,0,0,0,15.3,15.3
60,Jarvis Landry,CLE,WR,17,CIN,0,0,0,0,0,2,82,1,0,0,0,0,15.2,15.2
61,Benny Snell Jr.,PIT,RB,17,BAL,0,0,0,91,1,0,0,0,0,0,0,0,15.1,15.1
62,Kyler Murray,ARI,QB,17,LAR,325,2,2,0,0,0,0,0,0,0,0,0,15,15
63,Allen Lazard,GB,WR,17,DET,0,0,0,0,0,4,69,1,0,0,0,0,14.9,14.9
63,Damiere Byrd,ARI,WR,17,LAR,0,0,0,0,0,7,74,1,0,0,0,0,14.9,14.9
65,Matt Ryan,ATL,QB,17,TB,313,1,0,0,0,0,0,0,0,0,0,0,14.5,14.52
66,Keelan Cole,JAX,WR,17,IND,0,0,0,0,0,3,67,1,0,0,0,0,14.2,14.2
66,Duke Johnson,HOU,RB,17,TEN,0,0,0,12,1,5,45,0,0,0,0,0,14.2,14.2
68,Tre'Quan Smith,NO,WR,17,CAR,0,0,0,0,0,5,56,1,0,0,0,0,14.1,14.1
68,Tyler Lockett,SEA,WR,17,SF,0,0,0,0,0,6,51,1,0,0,0,0,14.1,14.1
70,New York Jets,NYJ,DST,17,BUF,0,0,0,0,0,0,0,0,1,2,1,1,14,14
70,Atlanta Falcons,ATL,DST,17,TB,0,0,0,0,0,0,0,0,1,2,3,1,14,14
70,Jacksonville Jaguars,JAX,DST,17,IND,0,0,0,0,0,0,0,0,3,0,2,2,14,14
70,Brandon McManus,DEN,K,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,14,14
74,Duke Williams,BUF,WR,17,NYJ,0,0,0,0,0,6,108,0,0,0,0,0,13.8,13.8
74,Kaden Smith,NYG,TE,17,PHI,0,0,0,0,0,8,98,0,0,0,0,0,13.8,13.8
76,Darren Waller,LV,TE,17,DEN,0,0,0,0,0,6,107,0,0,0,0,0,13.7,13.7
77,Sony Michel,NE,RB,17,MIA,0,0,0,74,1,0,0,0,0,0,0,0,13.4,13.4
77,Damion Ratley,CLE,WR,17,CIN,0,0,0,0,0,2,64,1,0,0,0,0,13.4,13.4
77,Austin Ekeler,LAC,RB,17,KC,0,0,0,46,0,9,43,0,0,0,0,0,13.4,13.4
80,David Blough,DET,QB,17,GB,122,0,1,11,0,1,19,1,0,0,0,0,13.4,13.38
81,Dan Bailey,MIN,K,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0,13,13
81,Eddy Piñeiro,CHI,K,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,13,13
81,Kansas City Chiefs,KC,DST,17,LAC,0,0,0,0,0,0,0,0,3,2,0,0,13,13
81,Joshua Perkins,PHI,TE,17,NYG,0,0,0,0,0,4,50,1,0,0,0,0,13,13
85,George Kittle,SF,TE,17,SEA,0,0,0,7,0,7,86,0,0,0,0,0,12.8,12.8
86,Hunter Henry,LAC,TE,17,KC,0,0,0,0,0,5,42,1,0,0,0,0,12.7,12.7
87,Brandon Zylstra,CAR,WR,17,NO,0,0,0,0,0,6,96,0,0,0,0,0,12.6,12.6
88,Patrick Mahomes,KC,QB,17,LAC,174,1,1,21,0,0,0,0,0,0,0,0,12.1,12.06
89,Jake Elliott,PHI,K,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,12,12
89,Cincinnati Bengals,CIN,DST,17,CLE,0,0,0,0,0,0,0,0,6,3,1,0,12,12
89,Mason Crosby,GB,K,17,DET,0,0,0,0,0,0,0,0,0,0,0,0,12,12
92,Drew Lock,DEN,QB,17,LV,177,1,0,29,0,0,0,0,0,0,0,0,12,11.98
93,Jimmy Garoppolo,SF,QB,17,SEA,285,0,0,4,0,0,0,0,0,0,0,0,11.8,11.8
93,Amari Cooper,DAL,WR,17,WAS,0,0,0,6,0,4,92,0,0,0,0,0,11.8,11.8
93,Allen Robinson II,CHI,WR,17,MIN,0,0,0,2,0,9,71,0,0,0,0,0,11.8,11.8
96,Gus Edwards,BAL,RB,17,PIT,0,0,0,130,0,1,2,0,0,0,0,0,11.7,11.7
96,Travis Homer,SEA,RB,17,SF,0,0,0,62,0,5,30,0,0,0,0,0,11.7,11.7
98,Taysom Hill,NO,QB,17,CAR,0,0,0,4,0,1,45,1,0,0,0,0,11.4,11.4
98,Justice Hill,BAL,RB,17,PIT,0,0,0,39,1,1,10,0,0,0,0,0,11.4,11.4
98,Jared Cook,NO,TE,17,CAR,0,0,0,0,0,2,44,1,0,0,0,0,11.4,11.4
98,Mike Gesicki,MIA,TE,17,NE,0,0,0,0,0,4,34,1,0,0,0,0,11.4,11.4
102,Kerryon Johnson,DET,RB,17,GB,0,0,0,53,1,0,0,0,0,0,0,0,11.3,11.3
102,Kyle Allen,CAR,QB,17,NO,295,0,1,5,0,0,0,0,0,0,0,0,11.3,11.3
102,Julio Jones,ATL,WR,17,TB,0,0,0,0,0,7,78,0,0,0,0,0,11.3,11.3
105,Case Keenum,WAS,QB,17,DAL,206,1,1,0,0,0,0,0,0,0,0,0,11.2,11.24
106,Miami Dolphins,MIA,DST,17,NE,0,0,0,0,0,0,0,0,1,1,1,1,11,11
106,Los Angeles Rams,LAR,DST,17,ARI,0,0,0,0,0,0,0,0,1,2,0,3,11,11
106,Matt Prater,DET,K,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,11,11
106,Dustin Hopkins,WAS,K,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,11,11
106,Randy Bullock,CIN,K,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,11,11
