Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Russell Wilson,SEA,QB,3,NO,406,2,0,51,2,0,0,0,0,0,0,0,41.3,41.34
2,Mike Evans,TB,WR,3,NYG,0,0,0,0,0,8,190,3,0,0,0,0,41,41
3,Keenan Allen,LAC,WR,3,HOU,0,0,0,3,0,13,183,2,0,0,0,0,37.1,37.1
4,Daniel Jones,NYG,QB,3,TB,336,2,0,28,2,0,0,0,0,0,0,0,34.2,34.24
5,Mark Ingram II,BAL,RB,3,KC,0,0,0,103,3,4,32,0,0,0,0,0,33.5,33.5
6,Alvin Kamara,NO,RB,3,SEA,0,0,0,69,1,9,92,1,0,0,0,0,32.6,32.6
7,Taylor Gabriel,CHI,WR,3,WAS,0,0,0,7,0,6,75,3,0,0,0,0,29.2,29.2
8,Patrick Mahomes,KC,QB,3,BAL,374,3,0,9,0,0,0,0,0,0,0,0,27.9,27.86
9,Cooper Kupp,LAR,WR,3,CLE,0,0,0,0,0,11,101,2,0,0,0,0,27.6,27.6
10,Phillip Lindsay,DEN,RB,3,GB,0,0,0,81,2,4,49,0,0,0,0,0,27,27
11,Tyler Lockett,SEA,WR,3,NO,0,0,0,0,0,11,154,1,0,0,0,0,26.9,26.9
12,Jameis Winston,TB,QB,3,NYG,380,3,1,3,0,0,0,0,0,0,0,0,26.5,26.5
13,Christian McCaffrey,CAR,RB,3,ARI,0,0,0,153,1,3,35,0,0,0,0,0,26.3,26.3
14,Deshaun Watson,HOU,QB,3,LAC,351,3,0,18,0,0,0,0,0,0,0,0,25.8,25.84
15,Kyle Allen,CAR,QB,3,ARI,261,4,0,-1,0,0,0,0,0,0,0,0,24.3,24.34
16,Amari Cooper,DAL,WR,3,MIA,0,0,0,0,0,6,88,2,0,0,0,0,23.8,23.8
17,Sterling Shepard,NYG,WR,3,TB,0,0,0,21,0,7,100,1,0,0,0,0,23.6,23.6
18,Dak Prescott,DAL,QB,3,MIA,246,2,1,7,1,0,0,0,0,0,0,0,23.5,23.54
19,Matt Ryan,ATL,QB,3,IND,304,3,1,3,0,0,0,0,0,0,0,0,23.5,23.46
20,Julio Jones,ATL,WR,3,IND,0,0,0,0,0,8,128,1,0,0,0,0,22.8,22.8
21,Greg Olsen,CAR,TE,3,ARI,0,0,0,0,0,6,75,2,0,0,0,0,22.5,22.5
22,Dalvin Cook,MIN,RB,3,LV,0,0,0,110,1,4,33,0,0,0,0,0,22.3,22.3
23,Carson Wentz,PHI,QB,3,DET,259,2,0,33,0,0,0,0,0,0,0,0,21.7,21.66
24,Austin Hooper,ATL,TE,3,IND,0,0,0,0,0,6,66,2,0,0,0,0,21.6,21.6
25,LeSean McCoy,KC,RB,3,BAL,0,0,0,54,1,3,26,1,0,0,0,0,21.5,21.5
26,Lamar Jackson,BAL,QB,3,KC,267,0,0,46,1,0,0,0,0,0,0,0,21.3,21.28
27,Chicago Bears,CHI,DST,3,WAS,0,0,0,0,0,0,0,0,4,3,3,2,21,21
28,Jacoby Brissett,IND,QB,3,ATL,310,2,0,4,0,0,0,0,0,0,0,0,20.8,20.8
28,Jordan Akins,HOU,TE,3,LAC,0,0,0,0,0,3,73,2,0,0,0,0,20.8,20.8
30,Darren Waller,LV,TE,3,MIN,0,0,0,7,0,13,134,0,0,0,0,0,20.6,20.6
31,Mitchell Trubisky,CHI,QB,3,WAS,231,3,1,2,0,0,0,0,0,0,0,0,20.4,20.44
32,Tony Pollard,DAL,RB,3,MIA,0,0,0,103,1,3,25,0,0,0,0,0,20.3,20.3
32,Evan Engram,NYG,TE,3,TB,0,0,0,0,0,6,113,1,0,0,0,0,20.3,20.3
34,Tom Brady,NE,QB,3,NYJ,306,2,0,-1,0,0,0,0,0,0,0,0,20.1,20.14
35,Kyler Murray,ARI,QB,3,CAR,173,2,2,69,0,0,0,0,0,0,0,0,19.8,19.82
36,Philip Rivers,LAC,QB,3,HOU,318,2,0,9,0,0,0,0,0,0,0,0,19.6,19.62
37,Josh Allen,BUF,QB,3,CIN,243,1,1,46,0,0,0,0,0,0,0,0,19.3,19.32
38,Adam Thielen,MIN,WR,3,LV,0,0,0,1,1,3,55,1,0,0,0,0,19.1,19.1
38,Marvin Jones Jr.,DET,WR,3,PHI,0,0,0,0,0,6,101,1,0,0,0,0,19.1,19.1
40,Nelson Agholor,PHI,WR,3,DET,0,0,0,0,0,8,50,2,0,0,0,0,19,19
41,Marquez Valdes-Scantling,GB,WR,3,DEN,0,0,0,0,0,6,99,1,0,0,0,0,18.9,18.9
42,Paul Richardson,WAS,WR,3,CHI,0,0,0,0,0,8,83,1,0,0,0,0,18.3,18.3
43,Andy Dalton,CIN,QB,3,BUF,250,1,2,1,1,0,0,0,0,0,0,0,18.1,18.1
44,Gardner Minshew,JAX,QB,3,TEN,204,2,0,18,0,0,0,0,0,0,0,0,18,17.96
45,Mecole Hardman,KC,WR,3,BAL,0,0,0,7,0,2,97,1,0,0,0,0,17.4,17.4
46,Derek Carr,LV,QB,3,MIN,242,2,1,0,0,0,0,0,0,0,0,0,16.7,16.68
47,T.Y. Hilton,IND,WR,3,ATL,0,0,0,0,0,8,65,1,0,0,0,0,16.5,16.5
48,Joe Mixon,CIN,RB,3,BUF,0,0,0,60,0,2,34,1,0,0,0,0,16.4,16.4
49,Teddy Bridgewater,NO,QB,3,SEA,177,2,0,12,0,0,0,0,0,0,0,0,16.3,16.28
50,Jared Goff,LAR,QB,3,CLE,268,2,2,14,0,0,0,0,0,0,0,0,16.1,16.12
