Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Derrick Henry,TEN,RB,14,JAX,0,0,0,215,2,2,7,0,0,0,0,0,35.2,35.2
2,Lamar Jackson,BAL,QB,14,CLE,163,1,0,124,2,0,0,0,0,0,0,0,34.9,34.92
3,Baker Mayfield,CLE,QB,14,BAL,343,2,1,23,1,0,0,0,0,0,0,0,31,31.02
4,Aaron Rodgers,GB,QB,14,DET,290,3,0,13,1,0,0,0,0,0,0,0,30.9,30.9
5,Jonathan Taylor,IND,RB,14,LV,0,0,0,150,2,2,15,0,0,0,0,0,29.5,29.5
6,Tua Tagovailoa,MIA,QB,14,KC,316,2,1,24,1,0,0,0,0,0,0,0,28,28.04
7,Miles Sanders,PHI,RB,14,NO,0,0,0,115,2,4,21,0,0,0,0,0,27.6,27.6
8,Kareem Hunt,CLE,RB,14,BAL,0,0,0,33,1,6,77,1,0,0,0,0,26,26
9,Derek Carr,LV,QB,14,IND,316,2,2,12,1,0,0,0,0,0,0,0,25.8,25.84
10,Drew Lock,DEN,QB,14,CAR,280,4,0,4,0,0,0,0,0,0,0,0,25.6,25.6
11,Mitchell Trubisky,CHI,QB,14,HOU,267,3,0,23,0,0,0,0,0,0,0,0,25,24.98
12,Tyreek Hill,KC,WR,14,MIA,0,0,0,32,1,3,79,1,0,0,0,0,24.6,24.6
13,Stefon Diggs,BUF,WR,14,PIT,0,0,0,1,0,10,130,1,0,0,0,0,24.1,24.1
14,Mike Davis,CAR,RB,14,DEN,0,0,0,51,2,5,42,0,0,0,0,0,23.8,23.8
15,Travis Kelce,KC,TE,14,MIA,0,0,0,0,0,8,136,1,0,0,0,0,23.6,23.6
16,Nick Chubb,CLE,RB,14,BAL,0,0,0,82,2,2,21,0,0,0,0,0,23.3,23.3
17,Russell Wilson,SEA,QB,14,NYJ,206,4,1,-1,0,0,0,0,0,0,0,0,23.1,23.14
18,T.Y. Hilton,IND,WR,14,LV,0,0,0,0,0,5,86,2,0,0,0,0,23.1,23.1
19,Washington Football Team,WAS,DST,14,SF,0,0,0,0,0,0,0,0,4,1,2,2,23,23
19,David Montgomery,CHI,RB,14,HOU,0,0,0,113,1,3,42,0,0,0,0,0,23,23
21,Allen Robinson II,CHI,WR,14,HOU,0,0,0,0,0,9,123,1,0,0,0,0,22.8,22.8
22,Calvin Ridley,ATL,WR,14,LAC,0,0,0,0,0,8,124,1,0,0,0,0,22.4,22.4
23,Patrick Mahomes,KC,QB,14,MIA,393,2,3,9,0,0,0,0,0,0,0,0,21.6,21.62
24,KJ Hamler,DEN,WR,14,CAR,0,0,0,0,0,2,86,2,0,0,0,0,21.6,21.6
25,Los Angeles Rams,LAR,DST,14,NE,0,0,0,0,0,0,0,0,6,1,0,0,21,21
25,Mike Gesicki,MIA,TE,14,KC,0,0,0,0,0,5,65,2,0,0,0,0,21,21
25,Davante Adams,GB,WR,14,DET,0,0,0,0,0,7,115,1,0,0,0,0,21,21
28,A.J. Brown,TEN,WR,14,JAX,0,0,0,0,0,7,112,1,0,0,0,0,20.7,20.7
29,Teddy Bridgewater,CAR,QB,14,DEN,283,0,0,31,1,0,0,0,0,0,0,0,20.4,20.42
30,Cam Akers,LAR,RB,14,NE,0,0,0,171,0,2,23,0,0,0,0,0,20.4,20.4
31,Taysom Hill,NO,QB,14,PHI,291,2,1,33,0,0,0,0,0,0,0,0,19.9,19.94
32,Josh Allen,BUF,QB,14,PIT,238,2,1,28,0,0,0,0,0,0,0,0,19.3,19.32
33,Jalen Hurts,PHI,QB,14,NO,167,1,0,106,0,0,0,0,0,0,0,0,19.3,19.28
34,Austin Ekeler,LAC,RB,14,ATL,0,0,0,79,0,9,67,0,0,0,0,0,19.1,19.1
35,Alvin Kamara,NO,RB,14,PHI,0,0,0,50,1,7,44,0,0,0,0,0,18.9,18.9
36,Nelson Agholor,LV,WR,14,IND,0,0,0,0,0,5,100,1,0,0,0,0,18.5,18.5
