Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Josh Allen,BUF,QB,3,WAS,358,4,0,9,1,0,0,0,0,0,0,0,37.2,37.22
2,Justin Herbert,LAC,QB,3,KC,281,4,0,16,0,0,0,0,0,0,0,0,30.8,30.84
3,Mike Williams,LAC,WR,3,KC,0,0,0,0,0,7,122,2,0,0,0,0,29.7,29.7
4,Matthew Stafford,LAR,QB,3,TB,343,4,0,-2,0,0,0,0,0,0,0,0,29.5,29.52
5,Tom Brady,TB,QB,3,LAR,432,1,0,14,1,0,0,0,0,0,0,0,28.7,28.68
6,Cooper Kupp,LAR,WR,3,TB,0,0,0,0,0,9,96,2,0,0,0,0,26.1,26.1
7,Sam Darnold,CAR,QB,3,HOU,304,0,0,11,2,0,0,0,0,0,0,0,25.3,25.26
8,Davante Adams,GB,WR,3,SF,0,0,0,0,0,12,132,1,0,0,0,0,25.2,25.2
9,Kirk Cousins,MIN,QB,3,SEA,323,3,0,2,0,0,0,0,0,0,0,0,25.1,25.12
10,Ezekiel Elliott,DAL,RB,3,PHI,0,0,0,95,2,3,21,0,0,0,0,0,25.1,25.1
11,Patrick Mahomes,KC,QB,3,LAC,260,3,2,45,0,0,0,0,0,0,0,0,24.9,24.9
12,Kareem Hunt,CLE,RB,3,CHI,0,0,0,81,1,6,74,0,0,0,0,0,24.5,24.5
13,Emmanuel Sanders,BUF,WR,3,WAS,0,0,0,0,0,5,94,2,0,0,0,0,23.9,23.9
14,Ryan Tannehill,TEN,QB,3,IND,197,3,2,56,0,0,0,0,0,0,0,0,23.5,23.48
15,Dalton Schultz,DAL,TE,3,PHI,0,0,0,0,0,6,80,2,0,0,0,0,23,23
16,Taylor Heinicke,WAS,QB,3,BUF,212,2,2,21,1,1,-2,0,0,0,0,0,22.9,22.88
17,Jalen Hurts,PHI,QB,3,DAL,326,2,2,35,0,0,0,0,0,0,0,0,22.5,22.54
18,James Robinson,JAX,RB,3,ARI,0,0,0,88,1,6,46,0,0,0,0,0,22.4,22.4
19,Justin Jefferson,MIN,WR,3,SEA,0,0,0,0,0,9,118,1,0,0,0,0,22.3,22.3
20,Derek Carr,LV,QB,3,MIA,386,2,1,-2,0,0,0,0,0,0,0,0,22.2,22.24
21,Peyton Barber,LV,RB,3,MIA,0,0,0,111,1,3,31,0,0,0,0,0,21.7,21.7
22,Najee Harris,PIT,RB,3,CIN,0,0,0,40,0,14,102,0,0,0,0,0,21.2,21.2
23,Ja'Marr Chase,CIN,WR,3,PIT,0,0,0,0,0,4,65,2,0,0,0,0,20.5,20.5
24,Jacoby Brissett,MIA,QB,3,LV,215,0,0,37,1,0,0,0,0,0,0,0,20.3,20.3
25,Lamar Jackson,BAL,QB,3,DET,287,1,1,58,0,0,0,0,0,0,0,0,20.3,20.28
26,D'Andre Swift,DET,RB,3,BAL,0,0,0,47,1,7,60,0,0,0,0,0,20.2,20.2
27,Dak Prescott,DAL,QB,3,PHI,238,3,0,6,0,0,0,0,0,0,0,0,20.1,20.12
28,Alexander Mattison,MIN,RB,3,SEA,0,0,0,112,0,6,59,0,0,0,0,0,20.1,20.1
29,Arizona Cardinals,ARI,DST,3,JAX,0,0,0,0,0,0,0,0,3,2,3,3,20,20
29,New Orleans Saints,NO,DST,3,NE,0,0,0,0,0,0,0,0,2,3,0,0,20,20
31,Austin Ekeler,LAC,RB,3,KC,0,0,0,55,0,6,52,1,0,0,0,0,19.7,19.7
