Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,James Conner,PIT,RB,8,CLE,0,0,0,146,2,5,66,0,0,0,0,0,35.7,35.7
2,Deshaun Watson,HOU,QB,8,MIA,239,5,0,14,0,0,0,0,0,0,0,0,31,30.96
3,Todd Gurley II,LAR,RB,8,GB,0,0,0,114,0,6,81,1,0,0,0,0,30.5,30.5
4,Cam Newton,CAR,QB,8,BAL,219,2,0,52,1,0,0,0,0,0,0,0,28,27.96
5,Marlon Mack,IND,RB,8,LV,0,0,0,132,2,2,17,0,0,0,0,0,27.9,27.9
6,Derek Carr,LV,QB,8,IND,244,3,0,0,1,0,0,0,0,0,0,0,27.8,27.76
7,Joe Mixon,CIN,RB,8,TB,0,0,0,123,2,3,15,0,0,0,0,0,27.3,27.3
8,Marvin Jones Jr.,DET,WR,8,SEA,0,0,0,0,0,7,117,2,0,0,0,0,27.2,27.2
9,Patrick Mahomes,KC,QB,8,DEN,303,4,1,-1,0,0,0,0,0,0,0,0,27,27.02
10,Mike Evans,TB,WR,8,CIN,0,0,0,0,0,6,179,1,0,0,0,0,26.9,26.9
11,Sammy Watkins,KC,WR,8,DEN,0,0,0,0,0,8,107,2,0,0,0,0,26.7,26.7
12,Jared Goff,LAR,QB,8,GB,295,3,0,7,0,0,0,0,0,0,0,0,26.5,26.5
13,Adrian Peterson,WAS,RB,8,NYG,0,0,0,149,1,1,7,1,0,0,0,0,26.1,26.1
14,Carson Wentz,PHI,QB,8,JAX,286,3,1,28,0,1,4,0,0,0,0,0,24.1,24.14
15,Tyler Boyd,CIN,WR,8,TB,0,0,0,-2,0,9,138,1,0,0,0,0,24.1,24.1
16,Russell Wilson,SEA,QB,8,DET,248,3,0,15,0,0,0,0,0,0,0,0,23.4,23.42
17,Andrew Luck,IND,QB,8,LV,239,3,0,-2,0,0,0,0,0,0,0,0,23.4,23.36
18,DeAndre Hopkins,HOU,WR,8,MIA,0,0,0,0,0,6,82,2,0,0,0,0,23.2,23.2
19,Alvin Kamara,NO,RB,8,MIN,0,0,0,45,1,7,31,1,0,0,0,0,23.1,23.1
20,Stefon Diggs,MIN,WR,8,NO,0,0,0,0,0,10,119,1,0,0,0,0,22.9,22.9
21,Kenyan Drake,MIA,RB,8,HOU,0,0,0,58,1,2,37,1,0,0,0,0,22.5,22.5
22,Antonio Brown,PIT,WR,8,CLE,0,0,0,0,0,6,74,2,0,0,0,0,22.4,22.4
