Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Michael Thomas,NO,WR,9,LAR,0,0,0,0,0,12,211,1,0,0,0,0,33.1,33.1
2,Kareem Hunt,KC,RB,9,CLE,0,0,0,91,2,1,50,1,0,0,0,0,32.6,32.6
3,Alvin Kamara,NO,RB,9,LAR,0,0,0,82,2,4,34,1,0,0,0,0,31.6,31.6
4,Drew Brees,NO,QB,9,LAR,346,4,0,16,0,0,0,0,0,0,0,0,31.4,31.44
5,Jared Goff,LAR,QB,9,NO,391,3,1,17,0,0,0,0,0,0,0,0,30.3,30.34
6,Christian McCaffrey,CAR,RB,9,TB,0,0,0,79,2,5,78,0,0,0,0,0,30.2,30.2
7,Tevin Coleman,ATL,RB,9,WAS,0,0,0,88,0,5,68,2,0,0,0,0,30.1,30.1
8,Matt Ryan,ATL,QB,9,WAS,350,4,1,0,0,0,0,0,0,0,0,0,29,29
9,Chicago Bears,CHI,DST,9,BUF,0,0,0,0,0,0,0,0,4,3,0,1,28,28
10,Patrick Mahomes,KC,QB,9,CLE,375,3,1,18,0,0,0,0,0,0,0,0,27.8,27.8
11,Ryan Fitzpatrick,TB,QB,9,CAR,243,4,2,23,0,0,0,0,0,0,0,0,26,26.02
12,James Conner,PIT,RB,9,BAL,0,0,0,107,0,7,56,1,0,0,0,0,25.8,25.8
13,Travis Kelce,KC,TE,9,CLE,0,0,0,0,0,7,99,2,0,0,0,0,25.4,25.4
14,James White,NE,RB,9,GB,0,0,0,31,2,6,72,0,0,0,0,0,25.3,25.3
15,Ben Roethlisberger,PIT,QB,9,BAL,270,2,0,4,1,0,0,0,0,0,0,0,25.2,25.2
16,Duke Johnson,CLE,RB,9,KC,0,0,0,8,0,9,78,2,0,0,0,0,25.1,25.1
17,Miami Dolphins,MIA,DST,9,NYJ,0,0,0,0,0,0,0,0,4,4,0,0,25,25
18,Adam Humphries,TB,WR,9,CAR,0,0,0,7,0,8,82,2,0,0,0,0,24.9,24.9
19,Marcus Mariota,TEN,QB,9,DAL,240,2,0,32,1,0,0,0,0,0,0,0,22.8,22.8
20,Nick Mullens,SF,QB,9,LV,262,3,0,-3,0,0,0,0,0,0,0,0,22.2,22.18
21,Minnesota Vikings,MIN,DST,9,DET,0,0,0,0,0,0,0,0,10,0,0,1,22,22
22,Julio Jones,ATL,WR,9,WAS,0,0,0,0,0,7,121,1,0,0,0,0,21.6,21.6
23,Josh Gordon,NE,WR,9,GB,0,0,0,0,0,5,130,1,0,0,0,0,21.5,21.5
23,DeAndre Hopkins,HOU,WR,9,DEN,0,0,0,0,0,10,105,1,0,0,0,0,21.5,21.5
