Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Derrick Henry,TEN,RB,2,SEA,0,0,0,182,3,6,55,0,0,0,0,0,44.7,44.7
2,Aaron Jones,GB,RB,2,DET,0,0,0,67,1,6,48,3,0,0,0,0,38.5,38.5
3,Kyler Murray,ARI,QB,2,MIN,400,3,2,31,1,0,0,0,0,0,0,0,35.1,35.1
4,Lamar Jackson,BAL,QB,2,KC,239,1,2,107,2,0,0,0,0,0,0,0,34.3,34.26
5,Cooper Kupp,LAR,WR,2,IND,0,0,0,-5,0,9,163,2,0,0,0,0,32.3,32.3
6,Tom Brady,TB,QB,2,ATL,276,5,0,6,0,0,0,0,0,0,0,0,29.6,29.64
7,Daniel Jones,NYG,QB,2,WAS,249,1,0,95,1,0,0,0,0,0,0,0,29.5,29.46
8,Tyler Lockett,SEA,WR,2,TEN,0,0,0,0,0,8,178,1,0,0,0,0,27.8,27.8
9,Aaron Rodgers,GB,QB,2,DET,255,4,0,6,0,0,0,0,0,0,0,0,26.8,26.8
10,Kirk Cousins,MIN,QB,2,ARI,244,3,0,35,0,0,0,0,0,0,0,0,25.3,25.26
11,Patrick Mahomes,KC,QB,2,BAL,343,3,1,3,0,0,0,0,0,0,0,0,25,25.02
12,Derek Carr,LV,QB,2,PIT,382,2,0,9,0,0,0,0,0,0,0,0,24.2,24.18
13,Russell Wilson,SEA,QB,2,TEN,343,2,0,16,0,0,0,0,0,0,0,0,23.3,23.32
14,Christian McCaffrey,CAR,RB,2,NO,0,0,0,72,1,5,65,0,0,0,0,0,22.2,22.2
14,Terry McLaurin,WAS,WR,2,NYG,0,0,0,0,0,11,107,1,0,0,0,0,22.2,22.2
16,Buffalo Bills,BUF,DST,2,MIA,0,0,0,0,0,0,0,0,6,1,2,2,22,22
16,Graham Gano,NYG,K,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,22,22
16,Mike Evans,TB,WR,2,ATL,0,0,0,0,0,5,75,2,0,0,0,0,22,22
19,Jalen Hurts,PHI,QB,2,SF,190,0,0,82,1,0,0,0,0,0,0,0,21.8,21.8
20,Tony Pollard,DAL,RB,2,LAC,0,0,0,109,1,3,31,0,0,0,0,0,21.5,21.5
21,Cordarrelle Patterson,ATL,RB,2,TB,0,0,0,11,1,5,58,1,0,0,0,0,21.4,21.4
22,Teddy Bridgewater,DEN,QB,2,JAX,328,2,0,1,0,0,0,0,0,0,0,0,21.2,21.22
23,Taylor Heinicke,WAS,QB,2,NYG,336,2,1,6,0,0,0,0,0,0,0,0,21,21.04
24,Rondale Moore,ARI,WR,2,MIN,0,0,0,0,0,7,114,1,0,0,0,0,20.9,20.9
25,Travis Kelce,KC,TE,2,BAL,0,0,0,0,0,7,109,1,0,0,0,0,20.4,20.4
25,Courtland Sutton,DEN,WR,2,JAX,0,0,0,0,0,9,159,0,0,0,0,0,20.4,20.4
27,Marquise Brown,BAL,WR,2,KC,0,0,0,0,0,6,113,1,0,0,0,0,20.3,20.3
28,Chicago Bears,CHI,DST,2,CIN,0,0,0,0,0,0,0,0,5,3,1,1,20,20
28,Henry Ruggs III,LV,WR,2,PIT,0,0,0,2,0,5,113,1,0,0,0,0,20,20
30,Sam Darnold,CAR,QB,2,NO,305,2,1,7,0,0,0,0,0,0,0,0,19.9,19.9
31,Jimmy Garoppolo,SF,QB,2,PHI,189,1,0,20,1,0,0,0,0,0,0,0,19.6,19.56
32,Jared Goff,DET,QB,2,GB,246,2,1,46,0,0,0,0,0,0,0,0,19.4,19.44
33,Matt Ryan,ATL,QB,2,TB,300,2,3,3,0,0,0,0,0,0,0,0,19.3,19.3
34,New England Patriots,NE,DST,2,NYJ,0,0,0,0,0,0,0,0,4,4,0,0,19,19
34,Tampa Bay Buccaneers,TB,DST,2,ATL,0,0,0,0,0,0,0,0,1,3,0,0,19,19
36,Mike Williams,LAC,WR,2,DAL,0,0,0,0,0,7,91,1,0,0,0,0,18.6,18.6
37,Carson Wentz,IND,QB,2,LAR,247,1,1,37,0,0,0,0,0,0,0,0,18.6,18.58
38,Baker Mayfield,CLE,QB,2,HOU,213,1,1,10,1,0,0,0,0,0,0,0,18.5,18.52
39,Freddie Swain,SEA,WR,2,TEN,0,0,0,5,0,5,95,1,0,0,0,0,18.5,18.5
40,Brandin Cooks,HOU,WR,2,CLE,0,0,0,0,0,9,78,1,0,0,0,0,18.3,18.3
41,Matthew Stafford,LAR,QB,2,IND,278,2,1,1,0,0,0,0,0,0,0,0,18.2,18.22
42,Austin Ekeler,LAC,RB,2,DAL,0,0,0,54,0,9,61,0,0,0,0,0,18,18
43,Rob Gronkowski,TB,TE,2,ATL,0,0,0,0,0,4,39,2,0,0,0,0,17.9,17.9
