Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameFanDuel,FantasyPointsFanDuel
1,Josh Allen,BUF,QB,11,MIA,256,3,0,56,1,0,0,0,0,0,0,0,33.8,33.84
2,Lamar Jackson,BAL,QB,11,HOU,222,4,0,79,0,0,0,0,0,0,0,0,32.8,32.78
3,Jimmy Garoppolo,SF,QB,11,ARI,424,4,2,7,0,0,0,0,0,0,0,0,31.7,31.66
4,Dak Prescott,DAL,QB,11,DET,444,3,0,18,0,0,0,0,0,0,0,0,31.6,31.56
5,John Brown,BUF,WR,11,MIA,0,0,0,0,0,9,137,2,0,0,0,0,30.2,30.2
6,Jeff Driskel,DET,QB,11,DAL,209,2,0,51,1,0,0,0,0,0,0,0,27.5,27.46
7,Kyler Murray,ARI,QB,11,SF,150,2,0,67,1,0,0,0,0,0,0,0,26.7,26.7
8,Sam Darnold,NYJ,QB,11,WAS,293,4,1,-3,0,0,0,0,0,0,0,0,26.4,26.42
9,DJ Chark Jr.,JAX,WR,11,IND,0,0,0,0,0,8,104,2,0,0,0,0,26.4,26.4
10,Atlanta Falcons,ATL,DST,11,CAR,0,0,0,0,0,0,0,0,5,4,0,0,26,26
11,Christian McCaffrey,CAR,RB,11,ATL,0,0,0,70,0,11,121,0,0,0,0,0,24.6,24.6
12,Calvin Ridley,ATL,WR,11,CAR,0,0,0,0,0,8,143,1,0,0,0,0,24.3,24.3
13,Kirk Cousins,MIN,QB,11,DEN,319,3,0,1,0,0,0,0,0,0,0,0,22.9,22.86
14,Mark Ingram II,BAL,RB,11,HOU,0,0,0,48,0,3,37,2,0,0,0,0,22,22
15,Baker Mayfield,CLE,QB,11,PIT,193,2,0,1,1,0,0,0,0,0,0,0,21.8,21.82
16,Michael Thomas,NO,WR,11,TB,0,0,0,0,0,8,114,1,0,0,0,0,21.4,21.4
17,Drew Brees,NO,QB,11,TB,228,3,0,0,0,0,0,0,0,0,0,0,21.1,21.12
18,Derek Carr,LV,QB,11,CIN,292,1,1,1,1,0,0,0,0,0,0,0,20.8,20.78
19,Stefon Diggs,MIN,WR,11,DEN,0,0,0,0,0,5,121,1,0,0,0,0,20.6,20.6
20,Randall Cobb,DAL,WR,11,DET,0,0,0,0,0,4,115,1,0,0,0,0,19.5,19.5
21,Ryan Griffin,NYJ,TE,11,WAS,0,0,0,0,0,5,109,1,0,0,0,0,19.4,19.4
22,Michael Gallup,DAL,WR,11,DET,0,0,0,0,0,9,148,0,0,0,0,0,19.3,19.3
23,Nick Foles,JAX,QB,11,IND,296,2,1,0,0,0,0,0,0,0,0,0,18.8,18.84
24,Jameis Winston,TB,QB,11,NO,313,2,4,23,0,0,0,0,0,0,0,0,18.8,18.82
25,Todd Gurley II,LAR,RB,11,CHI,0,0,0,97,1,3,36,0,0,0,0,0,18.8,18.8
26,Travis Kelce,KC,TE,11,LAC,0,0,0,0,0,7,92,1,0,0,0,0,18.7,18.7
27,Ezekiel Elliott,DAL,RB,11,DET,0,0,0,45,1,2,28,1,0,0,0,0,18.3,18.3
28,Dwayne Haskins,WAS,QB,11,NYJ,214,2,1,5,0,0,0,0,0,0,0,0,18.1,18.06
29,Marvin Jones Jr.,DET,WR,11,DAL,0,0,0,-4,0,4,43,2,0,0,0,0,17.9,17.9
30,Deebo Samuel,SF,WR,11,ARI,0,0,0,0,0,8,134,0,0,0,0,0,17.4,17.4
30,Jakeem Grant Sr.,MIA,WR,11,BUF,0,0,0,7,1,3,32,0,0,0,0,0,17.4,17.4
32,Gus Edwards,BAL,RB,11,HOU,0,0,0,112,1,0,0,0,0,0,0,0,17.2,17.2
32,Austin Ekeler,LAC,RB,11,KC,0,0,0,24,0,8,108,0,0,0,0,1,17.2,17.2
32,Alvin Kamara,NO,RB,11,TB,0,0,0,75,0,10,47,0,0,0,0,0,17.2,17.2
35,Keenan Allen,LAC,WR,11,KC,0,0,0,0,0,8,71,1,0,0,0,0,17.1,17.1
36,New Orleans Saints,NO,DST,11,TB,0,0,0,0,0,0,0,0,2,4,0,0,17,17
36,DeVante Parker,MIA,WR,11,BUF,0,0,0,0,0,7,135,0,0,0,0,0,17,17
38,Marlon Mack,IND,RB,11,JAX,0,0,0,109,1,0,0,0,0,0,0,0,16.9,16.9
39,Joe Mixon,CIN,RB,11,LV,0,0,0,86,1,1,17,0,0,0,0,0,16.8,16.8
40,Matt Ryan,ATL,QB,11,CAR,311,1,0,0,0,0,0,0,0,0,0,0,16.4,16.44
41,Courtland Sutton,DEN,WR,11,MIN,38,0,0,10,0,5,113,0,0,0,0,0,16.3,16.32
42,Le'Veon Bell,NYJ,RB,11,WAS,0,0,0,59,1,2,33,0,0,0,0,0,16.2,16.2
43,Patrick Mahomes,KC,QB,11,LAC,182,1,1,59,0,0,0,0,0,0,0,0,16.2,16.18
44,Jacoby Brissett,IND,QB,11,JAX,148,1,1,12,1,0,0,0,0,0,0,0,16.1,16.12
44,Philip Rivers,LAC,QB,11,KC,353,1,4,0,0,0,0,0,0,0,0,0,16.1,16.12
46,Jamison Crowder,NYJ,WR,11,WAS,0,0,0,0,0,5,76,1,0,0,0,0,16.1,16.1
47,Cleveland Browns,CLE,DST,11,PIT,0,0,0,0,0,0,0,0,4,4,1,0,16,16
48,Tarik Cohen,CHI,RB,11,LAR,0,0,0,39,0,5,35,1,0,0,0,0,15.9,15.9
49,Tony Pollard,DAL,RB,11,DET,0,0,0,12,0,4,44,1,0,0,0,0,15.6,15.6
50,Mark Andrews,BAL,TE,11,HOU,0,0,0,0,0,4,75,1,0,0,0,0,15.5,15.5
51,Ross Dwelley,SF,TE,11,ARI,0,0,0,0,0,4,14,2,0,0,0,0,15.4,15.4
52,Jonathan Williams,IND,RB,11,JAX,0,0,0,116,0,1,31,0,0,0,0,0,15.2,15.2
52,Kyle Rudolph,MIN,TE,11,DEN,0,0,0,0,0,5,67,1,0,0,0,0,15.2,15.2
54,Stephen Hauschka,BUF,K,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0,15,15
54,Baltimore Ravens,BAL,DST,11,HOU,0,0,0,0,0,0,0,0,7,1,1,1,15,15
56,Brandon Allen,DEN,QB,11,MIN,240,1,1,18,0,0,0,0,0,0,0,0,14.4,14.4
57,Dalvin Cook,MIN,RB,11,DEN,0,0,0,26,1,5,31,0,0,0,0,0,14.2,14.2
58,San Francisco 49ers,SF,DST,11,ARI,0,0,0,0,0,0,0,0,4,0,2,2,14,14
59,Zach Ertz,PHI,TE,11,NE,0,0,0,0,0,9,94,0,0,0,0,0,13.9,13.9
60,LeSean McCoy,KC,RB,11,LAC,0,0,0,29,1,4,28,0,0,0,0,0,13.7,13.7
61,DJ Moore,CAR,WR,11,ATL,0,0,0,0,0,8,95,0,0,0,0,0,13.5,13.5
62,Derrius Guice,WAS,RB,11,NYJ,0,0,0,24,0,1,45,1,0,0,0,0,13.4,13.4
63,Las Vegas Raiders,LV,DST,11,CIN,0,0,0,0,0,0,0,0,5,1,1,1,13,13
63,Brandon McManus,DEN,K,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0,13,13
63,Jaylen Samuels,PIT,RB,11,CLE,0,0,0,26,0,5,19,1,0,0,0,0,13,13
66,Ryan Fitzpatrick,MIA,QB,11,BUF,323,0,0,0,0,0,0,0,0,0,0,0,12.9,12.92
67,Carlos Hyde,HOU,RB,11,BAL,0,0,0,65,1,0,0,0,0,0,0,0,12.5,12.5
68,Julian Edelman,NE,WR,11,PHI,15,1,0,0,0,5,53,0,0,0,0,0,12.4,12.4
69,Jarvis Landry,CLE,WR,11,PIT,0,0,0,0,0,4,43,1,0,0,0,0,12.3,12.3
69,Cameron Brate,TB,TE,11,NO,0,0,0,0,0,10,73,0,0,0,0,0,12.3,12.3
71,Carson Wentz,PHI,QB,11,NE,214,1,0,17,0,0,0,0,0,0,0,0,12.3,12.26
72,Chris Godwin,TB,WR,11,NO,0,0,0,0,0,3,47,1,0,0,0,0,12.2,12.2
73,Justin Tucker,BAL,K,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0,12,12
74,Josh Jacobs,LV,RB,11,CIN,0,0,0,112,0,3,12,0,0,0,0,0,11.9,11.9
74,Hunter Henry,LAC,TE,11,KC,0,0,0,0,0,6,69,0,0,0,0,0,11.9,11.9
76,Marcus Johnson,IND,WR,11,JAX,0,0,0,0,0,4,38,1,0,0,0,0,11.8,11.8
77,Julio Jones,ATL,WR,11,CAR,0,0,0,-4,0,6,91,0,0,0,0,0,11.7,11.7
78,Bo Scarbrough,DET,RB,11,DAL,0,0,0,55,1,0,0,0,0,0,0,0,11.5,11.5
78,DeAndre Hopkins,HOU,WR,11,BAL,0,0,0,0,0,7,80,0,0,0,0,0,11.5,11.5
80,Darrel Williams,KC,RB,11,LAC,0,0,0,35,1,2,8,0,0,0,0,0,11.3,11.3
