Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
56,Nick Mullens,SF,QB,5,MIA,21,27,0,0,null,FanDuel,6800
63,Jimmy Garoppolo,SF,QB,5,MIA,21,27,18.15,2.71,null,FanDuel,6700
63,Todd Gurley II,ATL,RB,5,CAR,10,28,14.67,2.19,null,FanDuel,6700
63,DK Metcalf,SEA,WR,5,MIN,28,29,14.21,2.12,null,FanDuel,6700
63,Robert Woods,LAR,WR,5,WAS,12,2,12.72,1.9,null,FanDuel,6700
67,James Robinson,JAX,RB,5,HOU,26,31,15.3,2.32,null,FanDuel,6600
67,Will Fuller V,HOU,WR,5,JAX,25,10,12.8,1.94,null,FanDuel,6600
67,D.J. Moore,CAR,WR,5,ATL,32,23,12.59,1.91,null,FanDuel,6600
67,Tyrod Taylor,LAC,QB,5,NO,25,29,0,0,null,FanDuel,6600
67,Sam Darnold,NYJ,QB,5,ARI,13,19,0,0,null,FanDuel,6600
67,Dwayne Haskins Jr.,WAS,QB,5,LAR,7,13,0,0,null,FanDuel,6600
73,Raheem Mostert,SF,RB,5,MIA,21,23,12.47,1.92,null,FanDuel,6500
73,A.J. Brown,TEN,WR,5,BUF,18,19,11.63,1.79,null,FanDuel,6500
73,Zach Ertz,PHI,TE,5,PIT,6,13,9.7,1.49,null,FanDuel,6500
73,Austin Ekeler,LAC,RB,5,NO,25,15,0,0,null,FanDuel,6500
77,David Johnson,HOU,RB,5,JAX,25,26,13.44,2.1,null,FanDuel,6400
77,DeVante Parker,MIA,WR,5,SF,2,5,12.49,1.95,null,FanDuel,6400
77,Jerick McKinnon,SF,RB,5,MIA,21,23,10.95,1.71,null,FanDuel,6400
80,Devin Singletary,BUF,RB,5,TEN,22,26,13.81,2.19,null,FanDuel,6300
80,Terry McLaurin,WAS,WR,5,LAR,7,6,12.65,2.01,null,FanDuel,6300
80,Jamison Crowder,NYJ,WR,5,ARI,13,4,11.83,1.88,null,FanDuel,6300
83,Robby Anderson,CAR,WR,5,ATL,32,23,12.74,2.05,null,FanDuel,6200
83,Kenyan Drake,ARI,RB,5,NYJ,19,25,12.57,2.03,null,FanDuel,6200
83,Jared Cook,NO,TE,5,LAC,18,23,6.25,1.01,null,FanDuel,6200
83,Jeff Wilson Jr.,SF,RB,5,MIA,21,23,3.23,0.52,null,FanDuel,6200
83,Matt Barkley,BUF,QB,5,TEN,22,16,0.18,0.03,null,FanDuel,6200
83,Tua Tagovailoa,MIA,QB,5,SF,2,11,0.12,0.02,null,FanDuel,6200
89,Marquise Brown,BAL,WR,5,CIN,16,16,11.76,1.93,null,FanDuel,6100
89,Mark Ingram II,BAL,RB,5,CIN,16,22,9.91,1.62,null,FanDuel,6100
91,Joe Flacco,NYJ,QB,5,ARI,13,19,14.82,2.47,null,FanDuel,6000
91,Kyle Allen,WAS,QB,5,LAR,7,13,14.66,2.44,null,FanDuel,6000
91,Tyler Boyd,CIN,WR,5,BAL,8,10,11.8,1.97,null,FanDuel,6000
91,Le'Veon Bell,NYJ,RB,5,ARI,13,27,10.95,1.82,null,FanDuel,6000
91,Hunter Henry,LAC,TE,5,NO,25,32,10.24,1.71,null,FanDuel,6000
91,Deebo Samuel,SF,WR,5,MIA,21,25,9.71,1.62,null,FanDuel,6000
91,Tyler Higbee,LAR,TE,5,WAS,12,29,8.18,1.36,null,FanDuel,6000
91,Darrell Henderson Jr.,LAR,RB,5,WAS,12,12,7.67,1.28,null,FanDuel,6000
91,Trevor Siemian,TEN,QB,5,BUF,18,24,0.41,0.07,null,FanDuel,6000
91,Matt Moore,KC,QB,5,LV,22,12,0.37,0.06,null,FanDuel,6000
91,C.J. Beathard,SF,QB,5,MIA,21,27,0.32,0.05,null,FanDuel,6000
91,Jalen Hurts,PHI,QB,5,PIT,6,10,0.2,0.03,null,FanDuel,6000
91,Jameis Winston,NO,QB,5,LAC,18,30,0.14,0.02,null,FanDuel,6000
91,Mason Rudolph,PIT,QB,5,PHI,17,9,0.13,0.02,null,FanDuel,6000
91,Alex Smith,WAS,QB,5,LAR,7,13,0.13,0.02,null,FanDuel,6000
91,Andy Dalton,DAL,QB,5,NYG,11,6,0.13,0.02,null,FanDuel,6000
91,Robert Griffin III,BAL,QB,5,CIN,16,8,0.1,0.02,null,FanDuel,6000
91,Matt Schaub,ATL,QB,5,CAR,10,4,0.09,0.02,null,FanDuel,6000
91,Jacoby Brissett,IND,QB,5,CLE,30,30,0.09,0.02,null,FanDuel,6000
91,Chad Henne,KC,QB,5,LV,22,12,0.09,0.02,null,FanDuel,6000
91,Logan Woodside,TEN,QB,5,BUF,18,24,0.08,0.01,null,FanDuel,6000
91,AJ McCarron,HOU,QB,5,JAX,25,20,0.08,0.01,null,FanDuel,6000
91,Case Keenum,CLE,QB,5,IND,1,1,0.08,0.01,null,FanDuel,6000
91,Marcus Mariota,LV,QB,5,KC,3,5,0.08,0.01,null,FanDuel,6000
91,Colt McCoy,NYG,QB,5,DAL,31,29,0.08,0.01,null,FanDuel,6000
91,Ryan Finley,CIN,QB,5,BAL,8,24,0.08,0.01,null,FanDuel,6000
91,Blaine Gabbert,TB,QB,5,CHI,4,2,0.08,0.01,null,FanDuel,6000
91,Sean Mannion,MIN,QB,5,SEA,29,31,0.07,0.01,null,FanDuel,6000
91,Mike Glennon,JAX,QB,5,HOU,26,14,0.07,0.01,null,FanDuel,6000
91,Geno Smith,SEA,QB,5,MIN,28,16,0.06,0.01,null,FanDuel,6000
91,John Wolford,LAR,QB,5,WAS,12,22,0.05,0.01,null,FanDuel,6000
91,Easton Stick,LAC,QB,5,NO,25,29,0.03,0,null,FanDuel,6000
91,Will Grier,CAR,QB,5,ATL,32,32,0.02,0,null,FanDuel,6000
91,Chris Streveler,ARI,QB,5,NYJ,19,7,0.02,0,null,FanDuel,6000
91,Nate Stanley,MIN,QB,5,SEA,29,31,0,0,null,FanDuel,6000
91,Nathan Peterman,LV,QB,5,KC,3,5,0,0,null,FanDuel,6000
91,Tyler Bray,CHI,QB,5,TB,5,4,0,0,null,FanDuel,6000
91,Kurt Benkert,ATL,QB,5,CAR,10,4,0,0,null,FanDuel,6000
91,Darius Bradwell,LAC,RB,5,NO,25,15,0,0,null,FanDuel,6000
91,Tyler Huntley,BAL,QB,5,CIN,16,8,0,0,null,FanDuel,6000
91,Brandon Allen,CIN,QB,5,BAL,8,24,0,0,null,FanDuel,6000
91,Jordan Ta'amu,KC,QB,5,LV,22,12,0,0,null,FanDuel,6000
91,Tommy Stevens,NO,TE,5,LAC,18,23,0,0,null,FanDuel,6000
91,Steven Montez,WAS,QB,5,LAR,7,13,0,0,null,FanDuel,6000
91,Josh McCown,PHI,QB,5,PIT,6,10,0,0,null,FanDuel,6000
91,P.J. Walker,CAR,QB,5,ATL,32,32,0,0,null,FanDuel,6000
91,Davis Webb,BUF,QB,5,TEN,22,16,0,0,null,FanDuel,6000
91,Josh Rosen,TB,QB,5,CHI,4,2,0,0,null,FanDuel,6000
91,Ryan Griffin,TB,QB,5,CHI,4,2,0,0,null,FanDuel,6000
91,David Fales,NYJ,QB,5,ARI,13,19,0,0,null,FanDuel,6000
91,Trace McSorley,BAL,QB,5,CIN,16,8,0,0,null,FanDuel,6000
91,Nate Sudfeld,PHI,QB,5,PIT,6,10,0,0,null,FanDuel,6000
91,Brett Hundley,ARI,QB,5,NYJ,19,7,0,0,null,FanDuel,6000
91,Reid Sinnett,MIA,QB,5,SF,2,11,0,0,null,FanDuel,6000
91,Alex McGough,HOU,QB,5,JAX,25,20,0,0,null,FanDuel,6000
91,Bryce Perkins,LAR,QB,5,WAS,12,22,0,0,null,FanDuel,6000
91,Garrett Gilbert,CLE,QB,5,IND,1,1,0,0,null,FanDuel,6000
91,Jake Browning,MIN,QB,5,SEA,29,31,0,0,null,FanDuel,6000
91,Joshua Dobbs,PIT,QB,5,PHI,17,9,0,0,null,FanDuel,6000
91,Jake Fromm,BUF,QB,5,TEN,22,16,0,0,null,FanDuel,6000
91,Devlin Hodges,PIT,QB,5,PHI,17,9,0,0,null,FanDuel,6000
91,Jake Luton,JAX,QB,5,HOU,26,14,0,0,null,FanDuel,6000
91,Jacob Eason,IND,QB,5,CLE,30,30,0,0,null,FanDuel,6000
91,Christian McCaffrey,CAR,RB,5,ATL,32,19,0,0,null,FanDuel,6000
91,James Morgan,NYJ,QB,5,ARI,13,19,0,0,null,FanDuel,6000
91,Clayton Thorson,NYG,QB,5,DAL,31,29,0,0,null,FanDuel,6000
91,Danny Etling,SEA,QB,5,MIN,28,16,0,0,null,FanDuel,6000
91,Ben DiNucci,DAL,QB,5,NYG,11,6,0,0,null,FanDuel,6000
159,CeeDee Lamb,DAL,WR,5,NYG,11,20,11.26,1.91,null,FanDuel,5900
159,Joshua Kelley,LAC,RB,5,NO,25,15,10.84,1.84,null,FanDuel,5900
159,Chase Edmonds,ARI,RB,5,NYJ,19,25,7.03,1.19,null,FanDuel,5900
162,Ronald Jones II,TB,RB,5,CHI,4,17,14.7,2.53,null,FanDuel,5800
162,Antonio Gibson,WAS,RB,5,LAR,7,16,12.48,2.15,null,FanDuel,5800
162,David Montgomery,CHI,RB,5,TB,5,9,11.5,1.98,null,FanDuel,5800
162,Diontae Johnson,PIT,WR,5,PHI,17,19,11.26,1.94,null,FanDuel,5800
162,Darius Slayton,NYG,WR,5,DAL,31,31,10.97,1.89,null,FanDuel,5800
162,Jonnu Smith,TEN,TE,5,BUF,18,27,9.72,1.68,null,FanDuel,5800
162,Emmanuel Sanders,NO,WR,5,LAC,18,14,8.6,1.48,null,FanDuel,5800
162,John Brown,BUF,WR,5,TEN,22,22,0,0,null,FanDuel,5800
170,Justin Jefferson,MIN,WR,5,SEA,29,32,11.26,1.98,null,FanDuel,5700
170,Michael Gallup,DAL,WR,5,NYG,11,20,11.03,1.94,null,FanDuel,5700
170,T.Y. Hilton,IND,WR,5,CLE,30,30,9.51,1.67,null,FanDuel,5700
170,Hayden Hurst,ATL,TE,5,CAR,10,9,8.84,1.55,null,FanDuel,5700
170,Alexander Mattison,MIN,RB,5,SEA,29,5,4.8,0.84,null,FanDuel,5700
175,Sammy Watkins,KC,WR,5,LV,22,15,9.98,1.78,null,FanDuel,5600
175,Russell Gage,ATL,WR,5,CAR,10,7,9.5,1.7,null,FanDuel,5600
175,Brandon Aiyuk,SF,WR,5,MIA,21,25,9.12,1.63,null,FanDuel,5600
175,Jarvis Landry,CLE,WR,5,IND,1,9,8.91,1.59,null,FanDuel,5600
175,Tre'Quan Smith,NO,WR,5,LAC,18,14,8.89,1.59,null,FanDuel,5600
175,Christian Kirk,ARI,WR,5,NYJ,19,13,8.63,1.54,null,FanDuel,5600
175,Mike Gesicki,MIA,TE,5,SF,2,2,7.99,1.43,null,FanDuel,5600
175,Mike Williams,LAC,WR,5,NO,25,9,7.91,1.41,null,FanDuel,5600
175,Leonard Fournette,TB,RB,5,CHI,4,17,2.19,0.39,null,FanDuel,5600
175,Tevin Coleman,SF,RB,5,MIA,21,23,0,0,null,FanDuel,5600
185,Myles Gaskin,MIA,RB,5,SF,2,1,10.6,1.93,null,FanDuel,5500
185,Devonta Freeman,NYG,RB,5,DAL,31,21,10.03,1.82,null,FanDuel,5500
185,Golden Tate,NYG,WR,5,DAL,31,31,9.59,1.74,null,FanDuel,5500
185,Evan Engram,NYG,TE,5,DAL,31,27,9.46,1.72,null,FanDuel,5500
185,Anthony Miller,CHI,WR,5,TB,5,13,7.58,1.38,null,FanDuel,5500
185,Corey Davis,TEN,WR,5,BUF,18,19,0,0,null,FanDuel,5500
185,DeSean Jackson,PHI,WR,5,PIT,6,27,0,0,null,FanDuel,5500
185,Dallas Goedert,PHI,TE,5,PIT,6,13,0,0,null,FanDuel,5500
193,Tee Higgins,CIN,WR,5,BAL,8,10,8.49,1.57,null,FanDuel,5400
193,A.J. Green,CIN,WR,5,BAL,8,10,8.03,1.49,null,FanDuel,5400
193,Keelan Cole,JAX,WR,5,HOU,26,14,7.82,1.45,null,FanDuel,5400
193,Justin Jackson,LAC,RB,5,NO,25,15,7.36,1.36,null,FanDuel,5400
193,Malcolm Brown,LAR,RB,5,WAS,12,12,7.34,1.36,null,FanDuel,5400
193,Jimmy Graham,CHI,TE,5,TB,5,11,7.28,1.35,null,FanDuel,5400
193,Mo Alie-Cox,IND,TE,5,CLE,30,28,5.59,1.04,null,FanDuel,5400
200,Scotty Miller,TB,WR,5,CHI,4,3,9.98,1.88,null,FanDuel,5300
200,Dalton Schultz,DAL,TE,5,NYG,11,7,8.48,1.6,null,FanDuel,5300
200,Laviska Shenault Jr.,JAX,WR,5,HOU,26,14,8.48,1.6,null,FanDuel,5300
200,Zach Pascal,IND,WR,5,CLE,30,30,7.92,1.49,null,FanDuel,5300
200,Henry Ruggs III,LV,WR,5,KC,3,1,7.33,1.38,null,FanDuel,5300
200,D'Ernest Johnson,CLE,RB,5,IND,1,3,6.31,1.19,null,FanDuel,5300
200,Frank Gore,NYJ,RB,5,ARI,13,27,4.8,0.91,null,FanDuel,5300
200,Sterling Shepard,NYG,WR,5,DAL,31,31,0,0,null,FanDuel,5300
208,Latavius Murray,NO,RB,5,LAC,18,5,9.74,1.87,null,FanDuel,5200
208,Brandin Cooks,HOU,WR,5,JAX,25,10,8.6,1.65,null,FanDuel,5200
208,Cole Beasley,BUF,WR,5,TEN,22,22,7.41,1.42,null,FanDuel,5200
208,J.K. Dobbins,BAL,RB,5,CIN,16,22,7.3,1.4,null,FanDuel,5200
208,Austin Hooper,CLE,TE,5,IND,1,1,7.15,1.38,null,FanDuel,5200
208,Rob Gronkowski,TB,TE,5,CHI,4,20,7.04,1.35,null,FanDuel,5200
208,Kendrick Bourne,SF,WR,5,MIA,21,25,5.8,1.12,null,FanDuel,5200
208,Cam Akers,LAR,RB,5,WAS,12,12,5.29,1.02,null,FanDuel,5200
208,Braxton Berrios,NYJ,WR,5,ARI,13,4,2.9,0.56,null,FanDuel,5200
217,Hunter Renfrow,LV,WR,5,KC,3,1,9.3,1.82,null,FanDuel,5100
217,Curtis Samuel,CAR,WR,5,ATL,32,23,8.26,1.62,null,FanDuel,5100
217,Eric Ebron,PIT,TE,5,PHI,17,30,8.15,1.6,null,FanDuel,5100
217,Randall Cobb,HOU,WR,5,JAX,25,10,7.53,1.48,null,FanDuel,5100
217,Nyheim Hines,IND,RB,5,CLE,30,10,7.16,1.4,null,FanDuel,5100
217,Mecole Hardman,KC,WR,5,LV,22,15,6.56,1.29,null,FanDuel,5100
217,Preston Williams,MIA,WR,5,SF,2,5,5.88,1.15,null,FanDuel,5100
217,Chris Hogan,NYJ,WR,5,ARI,13,4,5.24,1.03,null,FanDuel,5100
217,Carlos Hyde,SEA,RB,5,MIN,28,20,0,0,null,FanDuel,5100
226,Los Angeles Rams,LAR,DST,5,WAS,null,null,9.3,1.86,null,FanDuel,5000
226,Greg Ward,PHI,WR,5,PIT,6,27,8.47,1.69,null,FanDuel,5000
226,Greg Olsen,SEA,TE,5,MIN,28,12,7.23,1.45,null,FanDuel,5000
226,Dontrelle Inman,WAS,WR,5,LAR,7,6,6.61,1.32,null,FanDuel,5000
226,Ke'Shawn Vaughn,TB,RB,5,CHI,4,17,6.47,1.29,null,FanDuel,5000
226,Willie Snead IV,BAL,WR,5,CIN,16,16,5.02,1,null,FanDuel,5000
226,Jack Doyle,IND,TE,5,CLE,30,28,4.6,0.92,null,FanDuel,5000
226,Jalen Guyton,LAC,WR,5,NO,25,9,3.66,0.73,null,FanDuel,5000
226,Dion Lewis,NYG,RB,5,DAL,31,21,3.52,0.7,null,FanDuel,5000
226,Damion Ratley,NYG,WR,5,DAL,31,31,3.38,0.68,null,FanDuel,5000
226,Zack Moss,BUF,RB,5,TEN,22,26,0,0,null,FanDuel,5000
226,Jalen Reagor,PHI,WR,5,PIT,6,27,0,0,null,FanDuel,5000
226,Josh Gordon,SEA,WR,5,MIN,28,29,0,0,null,FanDuel,5000
226,Alshon Jeffery,PHI,WR,5,PIT,6,27,0,0,null,FanDuel,5000
226,Breshad Perriman,NYJ,WR,5,ARI,13,4,0,0,null,FanDuel,5000
241,Baltimore Ravens,BAL,DST,5,CIN,null,null,9.6,1.96,null,FanDuel,4900
241,Logan Thomas,WAS,TE,5,LAR,7,19,6.37,1.3,null,FanDuel,4900
241,Larry Fitzgerald,ARI,WR,5,NYJ,19,13,6.3,1.29,null,FanDuel,4900
241,Kalif Raymond,TEN,WR,5,BUF,18,19,5.99,1.22,null,FanDuel,4900
241,Jeff Smith,NYJ,WR,5,ARI,13,4,5.47,1.12,null,FanDuel,4900
241,Chase Claypool,PIT,WR,5,PHI,17,19,5.45,1.11,null,FanDuel,4900
241,David Moore,SEA,WR,5,MIN,28,29,5.31,1.08,null,FanDuel,4900
241,Kenny Stills,HOU,WR,5,JAX,25,10,5.05,1.03,null,FanDuel,4900
241,Nelson Agholor,LV,WR,5,KC,3,1,4.95,1.01,null,FanDuel,4900
241,Wayne Gallman,NYG,RB,5,DAL,31,21,4.66,0.95,null,FanDuel,4900
241,Travis Homer,SEA,RB,5,MIN,28,20,3.81,0.78,null,FanDuel,4900
241,Dontrell Hilliard,CLE,RB,5,IND,1,3,1.63,0.33,null,FanDuel,4900
241,Reggie Bonnafon,CAR,RB,5,ATL,32,19,0.81,0.17,null,FanDuel,4900
241,Jordan Howard,MIA,RB,5,SF,2,1,0,0,null,FanDuel,4900
255,James Washington,PIT,WR,5,PHI,17,19,6.84,1.42,null,FanDuel,4800
255,Olamide Zaccheaus,ATL,WR,5,CAR,10,7,6.36,1.32,null,FanDuel,4800
255,Brian Hill,ATL,RB,5,CAR,10,28,6.13,1.28,null,FanDuel,4800
255,Chris Herndon,NYJ,TE,5,ARI,13,16,5.87,1.22,null,FanDuel,4800
255,J.D. McKissic,WAS,RB,5,LAR,7,16,5.32,1.11,null,FanDuel,4800
255,Cedrick Wilson,DAL,WR,5,NYG,11,20,5.32,1.11,null,FanDuel,4800
255,John Hightower,PHI,WR,5,PIT,6,27,5.11,1.06,null,FanDuel,4800
255,Chris Conley,JAX,WR,5,HOU,26,14,5.02,1.05,null,FanDuel,4800
255,Andy Isabella,ARI,WR,5,NYJ,19,13,4.74,0.99,null,FanDuel,4800
255,Devontae Booker,LV,RB,5,KC,3,17,3.8,0.79,null,FanDuel,4800
255,Darrel Williams,KC,RB,5,LV,22,32,3.71,0.77,null,FanDuel,4800
255,Jordan Wilkins,IND,RB,5,CLE,30,10,3.46,0.72,null,FanDuel,4800
255,Tony Pollard,DAL,RB,5,NYG,11,18,3.29,0.69,null,FanDuel,4800
255,Freddie Swain,SEA,WR,5,MIN,28,29,2.49,0.52,null,FanDuel,4800
255,Taysom Hill,NO,QB,5,LAC,18,30,1.87,0.39,null,FanDuel,4800
255,JaMycal Hasty,SF,RB,5,MIA,21,23,0.72,0.15,null,FanDuel,4800
255,LeSean McCoy,TB,RB,5,CHI,4,17,0,0,null,FanDuel,4800
255,Bryan Edwards,LV,WR,5,KC,3,1,0,0,null,FanDuel,4800
255,Jordan Akins,HOU,TE,5,JAX,25,26,0,0,null,FanDuel,4800
274,Darnell Mooney,CHI,WR,5,TB,5,13,6.68,1.42,null,FanDuel,4700
274,Miles Boykin,BAL,WR,5,CIN,16,16,6.55,1.39,null,FanDuel,4700
274,Josh Reynolds,LAR,WR,5,WAS,12,2,6.18,1.31,null,FanDuel,4700
274,Darren Fells,HOU,TE,5,JAX,25,26,5.74,1.22,null,FanDuel,4700
274,Ian Thomas,CAR,TE,5,ATL,32,32,4.99,1.06,null,FanDuel,4700
274,Gabriel Davis,BUF,WR,5,TEN,22,22,4.56,0.97,null,FanDuel,4700
274,Boston Scott,PHI,RB,5,PIT,6,2,4.55,0.97,null,FanDuel,4700
274,Chris Thompson,JAX,RB,5,HOU,26,31,4.14,0.88,null,FanDuel,4700
274,Cameron Brate,TB,TE,5,CHI,4,20,4.01,0.85,null,FanDuel,4700
274,Matt Breida,MIA,RB,5,SF,2,1,3.5,0.74,null,FanDuel,4700
274,Cordarrelle Patterson,CHI,WR,5,TB,5,13,3.1,0.66,null,FanDuel,4700
274,Demarcus Robinson,KC,WR,5,LV,22,15,3,0.64,null,FanDuel,4700
274,J.J. Arcega-Whiteside,PHI,WR,5,PIT,6,27,2.87,0.61,null,FanDuel,4700
274,Benny Snell Jr.,PIT,RB,5,PHI,17,14,2.78,0.59,null,FanDuel,4700
274,Darrynton Evans,TEN,RB,5,BUF,18,11,2.74,0.58,null,FanDuel,4700
274,Mike Thomas,CIN,WR,5,BAL,8,10,2.62,0.56,null,FanDuel,4700
274,Christian Blake,ATL,WR,5,CAR,10,7,1.72,0.37,null,FanDuel,4700
274,Tyron Johnson,LAC,WR,5,NO,25,9,1.6,0.34,null,FanDuel,4700
274,DeeJay Dallas,SEA,RB,5,MIN,28,20,1.56,0.33,null,FanDuel,4700
274,Lawrence Cager,NYJ,WR,5,ARI,13,4,0.48,0.1,null,FanDuel,4700
274,Justin Watson,TB,WR,5,CHI,4,3,0,0,null,FanDuel,4700
295,San Francisco 49ers,SF,DST,5,MIA,null,null,9.4,2.04,null,FanDuel,4600
295,Isaiah Ford,MIA,WR,5,SF,2,5,7.42,1.61,null,FanDuel,4600
295,Duke Johnson,HOU,RB,5,JAX,25,26,6.3,1.37,null,FanDuel,4600
295,Drew Sample,CIN,TE,5,BAL,8,22,5.51,1.2,null,FanDuel,4600
295,Gus Edwards,BAL,RB,5,CIN,16,22,5.42,1.18,null,FanDuel,4600
295,Dawson Knox,BUF,TE,5,TEN,22,26,4.71,1.02,null,FanDuel,4600
295,Kyle Rudolph,MIN,TE,5,SEA,29,3,4.62,1,null,FanDuel,4600
295,Jakeem Grant Sr.,MIA,WR,5,SF,2,5,3.81,0.83,null,FanDuel,4600
295,Trey Burton,IND,TE,5,CLE,30,28,3.71,0.81,null,FanDuel,4600
