Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
299,Dyami Brown,WAS,WR,2,NYG,18,10,6.16,1.28,null,FanDuel,4800
299,Jalen Guyton,LAC,WR,2,DAL,23,27,5.8,1.21,null,FanDuel,4800
299,Dalton Schultz,DAL,TE,2,LAC,4,22,5.68,1.18,null,FanDuel,4800
299,Nico Collins,HOU,WR,2,CLE,26,20,5.66,1.18,null,FanDuel,4800
299,Hayden Hurst,ATL,TE,2,TB,28,17,5.56,1.16,null,FanDuel,4800
299,Quez Watkins,PHI,WR,2,SF,30,7,5.28,1.1,null,FanDuel,4800
299,Albert Okwuegbunam,DEN,TE,2,JAX,29,18,5.16,1.08,null,FanDuel,4800
299,Jordan Akins,HOU,TE,2,CLE,26,31,4.6,0.96,null,FanDuel,4800
299,Salvon Ahmed,MIA,RB,2,BUF,7,2,4.14,0.86,null,FanDuel,4800
299,Preston Williams,MIA,WR,2,BUF,7,10,3.2,0.67,null,FanDuel,4800
299,Scotty Miller,TB,WR,2,ATL,24,17,2.99,0.62,null,FanDuel,4800
299,Willie Snead IV,LV,WR,2,PIT,10,18,1.22,0.25,null,FanDuel,4800
299,Dee Eskridge,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4800
299,Denzel Mims,NYJ,WR,2,NE,6,6,0,0,null,FanDuel,4800
299,Rhamondre Stevenson,NE,RB,2,NYJ,13,20,0,0,null,FanDuel,4800
299,Breshad Perriman,CHI,WR,2,CIN,20,29,0,0,null,FanDuel,4800
320,Los Angeles Rams,LAR,DST,2,IND,null,null,8,1.7,null,FanDuel,4700
320,C.J. Uzomah,CIN,TE,2,CHI,27,19,5.65,1.2,null,FanDuel,4700
320,Danny Amendola,HOU,WR,2,CLE,26,20,5.62,1.2,null,FanDuel,4700
320,Trent Sherfield,SF,WR,2,PHI,2,1,5.2,1.11,null,FanDuel,4700
320,Tyler Kroft,NYJ,TE,2,NE,6,3,4.92,1.05,null,FanDuel,4700
320,Demarcus Robinson,KC,WR,2,BAL,32,21,4.67,0.99,null,FanDuel,4700
320,Ty Johnson,NYJ,RB,2,NE,6,14,4.6,0.98,null,FanDuel,4700
320,Braxton Berrios,NYJ,WR,2,NE,6,6,4.17,0.89,null,FanDuel,4700
320,Kendrick Bourne,NE,WR,2,NYJ,13,14,4.07,0.87,null,FanDuel,4700
320,Malcolm Brown,MIA,RB,2,BUF,7,2,3.97,0.84,null,FanDuel,4700
320,Alexander Mattison,MIN,RB,2,ARI,3,10,3.46,0.74,null,FanDuel,4700
320,Samaje Perine,CIN,RB,2,CHI,27,15,3.41,0.73,null,FanDuel,4700
320,Marquise Goodwin,CHI,WR,2,CIN,20,29,3.37,0.72,null,FanDuel,4700
320,Byron Pringle,KC,WR,2,BAL,32,21,3.29,0.7,null,FanDuel,4700
320,Ty Montgomery,NO,WR,2,CAR,9,22,3.24,0.69,null,FanDuel,4700
320,Jeremy McNichols,TEN,RB,2,SEA,12,21,3.16,0.67,null,FanDuel,4700
320,Mohamed Sanu Sr.,SF,WR,2,PHI,2,1,2.96,0.63,null,FanDuel,4700
320,O.J. Howard,TB,TE,2,ATL,24,27,2.52,0.54,null,FanDuel,4700
320,Lil'Jordan Humphrey,NO,WR,2,CAR,9,22,2.48,0.53,null,FanDuel,4700
320,Rashard Higgins,CLE,WR,2,HOU,15,26,2.47,0.53,null,FanDuel,4700
320,Matt Breida,BUF,RB,2,MIA,11,16,2.12,0.45,null,FanDuel,4700
320,Christian Blake,ATL,WR,2,TB,28,31,0.95,0.2,null,FanDuel,4700
320,Trenton Cannon,SF,RB,2,PHI,2,18,0.2,0.04,null,FanDuel,4700
320,Buddy Howell,LAR,RB,2,IND,21,12,0,0,null,FanDuel,4700
320,Anthony Firkser,TEN,TE,2,SEA,12,6,0,0,null,FanDuel,4700
320,Rashod Bateman,BAL,WR,2,KC,17,11,0,0,null,FanDuel,4700
346,Washington Football Team,WAS,DST,2,NYG,null,null,9.5,2.07,null,FanDuel,4600
346,Denver Broncos,DEN,DST,2,JAX,null,null,8.8,1.91,null,FanDuel,4600
346,Giovani Bernard,TB,RB,2,ATL,24,25,5.23,1.14,null,FanDuel,4600
346,Kyle Rudolph,NYG,TE,2,WAS,14,15,5.19,1.13,null,FanDuel,4600
346,K.J. Osborn,MIN,WR,2,ARI,3,8,5.16,1.12,null,FanDuel,4600
346,Jack Doyle,IND,TE,2,LAR,5,14,4.96,1.08,null,FanDuel,4600
346,Pharaoh Brown,HOU,TE,2,CLE,26,31,4.58,1,null,FanDuel,4600
346,Chester Rogers,TEN,WR,2,SEA,12,15,4.44,0.97,null,FanDuel,4600
346,Harrison Bryant,CLE,TE,2,HOU,15,26,3.8,0.83,null,FanDuel,4600
346,Trinity Benson,DET,WR,2,GB,27,13,3.78,0.82,null,FanDuel,4600
346,Justin Jackson,LAC,RB,2,DAL,23,4,3.49,0.76,null,FanDuel,4600
346,Cam Sims,WAS,WR,2,NYG,18,10,3.11,0.68,null,FanDuel,4600
346,DeeJay Dallas,SEA,RB,2,TEN,31,17,2.96,0.64,null,FanDuel,4600
346,Kadarius Toney,NYG,WR,2,WAS,14,25,2.89,0.63,null,FanDuel,4600
346,Mike Strachan,IND,WR,2,LAR,5,3,2.82,0.61,null,FanDuel,4600
346,Marlon Mack,IND,RB,2,LAR,5,23,2.58,0.56,null,FanDuel,4600
346,Tutu Atwell,LAR,WR,2,IND,21,28,2.45,0.53,null,FanDuel,4600
346,Tyron Johnson,JAX,WR,2,DEN,8,23,2.45,0.53,null,FanDuel,4600
346,KJ Hill Jr.,LAC,WR,2,DAL,23,27,2.24,0.49,null,FanDuel,4600
346,Amari Rodgers,GB,WR,2,DET,28,26,2.03,0.44,null,FanDuel,4600
346,James Proche II,BAL,WR,2,KC,17,11,1.97,0.43,null,FanDuel,4600
346,Chuba Hubbard,CAR,RB,2,NO,1,3,1.73,0.38,null,FanDuel,4600
346,Jerick McKinnon,KC,RB,2,BAL,32,27,1.29,0.28,null,FanDuel,4600
346,Kylin Hill,GB,RB,2,DET,28,30,1.25,0.27,null,FanDuel,4600
346,Isaiah McKenzie,BUF,WR,2,MIA,11,5,1.17,0.25,null,FanDuel,4600
346,Ameer Abdullah,MIN,RB,2,ARI,3,10,1.13,0.25,null,FanDuel,4600
346,Gary Brightwell,NYG,RB,2,WAS,14,15,0.72,0.16,null,FanDuel,4600
346,C.J. Board,NYG,WR,2,WAS,14,25,0.26,0.06,null,FanDuel,4600
346,Keke Coutee,IND,WR,2,LAR,5,3,0.05,0.01,null,FanDuel,4600
346,John Ross,NYG,WR,2,WAS,14,25,0.01,0,null,FanDuel,4600
346,Antonio Gandy-Golden,WAS,WR,2,NYG,18,10,0,0,null,FanDuel,4600
346,Tarik Cohen,CHI,RB,2,CIN,20,19,0,0,null,FanDuel,4600
346,Rashaad Penny,SEA,RB,2,TEN,31,17,0,0,null,FanDuel,4600
346,Equanimeous St. Brown,GB,WR,2,DET,28,26,0,0,null,FanDuel,4600
346,La'Mical Perine,NYJ,RB,2,NE,6,14,0,0,null,FanDuel,4600
381,Tampa Bay Buccaneers,TB,DST,2,ATL,null,null,9,2,null,FanDuel,4500
381,Adam Trautman,NO,TE,2,CAR,9,13,6.49,1.44,null,FanDuel,4500
381,Keelan Cole,NYJ,WR,2,NE,6,6,5.19,1.15,null,FanDuel,4500
381,Freddie Swain,SEA,WR,2,TEN,31,32,4.38,0.97,null,FanDuel,4500
381,Albert Wilson,MIA,WR,2,BUF,7,10,3.73,0.83,null,FanDuel,4500
381,Olamide Zaccheaus,ATL,WR,2,TB,28,31,3.54,0.79,null,FanDuel,4500
381,Josh Reynolds,TEN,WR,2,SEA,12,15,3.53,0.78,null,FanDuel,4500
381,Mo Alie-Cox,IND,TE,2,LAR,5,14,3.32,0.74,null,FanDuel,4500
381,Alex Collins,SEA,RB,2,TEN,31,17,2.97,0.66,null,FanDuel,4500
381,Kyle Juszczyk,SF,RB,2,PHI,2,18,2.72,0.6,null,FanDuel,4500
381,Zay Jones,LV,WR,2,PIT,10,18,2.45,0.54,null,FanDuel,4500
381,Chris Evans,CIN,RB,2,CHI,27,15,2.4,0.53,null,FanDuel,4500
381,Simi Fehoko,DAL,WR,2,LAC,4,2,2.3,0.51,null,FanDuel,4500
381,Nick Westbrook-Ikhine,TEN,WR,2,SEA,12,15,2.28,0.51,null,FanDuel,4500
381,Boston Scott,PHI,RB,2,SF,30,31,2.25,0.5,null,FanDuel,4500
381,Benny Snell Jr.,PIT,RB,2,LV,14,28,2.19,0.49,null,FanDuel,4500
381,Tylan Wallace,BAL,WR,2,KC,17,11,2.16,0.48,null,FanDuel,4500
381,Kalen Ballage,PIT,RB,2,LV,14,28,2.08,0.46,null,FanDuel,4500
381,Gunner Olszewski,NE,WR,2,NYJ,13,14,1.92,0.43,null,FanDuel,4500
381,J.J. Taylor,NE,RB,2,NYJ,13,20,1.88,0.42,null,FanDuel,4500
381,Penny Hart,SEA,WR,2,TEN,31,32,1.86,0.41,null,FanDuel,4500
381,Jonathan Ward,ARI,RB,2,MIN,18,26,1.79,0.4,null,FanDuel,4500
381,Mike Thomas,CIN,WR,2,CHI,27,30,1.78,0.4,null,FanDuel,4500
381,Patrick Ricard,BAL,RB,2,KC,17,32,1.72,0.38,null,FanDuel,4500
381,Noah Brown,DAL,WR,2,LAC,4,2,1.7,0.38,null,FanDuel,4500
381,Rex Burkhead,HOU,RB,2,CLE,26,6,1.65,0.37,null,FanDuel,4500
381,Demetric Felton,CLE,RB,2,HOU,15,10,1.54,0.34,null,FanDuel,4500
381,Brandon Bolden,NE,RB,2,NYJ,13,20,1.38,0.31,null,FanDuel,4500
381,Travis Homer,SEA,RB,2,TEN,31,17,1.37,0.3,null,FanDuel,4500
381,Jakeem Grant Sr.,MIA,WR,2,BUF,7,10,1.28,0.28,null,FanDuel,4500
381,Chris Manhertz,JAX,TE,2,DEN,8,2,1.26,0.28,null,FanDuel,4500
381,Auden Tate,CIN,WR,2,CHI,27,30,1.23,0.27,null,FanDuel,4500
381,Jaret Patterson,WAS,RB,2,NYG,18,24,1.21,0.27,null,FanDuel,4500
381,Dede Westbrook,MIN,WR,2,ARI,3,8,1.21,0.27,null,FanDuel,4500
381,Keith Smith,ATL,RB,2,TB,28,7,1.14,0.25,null,FanDuel,4500
381,Alex Erickson,CAR,WR,2,NO,1,4,1.05,0.23,null,FanDuel,4500
381,C.J. Ham,MIN,RB,2,ARI,3,10,1.05,0.23,null,FanDuel,4500
381,Greg Ward,PHI,WR,2,SF,30,7,1.04,0.23,null,FanDuel,4500
381,Alec Ingold,LV,RB,2,PIT,10,8,1,0.22,null,FanDuel,4500
381,Dare Ogunbowale,JAX,RB,2,DEN,8,1,0.99,0.22,null,FanDuel,4500
381,Tajaé Sharpe,ATL,WR,2,TB,28,31,0.99,0.22,null,FanDuel,4500
381,Andy Isabella,ARI,WR,2,MIN,18,24,0.97,0.22,null,FanDuel,4500
381,Dax Milne,WAS,WR,2,NYG,18,10,0.93,0.21,null,FanDuel,4500
381,Jordan Wilkins,IND,RB,2,LAR,5,23,0.91,0.2,null,FanDuel,4500
381,Royce Freeman,CAR,RB,2,NO,1,3,0.85,0.19,null,FanDuel,4500
381,Brandon Zylstra,CAR,WR,2,NO,1,4,0.85,0.19,null,FanDuel,4500
381,Tyler Johnson,TB,WR,2,ATL,24,17,0.81,0.18,null,FanDuel,4500
381,Ashton Dulin,IND,WR,2,LAR,5,3,0.79,0.18,null,FanDuel,4500
381,Ihmir Smith-Marsette,MIN,WR,2,ARI,3,8,0.78,0.17,null,FanDuel,4500
381,Khari Blasingame,TEN,RB,2,SEA,12,21,0.78,0.17,null,FanDuel,4500
381,J.J. Arcega-Whiteside,PHI,WR,2,SF,30,7,0.78,0.17,null,FanDuel,4500
381,Diontae Spencer,DEN,WR,2,JAX,29,16,0.74,0.16,null,FanDuel,4500
381,Jamal Agnew,JAX,WR,2,DEN,8,23,0.73,0.16,null,FanDuel,4500
381,D'Ernest Johnson,CLE,RB,2,HOU,15,10,0.72,0.16,null,FanDuel,4500
381,Darrynton Evans,TEN,RB,2,SEA,12,21,0.67,0.15,null,FanDuel,4500
381,Jake Kumerow,BUF,WR,2,MIA,11,5,0.67,0.15,null,FanDuel,4500
381,Malik Taylor,GB,WR,2,DET,28,26,0.67,0.15,null,FanDuel,4500
381,DeAndre Carter,WAS,WR,2,NYG,18,10,0.63,0.14,null,FanDuel,4500
381,KhaDarel Hodge,DET,WR,2,GB,27,13,0.62,0.14,null,FanDuel,4500
381,Corey Clement,DAL,RB,2,LAC,4,9,0.6,0.13,null,FanDuel,4500
381,Laquon Treadwell,JAX,WR,2,DEN,8,23,0.56,0.12,null,FanDuel,4500
381,Damarea Crockett,DEN,RB,2,JAX,29,30,0.55,0.12,null,FanDuel,4500
381,Jeff Smith,NYJ,WR,2,NE,6,6,0.54,0.12,null,FanDuel,4500
381,Andre Roberts,HOU,WR,2,CLE,26,20,0.54,0.12,null,FanDuel,4500
381,Jauan Jennings,SF,WR,2,PHI,2,1,0.53,0.12,null,FanDuel,4500
381,Racey McMath,TEN,WR,2,SEA,12,15,0.52,0.12,null,FanDuel,4500
381,Mack Hollins,MIA,WR,2,BUF,7,10,0.5,0.11,null,FanDuel,4500
381,Anthony McFarland Jr.,PIT,RB,2,LV,14,28,0.47,0.1,null,FanDuel,4500
381,Trey Ragas,LV,RB,2,PIT,10,8,0.46,0.1,null,FanDuel,4500
381,Andy Janovich,CLE,RB,2,HOU,15,10,0.41,0.09,null,FanDuel,4500
381,Michael Burton,KC,RB,2,BAL,32,27,0.38,0.08,null,FanDuel,4500
381,Gabe Nabers,LAC,RB,2,DAL,23,4,0.37,0.08,null,FanDuel,4500
381,Jakob Johnson,NE,RB,2,NYJ,13,20,0.33,0.07,null,FanDuel,4500
381,Taiwan Jones,BUF,RB,2,MIA,11,16,0.33,0.07,null,FanDuel,4500
381,Tavon Austin,JAX,WR,2,DEN,8,23,0.27,0.06,null,FanDuel,4500
381,Elijhaa Penny,NYG,RB,2,WAS,14,15,0.26,0.06,null,FanDuel,4500
381,Derek Watt,PIT,RB,2,LV,14,28,0.25,0.06,null,FanDuel,4500
381,Marcus Kemp,KC,WR,2,BAL,32,21,0.25,0.06,null,FanDuel,4500
381,Cullen Gillaspia,NYG,RB,2,WAS,14,15,0.23,0.05,null,FanDuel,4500
381,Nick Bellore,SEA,RB,2,TEN,31,17,0.19,0.04,null,FanDuel,4500
381,Ray-Ray McCloud,PIT,WR,2,LV,14,12,0.18,0.04,null,FanDuel,4500
381,DeMichael Harris,IND,WR,2,LAR,5,3,0.14,0.03,null,FanDuel,4500
381,Trey Edmunds,PIT,RB,2,LV,14,28,0.14,0.03,null,FanDuel,4500
381,Stanley Morgan,CIN,WR,2,CHI,27,30,0.12,0.03,null,FanDuel,4500
381,Malik Turner,DAL,WR,2,LAC,4,2,0.11,0.02,null,FanDuel,4500
381,Alex Armah,NO,RB,2,CAR,9,5,0.1,0.02,null,FanDuel,4500
381,Matthew Slater,NE,WR,2,NYJ,13,14,0.09,0.02,null,FanDuel,4500
381,Dwayne Washington,NO,RB,2,CAR,9,5,0.09,0.02,null,FanDuel,4500
381,Nsimba Webster,CHI,WR,2,CIN,20,29,0.08,0.02,null,FanDuel,4500
381,Tom Kennedy,DET,WR,2,GB,27,13,0.08,0.02,null,FanDuel,4500
381,Devin Smith,JAX,WR,2,DEN,8,23,0.05,0.01,null,FanDuel,4500
381,Jordan Howard,PHI,RB,2,SF,30,31,0.04,0.01,null,FanDuel,4500
381,Jaylen Samuels,PIT,RB,2,LV,14,28,0.03,0.01,null,FanDuel,4500
381,Devine Ozigbo,JAX,RB,2,DEN,8,1,0.03,0.01,null,FanDuel,4500
381,David Moore,LV,WR,2,PIT,10,18,0.02,0,null,FanDuel,4500
381,Jared Pinkney,DET,TE,2,GB,27,30,0.02,0,null,FanDuel,4500
381,Malcolm Perry,NE,RB,2,NYJ,13,20,0.02,0,null,FanDuel,4500
381,Travis Fulgham,PHI,WR,2,SF,30,7,0.02,0,null,FanDuel,4500
381,Jonathan Williams,WAS,RB,2,NYG,18,24,0.02,0,null,FanDuel,4500
381,Mike Boone,DEN,RB,2,JAX,29,30,0.02,0,null,FanDuel,4500
381,Jaydon Mickens,TB,WR,2,ATL,24,17,0.02,0,null,FanDuel,4500
381,Levante Bellamy,DEN,RB,2,JAX,29,30,0.02,0,null,FanDuel,4500
381,Terry Godwin,JAX,WR,2,DEN,8,23,0.02,0,null,FanDuel,4500
381,Bisi Johnson,MIN,WR,2,ARI,3,8,0.01,0,null,FanDuel,4500
381,Trayveon Williams,CIN,RB,2,CHI,27,15,0.01,0,null,FanDuel,4500
381,Keelan Doss,ATL,WR,2,TB,28,31,0.01,0,null,FanDuel,4500
381,Antonio Williams,BUF,RB,2,MIA,11,16,0.01,0,null,FanDuel,4500
381,Brandon Powell,MIA,WR,2,BUF,7,10,0.01,0,null,FanDuel,4500
381,Dante Pettis,NYG,WR,2,WAS,14,25,0.01,0,null,FanDuel,4500
381,Gehrig Dieter,KC,WR,2,BAL,32,21,0.01,0,null,FanDuel,4500
381,Marcus Johnson,TEN,WR,2,SEA,12,15,0.01,0,null,FanDuel,4500
381,Steven Sims,PIT,WR,2,LV,14,12,0.01,0,null,FanDuel,4500
381,Tyrie Cleveland,DEN,WR,2,JAX,29,16,0.01,0,null,FanDuel,4500
381,Ryan Switzer,CLE,WR,2,HOU,15,26,0.01,0,null,FanDuel,4500
381,Stephen Sullivan,CAR,TE,2,NO,1,8,0,0,null,FanDuel,4500
381,Dez Fitzpatrick,TEN,WR,2,SEA,12,15,0,0,null,FanDuel,4500
381,Isaiah Zuber,SF,WR,2,PHI,2,1,0,0,null,FanDuel,4500
381,Aaron Fuller,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4500
381,Cameron Batson,TEN,WR,2,SEA,12,15,0,0,null,FanDuel,4500
381,Kirk Merritt,MIA,WR,2,BUF,7,10,0,0,null,FanDuel,4500
381,De'Quan Hampton,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4500
381,Brandon Smith,DAL,WR,2,LAC,4,2,0,0,null,FanDuel,4500
381,David Sills V,NYG,WR,2,WAS,14,25,0,0,null,FanDuel,4500
381,Jordan Matthews,SF,TE,2,PHI,2,16,0,0,null,FanDuel,4500
381,Cody Thompson,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4500
381,Jon'Vea Johnson,CHI,WR,2,CIN,20,29,0,0,null,FanDuel,4500
381,Vyncint Smith,NYJ,WR,2,NE,6,6,0,0,null,FanDuel,4500
381,Joe Reed,LAC,WR,2,DAL,23,27,0,0,null,FanDuel,4500
381,Mekhi Sargent,TEN,RB,2,SEA,12,21,0,0,null,FanDuel,4500
381,Jacques Patrick,CIN,RB,2,CHI,27,15,0,0,null,FanDuel,4500
381,Collin Johnson,NYG,WR,2,WAS,14,25,0,0,null,FanDuel,4500
381,JaQuan Hardy,DAL,RB,2,LAC,4,9,0,0,null,FanDuel,4500
381,Rico Bussey,PIT,WR,2,LV,14,12,0,0,null,FanDuel,4500
381,Nate McCrary,DEN,RB,2,JAX,29,30,0,0,null,FanDuel,4500
381,Darwin Thompson,TB,RB,2,ATL,24,25,0,0,null,FanDuel,4500
381,Rodney Adams,CHI,WR,2,CIN,20,29,0,0,null,FanDuel,4500
381,Sewo Olonilua,DAL,RB,2,LAC,4,9,0,0,null,FanDuel,4500
381,Chris Moore,HOU,WR,2,CLE,26,20,0,0,null,FanDuel,4500
381,Darius Phillips,CIN,DB,2,CHI,27,null,0,0,null,FanDuel,4500
381,Kerryon Johnson,SF,RB,2,PHI,2,18,0,0,null,FanDuel,4500
381,Otis Anderson,LAR,RB,2,IND,21,12,0,0,null,FanDuel,4500
381,Cornell Powell,KC,WR,2,BAL,32,21,0,0,null,FanDuel,4500
381,Austin Proehl,LAC,WR,2,DAL,23,27,0,0,null,FanDuel,4500
381,Trent Taylor,CIN,WR,2,CHI,27,30,0,0,null,FanDuel,4500
381,Jerry Jeudy,DEN,WR,2,JAX,29,16,0,0,null,FanDuel,4500
381,Antoine Wesley,ARI,WR,2,MIN,18,24,0,0,null,FanDuel,4500
381,T.J. Vasher,DAL,WR,2,LAC,4,2,0,0,null,FanDuel,4500
381,John Hightower,PHI,WR,2,SF,30,7,0,0,null,FanDuel,4500
381,Kawaan Baker,NO,WR,2,CAR,9,22,0,0,null,FanDuel,4500
381,Scottie Phillips,HOU,RB,2,CLE,26,6,0,0,null,FanDuel,4500
381,Josh Johnson,SEA,RB,2,TEN,31,17,0,0,null,FanDuel,4500
381,Jason Huntley,PHI,RB,2,SF,30,31,0,0,null,FanDuel,4500
381,Cade Johnson,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4500
381,Rico Dowdle,DAL,RB,2,LAC,4,9,0,0,null,FanDuel,4500
381,Austin Trammell,ATL,WR,2,TB,28,31,0,0,null,FanDuel,4500
381,Patrick Laird,MIA,RB,2,BUF,7,2,0,0,null,FanDuel,4500
381,Cody White,PIT,WR,2,LV,14,12,0,0,null,FanDuel,4500
381,Jordan Glasgow,IND,LB,2,LAR,5,null,0,0,null,FanDuel,4500
381,Whop Philyor,MIN,WR,2,ARI,3,8,0,0,null,FanDuel,4500
381,DaeSean Hamilton,DEN,WR,2,JAX,29,16,0,0,null,FanDuel,4500
381,Pooka Williams Jr.,CIN,RB,2,CHI,27,15,0,0,null,FanDuel,4500
381,Jalen Richard,LV,RB,2,PIT,10,8,0,0,null,FanDuel,4500
381,Trishton Jackson,MIN,WR,2,ARI,3,8,0,0,null,FanDuel,4500
381,Juwann Winfree,GB,WR,2,DET,28,26,0,0,null,FanDuel,4500
381,Jermar Jefferson,DET,RB,2,GB,27,22,0,0,null,FanDuel,4500
381,Michael Walker,PHI,WR,2,SF,30,7,0,0,null,FanDuel,4500
381,Isaiah Hodgins,BUF,WR,2,MIA,11,5,0,0,null,FanDuel,4500
381,Wayne Gallman,ATL,RB,2,TB,28,7,0,0,null,FanDuel,4500
381,Dan Chisena,MIN,WR,2,ARI,3,8,0,0,null,FanDuel,4500
381,Keith Kirkwood,CAR,WR,2,NO,1,4,0,0,null,FanDuel,4500
381,Patrick Taylor,GB,RB,2,DET,28,30,0,0,null,FanDuel,4500
381,Deon Jackson,IND,RB,2,LAR,5,23,0,0,null,FanDuel,4500
381,Anthony Miller,HOU,WR,2,CLE,26,20,0,0,null,FanDuel,4500
381,Frank Darby,ATL,WR,2,TB,28,31,0,0,null,FanDuel,4500
381,Tyler Vaughns,PIT,WR,2,LV,14,12,0,0,null,FanDuel,4500
381,River Cracraft,SF,WR,2,PHI,2,1,0,0,null,FanDuel,4500
381,Jalen Camp,HOU,WR,2,CLE,26,20,0,0,null,FanDuel,4500
381,Isaiah Ford,MIA,WR,2,BUF,7,10,0,0,null,FanDuel,4500
381,Michael Bandy,LAC,WR,2,DAL,23,27,0,0,null,FanDuel,4500
381,Caleb Huntley,ATL,RB,2,TB,28,7,0,0,null,FanDuel,4500
381,Justin Hardee,NYJ,DB,2,NE,6,null,0,0,null,FanDuel,4500
381,Josh Hokit,SF,RB,2,PHI,2,18,0,0,null,FanDuel,4500
381,C.J. Saunders,CAR,WR,2,NO,1,4,0,0,null,FanDuel,4500
381,Lynn Bowden Jr.,MIA,WR,2,BUF,7,10,0,0,null,FanDuel,4500
381,Ryan Becker,ATL,TE,2,TB,28,17,0,0,null,FanDuel,4500
381,Robert Foster,DAL,WR,2,LAC,4,2,0,0,null,FanDuel,4500
381,Justin Watson,TB,WR,2,ATL,24,17,0,0,null,FanDuel,4500
381,Daurice Fountain,KC,WR,2,BAL,32,21,0,0,null,FanDuel,4500
381,Cam Akers,LAR,RB,2,IND,21,12,0,0,null,FanDuel,4500
381,Allen Hurns,MIA,WR,2,BUF,7,10,0,0,null,FanDuel,4500
381,Jalen Hurd,SF,WR,2,PHI,2,1,0,0,null,FanDuel,4500
381,Phillip Dorsett II,JAX,WR,2,DEN,8,23,0,0,null,FanDuel,4500
381,Kristian Wilkerson,NE,WR,2,NYJ,13,14,0,0,null,FanDuel,4500
381,Isaiah Coulter,CHI,WR,2,CIN,20,29,0,0,null,FanDuel,4500
381,Mason Kinsey,TEN,WR,2,SEA,12,15,0,0,null,FanDuel,4500
381,Matt Cole,NYG,WR,2,WAS,14,25,0,0,null,FanDuel,4500
381,Gus Edwards,BAL,RB,2,KC,17,32,0,0,null,FanDuel,4500
381,Josh Adams,NYJ,RB,2,NE,6,14,0,0,null,FanDuel,4500
381,A.J. Rose Jr.,MIN,RB,2,ARI,3,10,0,0,null,FanDuel,4500
381,JoJo Natson,CLE,WR,2,HOU,15,26,0,0,null,FanDuel,4500
381,J.J. Koski,LAR,WR,2,IND,21,28,0,0,null,FanDuel,4500
381,Aaron Parker,CAR,WR,2,NO,1,4,0,0,null,FanDuel,4500
381,Devin Gray,BAL,WR,2,KC,17,11,0,0,null,FanDuel,4500
381,Sandro Platzgummer,NYG,RB,2,WAS,14,15,0,0,null,FanDuel,4500
381,Rysen John,NYG,TE,2,WAS,14,15,0,0,null,FanDuel,4500
381,Gerrid Doaks,MIA,RB,2,BUF,7,2,0,0,null,FanDuel,4500
381,Tarik Black,IND,WR,2,LAR,5,3,0,0,null,FanDuel,4500
381,Tanner Gentry,BUF,WR,2,MIA,11,5,0,0,null,FanDuel,4500
381,Ben Mason,NE,RB,2,NYJ,13,20,0,0,null,FanDuel,4500
381,Jeff Cotton,JAX,WR,2,DEN,8,23,0,0,null,FanDuel,4500
381,Jaylon Moore,BAL,WR,2,KC,17,11,0,0,null,FanDuel,4500
381,Miles Boykin,BAL,WR,2,KC,17,11,0,0,null,FanDuel,4500
381,Dexter Williams,NYG,RB,2,WAS,14,15,0,0,null,FanDuel,4500
381,De'Mornay Pierson-El,DEN,WR,2,JAX,29,16,0,0,null,FanDuel,4500
381,Geronimo Allison,DET,WR,2,GB,27,13,0,0,null,FanDuel,4500
381,Tre Nixon,NE,WR,2,NYJ,13,14,0,0,null,FanDuel,4500
381,J.J. Nelson,IND,WR,2,LAR,5,3,0,0,null,FanDuel,4500
381,Rodney Smith,CAR,RB,2,NO,1,3,0,0,null,FanDuel,4500
381,Dazz Newsome,CHI,WR,2,CIN,20,29,0,0,null,FanDuel,4500
381,Trenton Irwin,CIN,WR,2,CHI,27,30,0,0,null,FanDuel,4500
381,Javon McKinley,DET,WR,2,GB,27,13,0,0,null,FanDuel,4500
381,Michael Jacquet,PHI,DB,2,SF,30,null,0,0,null,FanDuel,4500
381,Andre Baccellia,ARI,WR,2,MIN,18,24,0,0,null,FanDuel,4500
381,Blake Lynch,MIN,LB,2,ARI,3,null,0,0,null,FanDuel,4500
381,Ja'Marcus Bradley,CLE,WR,2,HOU,15,26,0,0,null,FanDuel,4500
381,Ben Skowronek,LAR,WR,2,IND,21,28,0,0,null,FanDuel,4500
381,Francis Bernard,DAL,LB,2,LAC,4,null,0,0,null,FanDuel,4500
381,Davion Davis,CLE,WR,2,HOU,15,26,0,0,null,FanDuel,4500
381,Binjimen Victor,BAL,WR,2,KC,17,11,0,0,null,FanDuel,4500
381,Travis Benjamin,SF,WR,2,PHI,2,1,0,0,null,FanDuel,4500
381,Shi Smith,CAR,WR,2,NO,1,4,0,0,null,FanDuel,4500
381,Kene Nwangwu,MIN,RB,2,ARI,3,10,0,0,null,FanDuel,4500
381,Jordan Veasy,HOU,WR,2,CLE,26,20,0,0,null,FanDuel,4500
381,Connor Wedington,SEA,WR,2,TEN,31,32,0,0,null,FanDuel,4500
