Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
30,Allen Robinson II,CHI,WR,17,GB,11,5,13.46,1.75,null,FanDuel,7700
33,Justin Herbert,LAC,QB,17,KC,12,16,20.5,2.7,null,FanDuel,7600
33,DK Metcalf,SEA,WR,17,SF,5,12,13.58,1.79,null,FanDuel,7600
35,Russell Wilson,SEA,QB,17,SF,5,7,20.02,2.67,null,FanDuel,7500
35,Matt Ryan,ATL,QB,17,TB,10,14,17.51,2.33,null,FanDuel,7500
35,D'Andre Swift,DET,RB,17,MIN,25,27,14.46,1.93,null,FanDuel,7500
35,Julio Jones,ATL,WR,17,TB,10,20,0,0,null,FanDuel,7500
39,Drew Brees,NO,QB,17,CAR,17,18,17.64,2.38,null,FanDuel,7400
39,Josh Jacobs,LV,RB,17,DEN,19,19,14.61,1.97,null,FanDuel,7400
39,Chris Godwin,TB,WR,17,ATL,24,30,12.6,1.7,null,FanDuel,7400
39,Terry McLaurin,WAS,WR,17,PHI,23,28,10.06,1.36,null,FanDuel,7400
39,Ben Roethlisberger,PIT,QB,17,CLE,20,26,0,0,null,FanDuel,7400
44,Philip Rivers,IND,QB,17,JAX,31,30,18.81,2.58,null,FanDuel,7300
44,Mitchell Trubisky,CHI,QB,17,GB,11,4,17.57,2.41,null,FanDuel,7300
44,Cam Newton,NE,QB,17,NYJ,29,29,16.76,2.3,null,FanDuel,7300
44,David Johnson,HOU,RB,17,TEN,26,26,13.6,1.86,null,FanDuel,7300
44,Brandin Cooks,HOU,WR,17,TEN,26,29,13.24,1.81,null,FanDuel,7300
49,Matthew Stafford,DET,QB,17,MIN,25,12,17.73,2.46,null,FanDuel,7200
49,Derek Carr,LV,QB,17,DEN,19,22,17.28,2.4,null,FanDuel,7200
49,Corey Davis,TEN,WR,17,HOU,30,26,12.02,1.67,null,FanDuel,7200
49,Mark Andrews,BAL,TE,17,CIN,22,27,10.79,1.5,null,FanDuel,7200
49,Marcus Mariota,LV,QB,17,DEN,19,22,0.87,0.12,null,FanDuel,7200
54,Andy Dalton,DAL,QB,17,NYG,14,5,17.27,2.43,null,FanDuel,7100
54,James Robinson,JAX,RB,17,IND,8,12,0,0,null,FanDuel,7100
54,Jared Goff,LAR,QB,17,ARI,16,19,0,0,null,FanDuel,7100
57,Baker Mayfield,CLE,QB,17,PIT,2,2,16.85,2.41,null,FanDuel,7000
57,Daniel Jones,NYG,QB,17,DAL,28,20,15.51,2.22,null,FanDuel,7000
57,Chris Carson,SEA,RB,17,SF,5,7,14.24,2.03,null,FanDuel,7000
57,Miles Sanders,PHI,RB,17,WAS,3,6,0,0,null,FanDuel,7000
57,Brandon Aiyuk,SF,WR,17,SEA,21,25,0,0,null,FanDuel,7000
57,Michael Thomas,NO,WR,17,CAR,17,8,0,0,null,FanDuel,7000
63,Teddy Bridgewater,CAR,QB,17,NO,7,9,16.51,2.39,null,FanDuel,6900
63,D.J. Moore,CAR,WR,17,NO,7,18,12.08,1.75,null,FanDuel,6900
63,Joe Mixon,CIN,RB,17,BAL,4,11,0,0,null,FanDuel,6900
66,Drew Lock,DEN,QB,17,LV,27,25,16.93,2.49,null,FanDuel,6800
66,Tua Tagovailoa,MIA,QB,17,BUF,15,17,15.36,2.26,null,FanDuel,6800
66,Melvin Gordon III,DEN,RB,17,LV,27,30,14.64,2.15,null,FanDuel,6800
66,Brandon Allen,CIN,QB,17,BAL,4,15,12.41,1.82,null,FanDuel,6800
66,George Kittle,SF,TE,17,SEA,21,11,11.74,1.73,null,FanDuel,6800
66,Robert Woods,LAR,WR,17,ARI,16,15,10.97,1.61,null,FanDuel,6800
66,Diontae Johnson,PIT,WR,17,CLE,20,24,10.21,1.5,null,FanDuel,6800
66,JuJu Smith-Schuster,PIT,WR,17,CLE,20,24,8.8,1.29,null,FanDuel,6800
66,Ryan Fitzpatrick,MIA,QB,17,BUF,15,17,0,0,null,FanDuel,6800
75,Alex Smith,WAS,QB,17,PHI,23,21,14.92,2.23,null,FanDuel,6700
75,Myles Gaskin,MIA,RB,17,BUF,15,18,14.37,2.14,null,FanDuel,6700
75,Mike Glennon,JAX,QB,17,IND,8,11,13.75,2.05,null,FanDuel,6700
75,Antonio Gibson,WAS,RB,17,PHI,23,13,13.1,1.96,null,FanDuel,6700
75,Amari Cooper,DAL,WR,17,NYG,14,11,11.67,1.74,null,FanDuel,6700
75,Jarvis Landry,CLE,WR,17,PIT,2,14,10.66,1.59,null,FanDuel,6700
75,Gardner Minshew II,JAX,QB,17,IND,8,11,1.1,0.16,null,FanDuel,6700
82,Sam Darnold,NYJ,QB,17,NE,9,8,15.04,2.28,null,FanDuel,6600
82,C.J. Beathard,SF,QB,17,SEA,21,27,14.88,2.25,null,FanDuel,6600
82,Ronald Jones II,TB,RB,17,ATL,24,4,12.07,1.83,null,FanDuel,6600
82,Robby Anderson,CAR,WR,17,NO,7,18,11.22,1.7,null,FanDuel,6600
82,Leonard Fournette,TB,RB,17,ATL,24,4,6.72,1.02,null,FanDuel,6600
87,John Wolford,LAR,QB,17,ARI,16,19,14.92,2.3,null,FanDuel,6500
87,Ezekiel Elliott,DAL,RB,17,NYG,14,21,13.54,2.08,null,FanDuel,6500
87,Mason Rudolph,PIT,QB,17,CLE,20,26,13.53,2.08,null,FanDuel,6500
87,Tyler Lockett,SEA,WR,17,SF,5,12,10.8,1.66,null,FanDuel,6500
87,Chase Daniel,DET,QB,17,MIN,25,12,2.81,0.43,null,FanDuel,6500
87,Kenny Golladay,DET,WR,17,MIN,25,27,0,0,null,FanDuel,6500
87,Mike Davis,CAR,RB,17,NO,7,2,0,0,null,FanDuel,6500
94,Chad Henne,KC,QB,17,LAC,18,24,15.16,2.37,null,FanDuel,6400
94,J.K. Dobbins,BAL,RB,17,CIN,22,22,11.78,1.84,null,FanDuel,6400
94,Jamison Crowder,NYJ,WR,17,NE,9,13,11.01,1.72,null,FanDuel,6400
94,Kareem Hunt,CLE,RB,17,PIT,2,5,10.39,1.62,null,FanDuel,6400
94,Taysom Hill,NO,QB,17,CAR,17,18,6.34,0.99,null,FanDuel,6400
94,Matt Barkley,BUF,QB,17,MIA,6,6,5.49,0.86,null,FanDuel,6400
94,Taylor Heinicke,WAS,QB,17,PHI,23,21,0.91,0.14,null,FanDuel,6400
94,Colt McCoy,NYG,QB,17,DAL,28,20,0.52,0.08,null,FanDuel,6400
94,Tim Boyle,GB,QB,17,CHI,13,10,0.33,0.05,null,FanDuel,6400
94,Ryan Finley,CIN,QB,17,BAL,4,15,0.19,0.03,null,FanDuel,6400
94,Cooper Kupp,LAR,WR,17,ARI,16,15,0,0,null,FanDuel,6400
94,Nick Mullens,SF,QB,17,SEA,21,27,0,0,null,FanDuel,6400
94,Jimmy Garoppolo,SF,QB,17,SEA,21,27,0,0,null,FanDuel,6400
107,Jeff Wilson Jr.,SF,RB,17,SEA,21,16,13.14,2.09,null,FanDuel,6300
107,T.Y. Hilton,IND,WR,17,JAX,31,23,11.54,1.83,null,FanDuel,6300
107,Robert Tonyan,GB,TE,17,CHI,13,28,7.94,1.26,null,FanDuel,6300
107,Cam Akers,LAR,RB,17,ARI,16,23,6.82,1.08,null,FanDuel,6300
107,Blaine Gabbert,TB,QB,17,ATL,24,32,1.03,0.16,null,FanDuel,6300
107,Chris Streveler,ARI,QB,17,LAR,1,1,0.09,0.01,null,FanDuel,6300
107,Carson Wentz,PHI,QB,17,WAS,3,3,0,0,null,FanDuel,6300
107,Brett Hundley,ARI,QB,17,LAR,1,1,0,0,null,FanDuel,6300
107,Jordan Love,GB,QB,17,CHI,13,10,0,0,null,FanDuel,6300
107,Robert Griffin III,BAL,QB,17,CIN,22,13,0,0,null,FanDuel,6300
117,Emmanuel Sanders,NO,WR,17,CAR,17,8,11.24,1.81,null,FanDuel,6200
117,Kenyan Drake,ARI,RB,17,LAR,1,3,10.99,1.77,null,FanDuel,6200
117,Michael Gallup,DAL,WR,17,NYG,14,11,10.25,1.65,null,FanDuel,6200
117,Giovani Bernard,CIN,RB,17,BAL,4,11,10.04,1.62,null,FanDuel,6200
117,James Conner,PIT,RB,17,CLE,20,8,8.25,1.33,null,FanDuel,6200
117,Nick Foles,CHI,QB,17,GB,11,4,0.69,0.11,null,FanDuel,6200
117,Tyrod Taylor,LAC,QB,17,KC,12,16,0.23,0.04,null,FanDuel,6200
117,Jameis Winston,NO,QB,17,CAR,17,18,0.21,0.03,null,FanDuel,6200
117,Joe Flacco,NYJ,QB,17,NE,9,8,0.18,0.03,null,FanDuel,6200
117,Case Keenum,CLE,QB,17,PIT,2,2,0.17,0.03,null,FanDuel,6200
117,Jake Luton,JAX,QB,17,IND,8,11,0,0,null,FanDuel,6200
117,Ben DiNucci,DAL,QB,17,NYG,14,5,0,0,null,FanDuel,6200
129,Curtis Samuel,CAR,WR,17,NO,7,18,11.16,1.83,null,FanDuel,6100
129,Marvin Jones Jr.,DET,WR,17,MIN,25,27,11.04,1.81,null,FanDuel,6100
129,CeeDee Lamb,DAL,WR,17,NYG,14,11,10.3,1.69,null,FanDuel,6100
129,Tee Higgins,CIN,WR,17,BAL,4,7,10.21,1.67,null,FanDuel,6100
129,DeVante Parker,MIA,WR,17,BUF,15,4,9.04,1.48,null,FanDuel,6100
129,Gus Edwards,BAL,RB,17,CIN,22,22,8.58,1.41,null,FanDuel,6100
129,Rob Gronkowski,TB,TE,17,ATL,24,30,8.23,1.35,null,FanDuel,6100
129,Jarrett Stidham,NE,QB,17,NYJ,29,29,0.98,0.16,null,FanDuel,6100
129,P.J. Walker,CAR,QB,17,NO,7,9,0.2,0.03,null,FanDuel,6100
129,Raheem Mostert,SF,RB,17,SEA,21,16,0,0,null,FanDuel,6100
129,Brian Hoyer,NE,QB,17,NYJ,29,29,0,0,null,FanDuel,6100
129,Kyle Allen,WAS,QB,17,PHI,23,21,0,0,null,FanDuel,6100
141,Marquise Brown,BAL,WR,17,CIN,22,19,11.05,1.84,null,FanDuel,6000
141,Antonio Brown,TB,WR,17,ATL,24,30,10.78,1.8,null,FanDuel,6000
141,Nyheim Hines,IND,RB,17,JAX,31,29,10.25,1.71,null,FanDuel,6000
141,Chase Claypool,PIT,WR,17,CLE,20,24,8.66,1.44,null,FanDuel,6000
141,Jacoby Brissett,IND,QB,17,JAX,31,30,0.88,0.15,null,FanDuel,6000
141,Steven Montez,WAS,QB,17,PHI,23,21,0.53,0.09,null,FanDuel,6000
141,Joshua Dobbs,PIT,QB,17,CLE,20,26,0.4,0.07,null,FanDuel,6000
141,Geno Smith,SEA,QB,17,SF,5,7,0.34,0.06,null,FanDuel,6000
141,Garrett Gilbert,DAL,QB,17,NYG,14,5,0.29,0.05,null,FanDuel,6000
141,David Blough,DET,QB,17,MIN,25,12,0.2,0.03,null,FanDuel,6000
141,AJ McCarron,HOU,QB,17,TEN,26,28,0.19,0.03,null,FanDuel,6000
141,Tyler Huntley,BAL,QB,17,CIN,22,13,0.19,0.03,null,FanDuel,6000
141,Nate Sudfeld,PHI,QB,17,WAS,3,3,0.19,0.03,null,FanDuel,6000
141,Sean Mannion,MIN,QB,17,DET,32,31,0.18,0.03,null,FanDuel,6000
141,Matt Schaub,ATL,QB,17,TB,10,14,0.17,0.03,null,FanDuel,6000
141,Brett Rypien,DEN,QB,17,LV,27,25,0.16,0.03,null,FanDuel,6000
141,Logan Woodside,TEN,QB,17,HOU,30,23,0.13,0.02,null,FanDuel,6000
141,Nate Stanley,MIN,QB,17,DET,32,31,0,0,null,FanDuel,6000
141,Nathan Peterman,LV,QB,17,DEN,19,22,0,0,null,FanDuel,6000
141,Tyler Bray,CHI,QB,17,GB,11,4,0,0,null,FanDuel,6000
141,Kurt Benkert,ATL,QB,17,TB,10,14,0,0,null,FanDuel,6000
141,Kyle Shurmur,CIN,QB,17,BAL,4,15,0,0,null,FanDuel,6000
141,Darius Bradwell,LAC,RB,17,KC,12,17,0,0,null,FanDuel,6000
141,DeShone Kizer,TEN,QB,17,HOU,30,23,0,0,null,FanDuel,6000
141,Jordan Ta'amu,DET,QB,17,MIN,25,12,0,0,null,FanDuel,6000
141,Tommy Stevens,CAR,TE,17,NO,7,23,0,0,null,FanDuel,6000
141,Alex Tanney,NYG,QB,17,DAL,28,20,0,0,null,FanDuel,6000
141,Josh McCown,HOU,QB,17,TEN,26,28,0,0,null,FanDuel,6000
141,Matt Moore,KC,QB,17,LAC,18,24,0,0,null,FanDuel,6000
141,Davis Webb,BUF,QB,17,MIA,6,6,0,0,null,FanDuel,6000
141,Josh Rosen,SF,QB,17,SEA,21,27,0,0,null,FanDuel,6000
141,Ryan Griffin,TB,QB,17,ATL,24,32,0,0,null,FanDuel,6000
141,Trace McSorley,BAL,QB,17,CIN,22,13,0,0,null,FanDuel,6000
141,Dak Prescott,DAL,QB,17,NYG,14,5,0,0,null,FanDuel,6000
141,Travis Jonsen,TB,WR,17,ATL,24,30,0,0,null,FanDuel,6000
141,Will Grier,CAR,QB,17,NO,7,9,0,0,null,FanDuel,6000
141,Kyle Lauletta,CLE,QB,17,PIT,2,2,0,0,null,FanDuel,6000
141,Reid Sinnett,MIA,QB,17,BUF,15,17,0,0,null,FanDuel,6000
141,Alex McGough,SEA,QB,17,SF,5,7,0,0,null,FanDuel,6000
141,Jake Rudock,MIA,QB,17,BUF,15,17,0,0,null,FanDuel,6000
141,Bryce Perkins,LAR,QB,17,ARI,16,19,0,0,null,FanDuel,6000
141,Easton Stick,LAC,QB,17,KC,12,16,0,0,null,FanDuel,6000
141,Jake Browning,MIN,QB,17,DET,32,31,0,0,null,FanDuel,6000
141,Jake Fromm,BUF,QB,17,MIA,6,6,0,0,null,FanDuel,6000
141,Blake Bortles,LAR,QB,17,ARI,16,19,0,0,null,FanDuel,6000
141,Jeff Driskel,DEN,QB,17,LV,27,25,0,0,null,FanDuel,6000
141,Drew Stanton,TB,QB,17,ATL,24,32,0,0,null,FanDuel,6000
141,Kendall Hinton,DEN,QB,17,LV,27,25,0,0,null,FanDuel,6000
141,Devlin Hodges,PIT,QB,17,CLE,20,26,0,0,null,FanDuel,6000
141,Cooper Rush,DAL,QB,17,NYG,14,5,0,0,null,FanDuel,6000
141,DJ Chark Jr.,JAX,WR,17,IND,8,16,0,0,null,FanDuel,6000
141,Jacob Eason,IND,QB,17,JAX,31,30,0,0,null,FanDuel,6000
141,Clyde Edwards-Helaire,KC,RB,17,LAC,18,14,0,0,null,FanDuel,6000
141,Trevor Siemian,NO,QB,17,CAR,17,18,0,0,null,FanDuel,6000
141,Jake Dolegala,NE,QB,17,NYJ,29,29,0,0,null,FanDuel,6000
141,James Morgan,NYJ,QB,17,NE,9,8,0,0,null,FanDuel,6000
141,Joe Burrow,CIN,QB,17,BAL,4,15,0,0,null,FanDuel,6000
141,Clayton Thorson,NYG,QB,17,DAL,28,20,0,0,null,FanDuel,6000
141,Hunter Henry,LAC,TE,17,KC,12,24,0,0,null,FanDuel,6000
141,Danny Etling,SEA,QB,17,SF,5,7,0,0,null,FanDuel,6000
201,Mike Williams,LAC,WR,17,KC,12,3,10.4,1.76,null,FanDuel,5900
201,Mike Gesicki,MIA,TE,17,BUF,15,25,8.42,1.43,null,FanDuel,5900
201,Le'Veon Bell,KC,RB,17,LAC,18,14,4.03,0.68,null,FanDuel,5900
201,Darrell Henderson Jr.,LAR,RB,17,ARI,16,23,0,0,null,FanDuel,5900
201,Deebo Samuel,SF,WR,17,SEA,21,25,0,0,null,FanDuel,5900
201,Cole Beasley,BUF,WR,17,MIA,6,17,0,0,null,FanDuel,5900
207,Nelson Agholor,LV,WR,17,DEN,19,10,10.71,1.85,null,FanDuel,5800
207,T.J. Hockenson,DET,TE,17,MIN,25,15,9.61,1.66,null,FanDuel,5800
207,Tyler Boyd,CIN,WR,17,BAL,4,7,8.7,1.5,null,FanDuel,5800
207,Sony Michel,NE,RB,17,NYJ,29,15,8.46,1.46,null,FanDuel,5800
207,Darrel Williams,KC,RB,17,LAC,18,14,6.88,1.19,null,FanDuel,5800
207,Damien Harris,NE,RB,17,NYJ,29,15,0,0,null,FanDuel,5800
213,Russell Gage,ATL,WR,17,TB,10,20,9.96,1.75,null,FanDuel,5700
213,Wayne Gallman,NYG,RB,17,DAL,28,25,9.76,1.71,null,FanDuel,5700
213,Noah Fant,DEN,TE,17,LV,27,10,9.16,1.61,null,FanDuel,5700
213,Keke Coutee,HOU,WR,17,TEN,26,29,9.16,1.61,null,FanDuel,5700
213,Jared Cook,NO,TE,17,CAR,17,22,7.94,1.39,null,FanDuel,5700
213,Tony Pollard,DAL,RB,17,NYG,14,21,7.56,1.33,null,FanDuel,5700
213,Samaje Perine,CIN,RB,17,BAL,4,11,5.43,0.95,null,FanDuel,5700
213,Dallas Goedert,PHI,TE,17,WAS,3,11,0,0,null,FanDuel,5700
221,Dare Ogunbowale,JAX,RB,17,IND,8,12,10.34,1.85,null,FanDuel,5600
221,Logan Thomas,WAS,TE,17,PHI,23,21,10.1,1.8,null,FanDuel,5600
221,Rashard Higgins,CLE,WR,17,PIT,2,14,9.18,1.64,null,FanDuel,5600
221,Jakobi Meyers,NE,WR,17,NYJ,29,21,9.05,1.62,null,FanDuel,5600
221,Malcolm Brown,LAR,RB,17,ARI,16,23,8.87,1.58,null,FanDuel,5600
221,Irv Smith Jr.,MIN,TE,17,DET,32,19,8.71,1.56,null,FanDuel,5600
221,Devin Singletary,BUF,RB,17,MIA,6,8,8.55,1.53,null,FanDuel,5600
221,Jalen Reagor,PHI,WR,17,WAS,3,2,6.94,1.24,null,FanDuel,5600
229,Sterling Shepard,NYG,WR,17,DAL,28,31,10.83,1.97,null,FanDuel,5500
229,Laviska Shenault Jr.,JAX,WR,17,IND,8,16,9.65,1.75,null,FanDuel,5500
229,Hayden Hurst,ATL,TE,17,TB,10,20,7.56,1.37,null,FanDuel,5500
229,Allen Lazard,GB,WR,17,CHI,13,6,7.55,1.37,null,FanDuel,5500
229,Chase Edmonds,ARI,RB,17,LAR,1,3,7.47,1.36,null,FanDuel,5500
229,Benny Snell Jr.,PIT,RB,17,CLE,20,8,4.26,0.77,null,FanDuel,5500
229,A.J. Dillon,GB,RB,17,CHI,13,10,3.2,0.58,null,FanDuel,5500
229,Latavius Murray,NO,RB,17,CAR,17,24,1.29,0.23,null,FanDuel,5500
229,Eric Ebron,PIT,TE,17,CLE,20,29,0.5,0.09,null,FanDuel,5500
238,Zach Pascal,IND,WR,17,JAX,31,23,8.48,1.57,null,FanDuel,5400
238,Evan Engram,NYG,TE,17,DAL,28,16,8.23,1.52,null,FanDuel,5400
238,Tyron Johnson,LAC,WR,17,KC,12,3,7.94,1.47,null,FanDuel,5400
238,James White,NE,RB,17,NYJ,29,15,6.97,1.29,null,FanDuel,5400
238,Zack Moss,BUF,RB,17,MIA,6,8,6.92,1.28,null,FanDuel,5400
238,Tyler Higbee,LAR,TE,17,ARI,16,4,6.15,1.14,null,FanDuel,5400
238,Todd Gurley II,ATL,RB,17,TB,10,1,5.82,1.08,null,FanDuel,5400
238,Jimmy Graham,CHI,TE,17,GB,11,6,5.68,1.05,null,FanDuel,5400
238,N'Keal Harry,NE,WR,17,NYJ,29,21,5.01,0.93,null,FanDuel,5400
238,Brian Hill,ATL,RB,17,TB,10,1,4.41,0.82,null,FanDuel,5400
238,DeSean Jackson,PHI,WR,17,WAS,3,2,0,0,null,FanDuel,5400
249,J.D. McKissic,WAS,RB,17,PHI,23,13,10.45,1.97,null,FanDuel,5300
249,Tim Patrick,DEN,WR,17,LV,27,22,8.99,1.7,null,FanDuel,5300
249,Mecole Hardman,KC,WR,17,LAC,18,9,8.8,1.66,null,FanDuel,5300
249,Zach Ertz,PHI,TE,17,WAS,3,11,8.69,1.64,null,FanDuel,5300
249,Jonnu Smith,TEN,TE,17,HOU,30,17,7.57,1.43,null,FanDuel,5300
249,Jalen Guyton,LAC,WR,17,KC,12,3,7.41,1.4,null,FanDuel,5300
249,Michael Pittman Jr.,IND,WR,17,JAX,31,23,7.18,1.35,null,FanDuel,5300
249,Damiere Byrd,NE,WR,17,NYJ,29,21,6.91,1.3,null,FanDuel,5300
249,A.J. Green,CIN,WR,17,BAL,4,7,6.38,1.2,null,FanDuel,5300
249,Marquez Valdes-Scantling,GB,WR,17,CHI,13,6,5.63,1.06,null,FanDuel,5300
249,Kalen Ballage,LAC,RB,17,KC,12,17,5.49,1.04,null,FanDuel,5300
249,Salvon Ahmed,MIA,RB,17,BUF,15,18,3.97,0.75,null,FanDuel,5300
249,Christian Kirk,ARI,WR,17,LAR,1,1,0.55,0.1,null,FanDuel,5300
262,Demarcus Robinson,KC,WR,17,LAC,18,9,7.9,1.52,null,FanDuel,5200
262,Gabriel Davis,BUF,WR,17,MIA,6,17,7.78,1.5,null,FanDuel,5200
262,Ito Smith,ATL,RB,17,TB,10,1,7.48,1.44,null,FanDuel,5200
262,Breshad Perriman,NYJ,WR,17,NE,9,13,7.38,1.42,null,FanDuel,5200
262,Austin Hooper,CLE,TE,17,PIT,2,1,7.29,1.4,null,FanDuel,5200
262,Chad Hansen,HOU,WR,17,TEN,26,29,6.96,1.34,null,FanDuel,5200
262,Jamaal Williams,GB,RB,17,CHI,13,10,5.91,1.14,null,FanDuel,5200
262,Greg Ward,PHI,WR,17,WAS,3,2,5.91,1.14,null,FanDuel,5200
262,James Washington,PIT,WR,17,CLE,20,24,4.9,0.94,null,FanDuel,5200
262,Dez Bryant,BAL,WR,17,CIN,22,19,3.92,0.75,null,FanDuel,5200
262,Sammy Watkins,KC,WR,17,LAC,18,9,0,0,null,FanDuel,5200
262,Frank Gore,NYJ,RB,17,NE,9,20,0,0,null,FanDuel,5200
262,Julian Edelman,NE,WR,17,NYJ,29,21,0,0,null,FanDuel,5200
262,Carlos Hyde,SEA,RB,17,SF,5,7,0,0,null,FanDuel,5200
276,Jerry Jeudy,DEN,WR,17,LV,27,22,9.4,1.84,null,FanDuel,5100
276,Keelan Cole Sr.,JAX,WR,17,IND,8,16,8.39,1.65,null,FanDuel,5100
276,Darnell Mooney,CHI,WR,17,GB,11,5,8.08,1.58,null,FanDuel,5100
276,Dalton Schultz,DAL,TE,17,NYG,14,9,6.63,1.3,null,FanDuel,5100
276,Jerick McKinnon,SF,RB,17,SEA,21,16,5.03,0.99,null,FanDuel,5100
276,Donovan Peoples-Jones,CLE,WR,17,PIT,2,14,4.76,0.93,null,FanDuel,5100
276,Braxton Berrios,NYJ,WR,17,NE,9,13,4.02,0.79,null,FanDuel,5100
276,K.J. Hamler,DEN,WR,17,LV,27,22,0.15,0.03,null,FanDuel,5100
284,Alexander Mattison,MIN,RB,17,DET,32,31,12.5,2.5,null,FanDuel,5000
284,Ty Johnson,NYJ,RB,17,NE,9,20,10.87,2.17,null,FanDuel,5000
284,Indianapolis Colts,IND,DST,17,JAX,null,null,9.1,1.82,null,FanDuel,5000
284,Darius Slayton,NYG,WR,17,DAL,28,31,8.85,1.77,null,FanDuel,5000
284,Danny Amendola,DET,WR,17,MIN,25,27,7.74,1.55,null,FanDuel,5000
284,John Brown,BUF,WR,17,MIA,6,17,7.01,1.4,null,FanDuel,5000
284,Hunter Renfrow,LV,WR,17,DEN,19,10,6.83,1.37,null,FanDuel,5000
284,Marquez Callaway,NO,WR,17,CAR,17,8,6.73,1.35,null,FanDuel,5000
284,Jordan Akins,HOU,TE,17,TEN,26,18,6.21,1.24,null,FanDuel,5000
284,Cole Kmet,CHI,TE,17,GB,11,6,5.89,1.18,null,FanDuel,5000
284,Henry Ruggs III,LV,WR,17,DEN,19,10,5.69,1.14,null,FanDuel,5000
284,Ke'Shawn Vaughn,TB,RB,17,ATL,24,4,3.14,0.63,null,FanDuel,5000
284,Cordarrelle Patterson,CHI,WR,17,GB,11,5,3.04,0.61,null,FanDuel,5000
284,Devin Duvernay,BAL,WR,17,CIN,22,19,2.93,0.59,null,FanDuel,5000
284,Marvin Hall,CLE,WR,17,PIT,2,14,2.25,0.45,null,FanDuel,5000
284,Anthony McFarland Jr.,PIT,RB,17,CLE,20,8,1.92,0.38,null,FanDuel,5000
284,Tre'Quan Smith,NO,WR,17,CAR,17,8,1.9,0.38,null,FanDuel,5000
284,Devonta Freeman,NYG,RB,17,DAL,28,25,1.44,0.29,null,FanDuel,5000
284,Jaylen Samuels,PIT,RB,17,CLE,20,8,1.42,0.28,null,FanDuel,5000
284,Mark Ingram II,BAL,RB,17,CIN,22,22,1.34,0.27,null,FanDuel,5000
284,Justice Hill,BAL,RB,17,CIN,22,22,0.92,0.18,null,FanDuel,5000
284,Josh Gordon,SEA,WR,17,SF,5,12,0,0,null,FanDuel,5000
