Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
75,George Kittle,SF,TE,5,CLE,14,25,12,1.85,null,FanDuel,6500
75,Sterling Shepard,NYG,WR,5,MIN,8,14,10.32,1.59,null,FanDuel,6500
75,Jordan Howard,PHI,RB,5,NYJ,16,22,10.03,1.54,null,FanDuel,6500
75,Demarcus Robinson,KC,WR,5,IND,20,13,9.33,1.44,null,FanDuel,6500
83,Damien Williams,KC,RB,5,IND,20,25,9.96,1.56,null,FanDuel,6400
83,Darren Waller,LV,TE,5,CHI,3,12,9.62,1.5,null,FanDuel,6400
83,Michael Gallup,DAL,WR,5,GB,7,2,8.64,1.35,null,FanDuel,6400
83,Case Keenum,WAS,QB,5,NE,1,1,0,0,null,FanDuel,6400
87,Tyler Lockett,SEA,WR,5,LAR,16,13,13.23,2.1,null,FanDuel,6300
87,Wayne Gallman,NYG,RB,5,MIN,8,9,11.49,1.82,null,FanDuel,6300
87,Sony Michel,NE,RB,5,WAS,30,19,11.19,1.78,null,FanDuel,6300
87,Evan Engram,NYG,TE,5,MIN,8,11,11.13,1.77,null,FanDuel,6300
87,LeSean McCoy,KC,RB,5,IND,20,25,10.91,1.73,null,FanDuel,6300
87,Marquez Valdes-Scantling,GB,WR,5,DAL,5,6,10.49,1.67,null,FanDuel,6300
87,Matt Barkley,BUF,QB,5,TEN,9,9,4.28,0.68,null,FanDuel,6300
94,Devonta Freeman,ATL,RB,5,HOU,14,17,12,1.94,null,FanDuel,6200
94,Josh Gordon,NE,WR,5,WAS,30,31,11.63,1.88,null,FanDuel,6200
94,James White,NE,RB,5,WAS,30,19,10.6,1.71,null,FanDuel,6200
94,Luke Falk,NYJ,QB,5,PHI,29,28,9.55,1.54,null,FanDuel,6200
94,Dwayne Haskins,WAS,QB,5,NE,1,1,2.86,0.46,null,FanDuel,6200
94,Hunter Henry,LAC,TE,5,DEN,13,13,0,0,null,FanDuel,6200
100,Mark Andrews,BAL,TE,5,PIT,17,15,9.12,1.5,null,FanDuel,6100
100,Mecole Hardman,KC,WR,5,IND,20,13,8.89,1.46,null,FanDuel,6100
100,Mike Williams,LAC,WR,5,DEN,13,4,8.82,1.45,null,FanDuel,6100
103,Stefon Diggs,MIN,WR,5,NYG,26,30,11,1.83,null,FanDuel,6000
103,Colt McCoy,WAS,QB,5,NE,1,1,10.97,1.83,null,FanDuel,6000
103,Miles Sanders,PHI,RB,5,NYJ,16,22,10.12,1.69,null,FanDuel,6000
103,Josh Jacobs,LV,RB,5,CHI,3,6,9.95,1.66,null,FanDuel,6000
103,Terry McLaurin,WAS,WR,5,NE,1,1,8.49,1.42,null,FanDuel,6000
103,Darrel Williams,KC,RB,5,IND,20,25,4.12,0.69,null,FanDuel,6000
103,Taysom Hill,NO,QB,5,TB,23,22,1.88,0.31,null,FanDuel,6000
103,Blake Bortles,LAR,QB,5,SEA,10,17,1.08,0.18,null,FanDuel,6000
103,Robert Griffin III,BAL,QB,5,PIT,17,11,1.01,0.17,null,FanDuel,6000
103,Tyrod Taylor,LAC,QB,5,DEN,13,6,0.98,0.16,null,FanDuel,6000
103,Brett Hundley,ARI,QB,5,CIN,27,21,0.98,0.16,null,FanDuel,6000
103,Eli Manning,NYG,QB,5,MIN,8,10,0.97,0.16,null,FanDuel,6000
103,Ryan Tannehill,TEN,QB,5,BUF,2,3,0.96,0.16,null,FanDuel,6000
103,Nick Mullens,SF,QB,5,CLE,14,18,0.95,0.16,null,FanDuel,6000
103,Matt Moore,KC,QB,5,IND,20,20,0.89,0.15,null,FanDuel,6000
103,Josh McCown,PHI,QB,5,NYJ,16,13,0.85,0.14,null,FanDuel,6000
103,Ryan Finley,CIN,QB,5,ARI,31,30,0.85,0.14,null,FanDuel,6000
103,Jarrett Stidham,NE,QB,5,WAS,30,29,0.77,0.13,null,FanDuel,6000
103,Brian Hoyer,IND,QB,5,KC,24,25,0.77,0.13,null,FanDuel,6000
103,Ryan Griffin,TB,QB,5,NO,22,31,0.69,0.12,null,FanDuel,6000
103,AJ McCarron,HOU,QB,5,ATL,15,23,0.54,0.09,null,FanDuel,6000
103,Geno Smith,SEA,QB,5,LAR,16,8,0.47,0.08,null,FanDuel,6000
103,Mike Glennon,LV,QB,5,CHI,3,4,0.43,0.07,null,FanDuel,6000
103,Joshua Dobbs,JAX,QB,5,CAR,6,7,0.42,0.07,null,FanDuel,6000
103,Matt Schaub,ATL,QB,5,HOU,14,15,0.4,0.07,null,FanDuel,6000
103,Tim Boyle,GB,QB,5,DAL,5,5,0.34,0.06,null,FanDuel,6000
103,Will Grier,CAR,QB,5,JAX,19,24,0.31,0.05,null,FanDuel,6000
103,Cooper Rush,DAL,QB,5,GB,7,2,0.29,0.05,null,FanDuel,6000
103,Sean Mannion,MIN,QB,5,NYG,26,26,0.28,0.05,null,FanDuel,6000
103,Chad Kelly,IND,QB,5,KC,24,25,0,0,null,FanDuel,6000
103,Tyler Bray,CHI,QB,5,LV,28,27,0,0,null,FanDuel,6000
103,Kyle Shurmur,KC,QB,5,IND,20,20,0,0,null,FanDuel,6000
103,Kyle Lauletta,PHI,QB,5,NYJ,16,13,0,0,null,FanDuel,6000
103,Manny Wilkins,GB,QB,5,DAL,5,5,0,0,null,FanDuel,6000
103,Nate Sudfeld,PHI,QB,5,NYJ,16,13,0,0,null,FanDuel,6000
103,Deshone Kizer,LV,QB,5,CHI,3,4,0,0,null,FanDuel,6000
103,Alex McGough,HOU,QB,5,ATL,15,23,0,0,null,FanDuel,6000
103,CJ Beathard,SF,QB,5,CLE,14,18,0,0,null,FanDuel,6000
103,Nick Fitzgerald,TB,QB,5,NO,22,31,0,0,null,FanDuel,6000
103,Drew Brees,NO,QB,5,TB,23,22,0,0,null,FanDuel,6000
103,Easton Stick,LAC,QB,5,DEN,13,6,0,0,null,FanDuel,6000
103,Garrett Gilbert,CLE,QB,5,SF,3,7,0,0,null,FanDuel,6000
103,Jake Browning,MIN,QB,5,NYG,26,26,0,0,null,FanDuel,6000
103,Brandon Allen,DEN,QB,5,LAC,10,14,0,0,null,FanDuel,6000
103,Alex Tanney,NYG,QB,5,MIN,8,10,0,0,null,FanDuel,6000
103,Chase Litton,JAX,QB,5,CAR,6,7,0,0,null,FanDuel,6000
103,Brett Rypien,DEN,QB,5,LAC,10,14,0,0,null,FanDuel,6000
103,Jacob Dolegala,CIN,QB,5,ARI,31,30,0,0,null,FanDuel,6000
103,Clayton Thorson,DAL,QB,5,GB,7,2,0,0,null,FanDuel,6000
103,Davis Webb,BUF,QB,5,TEN,9,9,0,0,null,FanDuel,6000
103,John Wolford,LAR,QB,5,SEA,10,17,0,0,null,FanDuel,6000
103,Danny Etling,ATL,QB,5,HOU,14,15,0,0,null,FanDuel,6000
103,Trace McSorley,BAL,QB,5,PIT,17,11,0,0,null,FanDuel,6000
156,D.J. Moore,CAR,WR,5,JAX,19,25,9.83,1.67,null,FanDuel,5900
156,Mohamed Sanu,ATL,WR,5,HOU,14,19,9.8,1.66,null,FanDuel,5900
156,Matt Breida,SF,RB,5,CLE,14,8,9.44,1.6,null,FanDuel,5900
156,Will Dissly,SEA,TE,5,LAR,16,14,8.45,1.43,null,FanDuel,5900
156,Tarik Cohen,CHI,RB,5,LV,28,13,8.39,1.42,null,FanDuel,5900
156,Ronald Jones II,TB,RB,5,NO,22,5,8.32,1.41,null,FanDuel,5900
156,Rashaad Penny,SEA,RB,5,LAR,16,26,5.42,0.92,null,FanDuel,5900
156,Tyrell Williams,LV,WR,5,CHI,3,8,0,0,null,FanDuel,5900
164,Larry Fitzgerald,ARI,WR,5,CIN,27,9,12.73,2.19,null,FanDuel,5800
164,D.J. Chark,JAX,WR,5,CAR,6,5,9.54,1.64,null,FanDuel,5800
164,D.K. Metcalf,SEA,WR,5,LAR,16,13,8.49,1.46,null,FanDuel,5800
164,Jamison Crowder,NYJ,WR,5,PHI,29,32,7.67,1.32,null,FanDuel,5800
168,David Montgomery,CHI,RB,5,LV,28,13,12.06,2.12,null,FanDuel,5700
168,Courtland Sutton,DEN,WR,5,LAC,10,15,11.1,1.95,null,FanDuel,5700
168,Will Fuller,HOU,WR,5,ATL,15,20,10.74,1.88,null,FanDuel,5700
168,Frank Gore,BUF,RB,5,TEN,9,11,8.77,1.54,null,FanDuel,5700
168,Greg Olsen,CAR,TE,5,JAX,19,20,8.39,1.47,null,FanDuel,5700
168,Raheem Mostert,SF,RB,5,CLE,14,8,6.05,1.06,null,FanDuel,5700
174,Emmanuel Sanders,DEN,WR,5,LAC,10,15,11.89,2.12,null,FanDuel,5600
174,Carlos Hyde,HOU,RB,5,ATL,15,12,10.18,1.82,null,FanDuel,5600
174,Geronimo Allison,GB,WR,5,DAL,5,6,9.22,1.65,null,FanDuel,5600
174,A.J. Brown,TEN,WR,5,BUF,2,3,7.5,1.34,null,FanDuel,5600
174,Christian Kirk,ARI,WR,5,CIN,27,9,0,0,null,FanDuel,5600
179,Curtis Samuel,CAR,WR,5,JAX,19,25,10.15,1.85,null,FanDuel,5500
179,John Brown,BUF,WR,5,TEN,9,7,9.9,1.8,null,FanDuel,5500
179,New England Patriots,NE,DST,5,WAS,null,null,9,1.64,null,FanDuel,5500
179,Robby Anderson,NYJ,WR,5,PHI,29,32,8.78,1.6,null,FanDuel,5500
179,Nelson Agholor,PHI,WR,5,NYJ,16,29,8.69,1.58,null,FanDuel,5500
179,Cole Beasley,BUF,WR,5,TEN,9,7,8.45,1.54,null,FanDuel,5500
179,Jimmy Graham,GB,TE,5,DAL,5,19,7.83,1.42,null,FanDuel,5500
179,Peyton Barber,TB,RB,5,NO,22,5,6.18,1.12,null,FanDuel,5500
179,Vance McDonald,PIT,TE,5,BAL,25,21,5.32,0.97,null,FanDuel,5500
179,Ricky Seals-Jones,CLE,TE,5,SF,3,5,4.63,0.84,null,FanDuel,5500
179,Zach Pascal,IND,WR,5,KC,24,21,4.04,0.73,null,FanDuel,5500
179,Jeffery Wilson,SF,RB,5,CLE,14,8,0,0,null,FanDuel,5500
191,Marquise Brown,BAL,WR,5,PIT,17,23,11.33,2.1,null,FanDuel,5400
191,Calvin Ridley,ATL,WR,5,HOU,14,19,10.48,1.94,null,FanDuel,5400
191,Chris Thompson,WAS,RB,5,NE,1,2,9.67,1.79,null,FanDuel,5400
191,Royce Freeman,DEN,RB,5,LAC,10,14,9.22,1.71,null,FanDuel,5400
191,Phillip Dorsett,NE,WR,5,WAS,30,31,8.49,1.57,null,FanDuel,5400
191,Deebo Samuel,SF,WR,5,CLE,14,15,8.19,1.52,null,FanDuel,5400
191,OJ Howard,TB,TE,5,NO,22,14,7.38,1.37,null,FanDuel,5400
191,Jamaal Williams,GB,RB,5,DAL,5,7,0,0,null,FanDuel,5400
191,Parris Campbell,IND,WR,5,KC,24,21,0,0,null,FanDuel,5400
191,Devin Singletary,BUF,RB,5,TEN,9,11,0,0,null,FanDuel,5400
201,Auden Tate,CIN,WR,5,ARI,31,10,8.82,1.66,null,FanDuel,5300
201,Dede Westbrook,JAX,WR,5,CAR,6,5,8.73,1.65,null,FanDuel,5300
201,Corey Davis,TEN,WR,5,BUF,2,3,8.08,1.52,null,FanDuel,5300
201,Duke Johnson,HOU,RB,5,ATL,15,12,7.63,1.44,null,FanDuel,5300
201,Delanie Walker,TEN,TE,5,BUF,2,1,7.05,1.33,null,FanDuel,5300
201,Eric Ebron,IND,TE,5,KC,24,22,6.8,1.28,null,FanDuel,5300
201,Adrian Peterson,WAS,RB,5,NE,1,2,6.51,1.23,null,FanDuel,5300
201,Jared Cook,NO,TE,5,TB,23,31,5.56,1.05,null,FanDuel,5300
201,Rex Burkhead,NE,RB,5,WAS,30,19,0,0,null,FanDuel,5300
201,Kenny Stills,HOU,WR,5,ATL,15,20,0,0,null,FanDuel,5300
211,Marquise Goodwin,SF,WR,5,CLE,14,15,7.34,1.41,null,FanDuel,5200
211,Tre'Quan Smith,NO,WR,5,TB,23,24,5.12,0.98,null,FanDuel,5200
211,Latavius Murray,NO,RB,5,TB,23,3,4.23,0.81,null,FanDuel,5200
211,Benjamin Watson,NE,TE,5,WAS,30,16,0,0,null,FanDuel,5200
215,Randall Cobb,DAL,WR,5,GB,7,2,6.31,1.24,null,FanDuel,5100
215,Trey Quinn,WAS,WR,5,NE,1,1,6.16,1.21,null,FanDuel,5100
215,Anthony Miller,CHI,WR,5,LV,28,26,4.71,0.92,null,FanDuel,5100
215,Gerald Everett,LAR,TE,5,SEA,10,18,4.62,0.91,null,FanDuel,5100
215,Malcolm Brown,LAR,RB,5,SEA,10,15,4.15,0.81,null,FanDuel,5100
215,Gus Edwards,BAL,RB,5,PIT,17,24,3.94,0.77,null,FanDuel,5100
215,Chester Rogers,IND,WR,5,KC,24,21,3.64,0.71,null,FanDuel,5100
215,Lance Kendricks,LAC,TE,5,DEN,13,13,3.25,0.64,null,FanDuel,5100
215,Antonio Callaway,CLE,WR,5,SF,3,23,2.89,0.57,null,FanDuel,5100
224,Diontae Johnson,PIT,WR,5,BAL,25,22,8.51,1.7,null,FanDuel,5000
224,Chicago Bears,CHI,DST,5,LV,null,null,8.2,1.64,null,FanDuel,5000
224,Jaylen Samuels,PIT,RB,5,BAL,25,27,7.47,1.49,null,FanDuel,5000
224,Tevin Coleman,SF,RB,5,CLE,14,8,6.57,1.31,null,FanDuel,5000
224,Jason Witten,DAL,TE,5,GB,7,7,6.54,1.31,null,FanDuel,5000
224,Ted Ginn,NO,WR,5,TB,23,24,6.05,1.21,null,FanDuel,5000
224,James Washington,PIT,WR,5,BAL,25,22,5.99,1.2,null,FanDuel,5000
224,Willie Snead,BAL,WR,5,PIT,17,23,5.65,1.13,null,FanDuel,5000
224,Adam Humphries,TEN,WR,5,BUF,2,3,5.59,1.12,null,FanDuel,5000
224,Giovani Bernard,CIN,RB,5,ARI,31,16,5.35,1.07,null,FanDuel,5000
224,Tony Pollard,DAL,RB,5,GB,7,30,3.78,0.76,null,FanDuel,5000
224,Jalen Richard,LV,RB,5,CHI,3,6,2.96,0.59,null,FanDuel,5000
224,Troymaine Pope,LAC,RB,5,DEN,13,29,1.58,0.32,null,FanDuel,5000
224,Elijhaa Penny,NYG,RB,5,MIN,8,9,0.98,0.2,null,FanDuel,5000
224,JJ Nelson,LV,WR,5,CHI,3,8,0,0,null,FanDuel,5000
224,Justin Jackson,LAC,RB,5,DEN,13,29,0,0,null,FanDuel,5000
240,Philadelphia Eagles,PHI,DST,5,NYJ,null,null,8.4,1.71,null,FanDuel,4900
240,Chris Conley,JAX,WR,5,CAR,6,5,6.44,1.31,null,FanDuel,4900
240,Jack Doyle,IND,TE,5,KC,24,22,6.41,1.31,null,FanDuel,4900
240,Noah Fant,DEN,TE,5,LAC,10,25,5.57,1.14,null,FanDuel,4900
240,Dion Lewis,TEN,RB,5,BUF,2,20,4.87,0.99,null,FanDuel,4900
240,Alexander Mattison,MIN,RB,5,NYG,26,17,4.28,0.87,null,FanDuel,4900
240,Cameron Brate,TB,TE,5,NO,22,14,3.82,0.78,null,FanDuel,4900
240,Daesean Hamilton,DEN,WR,5,LAC,10,15,3.78,0.77,null,FanDuel,4900
240,Jordan Wilkins,IND,RB,5,KC,24,23,3.49,0.71,null,FanDuel,4900
240,Nick Vannett,PIT,TE,5,BAL,25,21,3.07,0.63,null,FanDuel,4900
240,Donte Moncrief,PIT,WR,5,BAL,25,22,0,0,null,FanDuel,4900
240,Devin Smith,DAL,WR,5,GB,7,2,0,0,null,FanDuel,4900
252,Tennessee Titans,TEN,DST,5,BUF,null,null,8.4,1.75,null,FanDuel,4800
252,Dawson Knox,BUF,TE,5,TEN,9,28,5.88,1.22,null,FanDuel,4800
252,Hunter Renfrow,LV,WR,5,CHI,3,8,5.83,1.21,null,FanDuel,4800
252,Trey Burton,CHI,TE,5,LV,28,30,5.42,1.13,null,FanDuel,4800
252,Jordan Akins,HOU,TE,5,ATL,15,8,4.69,0.98,null,FanDuel,4800
252,Ito Smith,ATL,RB,5,HOU,14,17,4.59,0.96,null,FanDuel,4800
252,Nyheim Hines,IND,RB,5,KC,24,23,4.56,0.95,null,FanDuel,4800
252,Mack Hollins,PHI,WR,5,NYJ,16,29,4.21,0.88,null,FanDuel,4800
252,Miles Boykin,BAL,WR,5,PIT,17,23,3.63,0.76,null,FanDuel,4800
252,Darius Slayton,NYG,WR,5,MIN,8,14,3.12,0.65,null,FanDuel,4800
252,Dontrell Hilliard,CLE,RB,5,SF,3,1,3.04,0.63,null,FanDuel,4800
252,Tajae Sharpe,TEN,WR,5,BUF,2,3,2.79,0.58,null,FanDuel,4800
252,Brandon Bolden,NE,RB,5,WAS,30,19,2.77,0.58,null,FanDuel,4800
252,TJ Yeldon,BUF,RB,5,TEN,9,11,2.73,0.57,null,FanDuel,4800
252,CJ Prosise,SEA,RB,5,LAR,16,26,2.58,0.54,null,FanDuel,4800
252,Taylor Gabriel,CHI,WR,5,LV,28,26,0,0,null,FanDuel,4800
252,Vernon Davis,WAS,TE,5,NE,1,5,0,0,null,FanDuel,4800
269,Paul Richardson,WAS,WR,5,NE,1,1,6.59,1.4,null,FanDuel,4700
269,Cody Latimer,NYG,WR,5,MIN,8,14,3.53,0.75,null,FanDuel,4700
269,Braxton Berrios,NYJ,WR,5,PHI,29,32,3.49,0.74,null,FanDuel,4700
269,Chase Edmonds,ARI,RB,5,CIN,27,31,3.38,0.72,null,FanDuel,4700
269,David Moore,SEA,WR,5,LAR,16,13,3.16,0.67,null,FanDuel,4700
269,Nick Boyle,BAL,TE,5,PIT,17,15,3.06,0.65,null,FanDuel,4700
269,Foster Moreau,LV,TE,5,CHI,3,12,2.06,0.44,null,FanDuel,4700
269,D'Ernest Johnson,CLE,RB,5,SF,3,1,1.33,0.28,null,FanDuel,4700
269,Mike Davis,CHI,RB,5,LV,28,13,1.3,0.28,null,FanDuel,4700
269,Qadree Ollison,ATL,RB,5,HOU,14,17,0,0,null,FanDuel,4700
269,Damiere Byrd,ARI,WR,5,CIN,27,9,0,0,null,FanDuel,4700
280,Keesean Johnson,ARI,WR,5,CIN,27,9,7.74,1.68,null,FanDuel,4600
280,Los Angeles Chargers,LAC,DST,5,DEN,null,null,7.3,1.59,null,FanDuel,4600
280,Tyler Eifert,CIN,TE,5,ARI,31,32,6.75,1.47,null,FanDuel,4600
280,Dante Pettis,SF,WR,5,CLE,14,15,5.05,1.1,null,FanDuel,4600
280,Richie James,SF,WR,5,CLE,14,15,4.39,0.95,null,FanDuel,4600
280,Jaron Brown,SEA,WR,5,LAR,16,13,3.54,0.77,null,FanDuel,4600
280,Ty Montgomery,NYJ,RB,5,PHI,29,4,3.1,0.67,null,FanDuel,4600
280,Darren Sproles,PHI,RB,5,NYJ,16,22,2.67,0.58,null,FanDuel,4600
280,Trevor Davis,LV,WR,5,CHI,3,8,2.34,0.51,null,FanDuel,4600
280,JJ Arcega-Whiteside,PHI,WR,5,NYJ,16,29,2.19,0.48,null,FanDuel,4600
280,Trenton Cannon,NYJ,RB,5,PHI,29,4,0.22,0.05,null,FanDuel,4600
280,Breshad Perriman,TB,WR,5,NO,22,28,0,0,null,FanDuel,4600
292,Golden Tate,NYG,WR,5,MIN,8,14,9.14,2.03,null,FanDuel,4500
292,Minnesota Vikings,MIN,DST,5,NYG,null,null,8.4,1.87,null,FanDuel,4500
292,Jacksonville Jaguars,JAX,DST,5,CAR,null,null,6.9,1.53,null,FanDuel,4500
292,Baltimore Ravens,BAL,DST,5,PIT,null,null,6.5,1.44,null,FanDuel,4500
292,Javon Wims,CHI,WR,5,LV,28,26,5.76,1.28,null,FanDuel,4500
292,Jake Kumerow,GB,WR,5,DAL,5,6,5.52,1.23,null,FanDuel,4500
292,Keke Coutee,HOU,WR,5,ATL,15,20,5.41,1.2,null,FanDuel,4500
292,Deon Cain,IND,WR,5,KC,24,21,5.38,1.2,null,FanDuel,4500
292,Alex Erickson,CIN,WR,5,ARI,31,10,5.1,1.13,null,FanDuel,4500
292,Jarius Wright,CAR,WR,5,JAX,19,25,4.42,0.98,null,FanDuel,4500
292,James O'Shaughnessy,JAX,TE,5,CAR,6,4,4.39,0.98,null,FanDuel,4500
292,Travis Benjamin,LAC,WR,5,DEN,13,4,4.27,0.95,null,FanDuel,4500
292,Dallas Goedert,PHI,TE,5,NYJ,16,3,4.2,0.93,null,FanDuel,4500
