Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
56,Travis Kelce,KC,TE,13,LV,28,29,13.86,1.95,null,FanDuel,7100
56,Robert Woods,LAR,WR,13,ARI,32,23,10.95,1.54,null,FanDuel,7100
56,Kenny Golladay,DET,WR,13,CHI,4,3,9.84,1.39,null,FanDuel,7100
56,James Conner,PIT,RB,13,CLE,16,14,0,0,null,FanDuel,7100
61,Tyler Lockett,SEA,WR,13,MIN,13,28,13.66,1.95,null,FanDuel,7000
61,Melvin Gordon,LAC,RB,13,DEN,6,12,13.44,1.92,null,FanDuel,7000
61,George Kittle,SF,TE,13,BAL,4,5,12.53,1.79,null,FanDuel,7000
61,T.Y. Hilton,IND,WR,13,TEN,18,18,0,0,null,FanDuel,7000
61,Jeff Driskel,DET,QB,13,CHI,4,6,0,0,null,FanDuel,7000
61,Adam Thielen,MIN,WR,13,SEA,16,16,0,0,null,FanDuel,7000
67,D.J. Chark,JAX,WR,13,TB,30,32,13.46,1.95,null,FanDuel,6900
67,Zach Ertz,PHI,TE,13,MIA,31,18,11.22,1.63,null,FanDuel,6900
69,Mitch Trubisky,CHI,QB,13,DET,29,26,15.94,2.34,null,FanDuel,6800
69,Devlin Hodges,PIT,QB,13,CLE,16,22,14.11,2.08,null,FanDuel,6800
69,D.J. Moore,CAR,WR,13,WAS,21,17,13.11,1.93,null,FanDuel,6800
69,Keenan Allen,LAC,WR,13,DEN,6,6,12.14,1.79,null,FanDuel,6800
69,Jonathan Williams,IND,RB,13,TEN,18,18,11.57,1.7,null,FanDuel,6800
69,Michael Gallup,DAL,WR,13,BUF,3,2,10.87,1.6,null,FanDuel,6800
75,Austin Ekeler,LAC,RB,13,DEN,6,12,10.68,1.59,null,FanDuel,6700
75,Brandin Cooks,LAR,WR,13,ARI,32,23,9.7,1.45,null,FanDuel,6700
75,Jared Cook,NO,TE,13,ATL,26,16,9.26,1.38,null,FanDuel,6700
78,John Brown,BUF,WR,13,DAL,9,5,11.91,1.8,null,FanDuel,6600
78,Devin Singletary,BUF,RB,13,DAL,9,14,11.55,1.75,null,FanDuel,6600
78,Courtland Sutton,DEN,WR,13,LAC,8,2,11.3,1.71,null,FanDuel,6600
78,Hunter Henry,LAC,TE,13,DEN,6,16,10.88,1.65,null,FanDuel,6600
78,Sony Michel,NE,RB,13,HOU,24,21,10.02,1.52,null,FanDuel,6600
78,Will Fuller,HOU,WR,13,NE,1,1,9.36,1.42,null,FanDuel,6600
78,Brandon Allen,DEN,QB,13,LAC,8,7,7.83,1.19,null,FanDuel,6600
78,Austin Hooper,ATL,TE,13,NO,11,8,0,0,null,FanDuel,6600
78,AJ Green,CIN,WR,13,NYJ,14,26,0,0,null,FanDuel,6600
87,Calvin Ridley,ATL,WR,13,NO,11,23,13.43,2.07,null,FanDuel,6500
87,Dwayne Haskins,WAS,QB,13,CAR,23,11,11.7,1.8,null,FanDuel,6500
87,Joe Mixon,CIN,RB,13,NYJ,14,10,11.4,1.75,null,FanDuel,6500
87,Mark Andrews,BAL,TE,13,SF,2,1,10.06,1.55,null,FanDuel,6500
87,Alshon Jeffery,PHI,WR,13,MIA,31,30,9.59,1.48,null,FanDuel,6500
87,Chase Daniel,CHI,QB,13,DET,29,26,0.91,0.14,null,FanDuel,6500
87,Jordan Howard,PHI,RB,13,MIA,31,29,0,0,null,FanDuel,6500
87,JuJu Smith-Schuster,PIT,WR,13,CLE,16,10,0,0,null,FanDuel,6500
95,Kenyan Drake,ARI,RB,13,LAR,15,20,11.32,1.77,null,FanDuel,6400
95,Marvin Jones,DET,WR,13,CHI,4,3,9.23,1.44,null,FanDuel,6400
95,Tarik Cohen,CHI,RB,13,DET,29,31,9.13,1.43,null,FanDuel,6400
95,Emmanuel Sanders,SF,WR,13,BAL,4,11,8.79,1.37,null,FanDuel,6400
95,Ryan Finley,CIN,QB,13,NYJ,14,18,1.04,0.16,null,FanDuel,6400
95,Evan Engram,NYG,TE,13,GB,20,30,0,0,null,FanDuel,6400
101,Phillip Lindsay,DEN,RB,13,LAC,8,25,12.37,1.96,null,FanDuel,6300
101,D.K. Metcalf,SEA,WR,13,MIN,13,28,10.68,1.7,null,FanDuel,6300
101,Jamison Crowder,NYJ,WR,13,CIN,27,15,10.57,1.68,null,FanDuel,6300
101,Darius Slayton,NYG,WR,13,GB,20,9,9.08,1.44,null,FanDuel,6300
101,Golden Tate,NYG,WR,13,GB,20,9,0,0,null,FanDuel,6300
101,Gerald Everett,LAR,TE,13,ARI,32,32,0,0,null,FanDuel,6300
107,Ronald Jones II,TB,RB,13,JAX,19,26,10.82,1.75,null,FanDuel,6200
107,Devonta Freeman,ATL,RB,13,NO,11,4,10.76,1.74,null,FanDuel,6200
107,Tyrell Williams,LV,WR,13,KC,22,7,9.79,1.58,null,FanDuel,6200
107,James Washington,PIT,WR,13,CLE,16,10,9.03,1.46,null,FanDuel,6200
107,Latavius Murray,NO,RB,13,ATL,26,15,8.94,1.44,null,FanDuel,6200
107,Mason Rudolph,PIT,QB,13,CLE,16,22,3.7,0.6,null,FanDuel,6200
113,Christian Kirk,ARI,WR,13,LAR,15,13,11.19,1.83,null,FanDuel,6100
113,Tevin Coleman,SF,RB,13,BAL,4,8,10.29,1.69,null,FanDuel,6100
113,Darren Waller,LV,TE,13,KC,22,23,10.12,1.66,null,FanDuel,6100
113,Sammy Watkins,KC,WR,13,LV,28,27,10.1,1.66,null,FanDuel,6100
113,Benny Snell Jr.,PIT,RB,13,CLE,16,14,8.92,1.46,null,FanDuel,6100
113,Robby Anderson,NYJ,WR,13,CIN,27,15,8.89,1.46,null,FanDuel,6100
113,Bo Scarbrough,DET,RB,13,CHI,4,16,8.84,1.45,null,FanDuel,6100
113,Rashaad Penny,SEA,RB,13,MIN,13,6,6.32,1.04,null,FanDuel,6100
121,Andy Dalton,CIN,QB,13,NYJ,14,18,15.99,2.66,null,FanDuel,6000
121,Devante Parker,MIA,WR,13,PHI,13,29,11.61,1.94,null,FanDuel,6000
121,Tyler Boyd,CIN,WR,13,NYJ,14,26,11.28,1.88,null,FanDuel,6000
121,Drew Lock,DEN,QB,13,LAC,8,7,10.48,1.75,null,FanDuel,6000
121,David Blough,DET,QB,13,CHI,4,6,10.31,1.72,null,FanDuel,6000
121,James White,NE,RB,13,HOU,24,21,9.68,1.61,null,FanDuel,6000
121,Chris Conley,JAX,WR,13,TB,30,32,8.87,1.48,null,FanDuel,6000
121,Randall Cobb,DAL,WR,13,BUF,3,2,8.86,1.48,null,FanDuel,6000
121,Carlos Hyde,HOU,RB,13,NE,1,1,8.76,1.46,null,FanDuel,6000
121,Gardner Minshew,JAX,QB,13,TB,30,31,1.27,0.21,null,FanDuel,6000
121,Teddy Bridgewater,NO,QB,13,ATL,26,27,1.19,0.2,null,FanDuel,6000
121,Eli Manning,NYG,QB,13,GB,20,9,1.1,0.18,null,FanDuel,6000
121,Marcus Mariota,TEN,QB,13,IND,10,13,1.02,0.17,null,FanDuel,6000
121,Matt Moore,KC,QB,13,LV,28,27,0.95,0.16,null,FanDuel,6000
121,Robert Griffin III,BAL,QB,13,SF,2,2,0.9,0.15,null,FanDuel,6000
121,Matt Schaub,ATL,QB,13,NO,11,21,0.9,0.15,null,FanDuel,6000
121,Josh McCown,PHI,QB,13,MIA,31,28,0.89,0.15,null,FanDuel,6000
121,Josh Rosen,MIA,QB,13,PHI,13,12,0.88,0.15,null,FanDuel,6000
121,Mike Glennon,LV,QB,13,KC,22,23,0.85,0.14,null,FanDuel,6000
121,Tyrod Taylor,LAC,QB,13,DEN,6,5,0.84,0.14,null,FanDuel,6000
121,Blake Bortles,LAR,QB,13,ARI,32,32,0.84,0.14,null,FanDuel,6000
121,Case Keenum,WAS,QB,13,CAR,23,11,0.82,0.14,null,FanDuel,6000
121,Brian Hoyer,IND,QB,13,TEN,18,15,0.79,0.13,null,FanDuel,6000
121,Brett Hundley,ARI,QB,13,LAR,15,16,0.78,0.13,null,FanDuel,6000
121,Will Grier,CAR,QB,13,WAS,21,19,0.7,0.12,null,FanDuel,6000
121,Ryan Griffin,TB,QB,13,JAX,19,21,0.7,0.12,null,FanDuel,6000
121,Nick Mullens,SF,QB,13,BAL,4,4,0.67,0.11,null,FanDuel,6000
121,David Fales,NYJ,QB,13,CIN,27,30,0.65,0.11,null,FanDuel,6000
121,Geno Smith,SEA,QB,13,MIN,13,13,0.64,0.11,null,FanDuel,6000
121,Matt Barkley,BUF,QB,13,DAL,9,9,0.44,0.07,null,FanDuel,6000
121,Garrett Gilbert,CLE,QB,13,PIT,7,8,0.32,0.05,null,FanDuel,6000
121,Sean Mannion,MIN,QB,13,SEA,16,18,0.27,0.04,null,FanDuel,6000
121,AJ McCarron,HOU,QB,13,NE,1,1,0.26,0.04,null,FanDuel,6000
121,Jarrett Stidham,NE,QB,13,HOU,24,25,0.24,0.04,null,FanDuel,6000
121,Tim Boyle,GB,QB,13,NYG,26,24,0.24,0.04,null,FanDuel,6000
121,Cooper Rush,DAL,QB,13,BUF,3,3,0.24,0.04,null,FanDuel,6000
121,Chad Kelly,IND,QB,13,TEN,18,15,0,0,null,FanDuel,6000
121,Tyler Bray,CHI,QB,13,DET,29,26,0,0,null,FanDuel,6000
121,Kyle Shurmur,KC,QB,13,LV,28,27,0,0,null,FanDuel,6000
121,Kyle Lauletta,PHI,QB,13,MIA,31,28,0,0,null,FanDuel,6000
121,Manny Wilkins,GB,QB,13,NYG,26,24,0,0,null,FanDuel,6000
121,Nate Sudfeld,PHI,QB,13,MIA,31,28,0,0,null,FanDuel,6000
121,Deshone Kizer,LV,QB,13,KC,22,23,0,0,null,FanDuel,6000
121,Colt McCoy,WAS,QB,13,CAR,23,11,0,0,null,FanDuel,6000
121,Jake Rudock,MIA,QB,13,PHI,13,12,0,0,null,FanDuel,6000
121,CJ Beathard,SF,QB,13,BAL,4,4,0,0,null,FanDuel,6000
121,Easton Stick,LAC,QB,13,DEN,6,5,0,0,null,FanDuel,6000
121,Jake Browning,MIN,QB,13,SEA,16,18,0,0,null,FanDuel,6000
121,Joshua Dobbs,JAX,QB,13,TB,30,31,0,0,null,FanDuel,6000
121,Alex Tanney,NYG,QB,13,GB,20,9,0,0,null,FanDuel,6000
121,Joe Flacco,DEN,QB,13,LAC,8,7,0,0,null,FanDuel,6000
121,Drew Stanton,CLE,QB,13,PIT,7,8,0,0,null,FanDuel,6000
121,Paxton Lynch,PIT,QB,13,CLE,16,22,0,0,null,FanDuel,6000
121,Trevor Siemian,NYJ,QB,13,CIN,27,30,0,0,null,FanDuel,6000
121,Damien Williams,KC,RB,13,LV,28,22,0,0,null,FanDuel,6000
121,Jacob Dolegala,CIN,QB,13,NYJ,14,18,0,0,null,FanDuel,6000
121,Cam Newton,CAR,QB,13,WAS,21,19,0,0,null,FanDuel,6000
121,Clayton Thorson,DAL,QB,13,BUF,3,3,0,0,null,FanDuel,6000
121,Blaine Gabbert,TB,QB,13,JAX,19,21,0,0,null,FanDuel,6000
121,Davis Webb,BUF,QB,13,DAL,9,9,0,0,null,FanDuel,6000
121,John Wolford,LAR,QB,13,ARI,32,32,0,0,null,FanDuel,6000
121,Cody Kessler,NE,QB,13,HOU,24,25,0,0,null,FanDuel,6000
121,Danny Etling,ATL,QB,13,NO,11,21,0,0,null,FanDuel,6000
121,Trace McSorley,BAL,QB,13,SF,2,2,0,0,null,FanDuel,6000
185,David Montgomery,CHI,RB,13,DET,29,31,10.88,1.84,null,FanDuel,5900
185,Sterling Shepard,NYG,WR,13,GB,20,9,9.89,1.68,null,FanDuel,5900
185,Kareem Hunt,CLE,RB,13,PIT,7,6,9.13,1.55,null,FanDuel,5900
185,Matt Breida,SF,RB,13,BAL,4,8,0,0,null,FanDuel,5900
189,Miles Sanders,PHI,RB,13,MIA,31,29,13.33,2.3,null,FanDuel,5800
189,LeSean McCoy,KC,RB,13,LV,28,22,10.74,1.85,null,FanDuel,5800
189,Terry McLaurin,WAS,WR,13,CAR,23,20,9.8,1.69,null,FanDuel,5800
189,Curtis Samuel,CAR,WR,13,WAS,21,17,8.84,1.52,null,FanDuel,5800
189,Cole Beasley,BUF,WR,13,DAL,9,5,8.74,1.51,null,FanDuel,5800
189,Mohamed Sanu,NE,WR,13,HOU,24,21,8.04,1.39,null,FanDuel,5800
189,Adrian Peterson,WAS,RB,13,CAR,23,30,6.26,1.08,null,FanDuel,5800
189,Jimmy Graham,GB,TE,13,NYG,26,4,5,0.86,null,FanDuel,5800
189,Qadree Ollison,ATL,RB,13,NO,11,4,2.42,0.42,null,FanDuel,5800
198,Dede Westbrook,JAX,WR,13,TB,30,32,9.6,1.68,null,FanDuel,5700
198,Mike Williams,LAC,WR,13,DEN,6,6,8.95,1.57,null,FanDuel,5700
198,Larry Fitzgerald,ARI,WR,13,LAR,15,13,8.63,1.51,null,FanDuel,5700
198,David Johnson,ARI,RB,13,LAR,15,20,5.28,0.93,null,FanDuel,5700
202,Jamaal Williams,GB,RB,13,NYG,26,19,9.37,1.67,null,FanDuel,5600
202,Marquise Brown,BAL,WR,13,SF,2,5,9.21,1.64,null,FanDuel,5600
202,Deebo Samuel,SF,WR,13,BAL,4,11,9.21,1.64,null,FanDuel,5600
202,Ryan Griffin,NYJ,TE,13,CIN,27,19,6.95,1.24,null,FanDuel,5600
202,Mecole Hardman,KC,WR,13,LV,28,27,6.05,1.08,null,FanDuel,5600
207,Jaylen Samuels,PIT,RB,13,CLE,16,14,7.2,1.31,null,FanDuel,5500
207,Nyheim Hines,IND,RB,13,TEN,18,18,7.16,1.3,null,FanDuel,5500
207,Jacob Hollister,SEA,TE,13,MIN,13,8,7.15,1.3,null,FanDuel,5500
207,Tyler Higbee,LAR,TE,13,ARI,32,32,7.01,1.27,null,FanDuel,5500
207,Jason Witten,DAL,TE,13,BUF,3,2,6.17,1.12,null,FanDuel,5500
207,Brian Hill,ATL,RB,13,NO,11,4,3.59,0.65,null,FanDuel,5500
207,N'Keal Harry,NE,WR,13,HOU,24,21,2.86,0.52,null,FanDuel,5500
207,Hunter Renfrow,LV,WR,13,KC,22,7,0,0,null,FanDuel,5500
215,Russell Gage,ATL,WR,13,NO,11,23,8.82,1.63,null,FanDuel,5400
215,Derrius Guice,WAS,RB,13,CAR,23,30,8.27,1.53,null,FanDuel,5400
215,Zach Pascal,IND,WR,13,TEN,18,18,8.16,1.51,null,FanDuel,5400
215,Darrel Williams,KC,RB,13,LV,28,22,7.77,1.44,null,FanDuel,5400
215,Duke Johnson,HOU,RB,13,NE,1,1,7.03,1.3,null,FanDuel,5400
215,Phillip Dorsett,NE,WR,13,HOU,24,21,6.78,1.26,null,FanDuel,5400
215,Danny Amendola,DET,WR,13,CHI,4,3,5.92,1.1,null,FanDuel,5400
215,Allen Lazard,GB,WR,13,NYG,26,31,5.86,1.09,null,FanDuel,5400
215,Rex Burkhead,NE,RB,13,HOU,24,21,5.35,0.99,null,FanDuel,5400
215,Frank Gore,BUF,RB,13,DAL,9,14,5.1,0.94,null,FanDuel,5400
215,Peyton Barber,TB,RB,13,JAX,19,26,5.03,0.93,null,FanDuel,5400
215,Gus Edwards,BAL,RB,13,SF,2,3,4.87,0.9,null,FanDuel,5400
215,Marquez Valdes-Scantling,GB,WR,13,NYG,26,31,3.59,0.66,null,FanDuel,5400
215,Delanie Walker,TEN,TE,13,IND,10,15,1.83,0.34,null,FanDuel,5400
215,Darrell Henderson,LAR,RB,13,ARI,32,23,1.58,0.29,null,FanDuel,5400
215,Taylor Gabriel,CHI,WR,13,DET,29,20,0,0,null,FanDuel,5400
231,A.J. Brown,TEN,WR,13,IND,10,19,8.89,1.68,null,FanDuel,5300
231,Anthony Miller,CHI,WR,13,DET,29,20,8.51,1.61,null,FanDuel,5300
231,Diontae Johnson,PIT,WR,13,CLE,16,10,8.29,1.56,null,FanDuel,5300
231,Royce Freeman,DEN,RB,13,LAC,8,25,6.94,1.31,null,FanDuel,5300
231,Kalen Ballage,MIA,RB,13,PHI,13,9,6.43,1.21,null,FanDuel,5300
231,Jonnu Smith,TEN,TE,13,IND,10,15,5.86,1.11,null,FanDuel,5300
231,Adam Humphries,TEN,WR,13,IND,10,19,5.65,1.07,null,FanDuel,5300
231,Josh Reynolds,LAR,WR,13,ARI,32,23,4.1,0.77,null,FanDuel,5300
231,Greg Ward,PHI,WR,13,MIA,31,30,2.85,0.54,null,FanDuel,5300
231,Ross Dwelley,SF,TE,13,BAL,4,5,0.69,0.13,null,FanDuel,5300
231,Eric Ebron,IND,TE,13,TEN,18,24,0,0,null,FanDuel,5300
242,Auden Tate,CIN,WR,13,NYJ,14,26,8.27,1.59,null,FanDuel,5200
242,Dallas Goedert,PHI,TE,13,MIA,31,18,7.59,1.46,null,FanDuel,5200
242,Corey Davis,TEN,WR,13,IND,10,19,7.25,1.39,null,FanDuel,5200
242,Demaryius Thomas,NYJ,WR,13,CIN,27,15,6.73,1.29,null,FanDuel,5200
242,Ted Ginn,NO,WR,13,ATL,26,29,5.84,1.12,null,FanDuel,5200
242,Chester Rogers,IND,WR,13,TEN,18,18,4.86,0.93,null,FanDuel,5200
242,Chris Thompson,WAS,RB,13,CAR,23,30,4.76,0.92,null,FanDuel,5200
242,Benjamin Watson,NE,TE,13,HOU,24,13,4.33,0.83,null,FanDuel,5200
242,JD McKissic,DET,RB,13,CHI,4,16,4.02,0.77,null,FanDuel,5200
242,Tony Pollard,DAL,RB,13,BUF,3,19,3.86,0.74,null,FanDuel,5200
242,Boston Scott,PHI,RB,13,MIA,31,29,2.22,0.43,null,FanDuel,5200
253,Greg Olsen,CAR,TE,13,WAS,21,26,8.01,1.57,null,FanDuel,5100
253,Allen Hurns,MIA,WR,13,PHI,13,29,7.09,1.39,null,FanDuel,5100
253,Noah Fant,DEN,TE,13,LAC,8,12,6.74,1.32,null,FanDuel,5100
253,Irv Smith Jr.,MIN,TE,13,SEA,16,28,5.36,1.05,null,FanDuel,5100
253,Tim Patrick,DEN,WR,13,LAC,8,2,4.79,0.94,null,FanDuel,5100
253,Keelan Cole,JAX,WR,13,TB,30,32,3.49,0.68,null,FanDuel,5100
253,Tevin Jones,PIT,WR,13,CLE,16,10,3.14,0.62,null,FanDuel,5100
253,Pharoh Cooper,ARI,WR,13,LAR,15,13,2.85,0.56,null,FanDuel,5100
253,Jakobi Meyers,NE,WR,13,HOU,24,21,2.64,0.52,null,FanDuel,5100
253,Kerrith Whyte Jr.,PIT,RB,13,CLE,16,14,2.23,0.44,null,FanDuel,5100
253,Kenjon Barner,ATL,RB,13,NO,11,4,0.91,0.18,null,FanDuel,5100
264,Chicago Bears,CHI,DST,13,DET,null,null,9,1.8,null,FanDuel,5000
264,Philadelphia Eagles,PHI,DST,13,MIA,null,null,8.8,1.76,null,FanDuel,5000
264,Jack Doyle,IND,TE,13,TEN,18,24,8.24,1.65,null,FanDuel,5000
264,Mike Gesicki,MIA,TE,13,PHI,13,6,6.91,1.38,null,FanDuel,5000
264,Vance McDonald,PIT,TE,13,CLE,16,27,5.68,1.14,null,FanDuel,5000
264,Jalen Richard,LV,RB,13,KC,22,32,5.5,1.1,null,FanDuel,5000
264,Kenny Stills,HOU,WR,13,NE,1,1,5.41,1.08,null,FanDuel,5000
264,Chase Edmonds,ARI,RB,13,LAR,15,20,5.13,1.03,null,FanDuel,5000
264,Olabisi Johnson,MIN,WR,13,SEA,16,16,3.36,0.67,null,FanDuel,5000
264,Deandre Washington,LV,RB,13,KC,22,32,3.31,0.66,null,FanDuel,5000
264,Cameron Brate,TB,TE,13,JAX,19,14,3.29,0.66,null,FanDuel,5000
264,Anthony Firkser,TEN,TE,13,IND,10,15,2.59,0.52,null,FanDuel,5000
264,Jeffery Wilson,SF,RB,13,BAL,4,8,2.01,0.4,null,FanDuel,5000
264,Troymaine Pope,LAC,RB,13,DEN,6,12,0.4,0.08,null,FanDuel,5000
264,Rhett Ellison,NYG,TE,13,GB,20,30,0,0,null,FanDuel,5000
264,Justin Jackson,LAC,RB,13,DEN,6,12,0,0,null,FanDuel,5000
264,Jakeem Grant,MIA,WR,13,PHI,13,29,0,0,null,FanDuel,5000
264,Parris Campbell,IND,WR,13,TEN,18,18,0,0,null,FanDuel,5000
264,Paul Richardson,WAS,WR,13,CAR,23,20,0,0,null,FanDuel,5000
283,New England Patriots,NE,DST,13,HOU,null,null,8.7,1.78,null,FanDuel,4900
283,New York Jets,NYJ,DST,13,CIN,null,null,8.4,1.71,null,FanDuel,4900
283,Jaeden Graham,ATL,TE,13,NO,11,8,5.1,1.04,null,FanDuel,4900
283,Marcus Johnson,IND,WR,13,TEN,18,18,4.79,0.98,null,FanDuel,4900
283,Patrick Laird,MIA,RB,13,PHI,13,9,4.4,0.9,null,FanDuel,4900
283,Geronimo Allison,GB,WR,13,NYG,26,31,4.15,0.85,null,FanDuel,4900
283,JJ Arcega-Whiteside,PHI,WR,13,MIA,31,30,3.92,0.8,null,FanDuel,4900
283,Andy Isabella,ARI,WR,13,LAR,15,13,3.76,0.77,null,FanDuel,4900
283,Jordan Akins,HOU,TE,13,NE,1,7,3.49,0.71,null,FanDuel,4900
283,Breshad Perriman,TB,WR,13,JAX,19,12,3.39,0.69,null,FanDuel,4900
283,Bilal Powell,NYJ,RB,13,CIN,27,27,3.34,0.68,null,FanDuel,4900
283,Ty Johnson,DET,RB,13,CHI,4,16,3.12,0.64,null,FanDuel,4900
283,Malcolm Brown,LAR,RB,13,ARI,32,23,2.57,0.52,null,FanDuel,4900
283,Johnny Holton,PIT,WR,13,CLE,16,10,2.41,0.49,null,FanDuel,4900
283,Jake Kumerow,GB,WR,13,NYG,26,31,2.33,0.48,null,FanDuel,4900
283,Malik Turner,SEA,WR,13,MIN,13,28,1.86,0.38,null,FanDuel,4900
283,Robert Foster,BUF,WR,13,DAL,9,5,1.56,0.32,null,FanDuel,4900
283,David Njoku,CLE,TE,13,PIT,7,25,0.35,0.07,null,FanDuel,4900
301,Green Bay Packers,GB,DST,13,NYG,null,null,8.8,1.83,null,FanDuel,4800
301,Nelson Agholor,PHI,WR,13,MIA,31,30,6.33,1.32,null,FanDuel,4800
301,Josh Gordon,SEA,WR,13,MIN,13,28,5.58,1.16,null,FanDuel,4800
301,Raheem Mostert,SF,RB,13,BAL,4,8,4.87,1.01,null,FanDuel,4800
