Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
53,Alshon Jeffery,PHI,WR,6,CAR,7,14,11.35,1.67,null,FanDuel,6800
53,Demaryius Thomas,DEN,WR,6,NYG,26,5,10.92,1.61,null,FanDuel,6800
53,Terrelle Pryor,WAS,WR,6,SF,27,24,9.93,1.46,null,FanDuel,6800
53,Aaron Jones,GB,RB,6,MIN,9,2,8.5,1.25,null,FanDuel,6800
61,Case Keenum,MIN,QB,6,GB,13,10,15,2.24,null,FanDuel,6700
61,Carlos Hyde,SF,RB,6,WAS,10,10,11.12,1.66,null,FanDuel,6700
61,Devin Funchess,CAR,WR,6,PHI,16,29,10.65,1.59,null,FanDuel,6700
61,Eli Manning,NYG,QB,6,DEN,7,17,10.5,1.57,null,FanDuel,6700
61,Emmanuel Sanders,DEN,WR,6,NYG,26,5,10.38,1.55,null,FanDuel,6700
61,Sammy Watkins,LAR,WR,6,JAX,3,3,7.76,1.16,null,FanDuel,6700
67,Brian Hoyer,SF,QB,6,WAS,10,14,13.78,2.09,null,FanDuel,6600
67,Larry Fitzgerald,ARI,WR,6,TB,28,32,10.45,1.58,null,FanDuel,6600
67,Jeremy Maclin,BAL,WR,6,CHI,18,18,0,0,null,FanDuel,6600
70,Jarvis Landry,MIA,WR,6,ATL,17,7,11.26,1.73,null,FanDuel,6500
70,Christian McCaffrey,CAR,RB,6,PHI,16,3,10.95,1.68,null,FanDuel,6500
70,Adam Thielen,MIN,WR,6,GB,13,21,10.92,1.68,null,FanDuel,6500
70,Kelvin Benjamin,CAR,WR,6,PHI,16,29,10.8,1.66,null,FanDuel,6500
70,Jordan Reed,WAS,TE,6,SF,27,1,9.65,1.48,null,FanDuel,6500
70,Deshone Kizer,CLE,QB,6,HOU,19,24,0.62,0.1,null,FanDuel,6500
76,Jay Cutler,MIA,QB,6,ATL,17,11,13.32,2.08,null,FanDuel,6400
76,Ameer Abdullah,DET,RB,6,NO,24,21,11,1.72,null,FanDuel,6400
76,Mitch Trubisky,CHI,QB,6,BAL,8,5,10.96,1.71,null,FanDuel,6400
76,DeSean Jackson,TB,WR,6,ARI,22,27,10.86,1.7,null,FanDuel,6400
76,Amari Cooper,LV,WR,6,LAC,23,23,8.73,1.36,null,FanDuel,6400
81,DeMarco Murray,TEN,RB,6,IND,31,12,13.65,2.17,null,FanDuel,6300
81,John Brown,ARI,WR,6,TB,28,32,8.53,1.35,null,FanDuel,6300
81,Sterling Shepard,NYG,WR,6,DEN,7,18,0,0,null,FanDuel,6300
84,Mike Gillislee,NE,RB,6,NYJ,15,29,11.4,1.84,null,FanDuel,6200
84,Randall Cobb,GB,WR,6,MIN,9,20,10.61,1.71,null,FanDuel,6200
84,Tyrell Williams,LAC,WR,6,LV,16,12,9.83,1.59,null,FanDuel,6200
84,EJ Manuel,LV,QB,6,LAC,23,16,0.94,0.15,null,FanDuel,6200
84,Matt Moore,MIA,QB,6,ATL,17,11,0.28,0.05,null,FanDuel,6200
84,Bilal Powell,NYJ,RB,6,NE,32,31,0,0,null,FanDuel,6200
90,Kevin Hogan,CLE,QB,6,HOU,19,24,12.52,2.05,null,FanDuel,6100
90,Latavius Murray,MIN,RB,6,GB,13,20,9.63,1.58,null,FanDuel,6100
90,Danny Amendola,NE,WR,6,NYJ,15,15,8.94,1.47,null,FanDuel,6100
90,Jermaine Kearse,NYJ,WR,6,NE,32,28,8.57,1.4,null,FanDuel,6100
90,Matt Cassel,TEN,QB,6,IND,31,31,2.44,0.4,null,FanDuel,6100
95,Marshawn Lynch,LV,RB,6,LAC,23,27,11.74,1.96,null,FanDuel,6000
95,Chris Thompson,WAS,RB,6,SF,27,28,10.36,1.73,null,FanDuel,6000
95,Will Fuller,HOU,WR,6,CLE,21,13,8.52,1.42,null,FanDuel,6000
95,Bryce Petty,NYJ,QB,6,NE,32,32,0.32,0.05,null,FanDuel,6000
95,Mike Glennon,CHI,QB,6,BAL,8,5,0.28,0.05,null,FanDuel,6000
95,Jimmy Garoppolo,NE,QB,6,NYJ,15,19,0.27,0.04,null,FanDuel,6000
95,Tom Savage,HOU,QB,6,CLE,21,29,0.27,0.04,null,FanDuel,6000
95,Landry Jones,PIT,QB,6,KC,25,27,0.26,0.04,null,FanDuel,6000
95,Nick Foles,PHI,QB,6,CAR,7,9,0.24,0.04,null,FanDuel,6000
95,Drew Stanton,ARI,QB,6,TB,28,28,0.24,0.04,null,FanDuel,6000
95,Ryan Fitzpatrick,TB,QB,6,ARI,22,26,0.23,0.04,null,FanDuel,6000
95,Colt McCoy,WAS,QB,6,SF,27,20,0.22,0.04,null,FanDuel,6000
95,Geno Smith,NYG,QB,6,DEN,7,17,0.22,0.04,null,FanDuel,6000
95,Patrick Mahomes,KC,QB,6,PIT,1,2,0.21,0.04,null,FanDuel,6000
95,Ryan Mallett,BAL,QB,6,CHI,18,15,0.21,0.04,null,FanDuel,6000
95,Derek Anderson,CAR,QB,6,PHI,16,20,0.2,0.03,null,FanDuel,6000
95,Chase Daniel,NO,QB,6,DET,12,8,0.2,0.03,null,FanDuel,6000
95,Sean Mannion,LAR,QB,6,JAX,3,1,0.19,0.03,null,FanDuel,6000
95,Chad Henne,JAX,QB,6,LAR,20,12,0.17,0.03,null,FanDuel,6000
95,Kellen Clemens,LAC,QB,6,LV,16,18,0.17,0.03,null,FanDuel,6000
95,Matt Schaub,ATL,QB,6,MIA,6,9,0.14,0.02,null,FanDuel,6000
95,Brett Hundley,GB,QB,6,MIN,9,7,0.08,0.01,null,FanDuel,6000
95,Brock Osweiler,DEN,QB,6,NYG,26,24,0.07,0.01,null,FanDuel,6000
95,Scott Tolzien,IND,QB,6,TEN,29,29,0.06,0.01,null,FanDuel,6000
95,Jake Rudock,DET,QB,6,NO,24,21,0.03,0,null,FanDuel,6000
95,CJ Beathard,SF,QB,6,WAS,10,14,0.03,0,null,FanDuel,6000
95,Chad Kelly,DEN,QB,6,NYG,26,24,0,0,null,FanDuel,6000
95,Tyler Bray,KC,QB,6,PIT,1,2,0,0,null,FanDuel,6000
95,Brandon Allen,LAR,QB,6,JAX,3,1,0,0,null,FanDuel,6000
95,Joshua Dobbs,PIT,QB,6,KC,25,27,0,0,null,FanDuel,6000
95,Teddy Bridgewater,MIN,QB,6,GB,13,10,0,0,null,FanDuel,6000
95,Devante Parker,MIA,WR,6,ATL,17,7,0,0,null,FanDuel,6000
95,Taysom Hill,NO,QB,6,DET,12,8,0,0,null,FanDuel,6000
95,Connor Cook,LV,QB,6,LAC,23,16,0,0,null,FanDuel,6000
95,Mark Sanchez,CHI,QB,6,BAL,8,5,0,0,null,FanDuel,6000
95,Alex Tanney,TEN,QB,6,IND,31,31,0,0,null,FanDuel,6000
95,Paxton Lynch,DEN,QB,6,NYG,26,24,0,0,null,FanDuel,6000
95,Christian Hackenberg,NYJ,QB,6,NE,32,32,0,0,null,FanDuel,6000
95,Cardale Jones,LAC,QB,6,LV,16,18,0,0,null,FanDuel,6000
95,Brad Kaaya,CAR,QB,6,PHI,16,20,0,0,null,FanDuel,6000
95,Kyle Sloter,MIN,QB,6,GB,13,10,0,0,null,FanDuel,6000
95,Blaine Gabbert,ARI,QB,6,TB,28,28,0,0,null,FanDuel,6000
95,Davis Webb,NYG,QB,6,DEN,7,17,0,0,null,FanDuel,6000
95,Cody Kessler,CLE,QB,6,HOU,19,24,0,0,null,FanDuel,6000
95,Ryan Griffin,TB,QB,6,ARI,22,26,0,0,null,FanDuel,6000
140,Mark Ingram,NO,RB,6,DET,12,15,13.76,2.33,null,FanDuel,5900
140,Tevin Coleman,ATL,RB,6,MIA,6,8,10.04,1.7,null,FanDuel,5900
140,Marvin Jones,DET,WR,6,NO,24,22,9.51,1.61,null,FanDuel,5900
140,Cooper Kupp,LAR,WR,6,JAX,3,3,8.25,1.4,null,FanDuel,5900
140,Cameron Brate,TB,TE,6,ARI,22,14,8.07,1.37,null,FanDuel,5900
140,Roger Lewis,NYG,WR,6,DEN,7,18,5.25,0.89,null,FanDuel,5900
146,Alvin Kamara,NO,RB,6,DET,12,15,11.98,2.07,null,FanDuel,5800
146,Javorius Allen,BAL,RB,6,CHI,18,18,11.05,1.91,null,FanDuel,5800
146,Taylor Gabriel,ATL,WR,6,MIA,6,10,7.97,1.37,null,FanDuel,5800
146,Frank Gore,IND,RB,6,TEN,29,18,7.89,1.36,null,FanDuel,5800
146,Brandon Marshall,NYG,WR,6,DEN,7,18,0,0,null,FanDuel,5800
151,Delanie Walker,TEN,TE,6,IND,31,26,10.16,1.78,null,FanDuel,5700
151,Elijah McGuire,NYJ,RB,6,NE,32,31,8.22,1.44,null,FanDuel,5700
151,Allen Hurns,JAX,WR,6,LAR,20,8,6.99,1.23,null,FanDuel,5700
154,Jerick McKinnon,MIN,RB,6,GB,13,20,10.65,1.9,null,FanDuel,5600
154,Duke Johnson,CLE,RB,6,HOU,19,9,9.17,1.64,null,FanDuel,5600
154,Willie Snead,NO,WR,6,DET,12,19,9.1,1.62,null,FanDuel,5600
154,Matt Forte,NYJ,RB,6,NE,32,31,8.93,1.59,null,FanDuel,5600
154,LeGarrette Blount,PHI,RB,6,CAR,7,8,8.06,1.44,null,FanDuel,5600
154,Jaron Brown,ARI,WR,6,TB,28,32,8.01,1.43,null,FanDuel,5600
154,Austin Seferian-Jenkins,NYJ,TE,6,NE,32,29,7.98,1.42,null,FanDuel,5600
154,Robby Anderson,NYJ,WR,6,NE,32,28,7.8,1.39,null,FanDuel,5600
154,Alex Collins,BAL,RB,6,CHI,18,18,7.74,1.38,null,FanDuel,5600
154,Wayne Gallman,NYG,RB,6,DEN,7,1,6.57,1.17,null,FanDuel,5600
154,Robert Woods,LAR,WR,6,JAX,3,3,6.14,1.1,null,FanDuel,5600
154,D'Onta Foreman,HOU,RB,6,CLE,21,11,5.54,0.99,null,FanDuel,5600
154,Marlon Mack,IND,RB,6,TEN,29,18,5.26,0.94,null,FanDuel,5600
154,Charcandrick West,KC,RB,6,PIT,1,30,4.1,0.73,null,FanDuel,5600
154,Jamaal Williams,GB,RB,6,MIN,9,2,0.31,0.06,null,FanDuel,5600
169,Andre Ellington,ARI,RB,6,TB,28,13,9.23,1.68,null,FanDuel,5500
169,Martavis Bryant,PIT,WR,6,KC,25,31,7.95,1.45,null,FanDuel,5500
169,Martellus Bennett,GB,TE,6,MIN,9,25,7.38,1.34,null,FanDuel,5500
169,Tarik Cohen,CHI,RB,6,BAL,8,25,7.11,1.29,null,FanDuel,5500
169,Nelson Agholor,PHI,WR,6,CAR,7,14,6.93,1.26,null,FanDuel,5500
169,Orleans Darkwa,NYG,RB,6,DEN,7,1,4.47,0.81,null,FanDuel,5500
169,Rob Kelley,WAS,RB,6,SF,27,28,0,0,null,FanDuel,5500
176,Denver Broncos,DEN,DST,6,NYG,null,null,11.6,2.15,null,FanDuel,5400
176,Rishard Matthews,TEN,WR,6,IND,31,31,9.85,1.82,null,FanDuel,5400
176,Jonathan Stewart,CAR,RB,6,PHI,16,3,9.11,1.69,null,FanDuel,5400
176,James White,NE,RB,6,NYJ,15,29,8.34,1.54,null,FanDuel,5400
176,Isaiah Crowell,CLE,RB,6,HOU,19,9,8.2,1.52,null,FanDuel,5400
176,Jamison Crowder,WAS,WR,6,SF,27,24,8.09,1.5,null,FanDuel,5400
176,Jared Cook,LV,TE,6,LAC,23,4,7.72,1.43,null,FanDuel,5400
176,Hunter Henry,LAC,TE,6,LV,16,12,7.36,1.36,null,FanDuel,5400
176,Marqise Lee,JAX,WR,6,LAR,20,8,7.01,1.3,null,FanDuel,5400
176,Houston Texans,HOU,DST,6,CLE,null,null,6.4,1.19,null,FanDuel,5400
176,Derrick Henry,TEN,RB,6,IND,31,12,6.36,1.18,null,FanDuel,5400
176,Torrey Smith,PHI,WR,6,CAR,7,14,6.36,1.18,null,FanDuel,5400
176,Jamaal Charles,DEN,RB,6,NYG,26,25,5.56,1.03,null,FanDuel,5400
176,Mohamed Sanu,ATL,WR,6,MIA,6,10,0,0,null,FanDuel,5400
176,Wendell Smallwood,PHI,RB,6,CAR,7,8,0,0,null,FanDuel,5400
191,Stephen Gostkowski,NE,K,6,NYJ,15,2,9.1,1.72,null,FanDuel,5300
191,Evan Engram,NYG,TE,6,DEN,7,26,8.66,1.63,null,FanDuel,5300
191,Mike Wallace,BAL,WR,6,CHI,18,18,8.65,1.63,null,FanDuel,5300
191,Kyle Rudolph,MIN,TE,6,GB,13,2,8.51,1.61,null,FanDuel,5300
191,George Kittle,SF,TE,6,WAS,10,30,6.71,1.27,null,FanDuel,5300
191,Travis Benjamin,LAC,WR,6,LV,16,12,6.48,1.22,null,FanDuel,5300
191,Matt Breida,SF,RB,6,WAS,10,10,6.07,1.15,null,FanDuel,5300
191,Dion Lewis,NE,RB,6,NYJ,15,29,2.83,0.53,null,FanDuel,5300
191,Phillip Dorsett,NE,WR,6,NYJ,15,15,2.31,0.44,null,FanDuel,5300
191,Terrance West,BAL,RB,6,CHI,18,18,0,0,null,FanDuel,5300
191,Corey Davis,TEN,WR,6,IND,31,31,0,0,null,FanDuel,5300
202,Matt Bryant,ATL,K,6,MIA,6,7,8.8,1.69,null,FanDuel,5200
202,JJ Nelson,ARI,WR,6,TB,28,32,8.01,1.54,null,FanDuel,5200
202,Greg Zuerlein,LAR,K,6,JAX,3,9,7.8,1.5,null,FanDuel,5200
202,Eric Decker,TEN,WR,6,IND,31,31,7.32,1.41,null,FanDuel,5200
202,Kendall Wright,CHI,WR,6,BAL,8,6,7.17,1.38,null,FanDuel,5200
202,Donte Moncrief,IND,WR,6,TEN,29,27,7.12,1.37,null,FanDuel,5200
202,JuJu Smith-Schuster,PIT,WR,6,KC,25,31,6.89,1.32,null,FanDuel,5200
202,Ed Dickson,CAR,TE,6,PHI,16,15,6.55,1.26,null,FanDuel,5200
202,Jack Doyle,IND,TE,6,TEN,29,9,6.32,1.22,null,FanDuel,5200
202,Brandon Coleman,NO,WR,6,DET,12,19,4.15,0.8,null,FanDuel,5200
202,Zach Zenner,DET,RB,6,NO,24,21,2.44,0.47,null,FanDuel,5200
213,Ted Ginn,NO,WR,6,DET,12,19,7.99,1.57,null,FanDuel,5100
213,Marquise Goodwin,SF,WR,6,WAS,10,2,7.03,1.38,null,FanDuel,5100
213,Coby Fleener,NO,TE,6,DET,12,21,6.8,1.33,null,FanDuel,5100
213,Eric Ebron,DET,TE,6,NO,24,19,6.27,1.23,null,FanDuel,5100
213,Branden Oliver,LAC,RB,6,LV,16,19,0,0,null,FanDuel,5100
218,Matt Prater,DET,K,6,NO,24,14,8.3,1.66,null,FanDuel,5000
218,Atlanta Falcons,ATL,DST,6,MIA,null,null,7.8,1.56,null,FanDuel,5000
218,Adrian Peterson,ARI,RB,6,TB,28,13,7.06,1.41,null,FanDuel,5000
218,Jeremy Kerley,NYJ,WR,6,NE,32,28,6.92,1.38,null,FanDuel,5000
218,Zach Miller,CHI,TE,6,BAL,8,28,6.75,1.35,null,FanDuel,5000
218,Shane Vereen,NYG,RB,6,DEN,7,1,6.48,1.3,null,FanDuel,5000
218,Benjamin Watson,BAL,TE,6,CHI,18,20,5.96,1.19,null,FanDuel,5000
218,Jalen Richard,LV,RB,6,LAC,23,27,5.51,1.1,null,FanDuel,5000
218,Tavon Austin,LAR,WR,6,JAX,3,3,4.66,0.93,null,FanDuel,5000
218,Kerwynn Williams,ARI,RB,6,TB,28,13,2.77,0.55,null,FanDuel,5000
218,Mike Williams,LAC,WR,6,LV,16,12,2.35,0.47,null,FanDuel,5000
218,James Conner,PIT,RB,6,KC,25,7,1.76,0.35,null,FanDuel,5000
218,Kenny Britt,CLE,WR,6,HOU,19,16,0,0,null,FanDuel,5000
231,Samaje Perine,WAS,RB,6,SF,27,28,9.9,2.02,null,FanDuel,4900
231,Theo Riddick,DET,RB,6,NO,24,21,9.56,1.95,null,FanDuel,4900
231,Jacksonville Jaguars,JAX,DST,6,LAR,null,null,9.5,1.94,null,FanDuel,4900
231,Brandon McManus,DEN,K,6,NYG,26,29,8.4,1.71,null,FanDuel,4900
231,Baltimore Ravens,BAL,DST,6,CHI,null,null,8.3,1.69,null,FanDuel,4900
231,Graham Gano,CAR,K,6,PHI,16,3,8.3,1.69,null,FanDuel,4900
231,Adam Humphries,TB,WR,6,ARI,22,27,7.12,1.45,null,FanDuel,4900
231,Los Angeles Rams,LAR,DST,6,JAX,null,null,6.3,1.29,null,FanDuel,4900
231,Chris Ivory,JAX,RB,6,LAR,20,32,5.86,1.2,null,FanDuel,4900
231,Darren Fells,DET,TE,6,NO,24,19,3.71,0.76,null,FanDuel,4900
231,Vernon Davis,WAS,TE,6,SF,27,1,3.65,0.74,null,FanDuel,4900
231,OJ Howard,TB,TE,6,ARI,22,14,3.55,0.72,null,FanDuel,4900
231,Curtis Samuel,CAR,WR,6,PHI,16,29,2.61,0.53,null,FanDuel,4900
231,Benjamin Cunningham,CHI,RB,6,BAL,8,25,2.6,0.53,null,FanDuel,4900
231,Corey Coleman,CLE,WR,6,HOU,19,16,0,0,null,FanDuel,4900
246,Ka'imi Fairbairn,HOU,K,6,CLE,21,3,9,1.88,null,FanDuel,4800
246,Justin Tucker,BAL,K,6,CHI,18,21,8.3,1.73,null,FanDuel,4800
246,Kenny Stills,MIA,WR,6,ATL,17,7,7.88,1.64,null,FanDuel,4800
246,Mason Crosby,GB,K,6,MIN,9,16,7.3,1.52,null,FanDuel,4800
246,Kansas City Chiefs,KC,DST,6,PIT,null,null,6.7,1.4,null,FanDuel,4800
246,Bruce Ellington,HOU,WR,6,CLE,21,13,6.36,1.32,null,FanDuel,4800
246,Austin Hooper,ATL,TE,6,MIA,6,24,6.32,1.32,null,FanDuel,4800
246,Jesse James,PIT,TE,6,KC,25,16,5.53,1.15,null,FanDuel,4800
246,Deandre Washington,LV,RB,6,LAC,23,27,5.38,1.12,null,FanDuel,4800
246,Seth Roberts,LV,WR,6,LAC,23,23,4.97,1.04,null,FanDuel,4800
246,Charles Sims,TB,RB,6,ARI,22,5,4.86,1.01,null,FanDuel,4800
246,Josh Doctson,WAS,WR,6,SF,27,24,4.42,0.92,null,FanDuel,4800
246,Geronimo Allison,GB,WR,6,MIN,9,20,2.6,0.54,null,FanDuel,4800
246,Albert Wilson,KC,WR,6,PIT,1,1,0,0,null,FanDuel,4800
246,CJ Fiedorowicz,HOU,TE,6,CLE,21,31,0,0,null,FanDuel,4800
261,Wil Lutz,NO,K,6,DET,12,4,9.2,1.96,null,FanDuel,4700
261,Dustin Hopkins,WAS,K,6,SF,27,32,9.2,1.96,null,FanDuel,4700
261,Harrison Butker,KC,K,6,PIT,1,1,8.4,1.79,null,FanDuel,4700
261,Washington Football Team,WAS,DST,6,SF,null,null,8.2,1.74,null,FanDuel,4700
261,Tennessee Titans,TEN,DST,6,IND,null,null,7,1.49,null,FanDuel,4700
261,Chris Boswell,PIT,K,6,KC,25,4,6.8,1.45,null,FanDuel,4700
261,Rashard Higgins,CLE,WR,6,HOU,19,16,4.37,0.93,null,FanDuel,4700
261,Devontae Booker,DEN,RB,6,NYG,26,25,2.46,0.52,null,FanDuel,4700
261,Jacquizz Rodgers,TB,RB,6,ARI,22,5,2.36,0.5,null,FanDuel,4700
261,Cordarrelle Patterson,LV,WR,6,LAC,23,23,2.24,0.48,null,FanDuel,4700
261,Chris Conley,KC,WR,6,PIT,1,1,0,0,null,FanDuel,4700
261,Rex Burkhead,NE,RB,6,NYJ,15,29,0,0,null,FanDuel,4700
261,Kenny Golladay,DET,WR,6,NO,24,22,0,0,null,FanDuel,4700
274,Giorgio Tavecchio,LV,K,6,LAC,23,26,9,1.96,null,FanDuel,4600
274,Ryan Succop,TEN,K,6,IND,31,30,8.8,1.91,null,FanDuel,4600
274,Adam Vinatieri,IND,K,6,TEN,29,28,8.1,1.76,null,FanDuel,4600
274,Jake Elliott,PHI,K,6,CAR,7,15,8,1.74,null,FanDuel,4600
274,New England Patriots,NE,DST,6,NYJ,null,null,7.9,1.72,null,FanDuel,4600
274,Kai Forbath,MIN,K,6,GB,13,15,7.7,1.67,null,FanDuel,4600
274,Green Bay Packers,GB,DST,6,MIN,null,null,6.2,1.35,null,FanDuel,4600
274,Julius Thomas,MIA,TE,6,ATL,17,11,5.93,1.29,null,FanDuel,4600
274,Breshad Perriman,BAL,WR,6,CHI,18,18,5.62,1.22,null,FanDuel,4600
274,Antonio Gates,LAC,TE,6,LV,16,12,5.36,1.17,null,FanDuel,4600
274,Pittsburgh Steelers,PIT,DST,6,KC,null,null,5.2,1.13,null,FanDuel,4600
274,AJ Derby,DEN,TE,6,NYG,26,32,4.48,0.97,null,FanDuel,4600
274,Eli Rogers,PIT,WR,6,KC,25,31,3.54,0.77,null,FanDuel,4600
274,Russell Shepard,CAR,WR,6,PHI,16,29,2.98,0.65,null,FanDuel,4600
274,Virgil Green,DEN,TE,6,NYG,26,32,2.63,0.57,null,FanDuel,4600
274,Aldrick Robinson,SF,WR,6,WAS,10,2,2.48,0.54,null,FanDuel,4600
274,De'Anthony Thomas,KC,WR,6,PIT,1,1,2.47,0.54,null,FanDuel,4600
274,Vance McDonald,PIT,TE,6,KC,25,16,2.05,0.45,null,FanDuel,4600
274,Darrius Heyward-Bey,PIT,WR,6,KC,25,31,0.9,0.2,null,FanDuel,4600
274,Richard Rodgers,GB,TE,6,MIN,9,25,0.45,0.1,null,FanDuel,4600
274,Jeff Janis,GB,WR,6,MIN,9,20,0.43,0.09,null,FanDuel,4600
274,Chris Moore,BAL,WR,6,CHI,18,18,0.18,0.04,null,FanDuel,4600
274,Paul Perkins,NYG,RB,6,DEN,7,1,0,0,null,FanDuel,4600
274,Tajae Sharpe,TEN,WR,6,IND,31,31,0,0,null,FanDuel,4600
274,Malcolm Mitchell,NE,WR,6,NYJ,15,15,0,0,null,FanDuel,4600
274,Tommylee Lewis,NO,WR,6,DET,12,19,0,0,null,FanDuel,4600
274,Markus Wheaton,CHI,WR,6,BAL,8,6,0,0,null,FanDuel,4600
301,Jason Myers,JAX,K,6,LAR,20,12,8.1,1.8,null,FanDuel,4500
301,Carolina Panthers,CAR,DST,6,PHI,null,null,8,1.78,null,FanDuel,4500
301,Ricardo Louis,CLE,WR,6,HOU,19,16,7.99,1.78,null,FanDuel,4500
301,Robbie Gould,SF,K,6,WAS,10,24,7.7,1.71,null,FanDuel,4500
