Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
287,Virgil Green,DEN,TE,8,KC,29,15,3.18,0.71,null,FanDuel,4500
287,Justin Hunter,PIT,WR,8,DET,16,18,3.12,0.69,null,FanDuel,4500
287,Chris Moore,BAL,WR,8,MIA,13,16,3.12,0.69,null,FanDuel,4500
287,Stephen Anderson,HOU,TE,8,SEA,3,19,2.88,0.64,null,FanDuel,4500
287,Nick Boyle,BAL,TE,8,MIA,13,23,2.8,0.62,null,FanDuel,4500
287,Griff Whalen,BAL,WR,8,MIA,13,16,2.78,0.62,null,FanDuel,4500
287,Jared Abbrederis,DET,WR,8,PIT,1,1,2.56,0.57,null,FanDuel,4500
287,Leonte Carroo,MIA,WR,8,BAL,10,3,2.47,0.55,null,FanDuel,4500
287,Jacquizz Rodgers,TB,RB,8,CAR,6,4,2.44,0.54,null,FanDuel,4500
287,Chester Rogers,IND,WR,8,CIN,7,9,2.39,0.53,null,FanDuel,4500
287,Tre McBride,CHI,WR,8,NO,18,21,2.37,0.53,null,FanDuel,4500
287,Josh Malone,CIN,WR,8,IND,32,30,2.31,0.51,null,FanDuel,4500
287,Luke Willson,SEA,TE,8,HOU,14,20,2.27,0.5,null,FanDuel,4500
287,Trey Burton,PHI,TE,8,SF,29,3,2.27,0.5,null,FanDuel,4500
287,Andre Holmes,BUF,WR,8,LV,24,17,2.25,0.5,null,FanDuel,4500
287,Anthony Fasano,MIA,TE,8,BAL,10,29,2.23,0.5,null,FanDuel,4500
287,Amara Darboh,SEA,WR,8,HOU,14,15,2.21,0.49,null,FanDuel,4500
287,Demetrius Harris,KC,TE,8,DEN,6,28,2.21,0.49,null,FanDuel,4500
287,Chris Godwin,TB,WR,8,CAR,6,8,2.16,0.48,null,FanDuel,4500
287,Justin Hardy,ATL,WR,8,NYJ,25,25,2.15,0.48,null,FanDuel,4500
287,Jordan Taylor,DEN,WR,8,KC,29,32,2.12,0.47,null,FanDuel,4500
287,Bryce Treggs,CLE,WR,8,MIN,4,19,2.11,0.47,null,FanDuel,4500
287,Dwayne Washington,DET,RB,8,PIT,1,20,2.08,0.46,null,FanDuel,4500
287,Corey Clement,PHI,RB,8,SF,29,32,1.99,0.44,null,FanDuel,4500
287,Alex Erickson,CIN,WR,8,IND,32,30,1.95,0.43,null,FanDuel,4500
287,Josh Bellamy,CHI,WR,8,NO,18,21,1.93,0.43,null,FanDuel,4500
287,Michael Hoomanawanui,NO,TE,8,CHI,9,9,1.86,0.41,null,FanDuel,4500
287,Xavier Grimble,PIT,TE,8,DET,16,21,1.85,0.41,null,FanDuel,4500
287,Jakeem Grant,MIA,WR,8,BAL,10,3,1.81,0.4,null,FanDuel,4500
287,Eric Tomlinson,NYJ,TE,8,ATL,19,5,1.77,0.39,null,FanDuel,4500
287,Mack Hollins,PHI,WR,8,SF,29,22,1.77,0.39,null,FanDuel,4500
287,Michael Floyd,MIN,WR,8,CLE,16,12,1.73,0.38,null,FanDuel,4500
287,Adam Shaheen,CHI,TE,8,NO,18,12,1.58,0.35,null,FanDuel,4500
287,Chris Manhertz,CAR,TE,8,TB,30,14,1.52,0.34,null,FanDuel,4500
287,Marcus Johnson,PHI,WR,8,SF,29,22,1.51,0.34,null,FanDuel,4500
287,CJ Uzomah,CIN,TE,8,IND,32,22,1.46,0.32,null,FanDuel,4500
287,Josh Hill,NO,TE,8,CHI,9,9,1.32,0.29,null,FanDuel,4500
287,Kenyan Drake,MIA,RB,8,BAL,10,30,1.3,0.29,null,FanDuel,4500
287,Josh Ferguson,IND,RB,8,CIN,7,9,1.18,0.26,null,FanDuel,4500
287,Jeff Heuerman,DEN,TE,8,KC,29,15,1.14,0.25,null,FanDuel,4500
287,Ryan Switzer,DAL,WR,8,WAS,22,6,1.1,0.24,null,FanDuel,4500
287,Johnny Holton,LV,WR,8,BUF,10,14,1.07,0.24,null,FanDuel,4500
287,Kasen Williams,CLE,WR,8,MIN,4,19,1.06,0.24,null,FanDuel,4500
287,Darrius Heyward-Bey,PIT,WR,8,DET,16,18,1.03,0.23,null,FanDuel,4500
287,Garrett Celek,SF,TE,8,PHI,20,28,1.02,0.23,null,FanDuel,4500
287,Kendrick Bourne,SF,WR,8,PHI,20,26,0.99,0.22,null,FanDuel,4500
287,Braxton Miller,HOU,WR,8,SEA,3,4,0.98,0.22,null,FanDuel,4500
287,Rod Smith,DAL,RB,8,WAS,22,12,0.95,0.21,null,FanDuel,4500
287,James Hanna,DAL,TE,8,WAS,22,31,0.9,0.2,null,FanDuel,4500
287,Cameron Artis-Payne,CAR,RB,8,TB,30,24,0.86,0.19,null,FanDuel,4500
287,Terron Ward,ATL,RB,8,NYJ,25,25,0.86,0.19,null,FanDuel,4500
287,Andre Roberts,ATL,WR,8,NYJ,25,25,0.82,0.18,null,FanDuel,4500
287,Vince Mayle,BAL,WR,8,MIA,13,16,0.81,0.18,null,FanDuel,4500
287,Tommylee Lewis,NO,WR,8,CHI,9,11,0.79,0.18,null,FanDuel,4500
287,Sammie Coates,CLE,WR,8,MIN,4,19,0.78,0.17,null,FanDuel,4500
287,Brandon Williams,IND,TE,8,CIN,7,4,0.78,0.17,null,FanDuel,4500
287,Darrell Daniels,IND,TE,8,CIN,7,4,0.77,0.17,null,FanDuel,4500
287,Cody Latimer,DEN,WR,8,KC,29,32,0.74,0.16,null,FanDuel,4500
287,Isaiah McKenzie,DEN,WR,8,KC,29,32,0.69,0.15,null,FanDuel,4500
287,Patrick DiMarco,BUF,RB,8,LV,24,22,0.67,0.15,null,FanDuel,4500
287,Chad Hansen,NYJ,WR,8,ATL,19,13,0.67,0.15,null,FanDuel,4500
287,Matt Jones,IND,RB,8,CIN,7,9,0.66,0.15,null,FanDuel,4500
287,Levine Toilolo,ATL,TE,8,NYJ,25,27,0.64,0.14,null,FanDuel,4500
287,Lee Smith,LV,TE,8,BUF,10,24,0.63,0.14,null,FanDuel,4500
287,Niles Paul,WAS,TE,8,DAL,23,8,0.61,0.14,null,FanDuel,4500
287,Quan Bray,IND,WR,8,CIN,7,9,0.59,0.13,null,FanDuel,4500
287,Tanner McEvoy,SEA,WR,8,HOU,14,15,0.59,0.13,null,FanDuel,4500
287,Ross Travis,KC,TE,8,DEN,6,28,0.55,0.12,null,FanDuel,4500
287,Brandon Bolden,NE,RB,8,LAC,12,19,0.51,0.11,null,FanDuel,4500
287,Noah Brown,DAL,WR,8,WAS,22,6,0.51,0.11,null,FanDuel,4500
287,Peyton Barber,TB,RB,8,CAR,6,4,0.5,0.11,null,FanDuel,4500
287,Michael Roberts,DET,TE,8,PIT,1,5,0.48,0.11,null,FanDuel,4500
287,Kaelin Clay,CAR,WR,8,TB,30,31,0.48,0.11,null,FanDuel,4500
287,Jamize Olawale,LV,RB,8,BUF,10,7,0.48,0.11,null,FanDuel,4500
287,Dwayne Allen,NE,TE,8,LAC,12,2,0.47,0.1,null,FanDuel,4500
287,Cole Hikutini,SF,TE,8,PHI,20,28,0.46,0.1,null,FanDuel,4500
287,Clive Walford,LV,TE,8,BUF,10,24,0.44,0.1,null,FanDuel,4500
287,Reggie Davis,ATL,WR,8,NYJ,25,25,0.44,0.1,null,FanDuel,4500
287,Nick Vannett,SEA,TE,8,HOU,14,20,0.42,0.09,null,FanDuel,4500
287,Eric Saubert,ATL,TE,8,NYJ,25,27,0.4,0.09,null,FanDuel,4500
287,Randall Telfer,CLE,TE,8,MIN,4,15,0.39,0.09,null,FanDuel,4500
287,Luke Stocker,TB,TE,8,CAR,6,11,0.39,0.09,null,FanDuel,4500
287,CJ Ham,MIN,RB,8,CLE,16,6,0.38,0.08,null,FanDuel,4500
287,Akeem Hunt,KC,RB,8,DEN,6,1,0.37,0.08,null,FanDuel,4500
287,Jehu Chesson,KC,WR,8,DEN,6,7,0.37,0.08,null,FanDuel,4500
287,Michael Burton,CHI,RB,8,NO,18,20,0.37,0.08,null,FanDuel,4500
287,Geoff Swaim,DAL,TE,8,WAS,22,31,0.34,0.08,null,FanDuel,4500
287,Sean McGrath,LAC,TE,8,NE,31,26,0.33,0.07,null,FanDuel,4500
287,Jacob Hollister,NE,TE,8,LAC,12,2,0.33,0.07,null,FanDuel,4500
287,Khari Lee,BUF,TE,8,LV,24,18,0.32,0.07,null,FanDuel,4500
287,MarQueis Gray,MIA,TE,8,BAL,10,29,0.31,0.07,null,FanDuel,4500
287,Matt Dayes,CLE,RB,8,MIN,4,2,0.3,0.07,null,FanDuel,4500
287,Cethan Carter,CIN,TE,8,IND,32,22,0.3,0.07,null,FanDuel,4500
287,Chris Thompson,HOU,WR,8,SEA,3,4,0.28,0.06,null,FanDuel,4500
287,Anthony Sherman,KC,RB,8,DEN,6,1,0.28,0.06,null,FanDuel,4500
287,Dan Vitale,CLE,RB,8,MIN,4,2,0.27,0.06,null,FanDuel,4500
287,Alfred Blue,HOU,RB,8,SEA,3,8,0.26,0.06,null,FanDuel,4500
287,Jay Prosch,HOU,RB,8,SEA,3,8,0.25,0.06,null,FanDuel,4500
287,Terrell Watson,PIT,RB,8,DET,16,24,0.25,0.06,null,FanDuel,4500
287,Andy Janovich,DEN,RB,8,KC,29,12,0.25,0.06,null,FanDuel,4500
287,Keith Smith,DAL,RB,8,WAS,22,12,0.25,0.06,null,FanDuel,4500
287,Senorise Perry,MIA,RB,8,BAL,10,30,0.24,0.05,null,FanDuel,4500
287,Tre Madden,SEA,RB,8,HOU,14,5,0.22,0.05,null,FanDuel,4500
287,Matthew Slater,NE,WR,8,LAC,12,23,0.2,0.04,null,FanDuel,4500
287,James Develin,NE,RB,8,LAC,12,19,0.16,0.04,null,FanDuel,4500
287,Derrick Coleman,ATL,RB,8,NYJ,25,25,0.14,0.03,null,FanDuel,4500
287,Stacy Coley,MIN,WR,8,CLE,16,12,0.13,0.03,null,FanDuel,4500
287,Derek Watt,LAC,RB,8,NE,31,27,0.08,0.02,null,FanDuel,4500
287,Jordan Todman,HOU,RB,8,SEA,3,8,0.02,0,null,FanDuel,4500
287,Rico Gathers,DAL,TE,8,WAS,22,31,0,0,null,FanDuel,4500
287,Isaiah Ford,MIA,WR,8,BAL,10,3,0,0,null,FanDuel,4500
287,Charone Peake,NYJ,WR,8,ATL,19,13,0,0,null,FanDuel,4500
287,Neal Sterling,NYJ,WR,8,ATL,19,13,0,0,null,FanDuel,4500
287,John Kuhn,NO,RB,8,CHI,9,11,0,0,null,FanDuel,4500
287,Ryan Hewitt,CIN,TE,8,IND,32,22,0,0,null,FanDuel,4500
287,De'Angelo Henderson,DEN,RB,8,KC,29,12,0,0,null,FanDuel,4500
287,Ardarius Stewart,NYJ,WR,8,ATL,19,13,0,0,null,FanDuel,4500
287,Antony Auclair,TB,TE,8,CAR,6,11,0,0,null,FanDuel,4500
287,Donnel Pumphrey,PHI,RB,8,SF,29,32,0,0,null,FanDuel,4500
287,Mike James,DET,RB,8,PIT,1,20,0,0,null,FanDuel,4500
287,Rashawn Scott,MIA,WR,8,BAL,10,3,0,0,null,FanDuel,4500
287,Taquan Mizzell,CHI,RB,8,NO,18,20,0,0,null,FanDuel,4500
287,Asante Cleveland,LAC,TE,8,NE,31,26,0,0,null,FanDuel,4500
287,Shelton Gibson,PHI,WR,8,SF,29,22,0,0,null,FanDuel,4500
287,Tion Green,DET,RB,8,PIT,1,20,0,0,null,FanDuel,4500
287,Rodney Adams,MIN,WR,8,CLE,16,12,0,0,null,FanDuel,4500
287,Daniel Brown,CHI,WR,8,NO,18,21,0,0,null,FanDuel,4500
287,CJ Fiedorowicz,HOU,TE,8,SEA,3,19,0,0,null,FanDuel,4500
287,George Winn,IND,RB,8,CIN,7,9,0,0,null,FanDuel,4500
287,Will Tye,NE,TE,8,LAC,12,2,0,0,null,FanDuel,4500
287,Clay Harbor,NO,TE,8,CHI,9,9,0,0,null,FanDuel,4500
287,Nick Williams,ATL,WR,8,NYJ,25,25,0,0,null,FanDuel,4500
287,Bishop Sankey,MIN,RB,8,CLE,16,6,0,0,null,FanDuel,4500
287,Fozzy Whittaker,CAR,RB,8,TB,30,24,0,0,null,FanDuel,4500
287,Carlos Henderson,DEN,WR,8,KC,29,32,0,0,null,FanDuel,4500
287,Jeremy Butler,BUF,WR,8,LV,24,17,0,0,null,FanDuel,4500
287,Jeremy Sprinkle,WAS,TE,8,DAL,23,8,0,0,null,FanDuel,4500
287,Brian Quick,WAS,WR,8,DAL,23,27,0,0,null,FanDuel,4500
287,Erik Swoope,IND,TE,8,CIN,7,4,0,0,null,FanDuel,4500
287,Sean Culkin,LAC,TE,8,NE,31,26,0,0,null,FanDuel,4500
287,Keith Towbridge,BUF,TE,8,LV,24,18,0,0,null,FanDuel,4500
287,Robert Turbin,IND,RB,8,CIN,7,9,0,0,null,FanDuel,4500
287,Cedric Peerman,CIN,RB,8,IND,32,30,0,0,null,FanDuel,4500
287,Aaron Burbridge,SF,WR,8,PHI,20,26,0,0,null,FanDuel,4500
287,Tra Carson,CIN,RB,8,IND,32,30,0,0,null,FanDuel,4500
287,Keith Marshall,WAS,RB,8,DAL,23,17,0,0,null,FanDuel,4500
287,Daniel Lasco,NO,RB,8,CHI,9,11,0,0,null,FanDuel,4500
287,Alan Cross,TB,RB,8,CAR,6,4,0,0,null,FanDuel,4500
287,Josh Gordon,CLE,WR,8,MIN,4,19,0,0,null,FanDuel,4500
287,Crockett Gillmore,BAL,TE,8,MIA,13,23,0,0,null,FanDuel,4500
287,Maxx Williams,BAL,TE,8,MIA,13,23,0,0,null,FanDuel,4500
287,Malcolm Mitchell,NE,WR,8,LAC,12,23,0,0,null,FanDuel,4500
287,Tyler Boyd,CIN,WR,8,IND,32,30,0,0,null,FanDuel,4500
287,RJ Shelton,MIN,WR,8,CLE,16,12,0,0,null,FanDuel,4500
287,Darius Jackson,CLE,RB,8,MIN,4,2,0,0,null,FanDuel,4500
287,Logan Thomas,BUF,QB,8,LV,24,18,0,0,null,FanDuel,4500
287,Isaiah Burse,LAC,WR,8,NE,31,28,0,0,null,FanDuel,4500
287,Trey Edmunds,NO,TE,8,CHI,9,9,0,0,null,FanDuel,4500
287,Chris Matthews,BAL,WR,8,MIA,13,16,0,0,null,FanDuel,4500
287,Cody Core,CIN,WR,8,IND,32,30,0,0,null,FanDuel,4500
287,Deante' Gray,HOU,WR,8,SEA,3,4,0,0,null,FanDuel,4500
287,Austin Carr,NO,WR,8,CHI,9,11,0,0,null,FanDuel,4500
287,Markus Wheaton,CHI,WR,8,NO,18,21,0,0,null,FanDuel,4500
287,Andy Jones,DET,WR,8,PIT,1,1,0,0,null,FanDuel,4500
287,Jake Butt,DEN,TE,8,KC,29,15,0,0,null,FanDuel,4500
287,Jordan Leggett,NYJ,TE,8,ATL,19,5,0,0,null,FanDuel,4500
287,Tyler Ervin,HOU,RB,8,SEA,3,8,0,0,null,FanDuel,4500
287,Damiere Byrd,CAR,WR,8,TB,30,31,0,0,null,FanDuel,4500
287,Michael Campanaro,BAL,WR,8,MIA,13,16,0,0,null,FanDuel,4500
287,Victor Bolden Jr.,SF,WR,8,PHI,20,26,0,0,null,FanDuel,4500
287,Raheem Mostert,SF,RB,8,PHI,20,3,-0.16,-0.04,null,FanDuel,4500
287,Clark Harris,CIN,TE,8,IND,null,null,null,null,null,FanDuel,4500
287,Kyle Nelson,null,TE,8,PHI,null,null,null,null,null,FanDuel,4500
287,C.J. Goodwin,DAL,WR,8,NYJ,null,null,null,null,null,FanDuel,4500
486,Pittsburgh Steelers,PIT,DST,8,DET,null,null,8.5,1.93,null,FanDuel,4400
486,Miami Dolphins,MIA,DST,8,BAL,null,null,7.6,1.73,null,FanDuel,4400
486,Las Vegas Raiders,LV,DST,8,BUF,null,null,4.7,1.07,null,FanDuel,4400
489,New York Jets,NYJ,DST,8,ATL,null,null,4.9,1.14,null,FanDuel,4300
490,Chicago Bears,CHI,DST,8,NO,null,null,5.7,1.36,null,FanDuel,4200
490,Washington Football Team,WAS,DST,8,DAL,null,null,5.3,1.26,null,FanDuel,4200
492,Indianapolis Colts,IND,DST,8,CIN,null,null,5.6,1.37,null,FanDuel,4100
493,Los Angeles Chargers,LAC,DST,8,NE,null,null,5.2,1.3,null,FanDuel,4000
493,Cleveland Browns,CLE,DST,8,MIN,null,null,4.8,1.2,null,FanDuel,4000
493,San Francisco 49ers,SF,DST,8,PHI,null,null,4.5,1.12,null,FanDuel,4000
