Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FantasyPointsFanDuel,FantasyPointsPerDollarRatioFanDuel,FanShareProjectedOwnershipPercentage,Operator,OperatorSalary
286,Darren Sproles,PHI,RB,11,NE,1,1,0.8,0.17,null,FanDuel,4600
286,Richie James,SF,WR,11,ARI,32,23,0.26,0.06,null,FanDuel,4600
286,Gunner Olszewski,NE,WR,11,PHI,16,27,0,0,null,FanDuel,4600
286,Chris Moore,BAL,WR,11,HOU,22,29,0,0,null,FanDuel,4600
286,TJ Yeldon,BUF,RB,11,MIA,28,28,0,0,null,FanDuel,4600
286,Devin Smith,DAL,WR,11,DET,27,21,0,0,null,FanDuel,4600
286,Damiere Byrd,ARI,WR,11,SF,2,6,0,0,null,FanDuel,4600
312,New York Jets,NYJ,DST,11,WAS,null,null,7.4,1.64,null,FanDuel,4500
312,Kyle Rudolph,MIN,TE,11,DEN,4,7,6.2,1.38,null,FanDuel,4500
312,Dawson Knox,BUF,TE,11,MIA,28,15,5.55,1.23,null,FanDuel,4500
312,Albert Wilson,MIA,WR,11,BUF,3,3,5.11,1.14,null,FanDuel,4500
312,Tim Patrick,DEN,WR,11,MIN,13,25,4.53,1.01,null,FanDuel,4500
312,Rashard Higgins,CLE,WR,11,PIT,8,18,4.17,0.93,null,FanDuel,4500
312,Isaiah McKenzie,BUF,WR,11,MIA,28,24,4.16,0.92,null,FanDuel,4500
312,Kelvin Harmon,WAS,WR,11,NYJ,23,31,3.95,0.88,null,FanDuel,4500
312,Ben Braunecker,CHI,TE,11,LAR,12,17,3.9,0.87,null,FanDuel,4500
312,Jarius Wright,CAR,WR,11,ATL,26,26,3.89,0.86,null,FanDuel,4500
312,Blake Jarwin,DAL,TE,11,DET,27,25,3.84,0.85,null,FanDuel,4500
312,Mack Hollins,PHI,WR,11,NE,1,1,3.49,0.78,null,FanDuel,4500
312,Keesean Johnson,ARI,WR,11,SF,2,6,3.26,0.72,null,FanDuel,4500
312,Jeremy Sprinkle,WAS,TE,11,NYJ,23,4,3.22,0.72,null,FanDuel,4500
312,Ryquell Armstead,JAX,RB,11,IND,10,7,3.21,0.71,null,FanDuel,4500
312,Qadree Ollison,ATL,RB,11,CAR,20,30,2.96,0.66,null,FanDuel,4500
312,Jordan Matthews,PHI,WR,11,NE,1,1,2.95,0.66,null,FanDuel,4500
312,Deandre Carter,HOU,WR,11,BAL,11,14,2.9,0.64,null,FanDuel,4500
312,Bilal Powell,NYJ,RB,11,WAS,21,25,2.72,0.6,null,FanDuel,4500
312,Kyle Juszczyk,SF,RB,11,ARI,32,22,2.69,0.6,null,FanDuel,4500
312,Andre Patton,LAC,WR,11,KC,22,8,2.63,0.58,null,FanDuel,4500
312,Charles Clay,ARI,TE,11,SF,2,1,2.53,0.56,null,FanDuel,4500
312,Christian Blake,ATL,WR,11,CAR,20,16,2.5,0.56,null,FanDuel,4500
312,JJ Arcega-Whiteside,PHI,WR,11,NE,1,1,2.35,0.52,null,FanDuel,4500
312,Ryan Nall,CHI,RB,11,LAR,12,13,2.34,0.52,null,FanDuel,4500
312,Cameron Brate,TB,TE,11,NO,9,13,2.32,0.52,null,FanDuel,4500
312,Justice Hill,BAL,RB,11,HOU,22,9,2.32,0.52,null,FanDuel,4500
312,Wendell Smallwood,WAS,RB,11,NYJ,23,10,2.31,0.51,null,FanDuel,4500
312,Stanley Morgan Jr.,CIN,WR,11,LV,30,30,2.22,0.49,null,FanDuel,4500
312,Trent Sherfield,ARI,WR,11,SF,2,6,2.22,0.49,null,FanDuel,4500
312,Reggie Bonnafon,CAR,RB,11,ATL,26,16,2.11,0.47,null,FanDuel,4500
312,Brandon Bolden,NE,RB,11,PHI,16,8,1.89,0.42,null,FanDuel,4500
312,Josh Hill,NO,TE,11,TB,31,31,1.88,0.42,null,FanDuel,4500
312,Cam Sims,WAS,WR,11,NYJ,23,31,1.62,0.36,null,FanDuel,4500
312,Tavon Austin,DAL,WR,11,DET,27,21,1.52,0.34,null,FanDuel,4500
312,Devontae Booker,DEN,RB,11,MIN,13,5,1.35,0.3,null,FanDuel,4500
312,CJ Ham,MIN,RB,11,DEN,4,14,1.31,0.29,null,FanDuel,4500
312,Alex Armah,CAR,RB,11,ATL,26,16,1.27,0.28,null,FanDuel,4500
312,Levine Toilolo,SF,TE,11,ARI,32,32,1.24,0.28,null,FanDuel,4500
312,Johnny Holton,PIT,WR,11,CLE,21,12,1.23,0.27,null,FanDuel,4500
312,Javon Wims,CHI,WR,11,LAR,12,11,1.19,0.26,null,FanDuel,4500
312,Trayveon Williams,CIN,RB,11,LV,30,21,1.18,0.26,null,FanDuel,4500
312,Andy Janovich,DEN,RB,11,MIN,13,5,1.14,0.25,null,FanDuel,4500
312,Damion Willis,CIN,WR,11,LV,30,30,1.1,0.24,null,FanDuel,4500
312,Damion Ratley,CLE,WR,11,PIT,8,18,1.06,0.24,null,FanDuel,4500
312,Nick Bawden,DET,RB,11,DAL,7,19,1.01,0.22,null,FanDuel,4500
312,Zach Line,NO,RB,11,TB,31,2,1,0.22,null,FanDuel,4500
312,Ashton Dulin,IND,WR,11,JAX,14,13,0.99,0.22,null,FanDuel,4500
312,Andre Roberts,BUF,WR,11,MIA,28,24,0.84,0.19,null,FanDuel,4500
312,Chandler Cox,MIA,RB,11,BUF,3,24,0.8,0.18,null,FanDuel,4500
312,Dwayne Washington,NO,RB,11,TB,31,2,0.74,0.16,null,FanDuel,4500
312,Scott Miller,TB,WR,11,NO,9,22,0.72,0.16,null,FanDuel,4500
312,Alec Ingold,LV,RB,11,CIN,29,29,0.7,0.16,null,FanDuel,4500
312,Anthony Sherman,KC,RB,11,LAC,6,26,0.7,0.16,null,FanDuel,4500
312,TJ Logan,TB,RB,11,NO,9,3,0.69,0.15,null,FanDuel,4500
312,Marcell Ateman,LV,WR,11,CIN,29,15,0.67,0.15,null,FanDuel,4500
312,Derek Watt,LAC,RB,11,KC,22,31,0.67,0.15,null,FanDuel,4500
312,Byron Pringle,KC,WR,11,LAC,6,7,0.65,0.14,null,FanDuel,4500
312,Donte Moncrief,CAR,WR,11,ATL,26,26,0.65,0.14,null,FanDuel,4500
312,Tevin Jones,PIT,WR,11,CLE,21,12,0.62,0.14,null,FanDuel,4500
312,Mike Boone,MIN,RB,11,DEN,4,14,0.59,0.13,null,FanDuel,4500
312,Jonathan Williams,IND,RB,11,JAX,14,17,0.57,0.13,null,FanDuel,4500
312,Jordan Scarlett,CAR,RB,11,ATL,26,16,0.57,0.13,null,FanDuel,4500
312,Jason Moore,LAC,WR,11,KC,22,8,0.56,0.12,null,FanDuel,4500
312,John Kelly,LAR,RB,11,CHI,5,20,0.56,0.12,null,FanDuel,4500
312,Josh Adams,NYJ,RB,11,WAS,21,25,0.55,0.12,null,FanDuel,4500
312,Justin Watson,TB,WR,11,NO,9,22,0.52,0.12,null,FanDuel,4500
312,Stephen Carlson,CLE,TE,11,PIT,8,27,0.51,0.11,null,FanDuel,4500
312,Deandrew White,CAR,WR,11,ATL,26,26,0.49,0.11,null,FanDuel,4500
312,Jamize Olawale,DAL,RB,11,DET,27,31,0.49,0.11,null,FanDuel,4500
312,De'Anthony Thomas,BAL,WR,11,HOU,22,29,0.41,0.09,null,FanDuel,4500
312,Devine Ozigbo,JAX,RB,11,IND,10,7,0.4,0.09,null,FanDuel,4500
312,Braxton Berrios,NYJ,WR,11,WAS,21,19,0.38,0.08,null,FanDuel,4500
312,Senorise Perry,BUF,RB,11,MIA,28,28,0.36,0.08,null,FanDuel,4500
312,Gary Jennings Jr.,MIA,WR,11,BUF,3,3,0.36,0.08,null,FanDuel,4500
312,Taiwan Jones,HOU,RB,11,BAL,11,11,0.34,0.08,null,FanDuel,4500
312,Gregory Howell Jr.,HOU,RB,11,BAL,11,11,0.29,0.06,null,FanDuel,4500
312,Khadarel Hodge,CLE,WR,11,PIT,8,18,0.27,0.06,null,FanDuel,4500
312,Roosevelt Nix,PIT,RB,11,CLE,21,20,0.26,0.06,null,FanDuel,4500
312,Mike Thomas,LAR,WR,11,CHI,5,4,0.24,0.05,null,FanDuel,4500
312,Cullen Gillaspia,HOU,RB,11,BAL,11,11,0.2,0.04,null,FanDuel,4500
312,Olamide Zaccheaus,ATL,WR,11,CAR,20,16,0.2,0.04,null,FanDuel,4500
312,Jojo Natson,LAR,WR,11,CHI,5,4,0.17,0.04,null,FanDuel,4500
312,Josh Bellamy,NYJ,WR,11,WAS,21,19,0.03,0.01,null,FanDuel,4500
312,Duke Williams,BUF,WR,11,MIA,28,24,0,0,null,FanDuel,4500
312,Dwayne Harris,LV,WR,11,CIN,29,15,0,0,null,FanDuel,4500
312,Isaiah Ford,MIA,WR,11,BUF,3,3,0,0,null,FanDuel,4500
312,Damien Harris,NE,RB,11,PHI,16,8,0,0,null,FanDuel,4500
312,Chad Williams,IND,WR,11,JAX,14,13,0,0,null,FanDuel,4500
312,Brandon Powell,ATL,WR,11,CAR,20,16,0,0,null,FanDuel,4500
312,Trenton Cannon,NYJ,RB,11,WAS,21,25,0,0,null,FanDuel,4500
312,Zach Zenner,ARI,RB,11,SF,2,4,0,0,null,FanDuel,4500
312,Jalen Hurd,SF,WR,11,ARI,32,23,0,0,null,FanDuel,4500
312,Steven Mitchell Jr.,HOU,WR,11,BAL,11,14,0,0,null,FanDuel,4500
312,Jakob Johnson,NE,RB,11,PHI,16,8,0,0,null,FanDuel,4500
312,Jaleel Scott,BAL,WR,11,HOU,22,29,0,0,null,FanDuel,4500
312,Taquan Mizzell,NO,RB,11,TB,31,2,0,0,null,FanDuel,4500
312,Chris Ezeala,BAL,RB,11,HOU,22,9,0,0,null,FanDuel,4500
312,Shelton Gibson,CLE,WR,11,PIT,8,18,0,0,null,FanDuel,4500
312,Terry Wright,PIT,WR,11,CLE,21,12,0,0,null,FanDuel,4500
312,Benny Snell Jr.,PIT,RB,11,CLE,21,20,0,0,null,FanDuel,4500
312,Robert Davis,PHI,WR,11,NE,1,1,0,0,null,FanDuel,4500
312,Darwin Thompson,KC,RB,11,LAC,6,26,0,0,null,FanDuel,4500
312,De'Lance Turner,MIA,RB,11,BUF,3,24,0,0,null,FanDuel,4500
312,Travis Fulgham,DET,WR,11,DAL,7,2,0,0,null,FanDuel,4500
312,Ryan Izzo,NE,TE,11,PHI,16,11,0,0,null,FanDuel,4500
312,Kerryon Johnson,DET,RB,11,DAL,7,19,0,0,null,FanDuel,4500
312,Mark Walton,MIA,RB,11,BUF,3,24,0,0,null,FanDuel,4500
312,Geremy Davis,LAC,WR,11,KC,22,8,0,0,null,FanDuel,4500
312,Derrick Willies,CLE,WR,11,PIT,8,18,0,0,null,FanDuel,4500
312,Chris Hogan,CAR,WR,11,ATL,26,26,0,0,null,FanDuel,4500
312,Lil'jordan Humphrey,NO,WR,11,TB,31,32,0,0,null,FanDuel,4500
312,Ito Smith,ATL,RB,11,CAR,20,30,0,0,null,FanDuel,4500
312,Trent Taylor,SF,WR,11,ARI,32,23,0,0,null,FanDuel,4500
312,CJ Board,JAX,WR,11,IND,10,9,0,0,null,FanDuel,4500
312,Khalfani Muhammad,DEN,RB,11,MIN,13,5,0,0,null,FanDuel,4500
312,Jehu Chesson,WAS,WR,11,NYJ,23,31,0,0,null,FanDuel,4500
312,Antoine Wesley,BAL,WR,11,HOU,22,29,0,0,null,FanDuel,4500
312,Chris Lacy,DET,WR,11,DAL,7,2,0,0,null,FanDuel,4500
312,Michael Burton,WAS,RB,11,NYJ,23,10,0,0,null,FanDuel,4500
312,Nsimba Webster,LAR,WR,11,CHI,5,4,0,0,null,FanDuel,4500
312,Greg Ward,PHI,WR,11,NE,1,1,0,0,null,FanDuel,4500
312,Preston Williams,MIA,WR,11,BUF,3,3,0,0,null,FanDuel,4500
312,DJ Foster,ARI,RB,11,SF,2,4,0,0,null,FanDuel,4500
312,Travis Benjamin,LAC,WR,11,KC,22,8,0,0,null,FanDuel,4500
312,Marcus Green,PHI,WR,11,NE,1,1,0,0,null,FanDuel,4500
312,Emmanuel Butler,NO,WR,11,TB,31,32,0,0,null,FanDuel,4500
312,Thomas Ives,CHI,WR,11,LAR,12,11,0,0,null,FanDuel,4500
312,Dillon Mitchell,MIN,WR,11,DEN,4,5,0,0,null,FanDuel,4500
312,James Develin,NE,RB,11,PHI,16,8,0,0,null,FanDuel,4500
312,DeSean Jackson,PHI,WR,11,NE,1,1,0,0,null,FanDuel,4500
312,Trey Burton,CHI,TE,11,LAR,12,17,0,0,null,FanDuel,4500
312,Deon Cain,IND,WR,11,JAX,14,13,0,0,null,FanDuel,4500
312,Artavis Scott,LAC,WR,11,KC,22,8,0,0,null,FanDuel,4500
312,Ventell Bryant,DAL,WR,11,DET,27,21,0,0,null,FanDuel,4500
312,Tony Brooks-James,PIT,RB,11,CLE,21,20,0,0,null,FanDuel,4500
312,Taywan Taylor,CLE,WR,11,PIT,8,18,0,0,null,FanDuel,4500
312,Hakeem Butler,ARI,WR,11,SF,2,6,0,0,null,FanDuel,4500
312,Matthew Slater,NE,WR,11,PHI,16,27,0,0,null,FanDuel,4500
312,Elijah Holyfield,CAR,RB,11,ATL,26,16,0,0,null,FanDuel,4500
312,Riley Ridley,CHI,WR,11,LAR,12,11,0,0,null,FanDuel,4500
312,Vernon Davis,WAS,TE,11,NYJ,23,4,0,0,null,FanDuel,4500
312,Karan Higdon,HOU,RB,11,BAL,11,11,0,0,null,FanDuel,4500
312,Ryan Switzer,PIT,WR,11,CLE,21,12,0,0,null,FanDuel,4500
312,Deonte Harris,NO,WR,11,TB,31,32,0,0,null,FanDuel,4500
312,Brandon Zylstra,CAR,WR,11,ATL,26,26,0,0,null,FanDuel,4500
312,Austin Carr,NO,WR,11,TB,31,32,0,0,null,FanDuel,4500
312,Sutton Smith,PIT,LB,11,CLE,21,null,0,0,null,FanDuel,4500
312,Corey Clement,PHI,RB,11,NE,1,1,0,0,null,FanDuel,4500
312,Juwann Winfree,DEN,WR,11,MIN,13,25,0,0,null,FanDuel,4500
312,Wes Hills,DET,RB,11,DAL,7,19,0,0,null,FanDuel,4500
312,Jeff Smith,NYJ,WR,11,WAS,21,19,0,0,null,FanDuel,4500
312,Mike Weber,DAL,RB,11,DET,27,31,0,0,null,FanDuel,4500
312,Michael Walker,JAX,WR,11,IND,10,9,0,0,null,FanDuel,4500
312,Fred Brown,DEN,WR,11,MIN,13,25,0,0,null,FanDuel,4500
312,Chad Beebe,MIN,WR,11,DEN,4,5,0,0,null,FanDuel,4500
312,Marqise Lee,JAX,WR,11,IND,10,9,0,0,null,FanDuel,4500
312,Mike Davis,CAR,RB,11,ATL,26,16,0,0,null,FanDuel,4500
312,Greg Dortch,CAR,WR,11,ATL,26,26,0,0,null,FanDuel,4500
312,Tyler Ervin,JAX,RB,11,IND,10,7,0,0,null,FanDuel,4500
312,Christian Wade,BUF,RB,11,MIA,28,28,0,0,null,FanDuel,4500
312,Kerrith Whyte Jr.,CHI,RB,11,LAR,12,13,0,0,null,FanDuel,4500
312,Tom Kennedy,DET,WR,11,DAL,7,2,0,0,null,FanDuel,4500
312,Valentine Holmes,NYJ,RB,11,WAS,21,25,0,0,null,FanDuel,4500
312,Craig Reynolds,ATL,RB,11,CAR,20,30,0,0,null,FanDuel,4500
477,Indianapolis Colts,IND,DST,11,JAX,null,null,7.9,1.8,null,FanDuel,4400
477,Maxx Williams,ARI,TE,11,SF,2,1,2.19,0.5,null,FanDuel,4400
479,Baltimore Ravens,BAL,DST,11,HOU,null,null,6.6,1.53,null,FanDuel,4300
479,Hayden Hurst,BAL,TE,11,HOU,22,6,3.49,0.81,null,FanDuel,4300
481,Chicago Bears,CHI,DST,11,LAR,null,null,6.5,1.55,null,FanDuel,4200
481,Logan Thomas,DET,TE,11,DAL,7,29,1.76,0.42,null,FanDuel,4200
481,Nick Vannett,PIT,TE,11,CLE,21,23,1.11,0.26,null,FanDuel,4200
481,Mo Alie-Cox,IND,TE,11,JAX,14,21,1.03,0.25,null,FanDuel,4200
481,Lee Smith,BUF,TE,11,MIA,28,15,0.32,0.08,null,FanDuel,4200
481,Drew Sample,CIN,TE,11,LV,30,30,0,0,null,FanDuel,4200
481,Jeff Heuerman,DEN,TE,11,MIN,13,8,0,0,null,FanDuel,4200
488,Dallas Cowboys,DAL,DST,11,DET,null,null,7.9,1.93,null,FanDuel,4100
488,Pittsburgh Steelers,PIT,DST,11,CLE,null,null,7.4,1.8,null,FanDuel,4100
488,CJ Uzomah,CIN,TE,11,LV,30,30,2.34,0.57,null,FanDuel,4100
491,Washington Football Team,WAS,DST,11,NYJ,null,null,8.3,2.08,null,FanDuel,4000
491,Jaeden Graham,ATL,TE,11,CAR,20,5,4.18,1.04,null,FanDuel,4000
491,Josh Oliver,JAX,TE,11,IND,10,20,3.66,0.92,null,FanDuel,4000
491,Luke Stocker,ATL,TE,11,CAR,20,5,3.02,0.76,null,FanDuel,4000
491,Matt LaCosse,NE,TE,11,PHI,16,11,1.89,0.47,null,FanDuel,4000
491,Garrett Celek,SF,TE,11,ARI,32,32,1.77,0.44,null,FanDuel,4000
491,Deon Yelder,KC,TE,11,LAC,6,8,1.75,0.44,null,FanDuel,4000
491,Jesse James,DET,TE,11,DAL,7,29,1.7,0.42,null,FanDuel,4000
491,Trevon Wesco,NYJ,TE,11,WAS,21,14,1.35,0.34,null,FanDuel,4000
491,Hale Hentges,WAS,TE,11,NYJ,23,4,0.99,0.25,null,FanDuel,4000
491,Troy Fumagalli,DEN,TE,11,MIN,13,8,0.88,0.22,null,FanDuel,4000
491,JP Holtz,CHI,TE,11,LAR,12,17,0.75,0.19,null,FanDuel,4000
491,Derek Carrier,LV,TE,11,CIN,29,16,0.68,0.17,null,FanDuel,4000
491,Ben Koyack,JAX,TE,11,IND,10,20,0.6,0.15,null,FanDuel,4000
491,Durham Smythe,MIA,TE,11,BUF,3,2,0.55,0.14,null,FanDuel,4000
491,Virgil Green,LAC,TE,11,KC,22,18,0.5,0.12,null,FanDuel,4000
491,Tanner Hudson,TB,TE,11,NO,9,13,0.4,0.1,null,FanDuel,4000
491,Ian Thomas,CAR,TE,11,ATL,26,19,0.38,0.1,null,FanDuel,4000
491,Tyler Conklin,MIN,TE,11,DEN,4,7,0.36,0.09,null,FanDuel,4000
491,Geoff Swaim,JAX,TE,11,IND,10,20,0.3,0.08,null,FanDuel,4000
491,Dalton Schultz,DAL,TE,11,DET,27,25,0.23,0.06,null,FanDuel,4000
491,Pharaoh Brown,CLE,TE,11,PIT,8,27,0.22,0.06,null,FanDuel,4000
491,Johnny Mundt,LAR,TE,11,CHI,5,27,0.2,0.05,null,FanDuel,4000
491,Daniel Brown,NYJ,TE,11,WAS,21,14,0.16,0.04,null,FanDuel,4000
491,Chris Manhertz,CAR,TE,11,ATL,26,19,0.05,0.01,null,FanDuel,4000
491,Darrell Daniels,ARI,TE,11,SF,2,1,0.03,0.01,null,FanDuel,4000
491,Caleb Wilson,ARI,TE,11,SF,2,1,0,0,null,FanDuel,4000
491,Adam Shaheen,CHI,TE,11,LAR,12,17,0,0,null,FanDuel,4000
491,Eric Saubert,LV,TE,11,CIN,29,16,0,0,null,FanDuel,4000
491,Antony Auclair,TB,TE,11,NO,9,13,0,0,null,FanDuel,4000
491,Andrew Beck,DEN,TE,11,MIN,13,8,0,0,null,FanDuel,4000
491,Jerome Cunningham,WAS,TE,11,NYJ,23,4,0,0,null,FanDuel,4000
491,Daniel Helm,SF,TE,11,ARI,32,32,0,0,null,FanDuel,4000
491,Christian Scotland-Williamson,PIT,TE,11,CLE,21,23,0,0,null,FanDuel,4000
491,Joshua Perkins,PHI,TE,11,NE,1,3,0,0,null,FanDuel,4000
491,Kevin Rader,PIT,TE,11,CLE,21,23,0,0,null,FanDuel,4000
491,Mason Schreck,CIN,TE,11,LV,30,30,0,0,null,FanDuel,4000
491,Brandon Dillon,MIN,TE,11,DEN,4,7,0,0,null,FanDuel,4000
491,Sean Culkin,LAC,TE,11,KC,22,18,0,0,null,FanDuel,4000
491,Charles Jones II,JAX,TE,11,IND,10,20,0,0,null,FanDuel,4000
491,Kendall Blanton,LAR,TE,11,CHI,5,27,0,0,null,FanDuel,4000
491,Stephen Anderson,LAC,TE,11,KC,22,18,0,0,null,FanDuel,4000
491,Charles Scarff,BAL,TE,11,HOU,22,6,0,0,null,FanDuel,4000
491,Chris Myarick,MIA,TE,11,BUF,3,2,0,0,null,FanDuel,4000
491,Dan Arnold,NO,TE,11,TB,31,31,0,0,null,FanDuel,4000
491,Cole Hikutini,DAL,TE,11,DET,27,25,0,0,null,FanDuel,4000
491,Moritz Boehringer,CIN,WR,11,LV,30,30,0,0,null,FanDuel,4000
491,Temarrick Hemingway,CAR,TE,11,ATL,26,19,0,0,null,FanDuel,4000
491,Isaac Nauta,DET,TE,11,DAL,7,29,0,0,null,FanDuel,4000
491,Zach Gentry,PIT,TE,11,CLE,21,23,0,0,null,FanDuel,4000
491,Blake Bell,KC,TE,11,LAC,6,8,0,0,null,FanDuel,4000
491,Ian Bunting,IND,TE,11,JAX,14,21,0,0,null,FanDuel,4000
491,Cethan Carter,CIN,TE,11,LV,30,30,0,0,null,FanDuel,4000
491,Jake Butt,DEN,TE,11,MIN,13,8,0,0,null,FanDuel,4000
491,Jordan Leggett,TB,TE,11,NO,9,13,0,0,null,FanDuel,4000
491,Tommy Sweeney,BUF,TE,11,MIA,28,15,0,0,null,FanDuel,4000
491,Nate Becker,BUF,TE,11,MIA,28,15,0,0,null,FanDuel,4000
491,Jesper Horsted,CHI,WR,11,LAR,12,11,0,0,null,FanDuel,4000
491,Jordan Franks,CIN,TE,11,LV,30,30,0,0,null,FanDuel,4000
550,Cleveland Browns,CLE,DST,11,PIT,null,null,7.3,1.92,null,FanDuel,3800
550,Jacksonville Jaguars,JAX,DST,11,IND,null,null,6.3,1.66,null,FanDuel,3800
552,Carolina Panthers,CAR,DST,11,ATL,null,null,7,1.89,null,FanDuel,3700
552,Denver Broncos,DEN,DST,11,MIN,null,null,5.7,1.54,null,FanDuel,3700
554,Kansas City Chiefs,KC,DST,11,LAC,null,null,7.1,1.97,null,FanDuel,3600
554,Miami Dolphins,MIA,DST,11,BUF,null,null,6.2,1.72,null,FanDuel,3600
554,Detroit Lions,DET,DST,11,DAL,null,null,5.3,1.47,null,FanDuel,3600
557,Atlanta Falcons,ATL,DST,11,CAR,null,null,6.4,1.83,null,FanDuel,3500
557,Arizona Cardinals,ARI,DST,11,SF,null,null,6.2,1.77,null,FanDuel,3500
557,Houston Texans,HOU,DST,11,BAL,null,null,5.4,1.54,null,FanDuel,3500
560,Tampa Bay Buccaneers,TB,DST,11,NO,null,null,5.1,1.55,null,FanDuel,3300
561,Philadelphia Eagles,PHI,DST,11,NE,null,null,5,1.56,null,FanDuel,3200
562,Los Angeles Chargers,LAC,DST,11,KC,null,null,5.9,1.9,null,FanDuel,3100
563,Cincinnati Bengals,CIN,DST,11,LV,null,null,3.6,1.2,null,FanDuel,3000
